"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.25315,0.736,0.754,582,0.83
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.58944,1.71,0.049,393,0.178
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.38345,1.11,0.341,296,0.525
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.421,-1.32,0.182,532,0.485
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",-0.36541,-1.16,0.301,588,0.46
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",0.44754,1.34,0.16,521,0.372
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",0.46596,1.39,0.153,294,0.391
"acetylcholine receptor agonist","NES","AKT inhibitor",-0.79413,-2.46,0,823,0.031
"acetylcholine receptor agonist","NES","androgen receptor antagonist",0.36549,1.1,0.343,598,0.484
"acetylcholine receptor agonist","NES","antioxidant",-0.34191,-1.1,0.353,319,0.463
"acetylcholine receptor agonist","NES","AP inhibitor",-0.36987,-1.19,0.258,772,0.446
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.38569,-1.23,0.226,856,0.421
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.25003,0.751,0.739,627,0.773
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.33198,-1.05,0.393,588,0.481
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",0.66495,1.98,0.0112,230,0.0552
"acetylcholine receptor agonist","NES","bromodomain inhibitor",0.70331,2.13,0,65,0.0509
"acetylcholine receptor agonist","NES","calcium channel blocker",0.46195,1.36,0.162,508,0.386
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",0.47849,1.42,0.119,350,0.399
"acetylcholine receptor agonist","NES","CDK inhibitor",-0.56676,-1.81,0.0188,831,0.383
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",0.38687,1.16,0.285,446,0.507
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",0.36391,1.07,0.369,372,0.491
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.40915,1.22,0.254,422,0.499
"acetylcholine receptor agonist","NES","estrogen receptor agonist",0.6349,1.94,0.013,346,0.0537
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",-0.33967,-1.12,0.317,606,0.46
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.40048,-1.31,0.179,525,0.454
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.69346,2.12,0.00158,292,0.0258
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.36753,1.1,0.355,315,0.484
"acetylcholine receptor agonist","NES","HSP inhibitor",-0.53051,-1.71,0.0354,734,0.297
"acetylcholine receptor agonist","NES","JAK inhibitor",0.33794,1.01,0.446,490,0.483
"acetylcholine receptor agonist","NES","MDM inhibitor",-0.3911,-1.24,0.218,564,0.438
"acetylcholine receptor agonist","NES","MEK inhibitor",-0.24675,-0.801,0.693,808,0.698
"acetylcholine receptor agonist","NES","MET inhibitor",-0.28908,-0.892,0.566,270,0.659
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.54101,-1.71,0.0388,759,0.297
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",-0.2561,-0.826,0.639,744,0.724
"acetylcholine receptor agonist","NES","PARP inhibitor",-0.33235,-1.07,0.37,486,0.479
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.25376,-0.819,0.649,236,0.704
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.47462,-1.5,0.103,798,0.447
"acetylcholine receptor agonist","NES","PLK inhibitor",0.20117,0.606,0.878,546,0.882
"acetylcholine receptor agonist","NES","progesterone receptor agonist",0.35688,1.05,0.421,207,0.462
"acetylcholine receptor agonist","NES","proteasome inhibitor",0.55225,1.63,0.0613,23,0.197
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",-0.39215,-1.25,0.223,522,0.458
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",0.36137,1.06,0.386,488,0.475
"acetylcholine receptor agonist","NES","RAF inhibitor",-0.48982,-1.54,0.104,457,0.469
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.39557,1.18,0.281,395,0.518
"acetylcholine receptor agonist","NES","sodium channel blocker",-0.3537,-1.15,0.295,330,0.445
"acetylcholine receptor agonist","NES","SYK inhibitor",-0.41542,-1.32,0.164,388,0.485
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.42934,-1.33,0.153,401,0.592
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",-0.24311,-0.782,0.711,434,0.697
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",-0.38346,-1.27,0.203,492,0.468
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.37277,1.11,0.336,540,0.538
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.45664,-1.46,0.118,539,0.44
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",0.55645,1.63,0.0401,264,0.197
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.36643,-1.14,0.312,449,0.445
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.42961,-1.37,0.151,788,0.355
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",0.65241,1.97,0.0107,330,0.0598
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.3394,0.992,0.449,623,0.534
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.64756,-1.94,0.0185,807,0.0945
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.76981,2.34,0,221,0.0142
"acetylcholine receptor antagonist","NES","antioxidant",0.53983,1.61,0.0686,318,0.136
"acetylcholine receptor antagonist","NES","AP inhibitor",0.39735,1.21,0.268,267,0.405
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.37352,-1.17,0.289,636,0.43
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.2582,-0.795,0.687,763,0.726
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.42674,-1.34,0.162,399,0.366
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.65241,1.98,0.00522,330,0.0818
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.5364,-1.67,0.0476,501,0.172
"acetylcholine receptor antagonist","NES","calcium channel blocker",-0.30611,-0.945,0.5,863,0.598
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.3615,1.06,0.408,602,0.557
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.57859,-1.84,0.0177,714,0.0944
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.41901,1.25,0.219,503,0.39
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.30086,0.911,0.539,659,0.601
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.60198,1.78,0.023,113,0.0678
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.65613,1.93,0.0141,187,0.048
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.19918,0.583,0.898,49,0.897
"acetylcholine receptor antagonist","NES","HCV inhibitor",0.33205,0.994,0.469,152,0.565
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.71882,-2.24,0.00463,741,0.0438
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.65452,1.95,0.00912,200,0.0509
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.39795,-1.22,0.267,752,0.462
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.46506,-1.4,0.138,892,0.381
"acetylcholine receptor antagonist","NES","JAK inhibitor",-0.33645,-1.03,0.413,581,0.511
"acetylcholine receptor antagonist","NES","MDM inhibitor",-0.64668,-1.97,0.00937,604,0.103
"acetylcholine receptor antagonist","NES","MEK inhibitor",-0.3773,-1.19,0.283,349,0.45
"acetylcholine receptor antagonist","NES","MET inhibitor",0.61662,1.83,0.032,232,0.0593
"acetylcholine receptor antagonist","NES","mTOR inhibitor",-0.3588,-1.13,0.316,659,0.436
"acetylcholine receptor antagonist","NES","p38 MAPK inhibitor",0.49123,1.49,0.0808,338,0.202
"acetylcholine receptor antagonist","NES","PARP inhibitor",-0.38049,-1.18,0.282,355,0.439
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",0.3502,1.05,0.41,379,0.532
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.77444,-2.38,0,721,0.0411
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.69132,-2.14,0.00957,645,0.0562
"acetylcholine receptor antagonist","NES","progesterone receptor agonist",0.45931,1.37,0.154,511,0.288
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.37584,-1.2,0.245,737,0.461
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.62133,-1.91,0.0169,653,0.0881
"acetylcholine receptor antagonist","NES","protein tyrosine kinase inhibitor",-0.23019,-0.725,0.749,215,0.787
"acetylcholine receptor antagonist","NES","RAF inhibitor",-0.48715,-1.51,0.112,455,0.285
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",-0.21084,-0.654,0.819,457,0.838
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.60947,1.83,0.0235,71,0.0593
"acetylcholine receptor antagonist","NES","SYK inhibitor",-0.29537,-0.898,0.548,528,0.611
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",0.29652,0.899,0.564,225,0.584
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.42387,-1.33,0.158,712,0.352
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.33604,-1.05,0.386,450,0.508
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",-0.30448,-0.914,0.546,461,0.615
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.59224,-1.9,0.0144,731,0.0797
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",-0.4385,-1.37,0.143,410,0.355
"adenosine receptor antagonist","NES","EGFR inhibitor",0.17766,0.53,0.943,716,0.939
"adenosine receptor antagonist","NES","Abl kinase inhibitor",-0.55381,-1.59,0.0729,605,0.198
"adenosine receptor antagonist","NES","acetylcholine receptor agonist",0.26485,0.806,0.652,322,0.828
"adenosine receptor antagonist","NES","adrenergic receptor antagonist",-0.34154,-1.01,0.421,319,0.566
"adenosine receptor antagonist","NES","AKT inhibitor",-0.30011,-0.854,0.609,280,0.682
"adenosine receptor antagonist","NES","androgen receptor antagonist",0.81906,2.48,0,175,0.00687
"adenosine receptor antagonist","NES","antioxidant",0.51643,1.56,0.0719,307,0.271
"adenosine receptor antagonist","NES","AP inhibitor",-0.34831,-0.981,0.457,935,0.581
"adenosine receptor antagonist","NES","ATPase inhibitor",-0.68703,-1.93,0.00655,641,0.0769
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.46772,-1.37,0.13,541,0.245
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.53444,-1.55,0.082,605,0.196
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",0.64119,1.96,0.0167,220,0.0903
"adenosine receptor antagonist","NES","bromodomain inhibitor",-0.69051,-1.98,0.00515,759,0.0746
"adenosine receptor antagonist","NES","calcium channel blocker",-0.48448,-1.39,0.14,570,0.242
"adenosine receptor antagonist","NES","CC chemokine receptor antagonist",-0.25561,-0.723,0.756,239,0.797
"adenosine receptor antagonist","NES","CDK inhibitor",-0.5091,-1.51,0.0894,558,0.184
"adenosine receptor antagonist","NES","cyclooxygenase inhibitor",0.32996,1.02,0.409,309,0.695
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",0.28266,0.855,0.588,676,0.806
"adenosine receptor antagonist","NES","dopamine receptor antagonist",0.45348,1.4,0.131,516,0.397
"adenosine receptor antagonist","NES","estrogen receptor agonist",0.61092,1.85,0.0218,279,0.119
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",0.31021,0.958,0.471,334,0.74
"adenosine receptor antagonist","NES","HCV inhibitor",-0.31579,-0.904,0.558,575,0.664
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.71417,-2.03,0.00337,696,0.08
"adenosine receptor antagonist","NES","histamine receptor antagonist",0.43469,1.33,0.175,534,0.387
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.53702,-1.53,0.0856,892,0.195
"adenosine receptor antagonist","NES","HSP inhibitor",-0.55216,-1.59,0.0736,785,0.198
"adenosine receptor antagonist","NES","JAK inhibitor",-0.65515,-1.9,0.0105,731,0.0765
"adenosine receptor antagonist","NES","MDM inhibitor",-0.3828,-1.1,0.348,616,0.498
"adenosine receptor antagonist","NES","MEK inhibitor",-0.28392,-0.809,0.665,676,0.715
"adenosine receptor antagonist","NES","MET inhibitor",0.65668,1.98,0.012,326,0.12
"adenosine receptor antagonist","NES","mTOR inhibitor",-0.15982,-0.465,0.98,682,0.969
"adenosine receptor antagonist","NES","p38 MAPK inhibitor",0.36188,1.1,0.349,602,0.681
"adenosine receptor antagonist","NES","PARP inhibitor",-0.62763,-1.79,0.021,749,0.104
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.17824,0.539,0.931,208,0.983
"adenosine receptor antagonist","NES","PI3K inhibitor",-0.38212,-1.09,0.354,525,0.487
"adenosine receptor antagonist","NES","PLK inhibitor",-0.74384,-2.16,0.00522,694,0.0658
"adenosine receptor antagonist","NES","progesterone receptor agonist",0.34629,1.04,0.406,343,0.722
"adenosine receptor antagonist","NES","proteasome inhibitor",-0.3893,-1.1,0.364,364,0.498
"adenosine receptor antagonist","NES","protein synthesis inhibitor",-0.65328,-1.87,0.0122,692,0.0763
"adenosine receptor antagonist","NES","protein tyrosine kinase inhibitor",-0.57705,-1.64,0.0474,846,0.199
"adenosine receptor antagonist","NES","RAF inhibitor",-0.30414,-0.862,0.606,656,0.698
"adenosine receptor antagonist","NES","serotonin receptor agonist",0.44064,1.33,0.182,528,0.387
"adenosine receptor antagonist","NES","sodium channel blocker",0.5972,1.74,0.0532,207,0.163
"adenosine receptor antagonist","NES","SYK inhibitor",0.20828,0.616,0.872,49,0.972
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.29947,0.91,0.529,660,0.765
"adenosine receptor antagonist","NES","topoisomerase inhibitor",-0.52351,-1.51,0.0896,780,0.184
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.48902,-1.42,0.127,562,0.242
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",-0.47551,-1.39,0.146,559,0.242
"adenosine receptor antagonist","NES","VEGFR inhibitor",-0.55924,-1.57,0.0575,557,0.196
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.26096,0.762,0.741,696,0.846
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.413,-1.31,0.19,579,0.868
"adrenergic receptor agonist","NES","Abl kinase inhibitor",-0.33183,-1.06,0.371,540,0.553
"adrenergic receptor agonist","NES","acetylcholine receptor agonist",0.25037,0.745,0.726,530,0.861
"adrenergic receptor agonist","NES","adrenergic receptor antagonist",0.33617,0.993,0.438,431,0.774
"adrenergic receptor agonist","NES","AKT inhibitor",-0.49436,-1.57,0.0805,835,0.439
"adrenergic receptor agonist","NES","androgen receptor antagonist",0.52623,1.59,0.0846,343,0.236
"adrenergic receptor agonist","NES","antioxidant",0.71593,2.14,0.00357,172,0.0679
"adrenergic receptor agonist","NES","AP inhibitor",-0.37177,-1.16,0.299,754,0.628
"adrenergic receptor agonist","NES","ATPase inhibitor",-0.34672,-1.1,0.342,722,0.561
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",-0.30122,-0.956,0.505,362,0.615
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",0.3123,0.929,0.541,648,0.727
"adrenergic receptor agonist","NES","benzodiazepine receptor agonist",0.36578,1.11,0.34,598,0.681
"adrenergic receptor agonist","NES","bromodomain inhibitor",-0.37278,-1.19,0.254,882,0.682
"adrenergic receptor agonist","NES","calcium channel blocker",-0.34624,-1.11,0.29,861,0.581
"adrenergic receptor agonist","NES","CC chemokine receptor antagonist",0.26952,0.792,0.69,688,0.891
"adrenergic receptor agonist","NES","CDK inhibitor",-0.3819,-1.23,0.231,692,0.669
"adrenergic receptor agonist","NES","cyclooxygenase inhibitor",0.34767,1.02,0.425,312,0.787
"adrenergic receptor agonist","NES","DNA polymerase inhibitor",0.21663,0.654,0.848,596,0.882
"adrenergic receptor agonist","NES","dopamine receptor antagonist",0.5961,1.8,0.0246,118,0.267
"adrenergic receptor agonist","NES","estrogen receptor agonist",0.50677,1.54,0.0884,335,0.248
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.14417,0.431,0.973,372,0.979
"adrenergic receptor agonist","NES","HCV inhibitor",-0.35261,-1.09,0.324,723,0.542
"adrenergic receptor agonist","NES","HDAC inhibitor",-0.6928,-2.19,0.012,764,0.0605
"adrenergic receptor agonist","NES","histamine receptor antagonist",-0.21627,-0.684,0.785,202,0.808
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.27363,-0.861,0.596,688,0.693
"adrenergic receptor agonist","NES","HSP inhibitor",-0.28377,-0.866,0.596,435,0.716
"adrenergic receptor agonist","NES","JAK inhibitor",-0.27318,-0.847,0.608,785,0.685
"adrenergic receptor agonist","NES","MDM inhibitor",-0.33619,-1.04,0.387,314,0.554
"adrenergic receptor agonist","NES","MEK inhibitor",0.23328,0.693,0.813,474,0.883
"adrenergic receptor agonist","NES","MET inhibitor",0.55548,1.73,0.0437,300,0.188
"adrenergic receptor agonist","NES","mTOR inhibitor",-0.39908,-1.24,0.253,696,0.722
"adrenergic receptor agonist","NES","p38 MAPK inhibitor",0.31189,0.945,0.508,349,0.749
"adrenergic receptor agonist","NES","PARP inhibitor",-0.29796,-0.963,0.498,278,0.632
"adrenergic receptor agonist","NES","phosphatase inhibitor",0.32134,0.967,0.504,116,0.766
"adrenergic receptor agonist","NES","PI3K inhibitor",-0.71214,-2.23,0.00491,663,0.0873
"adrenergic receptor agonist","NES","PLK inhibitor",-0.60665,-1.88,0.0146,566,0.209
"adrenergic receptor agonist","NES","progesterone receptor agonist",0.45356,1.35,0.167,293,0.393
"adrenergic receptor agonist","NES","proteasome inhibitor",-0.53369,-1.69,0.0405,499,0.36
"adrenergic receptor agonist","NES","protein synthesis inhibitor",-0.36379,-1.14,0.322,801,0.573
"adrenergic receptor agonist","NES","protein tyrosine kinase inhibitor",-0.23876,-0.746,0.716,223,0.765
"adrenergic receptor agonist","NES","RAF inhibitor",0.25714,0.785,0.705,560,0.852
"adrenergic receptor agonist","NES","serotonin receptor agonist",-0.39837,-1.25,0.238,617,0.788
