"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"antioxidant & EGFR inhibitor","antioxidant","EGFR inhibitor",-0.19456,-0.653,0.823,1,FALSE,0,-0.32537,-1.02,0.415,0.808,FALSE,-0.0944404120099221,0,-0.047220206004961,0.0667794557502674,-0.8365,0.259508188695463,0.708458540767464,FALSE,0,"FALSE",FALSE
"AP inhibitor & EGFR inhibitor","AP inhibitor","EGFR inhibitor",0.24358,0.855,0.588,0.739,FALSE,0.112309005172424,0.53393,1.71,0.0475,0.394,FALSE,0.691701460678268,0,0.402005232925346,0.409692334256507,1.2825,0.604576297914498,0.12786504539977,FALSE,0,"FALSE",FALSE
"ATPase inhibitor & EGFR inhibitor","ATPase inhibitor","EGFR inhibitor",-0.36959,-1.33,0.202,0.926,FALSE,-0.0444073877130273,-0.43265,-1.33,0.169,0.831,FALSE,-0.106930638367132,0,-0.0756690130400799,0.044210614519344,-1.33,0,0.149433774443858,FALSE,0,"FALSE",FALSE
"Aurora kinase inhibitor & EGFR inhibitor","Aurora kinase inhibitor","EGFR inhibitor",0.27726,0.884,0.556,0.725,FALSE,0.123461202191242,0.3714,1.2,0.242,0.496,FALSE,0.365421988211763,0,0.244441595201502,0.171092112576338,1.042,0.223445742854949,0.40443701213737,FALSE,1.0752688172043,"TRUE",FALSE
"bacterial 50S ribosomal subunit inhibitor & EGFR inhibitor","bacterial 50S ribosomal subunit inhibitor","EGFR inhibitor",0.36435,1.26,0.218,0.859,FALSE,0.0831686135726347,0.43042,1.41,0.134,0.491,FALSE,0.435575096106614,0,0.259371854839625,0.249189013533876,1.335,0.106066017177982,0.132423128408892,FALSE,0,"FALSE",FALSE
"bacterial DNA gyrase inhibitor & EGFR inhibitor","bacterial DNA gyrase inhibitor","EGFR inhibitor",0.51288,1.73,0.0618,0.331,FALSE,0.830697570768007,0.46933,1.55,0.107,0.473,FALSE,0.503965231856392,0,0.667331401312199,0.231034652477344,1.64,0.127279220613579,0.0397997737769794,FALSE,0,"FALSE",FALSE
"BCL inhibitor & EGFR inhibitor","BCL inhibitor","EGFR inhibitor",-0.17957,-0.618,0.821,0.952,FALSE,-0.0132023658983949,-0.31025,-0.972,0.462,0.815,FALSE,-0.0863548043047428,0,-0.0497785851015688,0.0517265852574598,-0.795,0.250315800540038,0.747005914878355,FALSE,0,"FALSE",FALSE
"Bcr.Abl kinase inhibitor & EGFR inhibitor","Bcr.Abl kinase inhibitor","EGFR inhibitor",0.20147,0.682,0.807,0.862,FALSE,0.0439840447075459,0.27664,0.885,0.54,0.747,FALSE,0.112111267393372,0,0.078047656050459,0.0481732211445537,0.7835,0.143542676580869,0.797746603154268,FALSE,0,"FALSE",FALSE
"benzodiazepine receptor agonist & EGFR inhibitor","benzodiazepine receptor agonist","EGFR inhibitor",-0.56342,-2.09,0.0141,0.47,FALSE,-0.685315476914351,-0.4866,-1.52,0.0903,0.929,FALSE,-0.0486161147296645,0,-0.366965795822008,0.450214436577941,-1.805,0.403050865276332,0.00976083366170917,FALSE,0,"FALSE",FALSE
"bromodomain inhibitor & EGFR inhibitor","bromodomain inhibitor","EGFR inhibitor",0.54514,1.79,0.0255,0.328,FALSE,0.866585819756094,0.71061,2.26,0.00512,0.0447,TRUE,3.05030499772182,1,1.95844540873896,1.54412263894668,2.025,0.332340187157677,0.00129824655617068,FALSE,0,"TRUE",FALSE
"calcium channel blocker & EGFR inhibitor","calcium channel blocker","EGFR inhibitor",-0.52285,-1.89,0.033,0.208,TRUE,-1.28886029692038,-0.49884,-1.53,0.0842,1,FALSE,0,1,-0.64443014846019,0.911361855954508,-1.71,0.254558441227157,0.0191329063178883,FALSE,0,"FALSE",FALSE
"CC chemokine receptor antagonist & EGFR inhibitor","CC chemokine receptor antagonist","EGFR inhibitor",-0.16318,-0.583,0.895,0.951,FALSE,-0.0127207586254877,-0.36369,-1.13,0.347,0.781,FALSE,-0.121304331718651,0,-0.0670125451720691,0.0767801808596406,-0.8565,0.386787409309041,0.673727928083948,FALSE,0,"FALSE",FALSE
"CDK inhibitor & EGFR inhibitor","CDK inhibitor","EGFR inhibitor",-0.17335,-0.558,0.915,0.969,FALSE,-0.00763133240567296,-0.26265,-0.812,0.652,0.882,FALSE,-0.0442795088729624,0,-0.0259554206393177,0.0259141740981416,-0.685,0.179605122421383,0.904738585054054,FALSE,0,"FALSE",FALSE
"CHK inhibitor & EGFR inhibitor","CHK inhibitor","EGFR inhibitor",-0.13023,-0.415,0.987,0.984,FALSE,-0.00290703415099327,-0.2954,-0.901,0.526,0.822,FALSE,-0.0767004923964146,0,-0.0398037632737039,0.0521798547325438,-0.658,0.343653895656662,0.859493097074149,FALSE,0,"TRUE",FALSE
"cyclooxygenase inhibitor & EGFR inhibitor","cyclooxygenase inhibitor","EGFR inhibitor",-0.2547,-0.952,0.492,0.701,FALSE,-0.146876446895741,-0.20951,-0.644,0.879,0.903,FALSE,-0.0285370887981023,0,-0.0877067678469216,0.0836785625921035,-0.798,0.217788888605457,0.794982979285585,FALSE,0,"FALSE",FALSE
"cytochrome P450 inhibitor & EGFR inhibitor","cytochrome P450 inhibitor","EGFR inhibitor",-0.13706,-0.484,0.951,1,FALSE,0,-0.37711,-1.19,0.258,0.819,FALSE,-0.103192156905102,0,-0.051596078452551,0.0729678739128639,-0.837,0.499217387517703,0.590095046285788,FALSE,0,"FALSE",FALSE
"DNA alkylating agent & EGFR inhibitor","DNA alkylating agent","EGFR inhibitor",-0.31176,-1.14,0.284,0.717,FALSE,-0.164708162538708,-0.31005,-0.926,0.526,0.823,FALSE,-0.0783397525934381,0,-0.121523957566073,0.0610716883525999,-1.033,0.151320851173921,0.433398105233852,FALSE,0,"FALSE",FALSE
"DNA inhibitor & EGFR inhibitor","DNA inhibitor","EGFR inhibitor",-0.31041,-1.13,0.299,0.624,FALSE,-0.231441413658861,-0.23133,-0.71,0.785,0.923,FALSE,-0.0247067922716024,0,-0.128074102965232,0.146183452688964,-0.92,0.29698484809835,0.574906993464892,FALSE,0,"FALSE",FALSE
"DNA methyltransferase inhibitor & EGFR inhibitor","DNA methyltransferase inhibitor","EGFR inhibitor",0.47409,1.64,0.0751,0.766,FALSE,0.18986481780253,0.53542,1.74,0.0391,0.466,FALSE,0.5770085049594,0,0.383436661380965,0.273751926482186,1.69,0.0707106781186548,0.0200573468072358,FALSE,0,"TRUE",FALSE
"DNA polymerase inhibitor & EGFR inhibitor","DNA polymerase inhibitor","EGFR inhibitor",-0.32391,-1.1,0.333,0.845,FALSE,-0.0804576201553384,-0.33264,-1,0.429,0.79,FALSE,-0.102372908709559,0,-0.0914152644324485,0.015496449148349,-1.05,0.0707106781186548,0.420844029020666,FALSE,0,"FALSE",FALSE
"DNA synthesis inhibitor & EGFR inhibitor","DNA synthesis inhibitor","EGFR inhibitor",-0.25956,-0.934,0.493,0.846,FALSE,-0.067836080921552,-0.31506,-0.956,0.5,0.818,FALSE,-0.0834078416902152,0,-0.0756219613058836,0.0110108976345364,-0.945,0.015556349186104,0.5916969448756,FALSE,0,"FALSE",FALSE
"dopamine receptor antagonist & EGFR inhibitor","dopamine receptor antagonist","EGFR inhibitor",-0.18187,-0.641,0.859,0.879,FALSE,-0.0359031310777122,-0.15564,-0.481,0.954,0.986,FALSE,-0.00294520391327741,0,-0.0194241674954948,0.0233047737918242,-0.561,0.113137084989848,0.982627604842251,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & estrogen receptor agonist","EGFR inhibitor","estrogen receptor agonist",0.19343,0.632,0.855,0.888,FALSE,0.0326030056279241,0.14091,0.466,0.951,0.963,FALSE,0.00763015019996692,0,0.0201165779139455,0.0176584754186998,0.549,0.117379725676967,0.981332380507747,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & estrogen receptor antagonist","EGFR inhibitor","estrogen receptor antagonist",-0.39146,-1.21,0.249,0.878,FALSE,-0.0683716357536159,-0.14583,-0.517,0.934,0.939,FALSE,-0.0141318887984207,0,-0.0412517622760183,0.0383532928818609,-0.8635,0.490024999362277,0.571782400771179,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & FGFR inhibitor","EGFR inhibitor","FGFR inhibitor",-0.2214,-0.689,0.805,0.909,FALSE,-0.0285494844600644,0.10804,0.384,0.99,1,FALSE,0,0,-0.0142747422300322,0.0201875340610915,-0.1525,0.758725576213165,0.977828431754538,FALSE,10.958904109589,"TRUE",FALSE
"EGFR inhibitor & FLT3 inhibitor","EGFR inhibitor","FLT3 inhibitor",-0.23537,-0.724,0.787,0.925,FALSE,-0.0245133854969404,-0.12371,-0.422,0.978,0.982,FALSE,-0.00332895215390724,0,-0.0139211688254238,0.0149796564724531,-0.573,0.213546247918337,0.971168735815475,FALSE,4.76190476190476,"FALSE",FALSE
"EGFR inhibitor & glucocorticoid receptor agonist","EGFR inhibitor","glucocorticoid receptor agonist",-0.3409,-1.04,0.401,0.828,FALSE,-0.0852484497437247,-0.33611,-1.16,0.285,0.68,FALSE,-0.194289661260766,0,-0.139769055502245,0.0771037800924965,-1.1,0.0848528137423856,0.362176016430213,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & glutamate receptor antagonist","EGFR inhibitor","glutamate receptor antagonist",-0.30984,-0.954,0.476,0.796,FALSE,-0.0945289333782637,-0.3521,-1.23,0.267,0.452,FALSE,-0.424179725182,0,-0.259354329280132,0.233098310307937,-1.092,0.195161471607487,0.389262975409411,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & glycogen synthase kinase inhibitor","EGFR inhibitor","glycogen synthase kinase inhibitor",-0.39105,-1.17,0.264,0.735,FALSE,-0.156443813271492,-0.4023,-1.34,0.181,0.479,FALSE,-0.428350412024485,0,-0.292397112647989,0.192266999827611,-1.255,0.120208152801713,0.193098222415015,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & growth factor receptor inhibitor","EGFR inhibitor","growth factor receptor inhibitor",0.41355,1.32,0.177,0.534,FALSE,0.359645540722306,0.28974,0.963,0.463,0.923,FALSE,0.0335107619120467,0,0.196578151317176,0.230612113677509,1.1415,0.252437120883598,0.286962389192151,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HCV inhibitor","EGFR inhibitor","HCV inhibitor",-0.39735,-1.23,0.243,0.886,FALSE,-0.0646565220789276,-0.27975,-1.04,0.384,0.681,FALSE,-0.173527003610703,0,-0.119091762844815,0.0769830557621635,-1.135,0.134350288425444,0.314630013916703,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HDAC inhibitor","EGFR inhibitor","HDAC inhibitor",-0.2496,-0.786,0.673,0.901,FALSE,-0.0355863142904565,-0.29839,-1.01,0.448,0.892,FALSE,-0.0501314970801157,0,-0.0428589056852861,0.0102849973841659,-0.898,0.158391918985787,0.662998852653209,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histamine receptor antagonist","EGFR inhibitor","histamine receptor antagonist",-0.34496,-1.06,0.379,0.821,FALSE,-0.0907962534533928,-0.33232,-1.21,0.25,0.867,FALSE,-0.0749968920537855,0,-0.0828965727535892,0.0111718355840793,-1.135,0.106066017177982,0.318029647968107,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & histone lysine methyltransferase inhibitor","EGFR inhibitor","histone lysine methyltransferase inhibitor",-0.54693,-1.69,0.0428,1,FALSE,0,-0.24404,-0.871,0.606,0.838,FALSE,-0.0668544597730292,0,-0.0334272298865146,0.0472732418580722,-1.2805,0.579120453791782,0.120660391957927,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HMGCR inhibitor","EGFR inhibitor","HMGCR inhibitor",0.29157,0.954,0.475,0.721,FALSE,0.135529757457665,-0.089556,-0.281,0.999,1,FALSE,0,0,0.0677648787288324,0.0958340105508828,0.3365,0.873276874765386,0.828255378795254,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & HSP inhibitor","EGFR inhibitor","HSP inhibitor",0.40319,1.28,0.231,0.555,FALSE,0.327304981602974,0.35684,1.18,0.27,0.521,FALSE,0.334131486506561,0,0.330718234054768,0.00482706790912935,1.23,0.0707106781186548,0.235426223312259,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & JAK inhibitor","EGFR inhibitor","JAK inhibitor",-0.27783,-0.824,0.654,0.886,FALSE,-0.0433146131650702,-0.36271,-1.29,0.2,0.491,FALSE,-0.398504875161371,0,-0.22090974416322,0.251157442869011,-1.057,0.329511760032931,0.396858427866642,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & KIT inhibitor","EGFR inhibitor","KIT inhibitor",-0.1807,-0.562,0.909,0.957,FALSE,-0.0107274909694139,0.12167,0.437,0.98,1,FALSE,0,0,-0.00536374548470696,0.00758548160959004,-0.0625,0.706399674405361,0.993810276560278,FALSE,14.4736842105263,"FALSE",FALSE
"EGFR inhibitor & MDM inhibitor","EGFR inhibitor","MDM inhibitor",-0.64805,-2.04,0,0.359,FALSE,-0.907607324900229,-0.44859,-1.61,0.0723,0.518,FALSE,-0.459929086810175,0,-0.683768205855202,0.316556317943123,-1.825,0.304055915910215,0.000754760623403572,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & MEK inhibitor","EGFR inhibitor","MEK inhibitor",0.37932,1.21,0.273,0.512,FALSE,0.351783347219245,0.42697,1.37,0.158,0.668,FALSE,0.240056246408502,0,0.295919796813874,0.0790029906255889,1.29,0.113137084989848,0.178723301839138,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & MET inhibitor","EGFR inhibitor","MET inhibitor",-0.38315,-1.19,0.269,0.819,FALSE,-0.103192156905102,-0.20901,-0.726,0.762,0.945,FALSE,-0.0178365070222751,0,-0.0605143319636886,0.0603555588447317,-0.958,0.328097546470558,0.529837920890838,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & microtubule inhibitor","EGFR inhibitor","microtubule inhibitor",0.32905,1.08,0.359,0.613,FALSE,0.229542687520112,0.12464,0.412,0.982,1,FALSE,0,0,0.114771343760056,0.162311190917256,0.746,0.472347329832614,0.720093012226062,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & mTOR inhibitor","EGFR inhibitor","mTOR inhibitor",0.10284,0.34,1,0.998,FALSE,0.000295615962293823,0.080494,0.264,1,1,FALSE,0,0,0.000147807981146912,0.000209032051564949,0.302,0.0537401153701776,1,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & NFkB pathway inhibitor","EGFR inhibitor","NFkB pathway inhibitor",-0.32654,-1.01,0.436,0.798,FALSE,-0.0989770797357633,-0.3041,-1.12,0.315,0.882,FALSE,-0.0610751846523619,0,-0.0800261321940626,0.0268006870332942,-1.065,0.0777817459305203,0.410000508112945,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & opioid receptor agonist","EGFR inhibitor","opioid receptor agonist",-0.40865,-1.27,0.199,0.849,FALSE,-0.0902872333901801,-0.45986,-1.6,0.0818,0.465,FALSE,-0.532075275376074,0,-0.311181254383127,0.312391320335352,-1.435,0.233345237791561,0.0833106635399127,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & p38 MAPK inhibitor","EGFR inhibitor","p38 MAPK inhibitor",-0.42306,-1.32,0.185,0.786,FALSE,-0.138042239227982,-0.19316,-0.68,0.81,0.919,FALSE,-0.0249454522574443,0,-0.0814938457427129,0.0799715049972772,-1,0.45254833995939,0.434283354710137,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & PARP inhibitor","EGFR inhibitor","PARP inhibitor",0.19294,0.638,0.849,0.911,FALSE,0.0258272754912271,0.12372,0.423,0.971,0.981,FALSE,0.00352400987828178,0,0.0146756426847544,0.0157707903575184,0.5305,0.152027957955108,0.983587114708334,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor","EGFR inhibitor","PDGFR tyrosine kinase receptor inhibitor",-0.095166,-0.299,1,0.999,FALSE,-0.00012991902043129,0.17068,0.616,0.847,0.923,FALSE,0.0214357521680382,0,0.0106529165738034,0.0152492323382061,0.1585,0.647002704785691,0.98764823292758,FALSE,18.9873417721519,"FALSE",FALSE
"EGFR inhibitor & phosphatase inhibitor","EGFR inhibitor","phosphatase inhibitor",-0.36767,-1.12,0.342,0.764,FALSE,-0.130935438395227,-0.46714,-1.7,0.0556,0.603,FALSE,-0.373460569361743,0,-0.252198003878485,0.171491164714579,-1.41,0.410121933088197,0.0943632460258761,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & phosphodiesterase inhibitor","EGFR inhibitor","phosphodiesterase inhibitor",-0.38241,-1.17,0.264,0.735,FALSE,-0.156443813271492,-0.37413,-1.33,0.191,0.53,FALSE,-0.366713093430951,0,-0.261578453351221,0.148682833875967,-1.25,0.113137084989848,0.201055011461918,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & PI3K inhibitor","EGFR inhibitor","PI3K inhibitor",0.26844,0.858,0.605,0.759,FALSE,0.102752556281678,0.33723,1.14,0.313,0.63,FALSE,0.228751773622917,0,0.165752164952297,0.0890949010061877,0.999,0.199404112294606,0.504483302677258,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & PLK inhibitor","EGFR inhibitor","PLK inhibitor",0.44757,1.46,0.103,0.472,FALSE,0.476044681994232,0.22488,0.751,0.715,0.821,FALSE,0.0643282890033,0,0.270186485498766,0.291127453409553,1.1055,0.501338707861262,0.265747910846407,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & potassium channel blocker","EGFR inhibitor","potassium channel blocker",-0.45997,-1.39,0.147,0.828,FALSE,-0.113937831869017,-0.40901,-1.45,0.142,0.368,FALSE,-0.629520662923399,0,-0.371729247396208,0.364572116101912,-1.42,0.0424264068711929,0.101640743570158,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & PPAR receptor agonist","EGFR inhibitor","PPAR receptor agonist",-0.21475,-0.645,0.83,0.92,FALSE,-0.0233568513621168,-0.078529,-0.279,1,1,FALSE,0,0,-0.0116784256810584,0.0165157879853191,-0.462,0.258801081914276,0.984653549898939,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & progesterone receptor agonist","EGFR inhibitor","progesterone receptor agonist",-0.504,-1.51,0.0998,0.809,FALSE,-0.138997732365469,-0.36474,-1.17,0.297,0.489,FALSE,-0.363508634825364,0,-0.251253183595417,0.158753181579704,-1.34,0.240416305603426,0.133934318556562,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & proteasome inhibitor","EGFR inhibitor","proteasome inhibitor",-0.24944,-0.772,0.703,0.901,FALSE,-0.0349524613641634,-0.11131,-0.385,0.992,0.991,FALSE,-0.001511643023169,0,-0.0182320521936662,0.0236462294173446,-0.5785,0.273650324319194,0.948731621421644,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein synthesis inhibitor","EGFR inhibitor","protein synthesis inhibitor",0.22256,0.708,0.76,0.919,FALSE,0.0259726179386332,-0.14911,-0.536,0.929,0.982,FALSE,-0.00422824254619498,0,0.0108721876962191,0.0213552332464909,0.086,0.879640835796065,0.951800793759696,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & protein tyrosine kinase inhibitor","EGFR inhibitor","protein tyrosine kinase inhibitor",0.28609,0.932,0.487,0.727,FALSE,0.129049929079377,0.15547,0.533,0.912,0.965,FALSE,0.00824694198775857,0,0.0686484355335677,0.0854206113600742,0.7325,0.282135605693432,0.804614132822517,FALSE,2.56410256410256,"FALSE",FALSE
"EGFR inhibitor & RAF inhibitor","EGFR inhibitor","RAF inhibitor",0.21691,0.707,0.799,0.859,FALSE,0.0466668331713117,0.23603,0.804,0.661,1,FALSE,0,0,0.0233334165856558,0.0329984341919358,0.7555,0.0685893577750952,0.86530070481121,FALSE,3.75,"FALSE",FALSE
"EGFR inhibitor & RET tyrosine kinase inhibitor","EGFR inhibitor","RET tyrosine kinase inhibitor",0.32692,1.05,0.395,0.6,FALSE,0.232941187097174,0.26388,0.901,0.554,0.884,FALSE,0.0482465092232211,0,0.140593848160198,0.130598859173737,0.9755,0.105358910396796,0.551333455065102,FALSE,6.94444444444444,"TRUE",FALSE
"EGFR inhibitor & retinoid receptor agonist","EGFR inhibitor","retinoid receptor agonist",0.35207,1.15,0.298,0.538,FALSE,0.309600382983652,0.37928,1.27,0.216,0.542,FALSE,0.337820906096249,0,0.32371064453995,0.0199549232615484,1.21,0.0848528137423858,0.24093834950985,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & ribonucleotide reductase inhibitor","EGFR inhibitor","ribonucleotide reductase inhibitor",0.21541,0.717,0.737,0.941,FALSE,0.0189362400026568,-0.12689,-0.466,0.956,1,FALSE,0,0,0.00946812000132841,0.0133899437160546,0.1255,0.836507322143686,0.951288280155927,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor agonist","EGFR inhibitor","serotonin receptor agonist",-0.30017,-0.918,0.545,0.814,FALSE,-0.0820467963117133,-0.18346,-0.668,0.808,1,FALSE,0,0,-0.0410233981558566,0.0580158460466439,-0.793,0.176776695296637,0.801526848676892,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor antagonist","EGFR inhibitor","serotonin receptor antagonist",-0.23276,-0.707,0.793,0.907,FALSE,-0.0299716480485126,-0.30048,-1.09,0.33,0.604,FALSE,-0.238669736902966,0,-0.134320692475739,0.147571833849657,-0.8985,0.270821897194448,0.612510222298273,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & sodium channel blocker","EGFR inhibitor","sodium channel blocker",-0.29264,-0.891,0.556,0.816,FALSE,-0.0786840685503098,-0.16452,-0.562,0.907,0.929,FALSE,-0.0179751687355733,0,-0.0483296186429415,0.0429276747373749,-0.7265,0.232638131010374,0.849530209199243,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & src inhibitor","EGFR inhibitor","src inhibitor",0.42856,1.4,0.141,0.457,FALSE,0.47611731990221,0.38713,1.34,0.177,1,FALSE,0,0,0.238058659951105,0.336665785543217,1.37,0.0424264068711927,0.117063327535101,FALSE,2.5,"FALSE",FALSE
"EGFR inhibitor & sterol demethylase inhibitor","EGFR inhibitor","sterol demethylase inhibitor",-0.21347,-0.66,0.839,0.923,FALSE,-0.022966877322898,-0.19493,-0.673,0.792,0.958,FALSE,-0.0125410123901396,0,-0.0177539448565188,0.0073721997936885,-0.6665,0.00919238815542513,0.9360898015976,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & SYK inhibitor","EGFR inhibitor","SYK inhibitor",-0.46411,-1.4,0.131,0.899,FALSE,-0.0647364315734797,-0.33466,-1.15,0.277,0.899,FALSE,-0.0531763545067869,0,-0.0589563930401333,0.00817420888489757,-1.275,0.176776695296637,0.15662542310283,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & TGF beta receptor inhibitor","EGFR inhibitor","TGF beta receptor inhibitor",0.37999,1.23,0.246,0.552,FALSE,0.317414934393085,0.26704,0.903,0.534,0.672,FALSE,0.155885546432396,0,0.236650240412741,0.114218525587916,1.0665,0.231223917448001,0.398004438061033,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & thymidylate synthase inhibitor","EGFR inhibitor","thymidylate synthase inhibitor",-0.33855,-1.03,0.407,0.817,FALSE,-0.0904112817716121,-0.3101,-1.03,0.407,0.662,FALSE,-0.184516270877109,0,-0.137463776324361,0.0665422759399831,-1.03,0,0.463466717705463,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",0.224,0.707,0.781,0.859,FALSE,0.0466668331713117,0.21694,0.693,0.783,0.932,FALSE,0.0211947727386909,0,0.0339308029550013,0.0180114666626997,0.7,0.00989949493661167,0.912271669932189,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",0.524,1.66,0.0571,0.386,FALSE,0.686265074244887,0.38974,1.23,0.252,0.524,FALSE,0.345222517010016,0,0.515743795627451,0.241153504893978,1.445,0.304055915910215,0.0754177880991678,FALSE,0,"TRUE",FALSE
