"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"Abl kinase inhibitor","NES","vitamin D receptor agonist",-0.20612,-0.661,0.83,202,0.876
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.36041,-1.14,0.295,741,0.553
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",0.62959,1.85,0.0242,368,0.223
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.26515,0.793,0.694,330,0.875
"acetylcholine receptor agonist","NES","AKT inhibitor",0.27906,0.834,0.657,643,0.914
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",-0.2088,-0.653,0.848,204,0.835
"acetylcholine receptor agonist","NES","androgen receptor antagonist",-0.34667,-1.11,0.308,913,0.543
"acetylcholine receptor agonist","NES","antioxidant",-0.41622,-1.32,0.181,597,0.359
"acetylcholine receptor agonist","NES","AP inhibitor",0.37736,1.12,0.338,142,0.735
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.57187,1.69,0.0514,432,0.194
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.42041,-1.33,0.174,412,0.449
"acetylcholine receptor agonist","NES","BCL inhibitor",0.2206,0.654,0.835,244,0.906
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",0.62959,1.87,0.014,368,0.298
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",-0.25843,-0.773,0.712,253,0.748
"acetylcholine receptor agonist","NES","bromodomain inhibitor",0.17343,0.517,0.944,546,0.936
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",-0.42382,-1.32,0.16,879,0.359
"acetylcholine receptor agonist","NES","CDK inhibitor",0.37938,1.15,0.323,292,0.719
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.43558,-1.37,0.147,426,0.694
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",-0.42802,-1.33,0.191,685,0.449
"acetylcholine receptor agonist","NES","DNA inhibitor",0.2962,0.873,0.597,526,0.92
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",-0.31825,-1,0.448,618,0.614
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.50743,1.51,0.104,362,0.341
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.2308,0.679,0.811,569,0.907
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",0.33078,1,0.439,494,0.835
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.28308,-0.899,0.577,772,0.668
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.26175,0.774,0.68,226,0.873
"acetylcholine receptor agonist","NES","HMGCR inhibitor",0.38403,1.17,0.307,500,0.726
"acetylcholine receptor agonist","NES","HSP inhibitor",0.65908,2,0.00936,257,0.261
"acetylcholine receptor agonist","NES","JAK inhibitor",0.48338,1.44,0.121,198,0.409
"acetylcholine receptor agonist","NES","MDM inhibitor",0.57041,1.71,0.0394,426,0.234
"acetylcholine receptor agonist","NES","MEK inhibitor",0.21948,0.647,0.838,98,0.887
"acetylcholine receptor agonist","NES","MET inhibitor",-0.48311,-1.58,0.0759,974,0.451
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.45964,1.34,0.158,35,0.536
"acetylcholine receptor agonist","NES","mTOR inhibitor",0.28113,0.844,0.643,361,0.934
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.27287,0.816,0.65,129,0.873
"acetylcholine receptor agonist","NES","PARP inhibitor",0.40816,1.22,0.268,266,0.676
"acetylcholine receptor agonist","NES","phosphatase inhibitor",0.2747,0.824,0.658,347,0.894
"acetylcholine receptor agonist","NES","PI3K inhibitor",0.20501,0.606,0.878,361,0.897
"acetylcholine receptor agonist","NES","PLK inhibitor",0.57604,1.72,0.0379,231,0.269
"acetylcholine receptor agonist","NES","progesterone receptor agonist",-0.31633,-0.982,0.45,310,0.596
"acetylcholine receptor agonist","NES","proteasome inhibitor",0.53068,1.57,0.0708,64,0.294
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.33979,1.02,0.439,348,0.841
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",0.24423,0.739,0.758,251,0.892
"acetylcholine receptor agonist","NES","RAF inhibitor",0.36531,1.08,0.395,627,0.768
"acetylcholine receptor agonist","NES","retinoid receptor agonist",0.58556,1.74,0.0376,118,0.3
"acetylcholine receptor agonist","NES","serotonin receptor agonist",-0.26433,-0.803,0.666,534,0.757
"acetylcholine receptor agonist","NES","sodium channel blocker",0.31555,0.951,0.515,600,0.812
"acetylcholine receptor agonist","NES","sterol demethylase inhibitor",0.33416,0.977,0.484,203,0.838
"acetylcholine receptor agonist","NES","SYK inhibitor",0.42429,1.25,0.224,263,0.657
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.59142,-1.85,0.0242,579,0.228
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",-0.42755,-1.33,0.198,419,0.449
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.32667,0.965,0.507,635,0.822
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.57831,1.69,0.0389,239,0.194
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.2325,0.68,0.807,294,0.934
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.81633,-2.58,0,800,0.00524
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.32413,-1.04,0.418,317,0.603
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.33771,-1.02,0.422,547,0.602
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.52939,-1.65,0.0702,972,0.236
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.52777,1.56,0.0822,387,0.166
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.39778,-1.23,0.242,777,0.402
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.44057,-1.35,0.168,430,0.313
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.72188,2.1,0.00186,146,0.019
"acetylcholine receptor antagonist","NES","antioxidant",0.62718,1.9,0.0127,276,0.0622
"acetylcholine receptor antagonist","NES","AP inhibitor",0.48825,1.44,0.115,506,0.224
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.46633,-1.42,0.145,499,0.296
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.60368,1.77,0.0331,270,0.0902
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.49847,-1.53,0.0891,488,0.25
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.52939,-1.56,0.0928,972,0.244
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.59611,1.79,0.0383,401,0.0955
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.26466,-0.794,0.68,977,0.7
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.7739,2.3,0,143,0.0087
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.50225,-1.51,0.0968,611,0.251
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.35297,-1.07,0.343,681,0.586
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.39712,1.18,0.287,382,0.373
"acetylcholine receptor antagonist","NES","DNA inhibitor",-0.31767,-0.951,0.495,311,0.625
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.48361,-1.41,0.123,742,0.271
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.72523,2.11,0.00181,274,0.023
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.15713,0.472,0.968,833,0.962
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.46117,1.34,0.172,247,0.29
"acetylcholine receptor antagonist","NES","HDAC inhibitor",0.18017,0.533,0.919,642,0.978
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.34181,-1.03,0.431,792,0.614
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",-0.52568,-1.56,0.0895,849,0.244
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.62426,-1.86,0.0221,708,0.192
"acetylcholine receptor antagonist","NES","JAK inhibitor",-0.65747,-1.91,0.0204,717,0.201
"acetylcholine receptor antagonist","NES","MDM inhibitor",0.27543,0.813,0.642,447,0.724
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.48832,1.44,0.129,278,0.224
"acetylcholine receptor antagonist","NES","MET inhibitor",0.4313,1.31,0.204,230,0.294
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.58976,-1.82,0.0264,642,0.182
"acetylcholine receptor antagonist","NES","mTOR inhibitor",-0.28387,-0.834,0.634,726,0.694
"acetylcholine receptor antagonist","NES","NFkB pathway inhibitor",-0.45752,-1.42,0.126,447,0.296
"acetylcholine receptor antagonist","NES","PARP inhibitor",-0.29276,-0.882,0.563,876,0.673
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",-0.56712,-1.72,0.0521,772,0.202
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.27069,-0.815,0.645,666,0.696
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.33178,-0.996,0.459,906,0.611
"acetylcholine receptor antagonist","NES","progesterone receptor agonist",0.81307,2.38,0,188,0.0116
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.3166,-0.953,0.487,309,0.647
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.28633,-0.876,0.587,738,0.658
"acetylcholine receptor antagonist","NES","protein tyrosine kinase inhibitor",-0.62944,-1.92,0.0111,794,0.285
"acetylcholine receptor antagonist","NES","RAF inhibitor",-0.46813,-1.41,0.137,914,0.271
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.34558,1.02,0.417,121,0.524
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.53385,1.56,0.0755,199,0.166
"acetylcholine receptor antagonist","NES","sterol demethylase inhibitor",0.29528,0.879,0.608,219,0.673
"acetylcholine receptor antagonist","NES","SYK inhibitor",-0.24146,-0.732,0.76,650,0.751
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",0.55464,1.64,0.0537,131,0.145
"acetylcholine receptor antagonist","NES","thymidylate synthase inhibitor",0.4382,1.27,0.244,555,0.309
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.31535,-0.95,0.49,304,0.603
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.6582,-2.02,0.0104,741,0.297
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",-0.51168,-1.59,0.0668,794,0.263
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.5761,-1.77,0.0261,564,0.191
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",-0.42784,-1.3,0.186,418,0.344
"adenosine receptor antagonist","NES","EGFR inhibitor",-0.3275,-1.02,0.421,780,0.848
"adenosine receptor antagonist","NES","Abl kinase inhibitor",0.56881,1.68,0.0325,428,0.424
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.49694,1.43,0.138,499,0.555
"adenosine receptor antagonist","NES","AKT inhibitor",0.39023,1.18,0.281,190,0.629
"adenosine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.43951,1.3,0.196,274,0.605
"adenosine receptor antagonist","NES","androgen receptor antagonist",0.36377,1.08,0.364,496,0.746
"adenosine receptor antagonist","NES","antioxidant",-0.26421,-0.83,0.643,652,0.786
"adenosine receptor antagonist","NES","AP inhibitor",0.27538,0.826,0.646,7,0.897
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",0.37043,1.11,0.345,216,0.723
"adenosine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.58354,1.72,0.023,133,0.704
"adenosine receptor antagonist","NES","BCL inhibitor",0.47213,1.38,0.141,248,0.544
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.56881,1.68,0.0361,428,0.424
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",0.4102,1.22,0.264,584,0.593
"adenosine receptor antagonist","NES","bromodomain inhibitor",0.41692,1.25,0.219,486,0.613
"adenosine receptor antagonist","NES","CC chemokine receptor antagonist",-0.24898,-0.804,0.699,244,0.765
"adenosine receptor antagonist","NES","CDK inhibitor",0.19865,0.592,0.874,14,0.888
"adenosine receptor antagonist","NES","CHK inhibitor",0.4718,1.38,0.159,297,0.544
"adenosine receptor antagonist","NES","cyclooxygenase inhibitor",0.31243,0.91,0.562,340,0.853
"adenosine receptor antagonist","NES","DNA inhibitor",-0.41068,-1.27,0.217,655,0.858
"adenosine receptor antagonist","NES","DNA methyltransferase inhibitor",0.2408,0.711,0.755,425,0.887
"adenosine receptor antagonist","NES","dopamine receptor antagonist",-0.35576,-1.1,0.359,349,1
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",-0.32149,-1.01,0.434,705,0.694
"adenosine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.2247,0.68,0.836,32,0.853
"adenosine receptor antagonist","NES","HDAC inhibitor",0.33986,0.99,0.471,467,0.775
"adenosine receptor antagonist","NES","histamine receptor antagonist",0.54033,1.61,0.05,169,0.391
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.41919,-1.3,0.202,977,1
"adenosine receptor antagonist","NES","HMGCR inhibitor",0.44286,1.34,0.176,421,0.576
"adenosine receptor antagonist","NES","HSP inhibitor",0.59839,1.76,0.0177,282,1
"adenosine receptor antagonist","NES","JAK inhibitor",-0.28907,-0.918,0.534,283,0.781
"adenosine receptor antagonist","NES","MDM inhibitor",-0.33741,-1.06,0.387,331,0.881
"adenosine receptor antagonist","NES","MEK inhibitor",-0.28646,-0.9,0.557,741,0.742
"adenosine receptor antagonist","NES","MET inhibitor",0.2552,0.759,0.752,246,0.854
"adenosine receptor antagonist","NES","microtubule inhibitor",0.26789,0.785,0.702,724,0.872
"adenosine receptor antagonist","NES","mTOR inhibitor",0.27413,0.824,0.648,349,0.871
"adenosine receptor antagonist","NES","NFkB pathway inhibitor",-0.32353,-1.01,0.451,577,0.694
"adenosine receptor antagonist","NES","PARP inhibitor",0.56282,1.67,0.039,435,0.355
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.2377,0.702,0.803,271,0.874
"adenosine receptor antagonist","NES","PI3K inhibitor",0.23213,0.688,0.807,101,0.867
"adenosine receptor antagonist","NES","PLK inhibitor",-0.21747,-0.679,0.791,983,0.866
"adenosine receptor antagonist","NES","progesterone receptor agonist",0.34112,1.01,0.441,161,0.772
"adenosine receptor antagonist","NES","proteasome inhibitor",0.22305,0.664,0.834,137,0.848
"adenosine receptor antagonist","NES","protein synthesis inhibitor",0.29272,0.861,0.622,94,0.907
"adenosine receptor antagonist","NES","protein tyrosine kinase inhibitor",0.34995,1.03,0.427,455,0.768
"adenosine receptor antagonist","NES","RAF inhibitor",0.32762,0.978,0.492,525,0.766
"adenosine receptor antagonist","NES","retinoid receptor agonist",-0.62997,-2,0.013,618,0.188
"adenosine receptor antagonist","NES","serotonin receptor agonist",-0.34455,-1.06,0.415,338,0.881
"adenosine receptor antagonist","NES","sodium channel blocker",0.42361,1.23,0.262,424,0.611
"adenosine receptor antagonist","NES","sterol demethylase inhibitor",0.52355,1.54,0.0823,173,0.455
"adenosine receptor antagonist","NES","SYK inhibitor",-0.46227,-1.44,0.129,697,0.969
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.2898,0.86,0.614,702,0.876
"adenosine receptor antagonist","NES","thymidylate synthase inhibitor",0.52701,1.53,0.0892,469,0.415
"adenosine receptor antagonist","NES","topoisomerase inhibitor",0.26575,0.784,0.682,615,0.846
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.16604,-0.525,0.935,431,0.929
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",0.36067,1.07,0.362,157,0.73
"adenosine receptor antagonist","NES","VEGFR inhibitor",0.42821,1.27,0.222,109,0.616
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.26423,0.787,0.705,440,0.896
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.31965,-0.973,0.436,599,0.61
"adrenergic receptor agonist","NES","Abl kinase inhibitor",-0.22034,-0.697,0.782,680,0.884
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.70816,2.09,0.00522,292,0.0333
"adrenergic receptor agonist","NES","AKT inhibitor",-0.2682,-0.816,0.639,834,0.784
"adrenergic receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",0.44942,1.3,0.182,263,0.431
"adrenergic receptor agonist","NES","androgen receptor antagonist",0.73904,2.12,0.00171,261,0.0406
"adrenergic receptor agonist","NES","antioxidant",-0.37755,-1.19,0.27,370,0.62
"adrenergic receptor agonist","NES","AP inhibitor",0.27727,0.824,0.649,714,0.76
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",-0.3406,-1.04,0.4,651,0.599
"adrenergic receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.55556,1.65,0.0581,441,0.169
"adrenergic receptor agonist","NES","BCL inhibitor",0.29258,0.859,0.614,223,0.746
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.22034,-0.647,0.836,680,0.873
"adrenergic receptor agonist","NES","benzodiazepine receptor agonist",0.59237,1.73,0.032,177,0.155
