"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"A.674563","Pearson.est","topoisomerase inhibitor",0.65478,1.53,0.0454,81,0.249,FALSE,NA,"AKT inhibitor"
"A.674563","Pearson.est","tubulin polymerization inhibitor",0.38767,0.878,0.624,143,0.922,FALSE,NA,"AKT inhibitor"
"A.674563","Pearson.est","tyrosine kinase inhibitor",-0.21825,-0.541,0.952,278,0.962,FALSE,NA,"AKT inhibitor"
"A.674563","Pearson.est","VEGFR inhibitor",0.25977,0.596,0.919,54,0.993,FALSE,NA,"AKT inhibitor"
"ABT.751","Pearson.est","EGFR inhibitor",-0.80844,-2.23,0,296,0.0376,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","Abl kinase inhibitor",-0.44873,-1.24,0.199,316,0.448,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","AKT inhibitor",0.45502,1.06,0.404,25,0.648,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","Aurora kinase inhibitor",0.5641,1.31,0.142,162,0.293,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","Bcr.Abl kinase inhibitor",-0.36841,-1.04,0.378,316,0.583,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","CDK inhibitor",0.34378,0.791,0.729,158,1,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","glucocorticoid receptor agonist",0.3105,0.723,0.83,99,0.878,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","HDAC inhibitor",0.20937,0.489,0.986,19,0.977,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","HSP inhibitor",0.61193,1.44,0.0822,96,0.177,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","JAK inhibitor",0.66542,1.55,0.0389,54,0.177,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","KIT inhibitor",-0.31961,-0.894,0.601,359,0.689,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","MDM inhibitor",0.31963,0.753,0.781,70,1,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","MEK inhibitor",-0.68605,-1.92,0.0331,267,0.106,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","mTOR inhibitor",-0.53239,-1.58,0.0605,189,0.232,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.24032,-0.67,0.836,359,0.949,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","PI3K inhibitor",-0.21813,-0.597,0.945,77,0.933,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","PLK inhibitor",0.71113,1.65,0.0219,75,0.267,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","protein synthesis inhibitor",0.63593,1.47,0.0739,27,0.179,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","protein tyrosine kinase inhibitor",-0.47324,-1.34,0.133,168,0.401,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","RAF inhibitor",0.31339,0.734,0.795,250,0.946,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","topoisomerase inhibitor",0.7007,1.62,0.0258,80,0.168,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","tubulin polymerization inhibitor",0.64154,1.5,0.0669,95,0.186,TRUE,TRUE,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","tyrosine kinase inhibitor",-0.38599,-1.12,0.263,344,0.538,FALSE,NA,"tubulin polymerization inhibitor"
"ABT.751","Pearson.est","VEGFR inhibitor",-0.33083,-0.944,0.508,329,0.683,FALSE,NA,"tubulin polymerization inhibitor"
"ADL5859","Pearson.est","EGFR inhibitor",0.56533,1.58,0.0619,69,0.232,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","Abl kinase inhibitor",0.44357,1.3,0.169,18,0.217,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","AKT inhibitor",-0.36357,-0.851,0.666,217,0.706,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","Aurora kinase inhibitor",-0.44033,-1.03,0.441,236,0.72,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","Bcr.Abl kinase inhibitor",0.44853,1.25,0.191,18,0.193,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","CDK inhibitor",-0.39376,-0.913,0.605,313,0.655,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","glucocorticoid receptor agonist",0.51221,1.46,0.0842,6,0.184,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","HDAC inhibitor",-0.56682,-1.31,0.135,319,0.501,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","HSP inhibitor",-0.39693,-0.921,0.597,179,0.68,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","JAK inhibitor",-0.41907,-0.993,0.481,199,0.737,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","KIT inhibitor",-0.46752,-1.1,0.341,356,0.69,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","MDM inhibitor",-0.73052,-1.71,0.00861,315,0.231,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","MEK inhibitor",-0.58543,-1.39,0.0956,220,0.503,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","mTOR inhibitor",-0.39741,-0.921,0.554,248,0.68,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.4377,-1.03,0.427,356,0.72,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","PI3K inhibitor",-0.63139,-1.47,0.0594,335,0.426,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","PLK inhibitor",-0.54686,-1.29,0.178,231,0.471,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","protein synthesis inhibitor",-0.53599,-1.26,0.188,211,0.474,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","protein tyrosine kinase inhibitor",-0.5806,-1.36,0.115,301,0.47,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","RAF inhibitor",-0.65768,-1.53,0.0357,288,0.437,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","topoisomerase inhibitor",-0.48734,-1.15,0.301,282,0.643,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","tubulin polymerization inhibitor",-0.301,-0.709,0.833,227,0.837,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","tyrosine kinase inhibitor",-0.39838,-0.923,0.573,301,0.768,FALSE,NA,"opioid receptor agonist"
"ADL5859","Pearson.est","VEGFR inhibitor",-0.41433,-0.958,0.524,356,0.755,FALSE,NA,"opioid receptor agonist"
"AM.251","Pearson.est","EGFR inhibitor",-0.17576,-0.492,0.995,58,0.985,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","Abl kinase inhibitor",-0.3049,-0.824,0.618,330,0.895,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","AKT inhibitor",0.41177,0.926,0.585,108,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","Aurora kinase inhibitor",0.80342,1.81,0.00726,78,0.0835,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","Bcr.Abl kinase inhibitor",-0.32561,-0.902,0.621,330,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","CDK inhibitor",0.51482,1.15,0.296,96,0.97,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","glucocorticoid receptor agonist",0.47385,1.06,0.391,4,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","HDAC inhibitor",0.45851,1.03,0.435,109,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","HSP inhibitor",0.55657,1.27,0.181,16,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","JAK inhibitor",0.45064,1.02,0.439,91,0.995,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","KIT inhibitor",0.39756,0.904,0.601,80,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","MDM inhibitor",-0.38592,-1.02,0.38,137,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","MEK inhibitor",0.33775,0.774,0.774,175,0.962,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","mTOR inhibitor",0.23929,0.54,0.962,204,0.962,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.40341,0.9,0.609,94,0.936,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","PI3K inhibitor",0.31418,0.712,0.823,74,0.984,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","PLK inhibitor",0.67887,1.55,0.0244,119,0.357,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","protein synthesis inhibitor",0.34784,0.801,0.727,169,0.986,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","protein tyrosine kinase inhibitor",0.50468,1.15,0.288,97,0.97,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","RAF inhibitor",0.30657,0.699,0.86,98,0.892,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","topoisomerase inhibitor",0.39153,0.892,0.634,195,0.885,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","tubulin polymerization inhibitor",0.53853,1.21,0.238,92,1,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","tyrosine kinase inhibitor",0.30794,0.7,0.816,97,0.941,FALSE,NA,"cannabinoid receptor antagonist"
"AM.251","Pearson.est","VEGFR inhibitor",0.41616,0.949,0.541,80,1,FALSE,NA,"cannabinoid receptor antagonist"
"AMG.232","Pearson.est","EGFR inhibitor",-0.87226,-2.15,0,322,0.00402,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","Abl kinase inhibitor",0.54806,1.47,0.103,22,0.315,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","AKT inhibitor",-0.48847,-1.19,0.266,251,0.53,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","Aurora kinase inhibitor",-0.4447,-1.08,0.348,244,0.566,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","Bcr.Abl kinase inhibitor",0.6795,1.71,0.0477,22,0.178,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","CDK inhibitor",-0.51176,-1.24,0.23,256,0.527,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","glucocorticoid receptor agonist",-0.4499,-1.11,0.329,198,0.585,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","HDAC inhibitor",-0.31406,-0.774,0.718,180,0.728,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","HSP inhibitor",-0.39131,-0.951,0.51,278,0.645,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","JAK inhibitor",0.3479,0.886,0.586,108,0.64,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","KIT inhibitor",0.46034,1.2,0.224,38,0.438,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","MEK inhibitor",0.42775,1.11,0.302,212,0.476,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","mTOR inhibitor",-0.55648,-1.35,0.14,201,0.436,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.3892,1.05,0.374,38,0.478,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","PI3K inhibitor",-0.63056,-1.52,0.0727,236,0.33,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","PLK inhibitor",-0.54939,-1.37,0.136,299,0.503,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","protein synthesis inhibitor",0.32955,0.863,0.583,244,0.598,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","protein tyrosine kinase inhibitor",-0.65169,-1.6,0.0456,276,0.31,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","RAF inhibitor",0.79708,2.05,0.00491,40,0.0308,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","topoisomerase inhibitor",0.5189,1.35,0.158,89,0.344,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","tubulin polymerization inhibitor",-0.35996,-0.896,0.599,205,0.668,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","tyrosine kinase inhibitor",-0.42798,-1.04,0.399,276,0.567,FALSE,NA,"MDM inhibitor"
"AMG.232","Pearson.est","VEGFR inhibitor",-0.3567,-0.889,0.585,319,0.626,FALSE,NA,"MDM inhibitor"
"AR.42","Pearson.est","EGFR inhibitor",0.71948,1.77,0.0118,85,0.0407,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","Abl kinase inhibitor",-0.521,-1.4,0.129,325,0.282,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","AKT inhibitor",0.51057,1.23,0.226,30,0.432,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","Aurora kinase inhibitor",0.5535,1.34,0.157,44,0.388,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","Bcr.Abl kinase inhibitor",-0.68178,-1.91,0.0192,325,0.187,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","CDK inhibitor",0.49396,1.18,0.283,122,0.451,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","glucocorticoid receptor agonist",0.33618,0.829,0.656,175,0.673,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","HDAC inhibitor",0.72937,1.78,0.0114,27,0.0544,TRUE,TRUE,"HDAC inhibitor"
"AR.42","Pearson.est","HSP inhibitor",-0.27423,-0.764,0.74,312,0.897,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","JAK inhibitor",0.49463,1.23,0.242,24,0.432,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","KIT inhibitor",-0.57595,-1.62,0.0507,333,0.22,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","MDM inhibitor",0.35301,0.857,0.656,25,0.692,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","MEK inhibitor",-0.33237,-0.921,0.503,115,0.726,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","mTOR inhibitor",0.4708,1.15,0.291,83,0.439,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.57783,-1.59,0.0673,317,0.184,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","PI3K inhibitor",0.5955,1.41,0.11,83,0.356,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","PLK inhibitor",-0.34366,-0.944,0.481,122,0.777,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","protein synthesis inhibitor",0.41626,1.01,0.449,198,0.589,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","protein tyrosine kinase inhibitor",0.71531,1.79,0.00583,61,0.103,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","RAF inhibitor",-0.63832,-1.75,0.038,264,0.2,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","topoisomerase inhibitor",-0.22819,-0.628,0.887,288,0.984,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","tubulin polymerization inhibitor",-0.20294,-0.556,0.966,69,0.951,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","tyrosine kinase inhibitor",0.37843,0.91,0.558,124,0.677,FALSE,NA,"HDAC inhibitor"
"AR.42","Pearson.est","VEGFR inhibitor",-0.37032,-1.04,0.368,317,0.696,FALSE,NA,"HDAC inhibitor"
"ARRY.334543","Pearson.est","EGFR inhibitor",0.8632,2.12,0,46,0.00773,TRUE,TRUE,"EGFR inhibitor"
"ARRY.334543","Pearson.est","Abl kinase inhibitor",-0.54324,-1.38,0.129,336,0.427,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","AKT inhibitor",0.56834,1.42,0.131,81,0.35,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","Aurora kinase inhibitor",0.34532,0.847,0.609,120,0.758,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","Bcr.Abl kinase inhibitor",-0.65689,-1.69,0.0526,336,0.262,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","CDK inhibitor",0.41666,1.01,0.412,107,0.649,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","glucocorticoid receptor agonist",0.52029,1.29,0.193,144,0.461,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","HDAC inhibitor",0.40702,0.981,0.468,160,0.621,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","HSP inhibitor",-0.28778,-0.716,0.783,351,0.863,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","JAK inhibitor",-0.34769,-0.923,0.508,251,0.692,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","KIT inhibitor",-0.50076,-1.27,0.193,300,0.488,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","MDM inhibitor",-0.60193,-1.55,0.066,335,0.32,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","MEK inhibitor",-0.39595,-1.02,0.421,137,0.609,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","mTOR inhibitor",0.50141,1.21,0.242,182,0.494,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.46742,-1.19,0.246,234,0.439,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","PI3K inhibitor",0.62353,1.52,0.0764,42,0.294,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","PLK inhibitor",0.3147,0.765,0.732,94,0.808,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","protein synthesis inhibitor",-0.33239,-0.845,0.607,117,0.741,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","protein tyrosine kinase inhibitor",0.65452,1.62,0.0433,97,0.258,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","RAF inhibitor",-0.80044,-2.04,0.00235,297,0.0479,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","topoisomerase inhibitor",-0.4921,-1.24,0.243,257,0.443,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","tubulin polymerization inhibitor",-0.222,-0.56,0.952,264,0.948,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","tyrosine kinase inhibitor",0.44565,1.09,0.354,69,0.605,FALSE,NA,"EGFR inhibitor"
"ARRY.334543","Pearson.est","VEGFR inhibitor",0.29671,0.725,0.806,49,0.789,FALSE,NA,"EGFR inhibitor"
"AS.703026","Pearson.est","EGFR inhibitor",0.40621,0.867,0.664,132,0.944,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","Abl kinase inhibitor",0.29326,0.62,0.901,24,0.896,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","AKT inhibitor",-0.53625,-1.24,0.24,290,0.593,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","Aurora kinase inhibitor",-0.71875,-1.69,0.0286,313,0.463,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","Bcr.Abl kinase inhibitor",0.32346,0.686,0.833,24,0.942,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","CDK inhibitor",-0.40101,-0.939,0.5,210,0.587,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","glucocorticoid receptor agonist",-0.41449,-0.979,0.481,333,0.58,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","HDAC inhibitor",0.43345,0.925,0.531,126,1,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","HSP inhibitor",-0.29054,-0.695,0.816,298,0.867,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","JAK inhibitor",-0.73527,-1.68,0.0312,328,0.246,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","KIT inhibitor",-0.49875,-1.18,0.294,267,0.47,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","MDM inhibitor",0.73113,1.57,0.0509,92,0.129,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","MEK inhibitor",0.95965,2.03,0,27,6e-04,TRUE,TRUE,"MEK inhibitor"
"AS.703026","Pearson.est","mTOR inhibitor",0.53676,1.13,0.321,34,0.74,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.62764,-1.46,0.0967,267,0.564,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","PI3K inhibitor",0.39377,0.834,0.662,221,0.859,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","PLK inhibitor",-0.6069,-1.44,0.132,339,0.46,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","protein synthesis inhibitor",-0.5057,-1.19,0.269,312,0.586,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","protein tyrosine kinase inhibitor",-0.43571,-1.03,0.416,337,0.618,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","RAF inhibitor",0.87047,1.85,0.00164,29,0.0084,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","topoisomerase inhibitor",-0.57632,-1.33,0.199,227,0.536,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","tubulin polymerization inhibitor",-0.50767,-1.18,0.287,263,0.47,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","tyrosine kinase inhibitor",-0.21258,-0.498,0.95,278,0.974,FALSE,NA,"MEK inhibitor"
"AS.703026","Pearson.est","VEGFR inhibitor",-0.41223,-0.992,0.436,278,0.614,FALSE,NA,"MEK inhibitor"
"AST.1306","Pearson.est","EGFR inhibitor",0.78941,1.98,0.00149,60,0.0188,TRUE,TRUE,"EGFR inhibitor"
"AST.1306","Pearson.est","Abl kinase inhibitor",0.30189,0.755,0.752,2,0.803,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","AKT inhibitor",0.27584,0.694,0.826,107,0.825,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","Aurora kinase inhibitor",0.49669,1.26,0.216,106,0.552,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","Bcr.Abl kinase inhibitor",-0.52712,-1.49,0.0884,258,0.377,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","CDK inhibitor",0.57699,1.43,0.116,108,0.564,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","glucocorticoid receptor agonist",0.31744,0.799,0.707,87,0.796,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","HDAC inhibitor",0.44395,1.13,0.32,158,0.571,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","HSP inhibitor",-0.32362,-0.92,0.522,351,0.517,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","JAK inhibitor",-0.41209,-1.13,0.301,319,0.334,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","KIT inhibitor",-0.43413,-1.17,0.249,258,0.522,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","MDM inhibitor",-0.47691,-1.33,0.164,300,0.423,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","MEK inhibitor",0.40082,1,0.455,152,0.731,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","mTOR inhibitor",0.51396,1.3,0.176,146,0.573,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.43092,-1.15,0.288,258,0.442,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","PI3K inhibitor",0.53738,1.37,0.138,125,0.544,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","PLK inhibitor",0.39504,0.997,0.448,173,0.669,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","protein synthesis inhibitor",0.45631,1.18,0.28,82,0.549,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","protein tyrosine kinase inhibitor",0.78838,1.98,0,41,0.0188,FALSE,NA,"EGFR inhibitor"
"AST.1306","Pearson.est","RAF inhibitor",-0.7219,-2.04,0.0136,263,0.0757,FALSE,NA,"EGFR inhibitor"
