"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","DNA methyltransferase inhibitor",-0.32655,-1.03,0.416,1157,0.778
"EGFR inhibitor","NES","DNA polymerase inhibitor",-0.54327,-1.7,0.0495,1008,0.368
"EGFR inhibitor","NES","DNA synthesis inhibitor",-0.18919,-0.577,0.927,252,0.993
"EGFR inhibitor","NES","dopamine receptor antagonist",-0.42915,-1.36,0.149,935,0.634
"EGFR inhibitor","NES","estrogen receptor agonist",0.24912,0.794,0.672,5,0.837
"EGFR inhibitor","NES","estrogen receptor antagonist",0.22239,0.694,0.809,1048,0.866
"EGFR inhibitor","NES","FGFR inhibitor",-0.34588,-1.08,0.367,1188,0.743
"EGFR inhibitor","NES","FLT3 inhibitor",-0.31526,-1.01,0.4,1264,0.76
"EGFR inhibitor","NES","glucocorticoid receptor agonist",0.1143,0.36,0.998,635,0.996
"EGFR inhibitor","NES","glutamate receptor antagonist",-0.35275,-1.11,0.307,955,0.717
"EGFR inhibitor","NES","glycogen synthase kinase inhibitor",-0.38881,-1.24,0.239,1033,0.609
"EGFR inhibitor","NES","growth factor receptor inhibitor",-0.48108,-1.5,0.103,1292,0.594
"EGFR inhibitor","NES","HCV inhibitor",-0.47223,-1.46,0.0967,1295,0.605
"EGFR inhibitor","NES","HDAC inhibitor",-0.31954,-1.01,0.425,1067,0.76
"EGFR inhibitor","NES","histamine receptor antagonist",0.31425,0.986,0.434,239,0.726
"EGFR inhibitor","NES","histone lysine methyltransferase inhibitor",-0.61562,-1.92,0.011,942,0.191
"EGFR inhibitor","NES","HMGCR inhibitor",-0.66007,-2.03,0.00557,1130,0.2
"EGFR inhibitor","NES","HSP inhibitor",-0.17179,-0.556,0.934,1084,0.987
"EGFR inhibitor","NES","JAK inhibitor",-0.29631,-0.928,0.5,872,0.829
"EGFR inhibitor","NES","KIT inhibitor",0.33001,1.06,0.357,194,0.663
"EGFR inhibitor","NES","MDM inhibitor",-0.40896,-1.29,0.195,548,0.559
"EGFR inhibitor","NES","MEK inhibitor",0.33252,1.06,0.366,545,0.663
"EGFR inhibitor","NES","MET inhibitor",-0.18731,-0.583,0.899,251,1
"EGFR inhibitor","NES","microtubule inhibitor",-0.27378,-0.858,0.615,1271,0.873
"EGFR inhibitor","NES","mTOR inhibitor",0.49781,1.61,0.0625,491,0.358
"EGFR inhibitor","NES","NFkB pathway inhibitor",-0.2533,-0.771,0.699,517,0.947
"EGFR inhibitor","NES","opioid receptor agonist",0.4806,1.51,0.105,702,0.327
"EGFR inhibitor","NES","p38 MAPK inhibitor",0.30819,0.969,0.485,411,0.724
"EGFR inhibitor","NES","PARP inhibitor",-0.42174,-1.32,0.172,998,0.616
"EGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.38638,1.21,0.245,108,0.577
"EGFR inhibitor","NES","phosphatase inhibitor",0.47553,1.5,0.0888,344,0.311
"EGFR inhibitor","NES","phosphodiesterase inhibitor",0.17193,0.55,0.943,299,0.954
"EGFR inhibitor","NES","PI3K inhibitor",0.37176,1.17,0.263,595,0.574
"EGFR inhibitor","NES","PLK inhibitor",0.60159,1.92,0.00676,404,0.154
"EGFR inhibitor","NES","potassium channel blocker",-0.29554,-0.905,0.523,1002,0.844
"EGFR inhibitor","NES","PPAR receptor agonist",-0.41739,-1.31,0.184,1301,0.593
"EGFR inhibitor","NES","progesterone receptor agonist",-0.22223,-0.718,0.777,619,0.95
"EGFR inhibitor","NES","proteasome inhibitor",-0.28758,-0.928,0.536,1132,0.829
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.18516,-0.59,0.897,1174,1
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",0.46438,1.47,0.0959,187,0.317
"EGFR inhibitor","NES","RAF inhibitor",0.2889,0.907,0.547,102,0.769
"EGFR inhibitor","NES","RET tyrosine kinase inhibitor",0.5935,1.88,0.0214,108,0.15
"EGFR inhibitor","NES","retinoid receptor agonist",-0.41533,-1.3,0.183,1206,0.575
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",0.19537,0.619,0.856,349,0.922
"EGFR inhibitor","NES","serotonin receptor agonist",-0.31022,-0.96,0.478,416,0.827
"EGFR inhibitor","NES","serotonin receptor antagonist",-0.27685,-0.856,0.616,1148,0.851
"EGFR inhibitor","NES","sodium channel blocker",0.22206,0.708,0.795,1050,0.876
"EGFR inhibitor","NES","src inhibitor",0.60107,1.94,0.0128,36,0.186
"EGFR inhibitor","NES","sterol demethylase inhibitor",-0.26422,-0.825,0.642,901,0.881
"EGFR inhibitor","NES","SYK inhibitor",-0.42209,-1.36,0.168,1181,0.634
"EGFR inhibitor","NES","TGF beta receptor inhibitor",-0.28806,-0.902,0.543,386,0.822
"EGFR inhibitor","NES","thymidylate synthase inhibitor",-0.60313,-1.94,0.013,1256,0.23
"EGFR inhibitor","NES","topoisomerase inhibitor",0.2775,0.875,0.585,477,0.739
"EGFR inhibitor","NES","tubulin polymerization inhibitor",0.3779,1.21,0.264,524,0.577
"EGFR inhibitor","NES","tyrosine kinase inhibitor",0.42952,1.35,0.159,187,0.434
"EGFR inhibitor","NES","VEGFR inhibitor",0.3691,1.19,0.252,108,0.575
"EGFR inhibitor","NES","vitamin D receptor agonist",0.72845,2.32,0.00209,292,0.0247
"Abl kinase inhibitor","NES","EGFR inhibitor",0.58883,1.99,0.0115,295,0.21
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.43955,1.47,0.119,252,0.582
"Abl kinase inhibitor","NES","acetylcholine receptor agonist",0.42004,1.41,0.147,350,0.59
"Abl kinase inhibitor","NES","acetylcholine receptor antagonist",0.44741,1.5,0.0949,348,0.748
"Abl kinase inhibitor","NES","adenosine receptor antagonist",0.26182,0.883,0.579,557,1
"Abl kinase inhibitor","NES","adrenergic receptor agonist",0.21271,0.707,0.748,112,0.986
"Abl kinase inhibitor","NES","adrenergic receptor antagonist",0.36325,1.2,0.262,93,0.78
"Abl kinase inhibitor","NES","AKT inhibitor",0.2442,0.837,0.626,273,0.966
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",0.1806,0.597,0.895,522,1
"Abl kinase inhibitor","NES","androgen receptor antagonist",-0.511,-1.73,0.058,1080,0.213
"Abl kinase inhibitor","NES","antioxidant",-0.40109,-1.35,0.175,1245,0.422
"Abl kinase inhibitor","NES","AP inhibitor",-0.49792,-1.72,0.0523,944,0.197
"Abl kinase inhibitor","NES","ATPase inhibitor",0.3345,1.12,0.343,231,0.856
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.40303,1.35,0.168,612,0.66
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",-0.14167,-0.496,0.955,1132,0.978
"Abl kinase inhibitor","NES","bacterial DNA gyrase inhibitor",-0.28329,-0.988,0.454,930,0.706
"Abl kinase inhibitor","NES","BCL inhibitor",0.18412,0.608,0.856,315,1
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.44216,1.46,0.103,252,0.548
"Abl kinase inhibitor","NES","benzodiazepine receptor agonist",-0.38888,-1.33,0.173,1117,0.419
"Abl kinase inhibitor","NES","bromodomain inhibitor",-0.50528,-1.74,0.0476,1104,0.235
"Abl kinase inhibitor","NES","calcium channel blocker",0.45117,1.47,0.126,517,0.582
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",0.27697,0.931,0.527,527,0.987
"Abl kinase inhibitor","NES","CDK inhibitor",0.24403,0.805,0.643,486,0.938
"Abl kinase inhibitor","NES","CHK inhibitor",-0.7087,-2.52,0,1167,0.0235
"Abl kinase inhibitor","NES","cyclooxygenase inhibitor",0.12258,0.413,0.985,133,1
"Abl kinase inhibitor","NES","cytochrome P450 inhibitor",0.36576,1.2,0.254,304,0.78
"Abl kinase inhibitor","NES","DNA alkylating agent",0.17337,0.553,0.914,71,1
"Abl kinase inhibitor","NES","DNA inhibitor",0.13859,0.45,0.981,614,1
"Abl kinase inhibitor","NES","DNA methyltransferase inhibitor",-0.44379,-1.54,0.0915,849,0.327
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",-0.29911,-1.07,0.346,1160,0.705
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",-0.2095,-0.73,0.767,1052,0.93
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.1464,0.489,0.968,144,1
"Abl kinase inhibitor","NES","estrogen receptor agonist",-0.23995,-0.823,0.644,1111,0.925
"Abl kinase inhibitor","NES","estrogen receptor antagonist",-0.42985,-1.51,0.127,576,0.332
"Abl kinase inhibitor","NES","FGFR inhibitor",0.34411,1.14,0.318,453,0.859
"Abl kinase inhibitor","NES","FLT3 inhibitor",0.13632,0.466,0.967,236,1
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",-0.14468,-0.508,0.952,728,1
"Abl kinase inhibitor","NES","glutamate receptor antagonist",-0.25092,-0.873,0.559,1112,0.872
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.20746,-0.721,0.753,683,0.911
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",0.5604,1.88,0.0185,468,0.278
"Abl kinase inhibitor","NES","HCV inhibitor",0.30848,1.02,0.427,388,0.911
"Abl kinase inhibitor","NES","HDAC inhibitor",0.3116,1.06,0.384,510,0.904
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.22949,0.767,0.694,291,0.923
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",-0.30574,-1.05,0.385,410,0.702
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.528,-1.87,0.0233,1210,0.2
"Abl kinase inhibitor","NES","HSP inhibitor",0.23181,0.795,0.678,1037,0.928
"Abl kinase inhibitor","NES","JAK inhibitor",-0.17936,-0.629,0.873,337,0.96
"Abl kinase inhibitor","NES","KIT inhibitor",0.25885,0.866,0.589,409,0.947
"Abl kinase inhibitor","NES","MDM inhibitor",-0.36705,-1.24,0.228,939,0.478
"Abl kinase inhibitor","NES","MEK inhibitor",0.20942,0.702,0.791,546,0.968
"Abl kinase inhibitor","NES","MET inhibitor",-0.64494,-2.24,0.00696,971,0.0561
"Abl kinase inhibitor","NES","microtubule inhibitor",-0.28443,-0.995,0.419,380,0.727
"Abl kinase inhibitor","NES","mTOR inhibitor",0.35777,1.2,0.262,696,0.78
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",0.23666,0.806,0.648,335,0.964
"Abl kinase inhibitor","NES","opioid receptor agonist",-0.37255,-1.27,0.201,1271,0.467
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",0.26733,0.882,0.588,20,0.98
"Abl kinase inhibitor","NES","PARP inhibitor",-0.55188,-1.85,0.0279,1197,0.18
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.29043,0.955,0.493,458,0.975
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.22597,-0.794,0.661,1048,0.9
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",-0.22688,-0.809,0.669,1214,0.91
"Abl kinase inhibitor","NES","PI3K inhibitor",0.14284,0.475,0.974,918,1
"Abl kinase inhibitor","NES","PLK inhibitor",0.45706,1.53,0.0944,734,0.786
"Abl kinase inhibitor","NES","potassium channel blocker",0.17786,0.605,0.871,528,1
"Abl kinase inhibitor","NES","PPAR receptor agonist",-0.6353,-2.16,0.00218,1092,0.0665
"Abl kinase inhibitor","NES","progesterone receptor agonist",-0.64778,-2.25,0.00213,1111,0.0813
"Abl kinase inhibitor","NES","proteasome inhibitor",0.31702,1.06,0.389,88,0.904
"Abl kinase inhibitor","NES","protein synthesis inhibitor",-0.21609,-0.752,0.748,1255,0.931
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.56146,1.87,0.0305,289,0.235
"Abl kinase inhibitor","NES","RAF inhibitor",-0.20075,-0.697,0.796,1204,0.911
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.44212,1.48,0.107,54,0.699
"Abl kinase inhibitor","NES","retinoid receptor agonist",0.25031,0.815,0.646,307,0.977
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.11826,0.404,0.991,1188,0.986
"Abl kinase inhibitor","NES","serotonin receptor agonist",-0.29441,-1.01,0.418,778,0.738
"Abl kinase inhibitor","NES","serotonin receptor antagonist",-0.15875,-0.547,0.923,1226,1
"Abl kinase inhibitor","NES","sodium channel blocker",0.29999,1.02,0.418,375,0.911
"Abl kinase inhibitor","NES","src inhibitor",0.38367,1.28,0.215,239,0.756
"Abl kinase inhibitor","NES","sterol demethylase inhibitor",0.81447,2.72,0,49,0.00209
"Abl kinase inhibitor","NES","SYK inhibitor",0.27529,0.902,0.541,60,1
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",-0.39121,-1.37,0.152,1253,0.428
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",-0.41745,-1.43,0.142,946,0.386
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.09489,-0.336,1,1240,0.997
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.23954,0.784,0.658,795,0.92
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.2626,0.879,0.585,343,0.952
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.30808,1.01,0.409,516,0.894
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.69122,2.31,0.00543,281,0.0497
"acetylcholine receptor agonist","NES","EGFR inhibitor",0.45409,1.53,0.0715,528,0.638
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",0.30167,1.01,0.423,457,0.927
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",0.354,1.18,0.281,871,1
"acetylcholine receptor agonist","NES","acetylcholine receptor antagonist",0.27964,0.925,0.523,750,0.815
"acetylcholine receptor agonist","NES","adenosine receptor antagonist",0.35178,1.16,0.289,452,1
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",-0.1843,-0.675,0.811,1184,0.855
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",0.26946,0.9,0.559,228,0.747
"acetylcholine receptor agonist","NES","AKT inhibitor",-0.19677,-0.738,0.761,1308,0.893
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",-0.16944,-0.609,0.845,583,0.894
"acetylcholine receptor agonist","NES","androgen receptor antagonist",-0.22815,-0.842,0.588,600,0.942
"acetylcholine receptor agonist","NES","antioxidant",0.28509,0.948,0.5,287,0.852
"acetylcholine receptor agonist","NES","AP inhibitor",-0.39803,-1.46,0.132,1198,0.576
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.40562,-1.47,0.117,1280,0.651
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.38863,1.3,0.215,606,0.774
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.41876,1.39,0.121,395,0.677
"acetylcholine receptor agonist","NES","bacterial DNA gyrase inhibitor",-0.18549,-0.699,0.811,248,0.884
"acetylcholine receptor agonist","NES","BCL inhibitor",0.1952,0.65,0.823,779,0.969
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",0.301,1,0.453,457,0.876
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",-0.30014,-1.11,0.344,541,0.66
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.43092,-1.62,0.0794,577,0.596
"acetylcholine receptor agonist","NES","calcium channel blocker",0.30355,1.01,0.432,754,0.927
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",0.42076,1.41,0.136,360,0.692
"acetylcholine receptor agonist","NES","CDK inhibitor",-0.092005,-0.334,0.993,981,0.997
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.22048,-0.793,0.666,295,0.947
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",0.19315,0.635,0.834,129,0.942
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",-0.38042,-1.38,0.138,509,0.574
"acetylcholine receptor agonist","NES","DNA alkylating agent",-0.20286,-0.749,0.729,1278,0.908
"acetylcholine receptor agonist","NES","DNA inhibitor",0.1427,0.478,0.971,641,1
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",-0.3935,-1.47,0.13,799,0.651
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",-0.58345,-2.09,0.0201,1150,0.21
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",0.26211,0.867,0.598,536,0.738
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",-0.27725,-1.03,0.401,480,0.719
"acetylcholine receptor agonist","NES","estrogen receptor agonist",-0.3087,-1.12,0.306,1312,0.729
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",-0.36221,-1.31,0.184,485,0.64
"acetylcholine receptor agonist","NES","FGFR inhibitor",-0.18951,-0.704,0.758,452,0.909
"acetylcholine receptor agonist","NES","FLT3 inhibitor",-0.18802,-0.697,0.829,1294,0.858
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.26368,0.888,0.573,755,0.727
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",-0.37233,-1.38,0.154,1252,0.574
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",0.27422,0.91,0.547,788,0.772
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",0.30723,1.03,0.429,639,1
"acetylcholine receptor agonist","NES","HCV inhibitor",0.53004,1.76,0.039,356,0.569
"acetylcholine receptor agonist","NES","HDAC inhibitor",0.11081,0.367,0.993,362,1
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.30943,1.04,0.411,504,1
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.48806,-1.81,0.0459,654,0.401
"acetylcholine receptor agonist","NES","HMGCR inhibitor",-0.569,-2.14,0.015,1168,0.347
"acetylcholine receptor agonist","NES","HSP inhibitor",0.27744,0.928,0.527,570,0.835
"acetylcholine receptor agonist","NES","JAK inhibitor",0.29863,0.99,0.456,407,0.864
"acetylcholine receptor agonist","NES","KIT inhibitor",0.30383,1.02,0.431,475,0.988
"acetylcholine receptor agonist","NES","MDM inhibitor",0.43165,1.43,0.123,277,0.718
"acetylcholine receptor agonist","NES","MEK inhibitor",0.33627,1.11,0.323,569,1
"acetylcholine receptor agonist","NES","MET inhibitor",-0.3501,-1.26,0.209,1029,0.616
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.44712,1.47,0.11,363,0.695
"acetylcholine receptor agonist","NES","mTOR inhibitor",0.51239,1.71,0.0489,460,0.532
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",-0.34884,-1.29,0.193,465,0.617
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.18758,0.636,0.869,857,0.962
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",-0.25934,-0.952,0.488,347,0.823
"acetylcholine receptor agonist","NES","PARP inhibitor",-0.3261,-1.18,0.284,436,0.717
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.097729,0.321,1,595,0.997
"acetylcholine receptor agonist","NES","phosphatase inhibitor",0.27398,0.909,0.554,359,0.753
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",0.19441,0.634,0.865,242,0.923
"acetylcholine receptor agonist","NES","PI3K inhibitor",0.29189,0.972,0.477,320,0.836
"acetylcholine receptor agonist","NES","PLK inhibitor",0.63997,2.12,0.00304,182,0.254
"acetylcholine receptor agonist","NES","potassium channel blocker",-0.2112,-0.775,0.681,1332,0.939
"acetylcholine receptor agonist","NES","PPAR receptor agonist",0.20025,0.674,0.824,664,0.964
"acetylcholine receptor agonist","NES","progesterone receptor agonist",-0.21732,-0.808,0.617,531,0.961
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.29085,-1.07,0.334,1077,0.688
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.32108,1.08,0.356,662,1
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",-0.20344,-0.77,0.695,272,0.909
"acetylcholine receptor agonist","NES","RAF inhibitor",-0.25391,-0.919,0.52,1182,0.842
"acetylcholine receptor agonist","NES","RET tyrosine kinase inhibitor",0.46354,1.55,0.0797,475,0.688
"acetylcholine receptor agonist","NES","retinoid receptor agonist",-0.30664,-1.14,0.307,733,0.742
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",0.31385,1.05,0.382,275,1
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.27267,0.915,0.531,704,0.786
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",0.34359,1.13,0.322,315,1
"acetylcholine receptor agonist","NES","sodium channel blocker",0.29893,0.976,0.464,631,0.859
"acetylcholine receptor agonist","NES","src inhibitor",0.26796,0.899,0.536,987,0.729
"acetylcholine receptor agonist","NES","sterol demethylase inhibitor",0.19189,0.633,0.854,702,0.905
"acetylcholine receptor agonist","NES","SYK inhibitor",0.27764,0.915,0.556,29,0.786
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.31218,-1.11,0.324,1126,0.66
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",0.28827,0.944,0.5,959,0.832
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.40173,1.32,0.172,530,0.786
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.48269,1.59,0.0707,305,0.703
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.20305,0.68,0.814,475,0.979
"acetylcholine receptor agonist","NES","VEGFR inhibitor",0.30574,1,0.456,475,0.876
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",0.57282,1.92,0.0157,430,0.397
"acetylcholine receptor antagonist","NES","EGFR inhibitor",0.31129,1.08,0.378,655,0.865
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.45278,1.54,0.0953,373,1
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",0.35427,1.2,0.262,327,0.931
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",-0.42304,-1.52,0.0709,1194,0.369
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",0.41943,1.42,0.14,188,1
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",-0.11908,-0.427,0.968,281,0.978
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.13921,0.48,0.956,361,0.998
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.24813,-0.923,0.531,331,0.825
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.1896,0.655,0.813,222,0.945
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.47357,1.63,0.0672,193,1
"acetylcholine receptor antagonist","NES","antioxidant",0.21135,0.707,0.771,1062,0.93
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.81404,-2.98,0,1090,0
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.17082,-0.605,0.882,410,0.938
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",0.26315,0.902,0.54,553,0.909
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.25039,-0.929,0.515,1264,0.885
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",-0.44423,-1.6,0.0887,1307,0.39
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.37846,-1.4,0.146,506,0.368
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.3964,1.32,0.19,373,1
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.24882,0.844,0.606,256,0.888
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.46079,-1.67,0.0652,617,0.355
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.43688,1.48,0.116,530,1
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",-0.22048,-0.805,0.648,295,0.765
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.43326,-1.52,0.114,1003,0.369
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.31319,-1.12,0.324,1037,0.679
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.23237,0.789,0.667,707,0.867
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",-0.22795,-0.828,0.654,305,0.755
"acetylcholine receptor antagonist","NES","DNA alkylating agent",0.14786,0.497,0.944,372,1
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.34398,1.15,0.294,201,0.81
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.67857,-2.41,0,1277,0.0475
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",-0.28272,-0.997,0.437,378,0.83
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",0.14012,0.479,0.948,1053,0.976
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",-0.20753,-0.757,0.732,893,0.808
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.2257,0.764,0.69,748,0.878
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",0.5145,1.72,0.0369,176,1
"acetylcholine receptor antagonist","NES","FGFR inhibitor",0.28042,0.939,0.502,304,0.908
