"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"BW.180C","Pearson.est","opioid receptor agonist",-0.32098,-0.851,0.629,1033,0.828,TRUE,FALSE,"opioid receptor agonist"
"CCT128930","Pearson.est","AKT inhibitor",-0.27061,-0.83,0.624,361,0.95,TRUE,FALSE,"AKT inhibitor"
"CD.437","Pearson.est","retinoid receptor agonist",-0.44798,-1.26,0.207,1282,1,TRUE,FALSE,"retinoid receptor agonist"
"CEP.32496","Pearson.est","RAF inhibitor",-0.26297,-0.737,0.789,1077,0.838,TRUE,FALSE,"RAF inhibitor"
"CEP.33779","Pearson.est","JAK inhibitor",0.14684,0.366,1,1149,0.999,TRUE,FALSE,"JAK inhibitor"
"CEP.37440","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.33558,-1.05,0.353,448,0.746,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"CGP.37849","Pearson.est","glutamate receptor antagonist",0.26472,0.663,0.879,459,0.97,TRUE,FALSE,"glutamate receptor antagonist"
"CGP.52411","Pearson.est","EGFR inhibitor",0.16342,0.409,0.997,574,0.996,TRUE,FALSE,"EGFR inhibitor"
"CGS.15943","Pearson.est","adenosine receptor antagonist",0.2709,0.688,0.834,552,1,TRUE,FALSE,"adenosine receptor antagonist"
"CGS.20625","Pearson.est","benzodiazepine receptor agonist",-0.49685,-1.24,0.227,888,0.694,TRUE,FALSE,"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist"
"CL.218872","Pearson.est","benzodiazepine receptor agonist",0.30152,0.921,0.553,131,0.811,TRUE,FALSE,"benzodiazepine receptor agonist"
"CMPD.1","Pearson.est","p38 MAPK inhibitor",-0.31665,-1,0.41,424,0.653,TRUE,FALSE,"p38 MAPK inhibitor"
"CNX.2006","Pearson.est","EGFR inhibitor",0.23351,0.583,0.944,288,0.981,TRUE,FALSE,"EGFR inhibitor"
"CP.673451","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.18759,-0.608,0.935,248,0.987,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"CPP","Pearson.est","glutamate receptor antagonist",0.36847,0.918,0.576,245,0.857,TRUE,FALSE,"glutamate receptor antagonist"
"CR8..R.","Pearson.est","CDK inhibitor",-0.27037,-0.698,0.847,1200,1,TRUE,FALSE,"CDK inhibitor"
"CUDC.101","Pearson.est","EGFR inhibitor",-0.31555,-0.948,0.495,1037,0.843,TRUE,FALSE,"EGFR inhibitor"
"CUDC.907","Pearson.est","PI3K inhibitor",0.37531,0.916,0.592,637,1,TRUE,FALSE,"PI3K inhibitor"
"D.4476","Pearson.est","TGF beta receptor inhibitor",-0.3208,-0.83,0.678,949,0.974,TRUE,FALSE,"TGF beta receptor inhibitor"
"D.64131","Pearson.est","microtubule inhibitor",0.25565,0.682,0.837,320,1,TRUE,FALSE,"microtubule inhibitor"
"DMH1","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.25289,0.667,0.857,27,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"E7449","Pearson.est","PARP inhibitor",-0.54335,-1.62,0.048,727,0.338,TRUE,FALSE,"PARP inhibitor"
"EMD.53998","Pearson.est","phosphodiesterase inhibitor",-0.28072,-0.856,0.598,1300,0.945,TRUE,FALSE,"phosphodiesterase inhibitor"
"ENMD.2076","Pearson.est","FLT3 inhibitor",0.22574,0.555,0.952,785,1,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"ENMD.2076","Pearson.est","VEGFR inhibitor",0.3001,0.752,0.799,573,1,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"EVP4593","Pearson.est","NFkB pathway inhibitor",0.31089,0.786,0.719,424,1,TRUE,FALSE,"NFkB pathway inhibitor"
"FK.3311","Pearson.est","cyclooxygenase inhibitor",-0.36272,-0.913,0.544,1111,0.833,TRUE,FALSE,"cyclooxygenase inhibitor"
"GDC.0879","Pearson.est","RAF inhibitor",-0.45866,-1.24,0.184,1123,0.544,TRUE,FALSE,"RAF inhibitor"
"GTP.14564","Pearson.est","FLT3 inhibitor",-0.22931,-0.619,0.94,1248,0.965,TRUE,FALSE,"FLT3 inhibitor, tyrosine kinase inhibitor"
"GTP.14564","Pearson.est","tyrosine kinase inhibitor",0.37482,0.9,0.566,268,0.947,TRUE,FALSE,"FLT3 inhibitor, tyrosine kinase inhibitor"
"GW.788388","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.34068,-0.917,0.531,1201,0.974,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"HA14.1","Pearson.est","BCL inhibitor",0.29429,0.854,0.677,187,0.875,TRUE,FALSE,"BCL inhibitor"
"JNJ.16259685","Pearson.est","glutamate receptor antagonist",0.32406,0.852,0.639,159,0.832,TRUE,FALSE,"glutamate receptor antagonist"
"JNJ.26481585","Pearson.est","HDAC inhibitor",-0.33192,-0.853,0.576,1014,1,TRUE,FALSE,"HDAC inhibitor"
"KI.8751","Pearson.est","KIT inhibitor",-0.13938,-0.443,0.993,1286,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KI.8751","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.24726,-0.792,0.667,1286,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KI.8751","Pearson.est","VEGFR inhibitor",0.19731,0.509,0.97,797,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KW.2449","Pearson.est","Abl kinase inhibitor",-0.23613,-0.749,0.775,315,0.98,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2449","Pearson.est","FLT3 inhibitor",0.25258,0.626,0.906,542,1,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2478","Pearson.est","HSP inhibitor",0.23856,0.657,0.896,1027,1,TRUE,FALSE,"HSP inhibitor"
"KX2.391","Pearson.est","src inhibitor",-0.49712,-1.43,0.122,1077,0.481,TRUE,FALSE,"src inhibitor, tubulin polymerization inhibitor"
"LGX818","Pearson.est","RAF inhibitor",-0.41748,-1.32,0.149,1281,0.568,TRUE,FALSE,"RAF inhibitor"
"LY2090314","Pearson.est","glycogen synthase kinase inhibitor",0.30943,0.844,0.613,599,0.846,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"LY2109761","Pearson.est","TGF beta receptor inhibitor",-0.35701,-0.904,0.581,947,0.88,TRUE,FALSE,"TGF beta receptor inhibitor"
"LY2784544","Pearson.est","JAK inhibitor",-0.27663,-0.815,0.677,1180,1,TRUE,FALSE,"JAK inhibitor"
"LY3023414","Pearson.est","PI3K inhibitor",0.38403,0.983,0.484,439,0.975,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY303511","Pearson.est","mTOR inhibitor",0.2814,0.708,0.834,808,0.999,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY303511","Pearson.est","PI3K inhibitor",0.19466,0.5,0.978,566,0.976,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY364947","Pearson.est","p38 MAPK inhibitor",-0.36557,-0.932,0.556,859,1,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY364947","Pearson.est","TGF beta receptor inhibitor",-0.34464,-0.885,0.595,1148,0.964,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY456236","Pearson.est","glutamate receptor antagonist",-0.31827,-0.974,0.442,1181,1,TRUE,FALSE,"glutamate receptor antagonist"
"M.344","Pearson.est","HDAC inhibitor",0.18578,0.524,0.97,221,0.973,TRUE,FALSE,"HDAC inhibitor"
"MEK1.2.inhibitor","Pearson.est","MEK inhibitor",0.33956,0.85,0.675,619,1,TRUE,FALSE,"MEK inhibitor"
"MG.132","Pearson.est","proteasome inhibitor",-0.35939,-1.05,0.346,1107,0.82,TRUE,FALSE,"proteasome inhibitor"
"MGCD.265","Pearson.est","VEGFR inhibitor",-0.33405,-0.857,0.63,856,0.965,TRUE,FALSE,"VEGFR inhibitor"
"MK.2461","Pearson.est","FGFR inhibitor",-0.25011,-0.757,0.741,1344,1,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"MK.2461","Pearson.est","VEGFR inhibitor",0.2707,0.682,0.863,445,0.964,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"ML133","Pearson.est","potassium channel blocker",-0.31887,-0.831,0.669,988,0.982,TRUE,FALSE,"potassium channel blocker"
"MTPG","Pearson.est","glutamate receptor antagonist",-0.35219,-1.01,0.453,1194,0.83,TRUE,FALSE,"glutamate receptor antagonist"
"NMS.873","Pearson.est","ATPase inhibitor",0.27369,0.71,0.819,358,0.957,TRUE,FALSE,"ATPase inhibitor"
"NSC.3852","Pearson.est","HDAC inhibitor",-0.20604,-0.518,0.972,1096,0.986,TRUE,FALSE,"HDAC inhibitor"
"NU6027","Pearson.est","CDK inhibitor",-0.46967,-1.32,0.144,1156,0.602,TRUE,FALSE,"CDK inhibitor"
"NVP.TAE684","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.24831,-0.772,0.732,331,0.76,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"ONC201","Pearson.est","AKT inhibitor",0.26442,0.826,0.643,992,0.886,TRUE,FALSE,"AKT inhibitor, MAP kinase inhibitor"
"OSI.930","Pearson.est","KIT inhibitor",0.30727,0.785,0.743,396,0.972,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"OSI.930","Pearson.est","VEGFR inhibitor",0.3061,0.767,0.773,521,0.98,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"P276.00","Pearson.est","CDK inhibitor",0.3591,0.893,0.579,170,0.798,TRUE,FALSE,"CDK inhibitor"
"PD.173074","Pearson.est","FGFR inhibitor",0.37452,0.935,0.539,663,0.967,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.173074","Pearson.est","VEGFR inhibitor",-0.22629,-0.662,0.875,1187,0.998,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.98059","Pearson.est","MEK inhibitor",0.2269,0.608,0.895,408,0.994,TRUE,FALSE,"MEK inhibitor"
"PF.4981517","Pearson.est","cytochrome P450 inhibitor",-0.55313,-1.43,0.121,1097,0.579,TRUE,FALSE,"cytochrome P450 inhibitor"
"PHA.848125","Pearson.est","CDK inhibitor",0.28884,0.767,0.735,485,1,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PI.103","Pearson.est","mTOR inhibitor",0.24224,0.599,0.933,626,0.978,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.103","Pearson.est","PI3K inhibitor",-0.12584,-0.389,1,1230,0.999,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.828","Pearson.est","PI3K inhibitor",0.31838,0.828,0.687,676,0.969,TRUE,FALSE,"PI3K inhibitor"
"PI3K.IN.2","Pearson.est","PI3K inhibitor",0.24717,0.723,0.804,238,0.985,TRUE,FALSE,"PI3K inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",-0.53436,-1.34,0.157,1144,0.723,TRUE,FALSE,"PARP inhibitor"
"PLX.4720","Pearson.est","RAF inhibitor",0.22991,0.582,0.933,489,1,TRUE,FALSE,"RAF inhibitor"
"PP.1","Pearson.est","src inhibitor",0.33302,0.827,0.693,6,1,TRUE,FALSE,"src inhibitor"
"PP.2","Pearson.est","src inhibitor",-0.50973,-1.51,0.0753,681,0.246,TRUE,FALSE,"src inhibitor"
"PPT","Pearson.est","estrogen receptor agonist",-0.44278,-1.3,0.185,1279,0.746,TRUE,FALSE,"estrogen receptor agonist"
"PSI.7976","Pearson.est","HCV inhibitor",0.35867,0.97,0.514,352,0.915,TRUE,FALSE,"HCV inhibitor"
"R306465","Pearson.est","HDAC inhibitor",0.32648,0.822,0.668,385,0.836,TRUE,FALSE,"HDAC inhibitor"
"R547","Pearson.est","CDK inhibitor",-0.53018,-1.47,0.111,1161,0.341,TRUE,FALSE,"CDK inhibitor"
"RAF265","Pearson.est","RAF inhibitor",0.26711,0.709,0.807,592,1,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RAF265","Pearson.est","VEGFR inhibitor",0.28702,0.771,0.742,577,1,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RG108","Pearson.est","DNA methyltransferase inhibitor",-0.49292,-1.56,0.0523,1342,0.372,TRUE,FALSE,"DNA methyltransferase inhibitor"
"RG2833","Pearson.est","HDAC inhibitor",0.2399,0.624,0.911,807,0.986,TRUE,FALSE,"HDAC inhibitor"
"RGFP966","Pearson.est","HDAC inhibitor",0.24477,0.598,0.928,310,0.979,TRUE,FALSE,"HDAC inhibitor"
"RS.16566","Pearson.est","serotonin receptor antagonist",0.32006,0.806,0.705,128,1,TRUE,FALSE,"serotonin receptor antagonist"
"RS.17053","Pearson.est","adrenergic receptor antagonist",0.36145,0.919,0.544,325,0.895,TRUE,FALSE,"adrenergic receptor antagonist"
"RS.504393","Pearson.est","CC chemokine receptor antagonist",-0.33808,-1,0.443,451,0.69,TRUE,FALSE,"CC chemokine receptor antagonist"
"SAR131675","Pearson.est","VEGFR inhibitor",0.24309,0.638,0.892,394,1,TRUE,FALSE,"VEGFR inhibitor"
"SB.200646","Pearson.est","serotonin receptor antagonist",0.3821,0.978,0.495,685,0.968,TRUE,FALSE,"serotonin receptor antagonist"
"SB.216641","Pearson.est","serotonin receptor antagonist",-0.28619,-0.853,0.6,1298,0.804,TRUE,FALSE,"serotonin receptor antagonist"
"SB.228357","Pearson.est","serotonin receptor antagonist",0.29685,0.75,0.779,373,1,TRUE,FALSE,"serotonin receptor antagonist"
"SB.431542","Pearson.est","TGF beta receptor inhibitor",-0.53338,-1.37,0.0988,1019,0.675,TRUE,FALSE,"TGF beta receptor inhibitor"
"SB.505124","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.22654,0.595,0.935,333,0.978,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"SB.590885","Pearson.est","RAF inhibitor",-0.27394,-0.719,0.797,1023,0.947,TRUE,FALSE,"RAF inhibitor"
"SGI.1027","Pearson.est","DNA methyltransferase inhibitor",-0.43275,-1.06,0.415,1294,1,TRUE,FALSE,"DNA methyltransferase inhibitor"
"SIB.1757","Pearson.est","glutamate receptor antagonist",-0.38396,-1.01,0.438,1040,0.687,TRUE,FALSE,"glutamate receptor antagonist"
"SKF.96365","Pearson.est","calcium channel blocker",-0.32958,-0.844,0.659,1098,0.885,TRUE,FALSE,"calcium channel blocker"
"SNX.5422","Pearson.est","HSP inhibitor",-0.28162,-0.801,0.674,1137,1,TRUE,FALSE,"HSP inhibitor"
"SU014813","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.10128,-0.29,1,134,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"SU014813","Pearson.est","VEGFR inhibitor",0.18522,0.482,0.974,147,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"TAK.632","Pearson.est","RAF inhibitor",-0.25484,-0.806,0.714,1177,0.791,TRUE,FALSE,"RAF inhibitor"
"TG.02","Pearson.est","FLT3 inhibitor",-0.34349,-0.913,0.539,1314,1,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100572","Pearson.est","src inhibitor",0.39233,0.946,0.558,14,1,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100572","Pearson.est","VEGFR inhibitor",0.30726,0.756,0.798,333,1,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",0.17415,0.429,0.995,92,0.995,TRUE,FALSE,"PI3K inhibitor"
"TG.101209","Pearson.est","JAK inhibitor",0.38345,0.95,0.536,669,1,TRUE,FALSE,"JAK inhibitor"
"TG.101348","Pearson.est","FLT3 inhibitor",0.26973,0.706,0.816,503,0.963,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG100.115","Pearson.est","PI3K inhibitor",-0.2592,-0.648,0.892,880,0.897,TRUE,FALSE,"PI3K inhibitor"
"TH.302","Pearson.est","DNA alkylating agent",0.22852,0.594,0.935,295,1,TRUE,FALSE,"DNA alkylating agent"
"TWS.119","Pearson.est","glycogen synthase kinase inhibitor",0.34626,0.894,0.618,81,0.987,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"VER.49009","Pearson.est","HSP inhibitor",0.26517,0.703,0.842,271,0.88,TRUE,FALSE,"HSP inhibitor"
"WAY.600","Pearson.est","mTOR inhibitor",0.32507,0.859,0.647,515,1,TRUE,FALSE,"mTOR inhibitor"
"WHI.P154","Pearson.est","JAK inhibitor",0.36096,0.907,0.593,636,0.985,TRUE,FALSE,"JAK inhibitor"
"XL.647","Pearson.est","VEGFR inhibitor",0.35024,0.918,0.522,162,0.805,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"YM.201636","Pearson.est","PI3K inhibitor",0.35049,0.92,0.568,577,1,TRUE,FALSE,"PI3K inhibitor"
"YM.976","Pearson.est","phosphodiesterase inhibitor",-0.34119,-0.969,0.456,1274,0.871,TRUE,FALSE,"phosphodiesterase inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.1489,0.375,0.999,644,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZM.306416","Pearson.est","VEGFR inhibitor",-0.23598,-0.608,0.903,1123,0.955,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZSTK.474","Pearson.est","PI3K inhibitor",0.18188,0.458,0.994,813,1,TRUE,FALSE,"PI3K inhibitor"
"acetylsalicylsalicylic.acid","Pearson.est","cyclooxygenase inhibitor",-0.19209,-0.623,0.89,1263,0.971,TRUE,FALSE,"cyclooxygenase inhibitor"
"adaprev","Pearson.est","TGF beta receptor inhibitor",-0.57498,-1.82,0.00741,1155,0.193,TRUE,FALSE,"TGF beta receptor inhibitor"
"adefovir.dipivoxil","Pearson.est","DNA polymerase inhibitor",0.35903,0.965,0.474,230,0.913,TRUE,FALSE,"DNA polymerase inhibitor"
"ajmaline","Pearson.est","sodium channel blocker",0.17028,0.452,0.992,604,0.988,TRUE,FALSE,"sodium channel blocker"
"alectinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.31985,-0.92,0.502,427,0.855,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"altretamine","Pearson.est","DNA synthesis inhibitor",-0.26642,-0.744,0.749,995,0.828,TRUE,FALSE,"DNA synthesis inhibitor"
"alvocidib","Pearson.est","CDK inhibitor",0.299,0.745,0.805,662,0.957,TRUE,FALSE,"CDK inhibitor"
"amfenac","Pearson.est","cyclooxygenase inhibitor",0.30467,0.803,0.693,234,0.9,TRUE,FALSE,"cyclooxygenase inhibitor"
"aminopurvalanol.a","Pearson.est","CDK inhibitor",0.35581,0.929,0.56,576,1,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",0.17946,0.468,0.989,192,1,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"amisulpride","Pearson.est","dopamine receptor antagonist",0.38189,0.949,0.507,144,0.871,TRUE,FALSE,"dopamine receptor antagonist"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",-0.4297,-1.07,0.369,1022,0.749,TRUE,FALSE,"phosphodiesterase inhibitor"
"anisomycin","Pearson.est","DNA synthesis inhibitor",0.33779,0.904,0.592,753,0.892,TRUE,FALSE,"DNA synthesis inhibitor"
"apatinib","Pearson.est","RET tyrosine kinase inhibitor",-0.50746,-1.4,0.128,680,1,TRUE,FALSE,"RET tyrosine kinase inhibitor"
"arcyriaflavin.a","Pearson.est","CDK inhibitor",-0.25999,-0.821,0.695,1095,0.756,TRUE,FALSE,"CDK inhibitor"
"artemisinin","Pearson.est","DNA synthesis inhibitor",-0.34348,-0.89,0.597,1030,0.936,TRUE,FALSE,"DNA synthesis inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",0.25132,0.668,0.87,889,1,TRUE,FALSE,"DNA synthesis inhibitor"
"aspirin","Pearson.est","cyclooxygenase inhibitor",0.30267,0.852,0.603,202,0.793,TRUE,FALSE,"cyclooxygenase inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",-0.23419,-0.725,0.787,311,0.908,TRUE,FALSE,"histamine receptor antagonist"
"atenolol....","Pearson.est","adrenergic receptor antagonist",0.30143,0.735,0.802,255,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atenolol......","Pearson.est","adrenergic receptor antagonist",-0.25685,-0.689,0.835,958,0.94,TRUE,FALSE,"adrenergic receptor antagonist"
"atipamezole","Pearson.est","adrenergic receptor antagonist",0.35157,0.863,0.629,224,0.87,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",0.28808,0.762,0.769,715,0.906,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"avanafil","Pearson.est","phosphodiesterase inhibitor",-0.31236,-0.973,0.455,417,0.661,TRUE,FALSE,"phosphodiesterase inhibitor"
"axitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.25847,0.74,0.725,211,0.988,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"axitinib","Pearson.est","VEGFR inhibitor",0.13144,0.383,0.995,22,0.999,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.49808,-1.25,0.205,772,1,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"beclomethasone.dipropionate","Pearson.est","glucocorticoid receptor agonist",-0.19806,-0.549,0.956,370,0.983,TRUE,FALSE,"glucocorticoid receptor agonist"
"bendamustine","Pearson.est","DNA inhibitor",0.27717,0.712,0.814,217,0.95,TRUE,FALSE,"DNA inhibitor"
"benfotiamine","Pearson.est","antioxidant",-0.28581,-0.793,0.706,1227,0.881,TRUE,FALSE,"antioxidant"
"bentazepam","Pearson.est","benzodiazepine receptor agonist",-0.36731,-1.01,0.42,959,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"benzocaine","Pearson.est","sodium channel blocker",-0.44198,-1.17,0.248,1265,1,TRUE,FALSE,"sodium channel blocker"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",-0.44602,-1.13,0.335,1031,0.903,TRUE,FALSE,"topoisomerase inhibitor"
"betulinic.acid","Pearson.est","NFkB pathway inhibitor",-0.23734,-0.723,0.783,1250,1,TRUE,FALSE,"apoptosis stimulant, NFkB pathway inhibitor"
"bicalutamide","Pearson.est","androgen receptor antagonist",-0.30485,-0.867,0.608,1143,1,TRUE,FALSE,"androgen receptor antagonist"
"bindarit","Pearson.est","NFkB pathway inhibitor",-0.41986,-1.13,0.313,1239,0.865,TRUE,FALSE,"NFkB pathway inhibitor"
"blebbistatin....","Pearson.est","ATPase inhibitor",0.28391,0.726,0.801,132,0.945,TRUE,FALSE,"ATPase inhibitor"
"bortezomib","Pearson.est","NFkB pathway inhibitor",-0.48077,-1.22,0.243,1021,0.6,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"brefeldin.a","Pearson.est","protein synthesis inhibitor",0.28293,0.738,0.774,226,1,TRUE,FALSE,"protein synthesis inhibitor"
"brigatinib","Pearson.est","EGFR inhibitor",0.27631,0.739,0.772,135,0.925,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"brigatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.35218,-0.888,0.584,798,0.824,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"buphenine","Pearson.est","adrenergic receptor agonist",0.21603,0.651,0.853,252,1,TRUE,FALSE,"adrenergic receptor agonist"
"busulfan","Pearson.est","DNA inhibitor",0.22664,0.584,0.941,231,0.988,TRUE,FALSE,"DNA inhibitor"
"butamben","Pearson.est","sodium channel blocker",0.19206,0.483,0.988,407,1,TRUE,FALSE,"sodium channel blocker"
"cabozantinib","Pearson.est","RET tyrosine kinase inhibitor",-0.57463,-1.72,0.0301,770,0.739,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"cabozantinib","Pearson.est","VEGFR inhibitor",0.20545,0.516,0.973,290,1,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
