"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"antioxidant & EGFR inhibitor","antioxidant","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"AP inhibitor & EGFR inhibitor","AP inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"ATPase inhibitor & EGFR inhibitor","ATPase inhibitor","EGFR inhibitor",0.17716,0.544,0.946,0.957,FALSE,0.0103839058493971,0.48997,1.51,0.0849,0.249,FALSE,0.911738985885438,0,0.461061445867418,0.637354289350428,1.027,0.683065150626205,0.282854285442278,FALSE,0,"TRUE",FALSE
"Aurora kinase inhibitor & EGFR inhibitor","Aurora kinase inhibitor","EGFR inhibitor",-0.4444,-1.4,0.13,0.272,FALSE,-0.791603534352122,-0.3074,-0.862,0.611,0.754,FALSE,-0.105705899860255,0,-0.448654717106188,0.485002868549011,-1.131,0.380423448278362,0.280616590752416,FALSE,1.0752688172043,"TRUE",FALSE
"bacterial 50S ribosomal subunit inhibitor & EGFR inhibitor","bacterial 50S ribosomal subunit inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"bacterial DNA gyrase inhibitor & EGFR inhibitor","bacterial DNA gyrase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"BCL inhibitor & EGFR inhibitor","BCL inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Bcr.Abl kinase inhibitor & EGFR inhibitor","Bcr.Abl kinase inhibitor","EGFR inhibitor",-0.20776,-0.672,0.808,0.992,FALSE,-0.00234415631239195,-0.44494,-1.25,0.211,0.531,FALSE,-0.343631848648164,0,-0.172988002480278,0.241326841586132,-0.961,0.408707719525824,0.472096678313001,FALSE,0,"FALSE",FALSE
"benzodiazepine receptor agonist & EGFR inhibitor","benzodiazepine receptor agonist","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"bromodomain inhibitor & EGFR inhibitor","bromodomain inhibitor","EGFR inhibitor",0.46945,1.44,0.125,0.478,FALSE,0.461623828878549,0.58513,1.85,0.0288,0.115,TRUE,1.73770899534582,1,1.09966641211218,0.902328474580571,1.645,0.289913780286485,0.0238565571606723,FALSE,0,"TRUE",FALSE
"calcium channel blocker & EGFR inhibitor","calcium channel blocker","EGFR inhibitor",-0.39756,-1.25,0.234,0.549,FALSE,-0.325534569437385,-0.25361,-0.709,0.796,0.875,FALSE,-0.0411162904071799,0,-0.183325429922282,0.201114093795666,-0.9795,0.382544768621922,0.499297463585553,FALSE,0,"TRUE",FALSE
"CC chemokine receptor antagonist & EGFR inhibitor","CC chemokine receptor antagonist","EGFR inhibitor",-0.75985,-2.5,0,0.00736,TRUE,-5.33280546415625,-0.81551,-2.25,0,0.00799,TRUE,-4.71926974654352,2,-5.02603760534989,0.433835266424119,-2.375,0.176776695296637,1.45403825662008e-05,FALSE,0,"TRUE",TRUE
"CDK inhibitor & EGFR inhibitor","CDK inhibitor","EGFR inhibitor",-0.11126,-0.359,0.991,0.994,FALSE,-0.000938288001364522,0.16595,0.509,0.952,0.953,FALSE,0.0106417135750919,0,0.00485171278686367,0.00818829764086322,0.075,0.613768686069923,0.998368978266055,FALSE,0,"TRUE",FALSE
"CHK inhibitor & EGFR inhibitor","CHK inhibitor","EGFR inhibitor",0.61208,1.94,0.0115,0.0589,TRUE,2.38597632811302,0.78279,2.4,0,0.00746,TRUE,5.10542681406559,2,3.74570157108931,1.92294187971812,2.17,0.325269119345812,0.000140982889778437,FALSE,0,"TRUE",TRUE
"cyclooxygenase inhibitor & EGFR inhibitor","cyclooxygenase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"cytochrome P450 inhibitor & EGFR inhibitor","cytochrome P450 inhibitor","EGFR inhibitor",-0.64295,-2.02,0.0106,0.129,TRUE,-1.79660878519552,-0.48034,-1.35,0.162,0.493,FALSE,-0.41465665897574,1,-1.10563272208563,0.977187719725172,-1.685,0.473761543394987,0.0126507158125553,FALSE,0,"TRUE",FALSE
"DNA alkylating agent & EGFR inhibitor","DNA alkylating agent","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA inhibitor & EGFR inhibitor","DNA inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA methyltransferase inhibitor & EGFR inhibitor","DNA methyltransferase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA polymerase inhibitor & EGFR inhibitor","DNA polymerase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA synthesis inhibitor & EGFR inhibitor","DNA synthesis inhibitor","EGFR inhibitor",0.63873,1.97,0.0207,0.0698,TRUE,2.27760481743237,0.70915,2.1,0.00567,0.0343,TRUE,3.07588234791018,2,2.67674358267128,0.56446745506971,2.035,0.0919238815542513,0.00117958048485058,FALSE,0,"TRUE",TRUE
"dopamine receptor antagonist & EGFR inhibitor","dopamine receptor antagonist","EGFR inhibitor",-0.40527,-1.33,0.17,0.451,FALSE,-0.459945199302313,0.42129,1.29,0.181,0.333,FALSE,0.616046938776847,0,0.0780508697372674,0.760841337339186,-0.02,1.85261976670875,0.137886988308475,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & estrogen receptor agonist","EGFR inhibitor","estrogen receptor agonist",-0.33768,-0.909,0.569,0.831,FALSE,-0.0730826693802431,-0.39375,-1.24,0.247,0.446,FALSE,-0.434824775196944,0,-0.253953722288594,0.255790296063691,-1.0745,0.234052344572747,0.41632234749985,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & estrogen receptor antagonist","EGFR inhibitor","estrogen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & FGFR inhibitor","EGFR inhibitor","FGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.958904109589,"FALSE",FALSE
"EGFR inhibitor & FLT3 inhibitor","EGFR inhibitor","FLT3 inhibitor",-0.40829,-1.12,0.339,0.633,FALSE,-0.222427844780562,-0.28331,-0.96,0.516,0.486,FALSE,-0.300829181508198,0,-0.26162851314438,0.0554381168542014,-1.04,0.113137084989848,0.479887146212828,FALSE,4.76190476190476,"TRUE",FALSE
"EGFR inhibitor & glucocorticoid receptor agonist","EGFR inhibitor","glucocorticoid receptor agonist",0.55348,1.67,0.058,0.174,FALSE,1.26828275536806,0.4992,1.41,0.134,0.282,FALSE,0.775148757269701,0,1.02171575631888,0.348698394088983,1.54,0.183847763108502,0.0455223740533131,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & glutamate receptor antagonist","EGFR inhibitor","glutamate receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & glycogen synthase kinase inhibitor","EGFR inhibitor","glycogen synthase kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & growth factor receptor inhibitor","EGFR inhibitor","growth factor receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & HCV inhibitor","EGFR inhibitor","HCV inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & HDAC inhibitor","EGFR inhibitor","HDAC inhibitor",0.23947,0.714,0.792,0.852,FALSE,0.0496661293365761,-0.14882,-0.439,0.985,0.98,FALSE,-0.00385175277099476,0,0.0229071882827907,0.0378428573530056,0.1375,0.815294118708089,0.97382966638565,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histamine receptor antagonist","EGFR inhibitor","histamine receptor antagonist",-0.65909,-1.87,0.00946,0.125,TRUE,-1.68877827567493,-0.5857,-1.8,0.0281,0.132,TRUE,-1.58296692382947,2,-1.6358725997522,0.0748199244164436,-1.835,0.0494974746830584,0.00245428336288102,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & histone lysine methyltransferase inhibitor","EGFR inhibitor","histone lysine methyltransferase inhibitor",-0.58176,-1.61,0.0595,0.367,FALSE,-0.700887636554136,-0.59343,-1.92,0.0166,0.0738,TRUE,-2.17333178529976,1,-1.43710971092695,1.04117524249648,-1.765,0.21920310216783,0.00782271393198458,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HMGCR inhibitor","EGFR inhibitor","HMGCR inhibitor",-0.27807,-0.775,0.73,0.836,FALSE,-0.0602901349847623,-0.36997,-1.19,0.273,0.73,FALSE,-0.162645796456657,0,-0.11146796572071,0.0723763823196117,-0.9825,0.293449314192417,0.520743619825043,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & HSP inhibitor","EGFR inhibitor","HSP inhibitor",0.37789,1.12,0.335,0.514,FALSE,0.323721306725291,0.4925,1.5,0.105,0.186,FALSE,1.09573058367313,0,0.709725945199208,0.545892994868737,1.31,0.268700576850888,0.152920487102656,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & JAK inhibitor","EGFR inhibitor","JAK inhibitor",0.20462,0.622,0.894,0.913,FALSE,0.024587176373666,0.1666,0.496,0.957,0.949,FALSE,0.0112759586360628,0,0.0179315675048644,0.00941245232810987,0.559,0.089095454429505,0.98902623837019,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & KIT inhibitor","EGFR inhibitor","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4736842105263,"FALSE",FALSE
"EGFR inhibitor & MDM inhibitor","EGFR inhibitor","MDM inhibitor",-0.31219,-0.887,0.614,0.811,FALSE,-0.0806985023147046,-0.18955,-0.598,0.876,0.945,FALSE,-0.0146917785114608,0,-0.0476951404130827,0.0466738020051812,-0.7425,0.204353859762912,0.87142011158055,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & MEK inhibitor","EGFR inhibitor","MEK inhibitor",0.28571,0.833,0.631,0.802,FALSE,0.0798227512192918,0.2227,0.658,0.818,0.908,FALSE,0.027579511673126,0,0.0537011314462089,0.036941548954247,0.7455,0.123743686707646,0.857515149243976,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & MET inhibitor","EGFR inhibitor","MET inhibitor",-0.48555,-1.37,0.157,0.639,FALSE,-0.266463824322992,-0.25438,-0.825,0.648,0.774,FALSE,-0.0917887074366136,0,-0.179126265879803,0.123513959654911,-1.0975,0.385373195746669,0.334240814988043,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & microtubule inhibitor","EGFR inhibitor","microtubule inhibitor",0.26105,0.804,0.668,0.766,FALSE,0.0930800692153864,-0.27516,-0.864,0.603,0.914,FALSE,-0.0337424868859696,0,0.0296687911647084,0.0896770894266802,-0.03,1.17945411101916,0.769075766826489,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & mTOR inhibitor","EGFR inhibitor","mTOR inhibitor",0.48167,1.5,0.0853,0.232,FALSE,0.95176802266365,0.45496,1.29,0.2,0.452,FALSE,0.444871419093317,0,0.698319720878484,0.358430025745012,1.395,0.148492424049175,0.0865115796518314,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & NFkB pathway inhibitor","EGFR inhibitor","NFkB pathway inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & opioid receptor agonist","EGFR inhibitor","opioid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & p38 MAPK inhibitor","EGFR inhibitor","p38 MAPK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PARP inhibitor","EGFR inhibitor","PARP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor","EGFR inhibitor","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9873417721519,"FALSE",FALSE
"EGFR inhibitor & phosphatase inhibitor","EGFR inhibitor","phosphatase inhibitor",-0.3772,-1.06,0.392,0.679,FALSE,-0.178218039262668,-0.66364,-2.22,0.0026,0.024,TRUE,-3.59593104340023,1,-1.88707454133145,2.41668804137512,-1.64,0.820243866176395,0.00804020102879078,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & phosphodiesterase inhibitor","EGFR inhibitor","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PI3K inhibitor","EGFR inhibitor","PI3K inhibitor",0.49138,1.46,0.115,0.242,FALSE,0.89962956566857,0.621,1.84,0.0142,0.0753,TRUE,2.06669724379071,1,1.48316340472964,0.825241469303805,1.65,0.268700576850888,0.0121125104473349,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & PLK inhibitor","EGFR inhibitor","PLK inhibitor",0.32653,0.998,0.457,0.657,FALSE,0.182069761179339,0.41817,1.26,0.219,0.408,FALSE,0.490568194506751,0,0.336318977843045,0.218141334191239,1.129,0.185261976670875,0.330449589426649,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & potassium channel blocker","EGFR inhibitor","potassium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PPAR receptor agonist","EGFR inhibitor","PPAR receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & progesterone receptor agonist","EGFR inhibitor","progesterone receptor agonist",0.5,1.51,0.0963,0.249,FALSE,0.911738985885438,0.47571,1.44,0.147,0.249,FALSE,0.86947294018214,0,0.890605963033789,0.0298866075307429,1.475,0.0494974746830584,0.0744272480000772,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & proteasome inhibitor","EGFR inhibitor","proteasome inhibitor",0.28571,0.861,0.613,0.802,FALSE,0.0825058689073352,0.19058,0.578,0.912,0.954,FALSE,0.011821039421033,0,0.0471634541641841,0.0499817222567791,0.7195,0.200111219075793,0.884150212577525,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein synthesis inhibitor","EGFR inhibitor","protein synthesis inhibitor",0.27206,0.823,0.658,0.776,FALSE,0.0906438034045109,-0.46521,-1.52,0.0981,0.222,FALSE,-0.993543478835029,0,-0.451449837715259,0.766636179347792,-0.3485,1.65675118832008,0.241436795623714,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein tyrosine kinase inhibitor","EGFR inhibitor","protein tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56410256410256,"FALSE",FALSE
"EGFR inhibitor & RAF inhibitor","EGFR inhibitor","RAF inhibitor",-0.47794,-1.34,0.177,0.447,FALSE,-0.468587919003205,-0.44326,-1.42,0.133,0.295,FALSE,-0.752852737311009,0,-0.610720328157107,0.20100558067821,-1.38,0.0565685424949237,0.111796484363048,FALSE,3.75,"TRUE",FALSE
"EGFR inhibitor & RET tyrosine kinase inhibitor","EGFR inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94444444444444,"FALSE",FALSE
"EGFR inhibitor & retinoid receptor agonist","EGFR inhibitor","retinoid receptor agonist",0.69631,2.11,0.00282,0.0442,TRUE,2.85815901167342,0.559,1.78,0.0247,0.254,FALSE,1.05939598441651,1,1.95877749804496,1.271917534321,1.945,0.233345237791561,0.000736380028288057,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & ribonucleotide reductase inhibitor","EGFR inhibitor","ribonucleotide reductase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor agonist","EGFR inhibitor","serotonin receptor agonist",-0.48301,-1.35,0.175,0.493,FALSE,-0.41465665897574,-0.5728,-1.88,0.0292,0.152,TRUE,-1.53813405466383,1,-0.976395356819784,0.794418485000849,-1.615,0.37476659402887,0.0320732005200569,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor antagonist","EGFR inhibitor","serotonin receptor antagonist",0.43167,1.32,0.164,0.329,FALSE,0.637301414706034,0.38471,1.16,0.309,0.671,FALSE,0.201001876603969,0,0.419151645655002,0.308510362020528,1.24,0.113137084989848,0.201807179390908,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & sodium channel blocker","EGFR inhibitor","sodium channel blocker",0.31179,0.956,0.5,0.682,FALSE,0.158902137828406,0.12552,0.371,0.989,0.99,FALSE,0.00161934280430898,0,0.0802607403163575,0.111215730925513,0.6635,0.41365746699413,0.842730919256129,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & src inhibitor","EGFR inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,"FALSE",FALSE
"EGFR inhibitor & sterol demethylase inhibitor","EGFR inhibitor","sterol demethylase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & SYK inhibitor","EGFR inhibitor","SYK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & TGF beta receptor inhibitor","EGFR inhibitor","TGF beta receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & thymidylate synthase inhibitor","EGFR inhibitor","thymidylate synthase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",-0.18671,-0.524,0.939,0.947,FALSE,-0.0123926110022847,0.11899,0.345,0.994,0.996,FALSE,0.000600528243823938,0,-0.0058960413792304,0.00918753686982451,-0.0895,0.61447579285111,0.997728933249963,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",-0.34503,-0.978,0.468,0.765,FALSE,-0.113779116419762,-0.22591,-0.692,0.812,0.947,FALSE,-0.0163658145297348,0,-0.0650724654747484,0.0688816063442105,-0.835,0.202232539419353,0.747697410987031,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tyrosine kinase inhibitor","EGFR inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95454545454545,"FALSE",FALSE
"EGFR inhibitor & VEGFR inhibitor","EGFR inhibitor","VEGFR inhibitor",-0.23532,-0.645,0.849,0.899,FALSE,-0.0298249988320674,0.43296,1.32,0.186,0.344,FALSE,0.61174285580558,0,0.290958928486756,0.453656980605586,0.3375,1.38946482503157,0.449376611670454,FALSE,49.2957746478873,"TRUE",FALSE
"EGFR inhibitor & vitamin D receptor agonist","EGFR inhibitor","vitamin D receptor agonist",-0.30925,-0.866,0.626,0.795,FALSE,-0.0862820665834967,-0.30735,-0.911,0.534,0.722,FALSE,-0.128872613014059,0,-0.107577339798778,0.0301160641954909,-0.8885,0.0318198051533947,0.700580489274734,FALSE,0,"TRUE",FALSE
"Abl kinase inhibitor & Abl kinase inhibitor","Abl kinase inhibitor","Abl kinase inhibitor",0.65197,2,0.00975,0.11,TRUE,1.91721462968355,0.65197,2,0.00975,0.11,TRUE,1.91721462968355,2,1.91721462968355,0,2,0,0.000975434029853999,TRUE,100,"TRUE",TRUE
"Abl kinase inhibitor & acetylcholine receptor agonist","Abl kinase inhibitor","acetylcholine receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor antagonist","Abl kinase inhibitor","acetylcholine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adenosine receptor antagonist","Abl kinase inhibitor","adenosine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor agonist","Abl kinase inhibitor","adrenergic receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor antagonist","Abl kinase inhibitor","adrenergic receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & AKT inhibitor","Abl kinase inhibitor","AKT inhibitor",0.43638,1.33,0.197,0.398,FALSE,0.532155514141995,-0.58176,-1.8,0.0404,0.14,TRUE,-1.53696953577917,1,-0.502407010818588,1.46309235392221,-0.235,2.21324422511389,0.04642747709985,FALSE,0,"TRUE",FALSE
"Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor","Abl kinase inhibitor","ALK tyrosine kinase receptor inhibitor",0.62286,1.93,0.021,0.0832,TRUE,2.0841619802589,0.4321,1.31,0.193,0.362,FALSE,0.578091772601553,1,1.33112687643023,1.06495245677754,1.62,0.438406204335659,0.0263781315157047,FALSE,0,"TRUE",FALSE
"Abl kinase inhibitor & androgen receptor antagonist","Abl kinase inhibitor","androgen receptor antagonist",0.46436,1.43,0.14,0.347,FALSE,0.657328851049051,0.47013,1.44,0.123,0.269,FALSE,0.821156716796532,0,0.739242783922792,0.115843794817364,1.435,0.00707106781186548,0.0871621946912995,FALSE,0,"TRUE",FALSE
"Abl kinase inhibitor & antioxidant","Abl kinase inhibitor","antioxidant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & AP inhibitor","Abl kinase inhibitor","AP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
