"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","potassium channel blocker",-0.32827,-1.12,0.313,805,0.83
"EGFR inhibitor","NES","PPAR receptor agonist",-0.33288,-1.09,0.37,1188,0.767
"EGFR inhibitor","NES","progesterone receptor agonist",-0.26626,-0.896,0.534,687,0.896
"EGFR inhibitor","NES","proteasome inhibitor",0.2403,0.815,0.637,328,0.971
"EGFR inhibitor","NES","protein synthesis inhibitor",0.19242,0.638,0.836,393,0.965
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",-0.32213,-1.09,0.343,412,0.767
"EGFR inhibitor","NES","RAF inhibitor",-0.52475,-1.76,0.0256,947,0.323
"EGFR inhibitor","NES","RET tyrosine kinase inhibitor",-0.63063,-2.16,0.00969,947,0.107
"EGFR inhibitor","NES","retinoid receptor agonist",0.24543,0.833,0.63,573,0.978
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",0.424,1.43,0.135,521,0.738
"EGFR inhibitor","NES","serotonin receptor agonist",0.3128,1.06,0.378,386,0.893
"EGFR inhibitor","NES","serotonin receptor antagonist",-0.5656,-1.96,0.018,1062,0.208
"EGFR inhibitor","NES","sodium channel blocker",0.18134,0.607,0.875,184,0.941
"EGFR inhibitor","NES","src inhibitor",0.2762,0.931,0.504,41,0.918
"EGFR inhibitor","NES","SYK inhibitor",0.35512,1.2,0.25,111,0.77
"EGFR inhibitor","NES","TGF beta receptor inhibitor",0.41856,1.39,0.15,237,0.731
"EGFR inhibitor","NES","thymidylate synthase inhibitor",-0.38162,-1.3,0.203,1199,0.764
"EGFR inhibitor","NES","topoisomerase inhibitor",-0.12414,-0.421,0.978,1185,0.982
"EGFR inhibitor","NES","tubulin polymerization inhibitor",-0.20418,-0.682,0.816,879,0.959
"EGFR inhibitor","NES","tyrosine kinase inhibitor",-0.20119,-0.667,0.794,947,0.953
"EGFR inhibitor","NES","VEGFR inhibitor",-0.18508,-0.633,0.854,1131,0.947
"EGFR inhibitor","NES","vitamin D receptor agonist",0.28557,0.979,0.445,538,0.913
"Abl kinase inhibitor","NES","EGFR inhibitor",-0.204,-0.733,0.739,1191,0.915
"Abl kinase inhibitor","NES","Abl kinase inhibitor",-0.23995,-0.86,0.605,859,1
"Abl kinase inhibitor","NES","acetylcholine receptor agonist",0.43682,1.48,0.107,223,0.745
"Abl kinase inhibitor","NES","acetylcholine receptor antagonist",0.37014,1.24,0.234,481,0.92
"Abl kinase inhibitor","NES","adenosine receptor antagonist",0.30784,1.05,0.412,336,0.927
"Abl kinase inhibitor","NES","adrenergic receptor agonist",0.22645,0.769,0.691,103,0.922
"Abl kinase inhibitor","NES","adrenergic receptor antagonist",-0.20659,-0.732,0.735,1083,0.88
"Abl kinase inhibitor","NES","AKT inhibitor",-0.29173,-1.07,0.36,1125,0.91
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",0.23846,0.802,0.666,166,0.94
"Abl kinase inhibitor","NES","androgen receptor antagonist",0.32506,1.09,0.341,441,0.964
"Abl kinase inhibitor","NES","antioxidant",0.55301,1.85,0.026,224,0.439
"Abl kinase inhibitor","NES","AP inhibitor",0.28111,0.969,0.476,594,0.921
"Abl kinase inhibitor","NES","ATPase inhibitor",-0.21294,-0.772,0.691,871,0.936
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.17985,0.608,0.866,602,1
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",0.24942,0.844,0.61,774,0.974
"Abl kinase inhibitor","NES","bacterial DNA gyrase inhibitor",-0.22873,-0.824,0.638,485,0.986
"Abl kinase inhibitor","NES","BCL inhibitor",-0.54418,-2.03,0.0166,696,0.519
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",-0.21813,-0.78,0.645,1114,0.967
"Abl kinase inhibitor","NES","benzodiazepine receptor agonist",0.28165,0.978,0.461,653,0.935
"Abl kinase inhibitor","NES","bromodomain inhibitor",0.22792,0.78,0.692,785,0.928
"Abl kinase inhibitor","NES","calcium channel blocker",-0.21872,-0.796,0.676,967,0.987
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",0.26328,0.908,0.529,950,0.975
"Abl kinase inhibitor","NES","CDK inhibitor",0.25935,0.849,0.611,273,0.994
"Abl kinase inhibitor","NES","CHK inhibitor",-0.54209,-1.97,0.0107,1152,0.331
"Abl kinase inhibitor","NES","cyclooxygenase inhibitor",0.30376,0.998,0.452,279,1
"Abl kinase inhibitor","NES","cytochrome P450 inhibitor",-0.34817,-1.24,0.221,446,0.783
"Abl kinase inhibitor","NES","DNA alkylating agent",0.19929,0.679,0.794,598,0.98
"Abl kinase inhibitor","NES","DNA inhibitor",0.12608,0.418,0.985,77,1
"Abl kinase inhibitor","NES","DNA methyltransferase inhibitor",-0.19756,-0.712,0.764,542,0.871
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",-0.35754,-1.29,0.2,1176,0.765
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",0.30898,1.05,0.39,672,0.927
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.1364,0.464,0.967,661,1
"Abl kinase inhibitor","NES","estrogen receptor agonist",-0.18606,-0.669,0.806,1272,0.859
"Abl kinase inhibitor","NES","estrogen receptor antagonist",0.55822,1.92,0.0129,132,0.465
"Abl kinase inhibitor","NES","FGFR inhibitor",-0.38589,-1.39,0.142,933,0.912
"Abl kinase inhibitor","NES","FLT3 inhibitor",-0.16365,-0.594,0.893,1114,0.902
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.1979,0.663,0.798,643,0.979
"Abl kinase inhibitor","NES","glutamate receptor antagonist",0.16177,0.553,0.91,162,1
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.26773,-0.957,0.469,769,0.947
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",-0.29844,-1.05,0.377,382,0.882
"Abl kinase inhibitor","NES","HCV inhibitor",0.60374,2.07,0.011,316,0.469
"Abl kinase inhibitor","NES","HDAC inhibitor",0.23963,0.804,0.645,449,0.962
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.23741,0.801,0.693,780,0.918
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",0.54141,1.79,0.0366,191,0.44
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.53389,-1.96,0.00831,1135,0.229
"Abl kinase inhibitor","NES","HSP inhibitor",0.1185,0.396,0.984,18,1
"Abl kinase inhibitor","NES","JAK inhibitor",0.16123,0.543,0.925,338,1
"Abl kinase inhibitor","NES","KIT inhibitor",0.18197,0.606,0.868,36,0.999
"Abl kinase inhibitor","NES","MDM inhibitor",0.37219,1.23,0.248,219,0.883
"Abl kinase inhibitor","NES","MEK inhibitor",0.41434,1.4,0.125,649,0.87
"Abl kinase inhibitor","NES","MET inhibitor",0.50481,1.73,0.0428,448,0.378
"Abl kinase inhibitor","NES","microtubule inhibitor",0.38555,1.3,0.207,379,0.894
"Abl kinase inhibitor","NES","mTOR inhibitor",0.27064,0.907,0.544,180,0.945
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",-0.26674,-0.98,0.483,1159,0.963
"Abl kinase inhibitor","NES","opioid receptor agonist",0.39327,1.33,0.196,397,0.888
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",-0.3626,-1.32,0.176,1187,0.803
"Abl kinase inhibitor","NES","PARP inhibitor",-0.42064,-1.53,0.0969,538,0.75
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.24355,-0.883,0.576,919,1
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.19922,-0.733,0.722,1033,0.915
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",0.35392,1.22,0.236,553,0.85
"Abl kinase inhibitor","NES","PI3K inhibitor",0.11433,0.385,0.98,174,0.99
"Abl kinase inhibitor","NES","PLK inhibitor",0.28393,0.982,0.473,791,1
"Abl kinase inhibitor","NES","potassium channel blocker",0.50014,1.73,0.0457,109,0.378
"Abl kinase inhibitor","NES","PPAR receptor agonist",0.28285,0.941,0.518,468,0.945
"Abl kinase inhibitor","NES","progesterone receptor agonist",0.47615,1.61,0.0717,678,0.533
"Abl kinase inhibitor","NES","proteasome inhibitor",0.33048,1.13,0.327,354,0.968
"Abl kinase inhibitor","NES","protein synthesis inhibitor",0.20951,0.726,0.754,485,0.961
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.29288,0.98,0.471,328,0.967
"Abl kinase inhibitor","NES","RAF inhibitor",0.38667,1.34,0.171,613,0.947
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",-0.30811,-1.12,0.329,395,0.879
"Abl kinase inhibitor","NES","retinoid receptor agonist",0.33437,1.13,0.328,859,0.968
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.24386,0.806,0.664,371,0.985
"Abl kinase inhibitor","NES","serotonin receptor agonist",-0.32059,-1.19,0.289,411,0.804
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.32613,1.12,0.348,792,0.939
"Abl kinase inhibitor","NES","sodium channel blocker",0.37466,1.28,0.207,577,0.876
"Abl kinase inhibitor","NES","src inhibitor",-0.18897,-0.684,0.805,991,0.873
"Abl kinase inhibitor","NES","SYK inhibitor",-0.3869,-1.38,0.153,496,0.781
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",0.31288,1.07,0.382,744,0.966
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",-0.22095,-0.847,0.623,810,0.998
"Abl kinase inhibitor","NES","topoisomerase inhibitor",0.20312,0.69,0.792,154,0.989
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.26774,0.905,0.543,565,0.92
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.15271,0.516,0.943,410,1
"Abl kinase inhibitor","NES","VEGFR inhibitor",-0.10279,-0.371,0.992,924,0.992
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.24372,0.815,0.644,793,0.997
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.11877,-0.429,0.979,1111,1
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",0.24205,0.795,0.67,198,0.955
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",0.45034,1.49,0.124,197,1
"acetylcholine receptor agonist","NES","acetylcholine receptor antagonist",0.33481,1.12,0.308,683,0.862
"acetylcholine receptor agonist","NES","adenosine receptor antagonist",-0.27102,-0.981,0.431,1211,1
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",-0.22488,-0.818,0.632,282,1
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",-0.1044,-0.383,0.99,797,0.99
"acetylcholine receptor agonist","NES","AKT inhibitor",0.26884,0.883,0.565,324,0.928
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",0.27438,0.936,0.529,668,0.975
"acetylcholine receptor agonist","NES","androgen receptor antagonist",0.41079,1.38,0.149,749,1
"acetylcholine receptor agonist","NES","antioxidant",0.35539,1.16,0.297,348,0.852
"acetylcholine receptor agonist","NES","AP inhibitor",-0.24802,-0.894,0.573,313,1
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.29388,-1.03,0.4,370,1
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.21857,0.727,0.728,354,0.966
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.20275,0.672,0.818,456,0.894
"acetylcholine receptor agonist","NES","bacterial DNA gyrase inhibitor",0.21456,0.701,0.787,244,0.916
"acetylcholine receptor agonist","NES","BCL inhibitor",-0.32878,-1.22,0.264,1109,1
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.20161,-0.737,0.743,957,1
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",0.17074,0.566,0.902,387,0.941
"acetylcholine receptor agonist","NES","bromodomain inhibitor",0.21576,0.725,0.749,468,0.946
"acetylcholine receptor agonist","NES","calcium channel blocker",0.36564,1.23,0.23,352,1
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",-0.26657,-0.974,0.449,759,1
"acetylcholine receptor agonist","NES","CDK inhibitor",0.1573,0.516,0.929,1071,0.957
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.21435,-0.789,0.719,518,1
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",0.33096,1.09,0.353,725,0.852
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",-0.21829,-0.819,0.631,1257,1
"acetylcholine receptor agonist","NES","DNA alkylating agent",0.43983,1.48,0.105,649,0.983
"acetylcholine receptor agonist","NES","DNA inhibitor",-0.15685,-0.575,0.88,955,1
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",-0.41525,-1.54,0.0942,1158,1
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",0.3492,1.14,0.315,261,0.857
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",0.27062,0.917,0.545,452,0.949
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.39658,1.31,0.195,458,0.944
"acetylcholine receptor agonist","NES","estrogen receptor agonist",0.20399,0.688,0.814,881,0.912
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",0.25476,0.855,0.609,508,0.928
"acetylcholine receptor agonist","NES","FGFR inhibitor",-0.31479,-1.17,0.299,1137,1
"acetylcholine receptor agonist","NES","FLT3 inhibitor",0.30544,1.02,0.432,291,0.932
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.21507,0.706,0.77,113,0.951
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",0.30281,1.01,0.434,606,0.884
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.13191,-0.479,0.959,581,1
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",0.40793,1.35,0.175,356,1
"acetylcholine receptor agonist","NES","HDAC inhibitor",0.086016,0.286,0.999,1105,0.999
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.27844,0.921,0.514,259,0.973
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.33947,-1.25,0.229,784,1
"acetylcholine receptor agonist","NES","HSP inhibitor",0.31859,1.05,0.376,402,0.902
"acetylcholine receptor agonist","NES","JAK inhibitor",0.30501,1.01,0.45,291,0.884
"acetylcholine receptor agonist","NES","KIT inhibitor",-0.15701,-0.565,0.881,891,1
"acetylcholine receptor agonist","NES","MDM inhibitor",-0.27458,-1.01,0.416,910,1
"acetylcholine receptor agonist","NES","MEK inhibitor",0.22896,0.763,0.706,300,0.982
"acetylcholine receptor agonist","NES","MET inhibitor",-0.35408,-1.29,0.185,769,1
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.27049,0.891,0.545,927,0.941
"acetylcholine receptor agonist","NES","mTOR inhibitor",0.20758,0.704,0.78,750,0.933
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.2698,0.895,0.579,759,0.963
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.25124,0.84,0.623,226,0.928
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",0.21813,0.732,0.757,16,0.982
"acetylcholine receptor agonist","NES","PARP inhibitor",0.35743,1.17,0.276,817,0.984
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.14293,-0.523,0.925,1137,1
"acetylcholine receptor agonist","NES","phosphatase inhibitor",0.3281,1.11,0.338,261,0.847
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",0.39966,1.34,0.172,390,0.947
"acetylcholine receptor agonist","NES","PI3K inhibitor",0.22876,0.757,0.72,736,0.967
"acetylcholine receptor agonist","NES","PLK inhibitor",0.44674,1.49,0.119,127,1
"acetylcholine receptor agonist","NES","potassium channel blocker",-0.31879,-1.16,0.295,402,0.972
"acetylcholine receptor agonist","NES","PPAR receptor agonist",0.26021,0.88,0.577,448,0.907
"acetylcholine receptor agonist","NES","progesterone receptor agonist",0.46015,1.5,0.106,313,1
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.21902,-0.781,0.683,515,1
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.35258,1.16,0.298,629,0.852
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",0.47857,1.6,0.0721,333,1
"acetylcholine receptor agonist","NES","RAF inhibitor",0.23437,0.801,0.674,219,0.97
"acetylcholine receptor agonist","NES","RET tyrosine kinase inhibitor",-0.3805,-1.39,0.164,825,1
"acetylcholine receptor agonist","NES","retinoid receptor agonist",0.37642,1.27,0.214,233,0.979
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",-0.15726,-0.568,0.904,995,1
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.35917,1.16,0.282,665,0.852
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",0.46702,1.58,0.0642,205,1
"acetylcholine receptor agonist","NES","sodium channel blocker",0.35231,1.18,0.285,491,1
"acetylcholine receptor agonist","NES","src inhibitor",0.36086,1.17,0.287,37,0.984
"acetylcholine receptor agonist","NES","SYK inhibitor",0.43321,1.45,0.112,577,0.933
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.47306,-1.71,0.0602,597,1
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",-0.16744,-0.628,0.89,524,1
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.18885,0.623,0.863,236,0.909
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.28419,0.952,0.49,743,0.975
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.20275,0.673,0.832,521,0.91
"acetylcholine receptor agonist","NES","VEGFR inhibitor",0.19369,0.639,0.852,21,0.911
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.25902,-0.963,0.467,588,0.983
"acetylcholine receptor antagonist","NES","EGFR inhibitor",0.22046,0.736,0.748,783,1
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.19522,0.63,0.84,320,0.973
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",0.3731,1.21,0.257,150,0.75
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",-0.21141,-0.775,0.734,860,1
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.35496,1.18,0.282,426,0.727
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.30291,1.01,0.446,352,0.866
"acetylcholine receptor antagonist","NES","AKT inhibitor",0.17961,0.612,0.894,773,0.948
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.31593,1.04,0.413,242,0.876
"acetylcholine receptor antagonist","NES","antioxidant",0.32915,1.08,0.36,522,0.826
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.31891,-1.14,0.328,1151,0.816
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",0.36452,1.22,0.251,379,0.886
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.40797,1.34,0.174,458,1
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.26329,0.867,0.596,140,1
"acetylcholine receptor antagonist","NES","BCL inhibitor",0.37833,1.25,0.217,378,0.948
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.18672,0.606,0.855,671,0.933
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.36092,1.21,0.252,477,0.75
"acetylcholine receptor antagonist","NES","calcium channel blocker",-0.26642,-0.942,0.482,845,1
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.24936,0.837,0.63,879,1
"acetylcholine receptor antagonist","NES","CDK inhibitor",0.24405,0.798,0.688,726,1
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.79496,-2.86,0,1078,0.00658
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.1203,0.401,0.991,503,0.988
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",0.19026,0.634,0.862,659,0.992
"acetylcholine receptor antagonist","NES","DNA alkylating agent",0.40091,1.33,0.177,26,1
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.27404,0.9,0.559,182,0.993
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.35336,-1.3,0.184,1047,0.743
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.19812,0.658,0.833,651,1
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.18864,-0.684,0.79,364,0.89
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",-0.16166,-0.577,0.919,728,0.966
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",-0.25985,-0.973,0.491,533,1
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",-0.39217,-1.46,0.108,784,0.801
"acetylcholine receptor antagonist","NES","FGFR inhibitor",-0.35056,-1.23,0.231,1107,0.794
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",-0.20601,-0.741,0.751,1092,0.982
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.21957,0.731,0.754,367,1
"acetylcholine receptor antagonist","NES","glutamate receptor antagonist",0.39686,1.31,0.191,274,1
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.42463,1.4,0.135,676,1
"acetylcholine receptor antagonist","NES","growth factor receptor inhibitor",0.37821,1.25,0.237,295,0.948
"acetylcholine receptor antagonist","NES","HDAC inhibitor",0.19364,0.647,0.852,312,1
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.15996,0.527,0.936,419,0.955
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.20138,0.67,0.826,334,1
"acetylcholine receptor antagonist","NES","HSP inhibitor",0.28122,0.919,0.548,581,0.988
"acetylcholine receptor antagonist","NES","JAK inhibitor",0.20846,0.71,0.757,262,0.994
"acetylcholine receptor antagonist","NES","KIT inhibitor",0.21843,0.722,0.761,388,1
"acetylcholine receptor antagonist","NES","MDM inhibitor",0.51413,1.71,0.0459,409,1
