pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass
EGFR inhibitor & glutamate receptor antagonist,EGFR inhibitor,glutamate receptor antagonist,0.34022,1.18,0.271,0.754,FALSE,0.144701812,0.23155,0.771,0.703,0.974,FALSE,0.008821044,0,0.076761428,0.096082212,0.9755,0.289206674,0.506390192,FALSE,0,FALSE,FALSE
EGFR inhibitor & glycogen synthase kinase inhibitor,EGFR inhibitor,glycogen synthase kinase inhibitor,0.63055,2.16,0.0115,0.256,FALSE,1.278201675,0.37578,1.22,0.264,0.745,FALSE,0.155969347,0,0.717085511,0.793538089,1.69,0.664680374,0.020636343,FALSE,0,FALSE,FALSE
EGFR inhibitor & growth factor receptor inhibitor,EGFR inhibitor,growth factor receptor inhibitor,0.23138,0.788,0.653,0.98,FALSE,0.006913852,0.11237,0.388,0.992,0.988,FALSE,0.002034306,0,0.004474079,0.003450361,0.588,0.282842712,0.929047025,FALSE,0,FALSE,FALSE
EGFR inhibitor & HCV inhibitor,EGFR inhibitor,HCV inhibitor,-0.30889,-1.05,0.388,0.81,FALSE,-0.09609073,0.17617,0.545,0.925,1,FALSE,0,0,-0.048045365,0.067946407,-0.2525,1.127835316,0.72666895,FALSE,0,FALSE,FALSE
EGFR inhibitor & HDAC inhibitor,EGFR inhibitor,HDAC inhibitor,-0.19083,-0.634,0.835,0.969,FALSE,-0.008670725,-0.23602,-0.89,0.557,0.733,FALSE,-0.120057463,0,-0.064364094,0.078762317,-0.762,0.181019336,0.821131545,FALSE,0,FALSE,FALSE
EGFR inhibitor & histamine receptor antagonist,EGFR inhibitor,histamine receptor antagonist,-0.35545,-1.23,0.231,0.696,FALSE,-0.193590635,-0.2876,-1,0.417,0.787,FALSE,-0.104025268,0,-0.148807951,0.063332279,-1.115,0.16263456,0.321732818,FALSE,0,FALSE,FALSE
EGFR inhibitor & histone lysine methyltransferase inhibitor,EGFR inhibitor,histone lysine methyltransferase inhibitor,-0.37741,-1.26,0.237,0.73,FALSE,-0.172213196,-0.26831,-0.956,0.469,0.842,FALSE,-0.071401641,0,-0.121807418,0.071284535,-1.108,0.214960461,0.355339207,FALSE,0,FALSE,FALSE
EGFR inhibitor & HMGCR inhibitor,EGFR inhibitor,HMGCR inhibitor,-0.30814,-1.03,0.401,0.812,FALSE,-0.09315729,-0.22816,-0.674,0.843,0.91,FALSE,-0.027606102,0,-0.060381696,0.04635169,-0.852,0.251730014,0.704678411,FALSE,0,FALSE,FALSE
EGFR inhibitor & HSP inhibitor,EGFR inhibitor,HSP inhibitor,-0.1452,-0.49,0.945,1,FALSE,0,-0.12708,-0.464,0.975,0.964,FALSE,-0.007388256,0,-0.003694128,0.005224286,-0.477,0.018384776,0.996824703,FALSE,0,FALSE,FALSE
EGFR inhibitor & JAK inhibitor,EGFR inhibitor,JAK inhibitor,0.21871,0.717,0.767,0.955,FALSE,0.014337583,-0.18772,-0.684,0.784,0.941,FALSE,-0.018064698,0,-0.001863558,0.022911872,0.0165,0.9906566,0.907172282,FALSE,0,FALSE,FALSE
EGFR inhibitor & KIT inhibitor,EGFR inhibitor,KIT inhibitor,0.26794,0.886,0.573,0.919,FALSE,0.032502457,0.18668,0.627,0.855,0.948,FALSE,0.014541172,0,0.023521815,0.012700546,0.7565,0.183140656,0.839480803,FALSE,14.47368421,FALSE,FALSE
EGFR inhibitor & MDM inhibitor,EGFR inhibitor,MDM inhibitor,0.50664,1.73,0.042,0.6,FALSE,0.383798337,0.30443,1.01,0.452,0.781,FALSE,0.108422456,0,0.246110396,0.194720153,1.37,0.509116882,0.09423959,FALSE,0,FALSE,FALSE
EGFR inhibitor & MEK inhibitor,EGFR inhibitor,MEK inhibitor,-0.53306,-1.79,0.0352,0.341,FALSE,-0.836369662,-0.27875,-0.83,0.636,0.888,FALSE,-0.042817238,0,-0.43959345,0.5611263,-1.31,0.67882251,0.107442126,FALSE,0,FALSE,FALSE
EGFR inhibitor & MET inhibitor,EGFR inhibitor,MET inhibitor,-0.26029,-0.873,0.533,0.847,FALSE,-0.062957783,0.15054,0.512,0.937,0.94,FALSE,0.013758539,0,-0.024599622,0.054246631,-0.1805,0.979342892,0.846171923,FALSE,0,FALSE,FALSE
EGFR inhibitor & microtubule inhibitor,EGFR inhibitor,microtubule inhibitor,-0.43954,-1.49,0.115,0.637,FALSE,-0.291832246,-0.26691,-0.962,0.44,0.937,FALSE,-0.027186514,0,-0.15950938,0.187132792,-1.226,0.37335238,0.201580467,FALSE,0,FALSE,FALSE
EGFR inhibitor & mTOR inhibitor,EGFR inhibitor,mTOR inhibitor,0.14652,0.497,0.958,0.976,FALSE,0.005243441,-0.079851,-0.28,1,1,FALSE,0,0,0.00262172,0.003707672,0.1085,0.549421969,0.999105386,FALSE,0,FALSE,FALSE
EGFR inhibitor & NFkB pathway inhibitor,EGFR inhibitor,NFkB pathway inhibitor,0.17099,0.579,0.883,0.942,FALSE,0.015024527,-0.137,-0.502,0.954,1,FALSE,0,0,0.007512264,0.010623945,0.0385,0.76438243,0.986868781,FALSE,0,FALSE,FALSE
EGFR inhibitor & opioid receptor agonist,EGFR inhibitor,opioid receptor agonist,0.37854,1.29,0.214,0.707,FALSE,0.194248956,0.24002,0.815,0.648,1,FALSE,0,0,0.097124478,0.137354754,1.0525,0.335875721,0.412638483,FALSE,0,FALSE,FALSE
EGFR inhibitor & p38 MAPK inhibitor,EGFR inhibitor,p38 MAPK inhibitor,0.52968,1.81,0.0323,0.669,FALSE,0.315978727,0.27762,0.936,0.491,0.9,FALSE,0.042829011,0,0.179403869,0.193146016,1.373,0.618011327,0.081580227,FALSE,0,FALSE,FALSE
EGFR inhibitor & PARP inhibitor,EGFR inhibitor,PARP inhibitor,0.32542,1.11,0.327,0.841,FALSE,0.083476445,0.17857,0.593,0.875,1,FALSE,0,0,0.041738222,0.05902676,0.8515,0.365574206,0.644160795,FALSE,0,FALSE,FALSE
EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor,EGFR inhibitor,PDGFR tyrosine kinase receptor inhibitor,-0.27595,-0.96,0.477,0.914,FALSE,-0.037491652,-0.17929,-0.63,0.814,0.993,FALSE,-0.001921973,0,-0.019706813,0.025151561,-0.795,0.233345238,0.755602073,FALSE,18.98734177,FALSE,FALSE
EGFR inhibitor & phosphatase inhibitor,EGFR inhibitor,phosphatase inhibitor,0.40523,1.37,0.158,0.685,FALSE,0.225103917,0.22766,0.758,0.679,0.921,FALSE,0.0270912,0,0.126097559,0.140016135,1.064,0.43274935,0.346767008,FALSE,0,FALSE,FALSE
EGFR inhibitor & phosphodiesterase inhibitor,EGFR inhibitor,phosphodiesterase inhibitor,-0.22356,-0.756,0.701,0.958,FALSE,-0.014087675,0.13571,0.453,0.967,0.987,FALSE,0.00257433,0,-0.005756673,0.011781817,-0.1515,0.854892098,0.94142452,FALSE,0,FALSE,FALSE
EGFR inhibitor & PI3K inhibitor,EGFR inhibitor,PI3K inhibitor,-0.27963,-0.934,0.514,0.929,FALSE,-0.029873323,-0.21328,-0.762,0.709,0.84,FALSE,-0.057699184,0,-0.043786254,0.019675855,-0.848,0.121622366,0.732289181,FALSE,0,FALSE,FALSE
EGFR inhibitor & PLK inhibitor,EGFR inhibitor,PLK inhibitor,-0.72004,-2.48,0.00189,0.0428,TRUE,-3.394019453,-0.34611,-1.09,0.342,0.895,FALSE,-0.052512892,1,-1.723266172,2.362801949,-1.785,0.982878426,0.005393474,FALSE,0,FALSE,FALSE
EGFR inhibitor & potassium channel blocker,EGFR inhibitor,potassium channel blocker,-0.32827,-1.12,0.313,0.83,FALSE,-0.090632537,-0.24761,-0.882,0.578,0.819,FALSE,-0.076483599,0,-0.083558068,0.01000481,-1.001,0.168291414,0.490228726,FALSE,0,FALSE,FALSE
EGFR inhibitor & PPAR receptor agonist,EGFR inhibitor,PPAR receptor agonist,-0.33288,-1.09,0.37,0.767,FALSE,-0.125573053,-0.15507,-0.54,0.897,0.92,FALSE,-0.019554573,0,-0.072563813,0.074966386,-0.815,0.38890873,0.697948636,FALSE,0,FALSE,FALSE
EGFR inhibitor & progesterone receptor agonist,EGFR inhibitor,progesterone receptor agonist,-0.26626,-0.896,0.534,0.896,FALSE,-0.042732023,-0.21785,-0.775,0.685,1,FALSE,0,0,-0.021366012,0.030216103,-0.8355,0.085559921,0.733663496,FALSE,0,FALSE,FALSE
EGFR inhibitor & proteasome inhibitor,EGFR inhibitor,proteasome inhibitor,0.2403,0.815,0.637,0.971,FALSE,0.010416328,-0.14083,-0.5,0.949,0.976,FALSE,-0.005275091,0,0.002570618,0.011095509,0.1575,0.929845417,0.9087838,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein synthesis inhibitor,EGFR inhibitor,protein synthesis inhibitor,0.19242,0.638,0.836,0.965,FALSE,0.009871574,-0.15906,-0.578,0.895,0.923,FALSE,-0.020113417,0,-0.005120921,0.02120259,0.03,0.859841846,0.965247366,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein tyrosine kinase inhibitor,EGFR inhibitor,protein tyrosine kinase inhibitor,-0.32213,-1.09,0.343,0.767,FALSE,-0.125573053,-0.23623,-0.859,0.58,0.886,FALSE,-0.045154433,0,-0.085363743,0.056864552,-0.9745,0.163341666,0.520178764,FALSE,2.564102564,FALSE,FALSE
EGFR inhibitor & RAF inhibitor,EGFR inhibitor,RAF inhibitor,-0.52475,-1.76,0.0256,0.323,FALSE,-0.863803561,-0.23936,-0.824,0.614,0.97,FALSE,-0.010900091,0,-0.437351826,0.603093827,-1.292,0.661851947,0.080995709,FALSE,3.75,FALSE,FALSE
EGFR inhibitor & RET tyrosine kinase inhibitor,EGFR inhibitor,RET tyrosine kinase inhibitor,-0.63063,-2.16,0.00969,0.107,TRUE,-2.09653104,-0.29628,-0.959,0.476,0.98,FALSE,-0.008414193,1,-1.052472617,1.476521582,-1.5595,0.849235244,0.029422747,FALSE,6.944444444,FALSE,FALSE
EGFR inhibitor & retinoid receptor agonist,EGFR inhibitor,retinoid receptor agonist,0.24543,0.833,0.63,0.978,FALSE,0.008047734,0.090595,0.301,0.997,0.999,FALSE,0.000130788,0,0.004089261,0.005598126,0.567,0.376180808,0.920206255,FALSE,0,FALSE,FALSE
EGFR inhibitor & ribonucleotide reductase inhibitor,EGFR inhibitor,ribonucleotide reductase inhibitor,0.424,1.43,0.135,0.738,FALSE,0.188679403,0.27338,0.88,0.586,0.909,FALSE,0.036463783,0,0.112571593,0.107632697,1.155,0.38890873,0.279805424,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor agonist,EGFR inhibitor,serotonin receptor agonist,0.3128,1.06,0.378,0.893,FALSE,0.052097454,0.32777,1.05,0.4,0.782,FALSE,0.112132909,0,0.082115181,0.042451478,1.055,0.007071068,0.436839754,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor antagonist,EGFR inhibitor,serotonin receptor antagonist,-0.5656,-1.96,0.018,0.208,TRUE,-1.336595863,-0.29159,-0.96,0.495,1,FALSE,0,1,-0.668297932,0.945115999,-1.46,0.707106781,0.050970377,FALSE,0,FALSE,FALSE
EGFR inhibitor & sodium channel blocker,EGFR inhibitor,sodium channel blocker,0.18134,0.607,0.875,0.941,FALSE,0.016031099,0.19711,0.659,0.825,0.978,FALSE,0.006366695,0,0.011198897,0.006833766,0.633,0.036769553,0.957136434,FALSE,0,FALSE,FALSE
EGFR inhibitor & src inhibitor,EGFR inhibitor,src inhibitor,0.2762,0.931,0.504,0.918,FALSE,0.034593464,0.14494,0.48,0.971,0.955,FALSE,0.009598382,0,0.022095923,0.017674192,0.7055,0.318905158,0.839101634,FALSE,2.5,FALSE,FALSE
EGFR inhibitor & SYK inhibitor,EGFR inhibitor,SYK inhibitor,0.35512,1.2,0.25,0.77,FALSE,0.13621113,0.12297,0.438,0.985,1,FALSE,0,0,0.068105565,0.096315814,0.819,0.538815367,0.59134672,FALSE,0,FALSE,FALSE
EGFR inhibitor & TGF beta receptor inhibitor,EGFR inhibitor,TGF beta receptor inhibitor,0.41856,1.39,0.15,0.731,FALSE,0.189154846,0.23608,0.79,0.671,0.938,FALSE,0.021959758,0,0.105557302,0.118224781,1.09,0.424264069,0.331753082,FALSE,0,FALSE,FALSE
EGFR inhibitor & thymidylate synthase inhibitor,EGFR inhibitor,thymidylate synthase inhibitor,-0.38162,-1.3,0.203,0.764,FALSE,-0.151978634,-0.22849,-0.814,0.696,0.961,FALSE,-0.014063162,0,-0.083020898,0.097520965,-1.057,0.343653896,0.417782247,FALSE,0,FALSE,FALSE
EGFR inhibitor & topoisomerase inhibitor,EGFR inhibitor,topoisomerase inhibitor,-0.12414,-0.421,0.978,0.982,FALSE,-0.003321064,-0.13113,-0.475,0.947,0.963,FALSE,-0.007777514,0,-0.005549289,0.003151186,-0.448,0.038183766,0.997204594,FALSE,0,FALSE,FALSE
EGFR inhibitor & tubulin polymerization inhibitor,EGFR inhibitor,tubulin polymerization inhibitor,-0.20418,-0.682,0.816,0.959,FALSE,-0.01239971,-0.21852,-0.749,0.717,0.95,FALSE,-0.01668502,0,-0.014542365,0.003030172,-0.7155,0.047376154,0.898682505,FALSE,0,FALSE,FALSE
EGFR inhibitor & tyrosine kinase inhibitor,EGFR inhibitor,tyrosine kinase inhibitor,-0.20119,-0.667,0.794,0.953,FALSE,-0.013945035,-0.19711,-0.71,0.779,0.965,FALSE,-0.010985608,0,-0.012465321,0.002092631,-0.6885,0.030405592,0.915675818,FALSE,7.954545455,FALSE,FALSE
EGFR inhibitor & VEGFR inhibitor,EGFR inhibitor,VEGFR inhibitor,-0.18508,-0.633,0.854,0.947,FALSE,-0.014970463,-0.19043,-0.677,0.807,0.888,FALSE,-0.034924422,0,-0.024947443,0.01410958,-0.655,0.031112698,0.945728436,FALSE,49.29577465,FALSE,FALSE
EGFR inhibitor & vitamin D receptor agonist,EGFR inhibitor,vitamin D receptor agonist,0.28557,0.979,0.445,0.913,FALSE,0.038699109,0.23496,0.773,0.676,0.849,FALSE,0.054954355,0,0.046826732,0.011494195,0.876,0.145663997,0.662177979,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Abl kinase inhibitor,Abl kinase inhibitor,Abl kinase inhibitor,-0.23995,-0.86,0.605,1,FALSE,0,-0.23995,-0.86,0.605,1,FALSE,0,0,0,0,-0.86,0,0.733899759,TRUE,100,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor agonist,Abl kinase inhibitor,acetylcholine receptor agonist,0.43682,1.48,0.107,0.745,FALSE,0.189208716,0.24205,0.795,0.67,0.955,FALSE,0.01589732,0,0.102553018,0.122549664,1.1375,0.484368145,0.260622114,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor antagonist,Abl kinase inhibitor,acetylcholine receptor antagonist,0.37014,1.24,0.234,0.92,FALSE,0.044903094,0.19522,0.63,0.84,0.973,FALSE,0.007488911,0,0.026196002,0.026455823,0.935,0.431335137,0.516321361,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adenosine receptor antagonist,Abl kinase inhibitor,adenosine receptor antagonist,0.30784,1.05,0.412,0.927,FALSE,0.034566279,0.2714,0.915,0.536,0.979,FALSE,0.008433837,0,0.021500058,0.018478427,0.9825,0.095459415,0.554366284,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor agonist,Abl kinase inhibitor,adrenergic receptor agonist,0.22645,0.769,0.691,0.922,FALSE,0.027121922,0.2267,0.745,0.715,0.973,FALSE,0.008855934,0,0.017988928,0.012916004,0.757,0.016970563,0.842424397,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor antagonist,Abl kinase inhibitor,adrenergic receptor antagonist,-0.20659,-0.732,0.735,0.88,FALSE,-0.040638684,0.19139,0.628,0.861,0.985,FALSE,0.004122047,0,-0.018258318,0.031650617,-0.052,0.961665222,0.922385841,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & AKT inhibitor,Abl kinase inhibitor,AKT inhibitor,-0.29173,-1.07,0.36,0.91,FALSE,-0.04382571,-0.29273,-1.03,0.398,0.68,FALSE,-0.17251582,0,-0.108170765,0.090997649,-1.05,0.028284271,0.421666524,FALSE,0,FALSE,FALSE
