"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",0.3136,0.986,0.448,306,0.69
"Abl kinase inhibitor","NES","dopamine receptor antagonist",-0.23443,-0.744,0.739,588,0.758
"Abl kinase inhibitor","NES","estrogen receptor agonist",-0.39167,-1.26,0.213,376,0.481
"Abl kinase inhibitor","NES","FGFR inhibitor",0.54411,1.78,0.0397,309,0.275
"Abl kinase inhibitor","NES","FLT3 inhibitor",0.58348,1.86,0.0193,152,0.395
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",-0.58445,-1.84,0.0385,861,0.159
"Abl kinase inhibitor","NES","glutamate receptor antagonist",-0.2625,-0.828,0.638,608,0.735
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",0.1659,0.551,0.904,26,0.984
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",-0.43389,-1.38,0.168,922,0.432
"Abl kinase inhibitor","NES","HDAC inhibitor",0.34262,1.1,0.324,310,0.61
"Abl kinase inhibitor","NES","histamine receptor antagonist",-0.47328,-1.48,0.0937,747,0.388
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",0.44891,1.47,0.139,239,0.343
"Abl kinase inhibitor","NES","HSP inhibitor",0.33008,1.05,0.406,512,0.664
"Abl kinase inhibitor","NES","JAK inhibitor",0.37305,1.2,0.267,255,0.488
"Abl kinase inhibitor","NES","KIT inhibitor",0.44542,1.49,0.116,323,0.369
"Abl kinase inhibitor","NES","MEK inhibitor",0.28522,0.936,0.51,446,0.697
"Abl kinase inhibitor","NES","MET inhibitor",0.48101,1.58,0.063,322,0.353
"Abl kinase inhibitor","NES","microtubule inhibitor",0.38345,1.26,0.232,117,0.473
"Abl kinase inhibitor","NES","mTOR inhibitor",0.4241,1.37,0.179,422,0.385
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",-0.28884,-0.911,0.54,277,0.648
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",0.21199,0.682,0.799,381,0.926
"Abl kinase inhibitor","NES","PARP inhibitor",-0.30918,-0.979,0.453,722,0.583
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.47949,1.57,0.094,344,0.333
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.24178,-0.772,0.675,644,0.751
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",-0.53612,-1.72,0.0701,627,0.211
"Abl kinase inhibitor","NES","PI3K inhibitor",0.40823,1.35,0.161,343,0.385
"Abl kinase inhibitor","NES","PLK inhibitor",-0.38249,-1.23,0.236,819,0.426
"Abl kinase inhibitor","NES","potassium channel blocker",-0.40729,-1.32,0.182,391,0.433
"Abl kinase inhibitor","NES","PPAR receptor agonist",-0.63628,-2.02,0.017,736,0.166
"Abl kinase inhibitor","NES","progesterone receptor agonist",-0.36952,-1.16,0.294,354,0.433
"Abl kinase inhibitor","NES","proteasome inhibitor",0.36941,1.2,0.267,611,0.488
"Abl kinase inhibitor","NES","protein synthesis inhibitor",0.13398,0.439,0.976,738,0.976
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.31908,-0.983,0.458,306,0.605
"Abl kinase inhibitor","NES","RAF inhibitor",0.46569,1.51,0.113,215,0.376
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.58377,1.91,0.0211,405,0.469
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.29197,0.965,0.477,686,0.676
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.2745,0.897,0.552,404,0.736
"Abl kinase inhibitor","NES","sodium channel blocker",-0.41967,-1.36,0.164,520,0.416
"Abl kinase inhibitor","NES","src inhibitor",0.56473,1.83,0.0364,147,0.336
"Abl kinase inhibitor","NES","SYK inhibitor",0.60815,1.95,0.0274,255,0.797
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",-0.4308,-1.39,0.169,414,0.465
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",0.41894,1.37,0.149,364,0.385
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.38051,-1.22,0.24,760,0.412
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.1853,0.602,0.867,175,0.962
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.16984,0.543,0.908,405,0.966
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.50966,1.66,0.0714,318,0.331
"acetylcholine receptor antagonist","NES","EGFR inhibitor",0.16434,0.511,0.934,631,0.97
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.49716,-1.58,0.0907,779,0.867
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",-0.46465,-1.56,0.0956,884,0.554
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",0.42271,1.31,0.193,402,0.571
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.43736,1.37,0.158,198,0.618
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.22331,0.698,0.772,658,0.992
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.23668,-0.764,0.72,650,0.938
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.34286,1.09,0.352,66,0.812
"acetylcholine receptor antagonist","NES","antioxidant",0.47729,1.46,0.121,324,0.568
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.26318,-0.841,0.599,560,0.89
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.33925,-1.09,0.358,867,0.859
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.1769,0.559,0.904,796,1
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.54133,1.65,0.047,42,0.545
"acetylcholine receptor antagonist","NES","BCL inhibitor",0.24638,0.761,0.721,142,0.93
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.45859,-1.49,0.103,779,0.503
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.27881,0.889,0.584,109,1
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.39298,1.25,0.232,276,0.59
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.31276,1,0.435,97,0.912
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.16643,-0.545,0.916,741,0.983
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.25443,-0.858,0.594,244,0.948
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.17181,0.536,0.929,287,1
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.3908,-1.25,0.224,798,0.908
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.31744,0.983,0.449,381,0.901
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.30756,-0.99,0.429,865,0.895
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.40315,1.28,0.211,99,0.583
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.22803,-0.737,0.733,218,0.939
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.42472,1.31,0.198,185,0.571
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.59497,1.86,0.026,90,0.783
"acetylcholine receptor antagonist","NES","FGFR inhibitor",-0.24791,-0.804,0.63,237,0.913
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",-0.48139,-1.55,0.0947,745,0.478
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.48072,1.51,0.0934,226,0.635
"acetylcholine receptor antagonist","NES","glutamate receptor antagonist",-0.27978,-0.909,0.555,645,0.952
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",-0.48946,-1.56,0.0887,575,0.554
"acetylcholine receptor antagonist","NES","growth factor receptor inhibitor",0.56111,1.74,0.0435,204,0.479
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.17438,-0.564,0.897,504,0.999
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.42951,1.32,0.182,194,0.654
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.27688,0.856,0.602,60,0.986
"acetylcholine receptor antagonist","NES","HSP inhibitor",0.25986,0.828,0.647,2,0.996
"acetylcholine receptor antagonist","NES","JAK inhibitor",-0.1674,-0.537,0.925,491,0.957
"acetylcholine receptor antagonist","NES","KIT inhibitor",0.16037,0.497,0.964,11,0.953
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.19121,0.608,0.87,510,1
"acetylcholine receptor antagonist","NES","MET inhibitor",-0.34755,-1.1,0.34,334,0.906
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.2921,-0.965,0.482,921,0.891
"acetylcholine receptor antagonist","NES","mTOR inhibitor",-0.17857,-0.567,0.879,558,1
"acetylcholine receptor antagonist","NES","NFkB pathway inhibitor",0.25622,0.796,0.696,6,0.977
"acetylcholine receptor antagonist","NES","p38 MAPK inhibitor",-0.32258,-1.02,0.425,310,0.888
"acetylcholine receptor antagonist","NES","PARP inhibitor",0.47237,1.51,0.092,513,0.635
"acetylcholine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.16487,0.521,0.939,273,0.99
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",0.28832,0.885,0.574,143,1
"acetylcholine receptor antagonist","NES","phosphodiesterase inhibitor",0.3639,1.11,0.342,203,0.819
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.197,-0.63,0.837,362,1
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.32893,-1.07,0.376,691,0.839
"acetylcholine receptor antagonist","NES","potassium channel blocker",0.59687,1.84,0.0185,393,0.435
"acetylcholine receptor antagonist","NES","PPAR receptor agonist",-0.20395,-0.666,0.814,196,1
"acetylcholine receptor antagonist","NES","progesterone receptor agonist",0.4674,1.45,0.122,167,0.522
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.59357,-1.9,0.0228,882,0.357
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",0.34506,1.05,0.413,344,0.849
"acetylcholine receptor antagonist","NES","protein tyrosine kinase inhibitor",0.47651,1.49,0.101,212,0.583
"acetylcholine receptor antagonist","NES","RAF inhibitor",-0.3614,-1.18,0.269,941,0.884
"acetylcholine receptor antagonist","NES","RET tyrosine kinase inhibitor",-0.26743,-0.849,0.609,257,0.919
"acetylcholine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.36095,-1.19,0.275,540,0.954
"acetylcholine receptor antagonist","NES","serotonin receptor antagonist",0.19603,0.611,0.87,449,1
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.28091,0.863,0.589,222,1
"acetylcholine receptor antagonist","NES","src inhibitor",0.25634,0.802,0.7,453,1
"acetylcholine receptor antagonist","NES","SYK inhibitor",-0.58585,-1.94,0.0263,563,0.604
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",-0.2792,-0.908,0.551,806,0.904
"acetylcholine receptor antagonist","NES","thymidylate synthase inhibitor",-0.33797,-1.1,0.332,962,0.906
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",0.1717,0.523,0.927,290,1
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",0.24629,0.761,0.689,248,0.93
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",0.24439,0.765,0.705,366,0.99
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.16603,-0.517,0.918,502,0.94
"adenosine receptor antagonist","NES","EGFR inhibitor",-0.13413,-0.464,0.965,371,0.992
"adenosine receptor antagonist","NES","Abl kinase inhibitor",-0.59376,-2.02,0.0118,822,0.582
"adenosine receptor antagonist","NES","acetylcholine receptor antagonist",0.32485,1.05,0.394,97,0.582
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.55299,1.77,0.0423,206,0.228
"adenosine receptor antagonist","NES","adrenergic receptor antagonist",0.17718,0.593,0.885,456,0.946
"adenosine receptor antagonist","NES","AKT inhibitor",-0.29044,-0.969,0.467,820,0.622
"adenosine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.35352,-1.2,0.275,478,0.475
"adenosine receptor antagonist","NES","antioxidant",-0.27877,-0.912,0.526,798,0.662
"adenosine receptor antagonist","NES","ATPase inhibitor",-0.37174,-1.24,0.219,591,0.49
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.22097,-0.717,0.761,879,0.894
"adenosine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.33235,1.06,0.365,131,0.598
"adenosine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.56485,1.84,0.0274,421,0.424
"adenosine receptor antagonist","NES","BCL inhibitor",0.18079,0.601,0.873,332,1
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.5534,-1.85,0.0191,822,0.298
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",-0.304,-1.01,0.44,885,0.606
"adenosine receptor antagonist","NES","bromodomain inhibitor",0.55124,1.8,0.0353,150,0.339
"adenosine receptor antagonist","NES","calcium channel blocker",-0.33855,-1.13,0.319,921,0.506
"adenosine receptor antagonist","NES","CDK inhibitor",0.26863,0.877,0.575,215,0.748
"adenosine receptor antagonist","NES","CHK inhibitor",-0.47105,-1.57,0.0756,789,0.363
"adenosine receptor antagonist","NES","cyclooxygenase inhibitor",0.31736,1.03,0.401,357,0.583
"adenosine receptor antagonist","NES","DNA alkylating agent",-0.3852,-1.3,0.231,825,0.457
"adenosine receptor antagonist","NES","DNA inhibitor",0.21922,0.711,0.776,599,0.918
"adenosine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.41909,-1.43,0.125,919,0.37
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",0.4336,1.4,0.141,407,0.439
"adenosine receptor antagonist","NES","DNA synthesis inhibitor",-0.32769,-1.11,0.324,461,0.511
"adenosine receptor antagonist","NES","dopamine receptor antagonist",0.32981,1.08,0.353,358,0.636
"adenosine receptor antagonist","NES","estrogen receptor agonist",0.36592,1.18,0.285,476,0.597
"adenosine receptor antagonist","NES","FGFR inhibitor",-0.52416,-1.73,0.059,673,0.372
"adenosine receptor antagonist","NES","FLT3 inhibitor",-0.56821,-1.86,0.019,813,0.384
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",0.54175,1.77,0.0436,73,0.228
"adenosine receptor antagonist","NES","glutamate receptor antagonist",-0.23505,-0.774,0.698,224,0.84
"adenosine receptor antagonist","NES","glycogen synthase kinase inhibitor",-0.13326,-0.442,0.98,127,0.975
"adenosine receptor antagonist","NES","growth factor receptor inhibitor",0.39292,1.25,0.242,77,0.53
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.30641,-1.03,0.405,501,0.599
"adenosine receptor antagonist","NES","histamine receptor antagonist",0.5217,1.69,0.0439,294,0.255
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.45711,-1.51,0.111,437,0.402
"adenosine receptor antagonist","NES","HSP inhibitor",-0.20147,-0.684,0.793,192,0.909
"adenosine receptor antagonist","NES","JAK inhibitor",-0.37713,-1.29,0.186,706,0.444
"adenosine receptor antagonist","NES","KIT inhibitor",-0.35216,-1.17,0.273,577,0.493
"adenosine receptor antagonist","NES","MEK inhibitor",-0.29035,-0.996,0.439,740,0.606
"adenosine receptor antagonist","NES","MET inhibitor",-0.41841,-1.43,0.136,400,0.37
"adenosine receptor antagonist","NES","microtubule inhibitor",-0.27485,-0.924,0.529,861,0.666
"adenosine receptor antagonist","NES","mTOR inhibitor",-0.36167,-1.23,0.256,678,0.479
"adenosine receptor antagonist","NES","NFkB pathway inhibitor",0.38643,1.27,0.211,278,0.542
"adenosine receptor antagonist","NES","p38 MAPK inhibitor",-0.36611,-1.22,0.245,350,0.47
"adenosine receptor antagonist","NES","PARP inhibitor",0.28999,0.961,0.499,541,0.653
"adenosine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.44165,-1.47,0.103,676,0.382
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.17563,0.592,0.906,34,0.914
"adenosine receptor antagonist","NES","phosphodiesterase inhibitor",0.51857,1.68,0.0505,241,0.227
"adenosine receptor antagonist","NES","PI3K inhibitor",-0.34954,-1.15,0.307,427,0.499
"adenosine receptor antagonist","NES","PLK inhibitor",0.39926,1.33,0.159,133,0.497
"adenosine receptor antagonist","NES","potassium channel blocker",0.24726,0.805,0.648,426,0.821
"adenosine receptor antagonist","NES","PPAR receptor agonist",0.66527,2.11,0.00374,325,0.225
"adenosine receptor antagonist","NES","progesterone receptor agonist",0.4638,1.5,0.0987,519,0.348
"adenosine receptor antagonist","NES","proteasome inhibitor",-0.50732,-1.68,0.0424,485,0.274
"adenosine receptor antagonist","NES","protein synthesis inhibitor",0.12698,0.423,0.99,444,0.983
"adenosine receptor antagonist","NES","protein tyrosine kinase inhibitor",0.34232,1.1,0.339,424,0.644
"adenosine receptor antagonist","NES","RAF inhibitor",-0.50436,-1.68,0.0502,771,0.274
"adenosine receptor antagonist","NES","RET tyrosine kinase inhibitor",-0.57741,-1.94,0.0259,552,0.414
"adenosine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.44864,-1.49,0.103,428,0.389
"adenosine receptor antagonist","NES","serotonin receptor antagonist",-0.16798,-0.572,0.913,742,0.974
"adenosine receptor antagonist","NES","sodium channel blocker",0.34069,1.11,0.338,426,0.67
"adenosine receptor antagonist","NES","src inhibitor",-0.4977,-1.69,0.0541,757,0.353
"adenosine receptor antagonist","NES","SYK inhibitor",-0.39126,-1.32,0.162,607,0.458
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.32249,1.06,0.379,167,0.598
"adenosine receptor antagonist","NES","thymidylate synthase inhibitor",0.1841,0.599,0.865,785,0.976
"adenosine receptor antagonist","NES","topoisomerase inhibitor",0.51225,1.66,0.0658,273,0.214
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.18043,-0.596,0.856,787,0.979
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",-0.1376,-0.474,0.955,877,1
"adenosine receptor antagonist","NES","VEGFR inhibitor",-0.40957,-1.37,0.168,577,0.419
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.31497,-1.01,0.427,591,0.667
"adrenergic receptor agonist","NES","Abl kinase inhibitor",-0.52176,-1.66,0.0405,837,0.176
"adrenergic receptor agonist","NES","acetylcholine receptor antagonist",0.24371,0.815,0.637,297,0.789
"adrenergic receptor agonist","NES","adenosine receptor antagonist",0.41403,1.36,0.166,72,0.477
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.49543,1.62,0.0636,386,0.367
"adrenergic receptor agonist","NES","adrenergic receptor antagonist",0.22792,0.759,0.699,248,0.783
"adrenergic receptor agonist","NES","AKT inhibitor",-0.22354,-0.716,0.782,747,0.899
