pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass
dopamine receptor antagonist & EGFR inhibitor,dopamine receptor antagonist,EGFR inhibitor,-0.23794,-0.791,0.665,0.754,FALSE,-0.096999265,-0.33578,-1.12,0.312,0.62,FALSE,-0.232521308,0,-0.164760287,0.095828555,-0.9555,0.232638131,0.533788014,FALSE,0,FALSE,FALSE
EGFR inhibitor & estrogen receptor agonist,EGFR inhibitor,estrogen receptor agonist,-0.41562,-1.42,0.138,0.523,FALSE,-0.399727602,-0.2529,-0.877,0.554,0.732,FALSE,-0.118823782,0,-0.259275692,0.198628996,-1.1485,0.383958982,0.27301714,FALSE,0,FALSE,FALSE
EGFR inhibitor & FGFR inhibitor,EGFR inhibitor,FGFR inhibitor,0.54824,1.77,0.0374,0.218,TRUE,1.170932006,0.32013,1.03,0.384,0.62,FALSE,0.21383656,1,0.692384283,0.67676868,1.4,0.523259018,0.075300702,FALSE,10.95890411,FALSE,FALSE
EGFR inhibitor & FLT3 inhibitor,EGFR inhibitor,FLT3 inhibitor,0.3232,1.07,0.365,0.744,FALSE,0.137416959,0.28988,0.929,0.49,0.716,FALSE,0.134785802,0,0.136101381,0.001860509,0.9995,0.099702056,0.486688017,FALSE,4.761904762,FALSE,FALSE
EGFR inhibitor & glucocorticoid receptor agonist,EGFR inhibitor,glucocorticoid receptor agonist,-0.33411,-1.11,0.337,0.595,FALSE,-0.250286168,-0.25565,-0.795,0.639,0.744,FALSE,-0.102099516,0,-0.176192842,0.104783786,-0.9525,0.222738636,0.546007167,FALSE,0,FALSE,FALSE
EGFR inhibitor & glutamate receptor antagonist,EGFR inhibitor,glutamate receptor antagonist,-0.38092,-1.29,0.216,0.494,FALSE,-0.395092236,-0.39264,-1.26,0.204,0.638,FALSE,-0.245925945,0,-0.32050909,0.105476496,-1.275,0.021213203,0.18163675,FALSE,0,FALSE,FALSE
EGFR inhibitor & glycogen synthase kinase inhibitor,EGFR inhibitor,glycogen synthase kinase inhibitor,0.21549,0.703,0.78,0.898,FALSE,0.032846735,0.21375,0.703,0.767,0.863,FALSE,0.044984411,0,0.038915573,0.008582633,0.703,0,0.905604012,FALSE,0,FALSE,FALSE
EGFR inhibitor & growth factor receptor inhibitor,EGFR inhibitor,growth factor receptor inhibitor,0.3599,1.14,0.305,0.655,FALSE,0.209484918,0.24981,0.761,0.722,0.902,FALSE,0.034087825,0,0.121786371,0.124024474,0.9505,0.26799347,0.553425968,FALSE,0,FALSE,FALSE
EGFR inhibitor & HDAC inhibitor,EGFR inhibitor,HDAC inhibitor,0.47421,1.52,0.11,0.474,FALSE,0.492816921,0.38352,1.23,0.259,0.473,FALSE,0.399920797,0,0.446368859,0.065687479,1.375,0.205060967,0.129863179,FALSE,0,FALSE,FALSE
EGFR inhibitor & histamine receptor antagonist,EGFR inhibitor,histamine receptor antagonist,0.16247,0.519,0.943,1,FALSE,0,0.154,0.447,0.977,1,FALSE,0,0,0,0,0.483,0.050911688,0.99681946,FALSE,0,FALSE,FALSE
EGFR inhibitor & histone lysine methyltransferase inhibitor,EGFR inhibitor,histone lysine methyltransferase inhibitor,0.56982,1.86,0.0196,0.504,FALSE,0.553479202,0.30037,0.974,0.45,0.778,FALSE,0.106185873,0,0.329832537,0.316284147,1.417,0.626496608,0.050545069,FALSE,0,FALSE,FALSE
EGFR inhibitor & HSP inhibitor,EGFR inhibitor,HSP inhibitor,0.57591,1.83,0.0239,0.235,TRUE,1.150945812,0.39749,1.22,0.248,0.499,FALSE,0.368317334,1,0.759631573,0.553401904,1.525,0.431335137,0.036323087,FALSE,0,FALSE,FALSE
EGFR inhibitor & JAK inhibitor,EGFR inhibitor,JAK inhibitor,0.20724,0.667,0.82,0.918,FALSE,0.024783932,0.22873,0.751,0.725,0.799,FALSE,0.073187369,0,0.04898565,0.034226399,0.709,0.05939697,0.903660548,FALSE,0,FALSE,FALSE
EGFR inhibitor & KIT inhibitor,EGFR inhibitor,KIT inhibitor,0.43578,1.36,0.157,0.572,FALSE,0.329941401,0.3568,1.15,0.307,0.509,FALSE,0.33727455,0,0.333607976,0.00518532,1.255,0.148492424,0.194358467,FALSE,14.47368421,FALSE,FALSE
EGFR inhibitor & MEK inhibitor,EGFR inhibitor,MEK inhibitor,0.2961,0.959,0.462,0.782,FALSE,0.102414724,0.32425,1.05,0.382,0.62,FALSE,0.217988726,0,0.160201725,0.081723161,1.0045,0.064346717,0.48259992,FALSE,0,FALSE,FALSE
EGFR inhibitor & MET inhibitor,EGFR inhibitor,MET inhibitor,0.55433,1.8,0.0346,0.225,TRUE,1.166071467,0.31883,1.11,0.351,0.639,FALSE,0.215894047,1,0.690982757,0.671876897,1.455,0.487903679,0.06571286,FALSE,0,FALSE,FALSE
EGFR inhibitor & microtubule inhibitor,EGFR inhibitor,microtubule inhibitor,-0.21679,-0.737,0.743,0.795,FALSE,-0.073429426,-0.17768,-0.581,0.89,0.945,FALSE,-0.014274119,0,-0.043851773,0.041829119,-0.659,0.110308658,0.934766677,FALSE,0,FALSE,FALSE
EGFR inhibitor & mTOR inhibitor,EGFR inhibitor,mTOR inhibitor,0.43337,1.39,0.144,0.562,FALSE,0.347866521,0.33119,1.07,0.358,0.591,FALSE,0.244401395,0,0.296133958,0.073160892,1.23,0.22627417,0.204412149,FALSE,0,FALSE,FALSE
EGFR inhibitor & NFkB pathway inhibitor,EGFR inhibitor,NFkB pathway inhibitor,0.29261,0.957,0.47,0.732,FALSE,0.129662895,0.33997,1.1,0.335,0.704,FALSE,0.167670075,0,0.148666485,0.026875134,1.0285,0.10111627,0.448519522,FALSE,0,FALSE,FALSE
EGFR inhibitor & p38 MAPK inhibitor,EGFR inhibitor,p38 MAPK inhibitor,0.38009,1.2,0.281,0.691,FALSE,0.192626343,0.35956,1.2,0.276,0.549,FALSE,0.312513187,0,0.252569765,0.0847728,1.2,0,0.275847693,FALSE,0,FALSE,FALSE
EGFR inhibitor & PARP inhibitor,EGFR inhibitor,PARP inhibitor,0.32096,0.988,0.463,0.762,FALSE,0.116628488,0.1794,0.588,0.877,0.987,FALSE,0.003341514,0,0.059985001,0.080105988,0.788,0.282842712,0.772015229,FALSE,0,FALSE,FALSE
EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor,EGFR inhibitor,PDGFR tyrosine kinase receptor inhibitor,0.38271,1.21,0.26,0.715,FALSE,0.176289689,0.33919,1.07,0.389,0.589,FALSE,0.245976635,0,0.211133162,0.049276111,1.14,0.098994949,0.332876983,FALSE,18.98734177,FALSE,FALSE
EGFR inhibitor & phosphatase inhibitor,EGFR inhibitor,phosphatase inhibitor,-0.21726,-0.743,0.763,0.82,FALSE,-0.064036308,-0.323,-1.08,0.353,0.772,FALSE,-0.121373316,0,-0.092704812,0.040543387,-0.9115,0.238294985,0.622653717,FALSE,0,FALSE,FALSE
EGFR inhibitor & phosphodiesterase inhibitor,EGFR inhibitor,phosphodiesterase inhibitor,-0.40789,-1.36,0.169,0.489,FALSE,-0.422539952,-0.29503,-0.994,0.442,0.664,FALSE,-0.176764929,0,-0.29965244,0.173789185,-1.177,0.258801082,0.268487168,FALSE,0,FALSE,FALSE
EGFR inhibitor & PI3K inhibitor,EGFR inhibitor,PI3K inhibitor,0.37342,1.19,0.273,0.634,FALSE,0.235513783,0.3002,1.01,0.443,0.681,FALSE,0.168521417,0,0.2020176,0.047370756,1.1,0.127279221,0.376418888,FALSE,0,FALSE,FALSE
EGFR inhibitor & PLK inhibitor,EGFR inhibitor,PLK inhibitor,-0.59062,-2.04,0.00964,0.371,FALSE,-0.878477224,-0.39492,-1.29,0.218,0.602,FALSE,-0.284320526,0,-0.581398875,0.42013223,-1.665,0.530330086,0.015057589,FALSE,0,FALSE,FALSE
EGFR inhibitor & potassium channel blocker,EGFR inhibitor,potassium channel blocker,0.24374,0.772,0.683,0.851,FALSE,0.05409438,0.12211,0.391,0.995,0.989,FALSE,0.00187825,0,0.027986315,0.036922379,0.5815,0.269407684,0.94209031,FALSE,0,FALSE,FALSE
EGFR inhibitor & PPAR receptor agonist,EGFR inhibitor,PPAR receptor agonist,-0.52356,-1.76,0.0442,0.55,FALSE,-0.456961666,-0.29519,-0.946,0.486,0.663,FALSE,-0.168848202,0,-0.312904934,0.203726984,-1.353,0.57558492,0.103981406,FALSE,0,FALSE,FALSE
EGFR inhibitor & progesterone receptor agonist,EGFR inhibitor,progesterone receptor agonist,-0.30899,-1.02,0.395,0.586,FALSE,-0.236744432,-0.14072,-0.477,0.977,0.988,FALSE,-0.002500937,0,-0.119622685,0.165635163,-0.7485,0.383958982,0.753359391,FALSE,0,FALSE,FALSE
EGFR inhibitor & proteasome inhibitor,EGFR inhibitor,proteasome inhibitor,-0.42872,-1.48,0.106,0.599,FALSE,-0.329408303,-0.26749,-0.864,0.591,0.849,FALSE,-0.061423756,0,-0.195416029,0.189493691,-1.172,0.435577777,0.236191423,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein synthesis inhibitor,EGFR inhibitor,protein synthesis inhibitor,-0.22792,-0.767,0.711,0.861,FALSE,-0.049852583,-0.12699,-0.404,0.992,1,FALSE,0,0,-0.024926291,0.035251099,-0.5855,0.256679762,0.951547014,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein tyrosine kinase inhibitor,EGFR inhibitor,protein tyrosine kinase inhibitor,0.28978,0.908,0.52,0.763,FALSE,0.10666772,0.22351,0.689,0.834,0.932,FALSE,0.021072436,0,0.063870078,0.060525005,0.7985,0.154856385,0.795997238,FALSE,2.564102564,FALSE,FALSE
EGFR inhibitor & RAF inhibitor,EGFR inhibitor,RAF inhibitor,-0.29958,-1.02,0.398,0.586,FALSE,-0.236744432,-0.16766,-0.527,0.94,0.988,FALSE,-0.00276309,0,-0.119753761,0.165449793,-0.7735,0.348603643,0.741946807,FALSE,3.75,FALSE,FALSE
EGFR inhibitor & RET tyrosine kinase inhibitor,EGFR inhibitor,RET tyrosine kinase inhibitor,0.57981,1.83,0.0261,0.235,TRUE,1.150945812,0.32526,1.07,0.372,0.601,FALSE,0.236604315,1,0.693775063,0.646537073,1.45,0.537401154,0.054708249,FALSE,6.944444444,FALSE,FALSE
EGFR inhibitor & ribonucleotide reductase inhibitor,EGFR inhibitor,ribonucleotide reductase inhibitor,-0.44018,-1.47,0.106,0.514,FALSE,-0.424884215,-0.34668,-1.14,0.311,0.532,FALSE,-0.312460739,0,-0.368672477,0.079495402,-1.305,0.233345238,0.145455175,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor antagonist,EGFR inhibitor,serotonin receptor antagonist,0.22373,0.706,0.767,0.918,FALSE,0.026233067,0.24599,0.831,0.607,0.8,FALSE,0.080532221,0,0.053382644,0.0383953,0.7685,0.088388348,0.821494157,FALSE,0,FALSE,FALSE
EGFR inhibitor & sodium channel blocker,EGFR inhibitor,sodium channel blocker,-0.25188,-0.848,0.629,0.813,FALSE,-0.076243217,-0.2558,-0.849,0.613,0.849,FALSE,-0.060357371,0,-0.068300294,0.01123299,-0.8485,0.000707107,0.75303742,FALSE,0,FALSE,FALSE
EGFR inhibitor & src inhibitor,EGFR inhibitor,src inhibitor,0.48288,1.56,0.0826,0.462,FALSE,0.523158518,0.30584,0.981,0.458,0.672,FALSE,0.169350743,0,0.346254631,0.250179877,1.2705,0.409414826,0.161712737,FALSE,2.5,FALSE,FALSE
EGFR inhibitor & SYK inhibitor,EGFR inhibitor,SYK inhibitor,0.68299,2.17,0.00714,0.184,TRUE,1.595345324,0.36708,1.22,0.261,0.469,FALSE,0.401169132,1,0.998257228,0.844410083,1.695,0.671751442,0.013576406,FALSE,0,FALSE,FALSE
EGFR inhibitor & TGF beta receptor inhibitor,EGFR inhibitor,TGF beta receptor inhibitor,0.2643,0.859,0.613,0.791,FALSE,0.087466401,0.14245,0.474,0.944,0.99,FALSE,0.002068918,0,0.044767659,0.060385139,0.6665,0.272236111,0.895216843,FALSE,0,FALSE,FALSE
EGFR inhibitor & thymidylate synthase inhibitor,EGFR inhibitor,thymidylate synthase inhibitor,0.36842,1.17,0.284,0.635,FALSE,0.230754741,0.42407,1.4,0.156,0.69,FALSE,0.225611273,0,0.228183007,0.003636981,1.285,0.16263456,0.182385405,FALSE,0,FALSE,FALSE
EGFR inhibitor & topoisomerase inhibitor,EGFR inhibitor,topoisomerase inhibitor,0.15401,0.494,0.953,0.974,FALSE,0.005651875,0.1492,0.466,0.971,0.997,FALSE,0.000608056,0,0.003129966,0.003566519,0.48,0.01979899,0.997142655,FALSE,0,FALSE,FALSE
EGFR inhibitor & tubulin polymerization inhibitor,EGFR inhibitor,tubulin polymerization inhibitor,0.13242,0.423,0.977,0.98,FALSE,0.00371137,0.23413,0.803,0.658,0.897,FALSE,0.037907668,0,0.020809519,0.024180434,0.613,0.268700577,0.926896397,FALSE,0,FALSE,FALSE
EGFR inhibitor & tyrosine kinase inhibitor,EGFR inhibitor,tyrosine kinase inhibitor,0.2969,0.958,0.492,0.756,FALSE,0.11637612,0.28825,0.959,0.489,0.741,FALSE,0.124844339,0,0.120610229,0.005987935,0.9585,0.000707107,0.58334635,FALSE,7.954545455,FALSE,FALSE
EGFR inhibitor & VEGFR inhibitor,EGFR inhibitor,VEGFR inhibitor,0.47238,1.51,0.115,0.442,FALSE,0.535412373,0.35826,1.11,0.334,0.559,FALSE,0.280372893,0,0.407892633,0.180340146,1.31,0.282842712,0.163604992,FALSE,49.29577465,FALSE,FALSE
Abl kinase inhibitor & Abl kinase inhibitor,Abl kinase inhibitor,Abl kinase inhibitor,0.54416,1.75,0.0405,0.267,FALSE,1.003605293,0.54416,1.75,0.0405,0.267,FALSE,1.003605293,0,1.003605293,0,1.75,0,0.01215902,TRUE,100,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor antagonist,Abl kinase inhibitor,acetylcholine receptor antagonist,-0.35311,-1.12,0.335,0.457,FALSE,-0.380893856,-0.49716,-1.58,0.0907,0.867,FALSE,-0.097929826,0,-0.239411841,0.200085784,-1.35,0.325269119,0.136542555,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adenosine receptor antagonist,Abl kinase inhibitor,adenosine receptor antagonist,-0.50476,-1.61,0.0806,0.274,FALSE,-0.905221594,-0.59376,-2.02,0.0118,0.582,FALSE,-0.474855571,0,-0.690038582,0.304314733,-1.815,0.28991378,0.007568611,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor agonist,Abl kinase inhibitor,adrenergic receptor agonist,-0.61575,-1.92,0.0173,0.135,TRUE,-1.669759164,-0.52176,-1.66,0.0405,0.176,TRUE,-1.252448971,2,-1.461104068,0.295082867,-1.79,0.183847763,0.005789823,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor antagonist,Abl kinase inhibitor,adrenergic receptor antagonist,-0.24043,-0.788,0.667,0.758,FALSE,-0.094820666,-0.39225,-1.26,0.229,0.495,FALSE,-0.384797449,0,-0.239809058,0.20504455,-1.024,0.333754401,0.439746869,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & AKT inhibitor,Abl kinase inhibitor,AKT inhibitor,0.20236,0.665,0.832,0.921,FALSE,0.023767346,0.55452,1.87,0.0337,0.22,TRUE,1.229669587,1,0.626718466,0.852701652,1.2675,0.852063671,0.128252696,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor,Abl kinase inhibitor,ALK tyrosine kinase receptor inhibitor,0.2423,0.791,0.637,0.851,FALSE,0.055425718,-0.35214,-1.13,0.306,0.674,FALSE,-0.193614317,0,-0.069094299,0.176097897,-0.1695,1.358352127,0.513649839,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & antioxidant,Abl kinase inhibitor,antioxidant,0.37028,1.22,0.249,0.507,FALSE,0.35989029,0.53933,1.77,0.0387,0.858,FALSE,0.117727501,0,0.238808895,0.17123495,1.495,0.38890873,0.054370106,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & ATPase inhibitor,Abl kinase inhibitor,ATPase inhibitor,0.44766,1.45,0.122,0.339,FALSE,0.681210438,0.42363,1.37,0.153,0.421,FALSE,0.514733529,0,0.597971983,0.117716951,1.41,0.056568542,0.092976309,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Aurora kinase inhibitor,Abl kinase inhibitor,Aurora kinase inhibitor,0.21719,0.692,0.778,0.939,FALSE,0.01891541,0.50798,1.7,0.046,0.647,FALSE,0.321462723,0,0.170189067,0.213933256,1.196,0.712763635,0.154967145,FALSE,6.060606061,FALSE,FALSE
Abl kinase inhibitor & bacterial 50S ribosomal subunit inhibitor,Abl kinase inhibitor,bacterial 50S ribosomal subunit inhibitor,-0.39037,-1.25,0.24,0.428,FALSE,-0.460695289,-0.37324,-1.24,0.247,0.497,FALSE,-0.376518078,0,-0.418606683,0.059522277,-1.245,0.007071068,0.22677465,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & bacterial DNA gyrase inhibitor,Abl kinase inhibitor,bacterial DNA gyrase inhibitor,-0.66389,-2.09,0.0113,0.227,TRUE,-1.345905958,-0.46487,-1.51,0.0942,0.301,FALSE,-0.787364592,1,-1.066635275,0.394948388,-1.8,0.410121933,0.008350995,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & BCL inhibitor,Abl kinase inhibitor,BCL inhibitor,0.25217,0.823,0.633,0.826,FALSE,0.068325421,0.28501,0.928,0.525,0.795,FALSE,0.092459305,0,0.080392363,0.017065233,0.8755,0.074246212,0.698428136,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Bcr.Abl kinase inhibitor,Abl kinase inhibitor,Bcr.Abl kinase inhibitor,0.50033,1.65,0.0549,0.305,FALSE,0.850905265,0.49269,1.62,0.0664,0.415,FALSE,0.618762083,0,0.734833674,0.164150018,1.635,0.021213203,0.024111505,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & benzodiazepine receptor agonist,Abl kinase inhibitor,benzodiazepine receptor agonist,0.30432,0.973,0.487,0.687,FALSE,0.158641095,0.41295,1.34,0.185,0.525,FALSE,0.374986533,0,0.266813814,0.152979327,1.1565,0.259508189,0.306943809,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & bromodomain inhibitor,Abl kinase inhibitor,bromodomain inhibitor,-0.60903,-1.95,0.0218,0.156,TRUE,-1.573407033,-0.59524,-1.96,0.0268,0.778,FALSE,-0.21367999,1,-0.893543512,0.961472213,-1.955,0.007071068,0.004934023,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & calcium channel blocker,Abl kinase inhibitor,calcium channel blocker,0.30736,0.998,0.43,0.696,FALSE,0.157075979,0.23496,0.768,0.702,1,FALSE,0,0,0.078537989,0.11106949,0.883,0.16263456,0.663425477,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & CDK inhibitor,Abl kinase inhibitor,CDK inhibitor,-0.20677,-0.661,0.816,0.822,FALSE,-0.056269729,-0.4067,-1.41,0.128,0.627,FALSE,-0.285852767,0,-0.171061248,0.162339724,-1.0355,0.529622979,0.340402919,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & CHK inhibitor,Abl kinase inhibitor,CHK inhibitor,0.56738,1.79,0.036,0.319,FALSE,0.888214677,0.50844,1.61,0.0787,0.209,FALSE,1.094564479,0,0.991389578,0.145911344,1.7,0.127279221,0.019453738,FALSE,0,FALSE,FALSE
