"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"KX2.391","Pearson.est","tubulin polymerization inhibitor",-0.25562,-0.749,0.725,801,0.831,TRUE,FALSE,"src inhibitor, tubulin polymerization inhibitor"
"LGX818","Pearson.est","RAF inhibitor",0.26029,0.796,0.651,726,0.883,TRUE,FALSE,"RAF inhibitor"
"LY2090314","Pearson.est","glycogen synthase kinase inhibitor",-0.31482,-0.848,0.625,681,0.848,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"LY2334737","Pearson.est","ribonucleotide reductase inhibitor",-0.47243,-1.46,0.118,899,0.679,TRUE,FALSE,"antitumor agent, ribonucleotide reductase inhibitor"
"LY303511","Pearson.est","mTOR inhibitor",0.22964,0.613,0.894,317,0.966,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY303511","Pearson.est","PI3K inhibitor",0.3055,0.815,0.668,367,0.911,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY364947","Pearson.est","p38 MAPK inhibitor",-0.39422,-1.15,0.283,953,0.698,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY364947","Pearson.est","TGF beta receptor inhibitor",-0.38513,-1.14,0.327,831,0.653,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY456236","Pearson.est","glutamate receptor antagonist",-0.59775,-1.84,0.0417,854,0.445,TRUE,FALSE,"glutamate receptor antagonist"
"MEK1.2.inhibitor","Pearson.est","MEK inhibitor",0.30204,0.876,0.582,42,0.793,TRUE,FALSE,"MEK inhibitor"
"MK.2206","Pearson.est","AKT inhibitor",0.15426,0.46,0.981,409,0.979,TRUE,FALSE,"AKT inhibitor"
"MK.5108","Pearson.est","Aurora kinase inhibitor",-0.16462,-0.492,0.979,534,0.986,TRUE,FALSE,"Aurora kinase inhibitor"
"MNS..3.4.Methylenedioxy.nitrostyrene.","Pearson.est","src inhibitor",0.30761,0.84,0.615,680,0.999,TRUE,FALSE,"src inhibitor, syk inhibitor"
"NMS.873","Pearson.est","ATPase inhibitor",-0.73571,-1.97,0.00563,849,0.357,TRUE,FALSE,"ATPase inhibitor"
"NSC.3852","Pearson.est","HDAC inhibitor",-0.54627,-1.59,0.0506,707,0.432,TRUE,FALSE,"HDAC inhibitor"
"NU6027","Pearson.est","CDK inhibitor",0.17801,0.511,0.952,376,0.957,TRUE,FALSE,"CDK inhibitor"
"NVP.TAE684","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.26996,-0.786,0.722,844,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"ONC201","Pearson.est","AKT inhibitor",0.20627,0.604,0.877,205,0.936,TRUE,FALSE,"AKT inhibitor, MAP kinase inhibitor"
"OSI.420","Pearson.est","EGFR inhibitor",-0.49351,-1.47,0.11,741,0.399,TRUE,FALSE,"EGFR inhibitor"
"OSI.930","Pearson.est","KIT inhibitor",-0.62981,-1.81,0.0181,627,0.139,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"OSI.930","Pearson.est","VEGFR inhibitor",-0.60547,-1.79,0.0352,750,0.135,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"P276.00","Pearson.est","CDK inhibitor",0.20526,0.618,0.893,131,0.921,TRUE,FALSE,"CDK inhibitor"
"PD.0325901","Pearson.est","MEK inhibitor",0.27185,0.772,0.724,195,0.843,TRUE,FALSE,"MEK inhibitor"
"PD.153035","Pearson.est","EGFR inhibitor",0.32425,0.949,0.493,314,0.681,TRUE,FALSE,"EGFR inhibitor"
"PD.173074","Pearson.est","FGFR inhibitor",0.32727,0.917,0.533,509,0.715,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.184352","Pearson.est","MEK inhibitor",-0.30896,-0.889,0.576,505,0.749,TRUE,FALSE,"MEK inhibitor"
"PD.198306","Pearson.est","MEK inhibitor",-0.38679,-1.12,0.311,934,0.584,TRUE,FALSE,"MAP kinase inhibitor, MEK inhibitor"
"PD.318088","Pearson.est","MEK inhibitor",-0.35774,-1.09,0.326,694,0.602,TRUE,FALSE,"MEK inhibitor"
"PF.03814735","Pearson.est","Aurora kinase inhibitor",-0.28203,-0.909,0.557,843,0.827,TRUE,FALSE,"Aurora kinase inhibitor"
"PF.04691502","Pearson.est","mTOR inhibitor",-0.44509,-1.27,0.226,493,0.707,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.04691502","Pearson.est","PI3K inhibitor",-0.47176,-1.33,0.164,702,0.788,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PHA.793887","Pearson.est","CDK inhibitor",-0.14672,-0.394,0.997,141,0.998,TRUE,FALSE,"CDK inhibitor"
"PHA.848125","Pearson.est","CDK inhibitor",0.24072,0.691,0.783,166,0.885,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PHA.848125","Pearson.est","growth factor receptor inhibitor",0.22177,0.642,0.866,763,0.916,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",0.2586,0.738,0.755,355,0.902,TRUE,FALSE,"PARP inhibitor"
"PLX.4720","Pearson.est","RAF inhibitor",-0.6303,-1.91,0.0162,830,0.409,TRUE,FALSE,"RAF inhibitor"
"PRT062070","Pearson.est","JAK inhibitor",0.27441,0.807,0.654,374,0.813,TRUE,FALSE,"JAK inhibitor, syk inhibitor"
"RAF265","Pearson.est","VEGFR inhibitor",0.29074,0.768,0.719,306,0.832,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RS.16566","Pearson.est","serotonin receptor antagonist",-0.38117,-1.12,0.31,540,0.56,TRUE,FALSE,"serotonin receptor antagonist"
"RS.17053","Pearson.est","adrenergic receptor antagonist",-0.44789,-1.4,0.132,918,0.564,TRUE,FALSE,"adrenergic receptor antagonist"
"Ro.106.9920","Pearson.est","NFkB pathway inhibitor",-0.56505,-1.47,0.0746,835,0.64,TRUE,FALSE,"NFkB pathway inhibitor"
"Ro.4987655","Pearson.est","MEK inhibitor",0.30831,0.912,0.553,373,0.798,TRUE,FALSE,"MEK inhibitor"
"SB.200646","Pearson.est","serotonin receptor antagonist",0.26758,0.809,0.681,460,0.81,TRUE,FALSE,"serotonin receptor antagonist"
"SB.216641","Pearson.est","serotonin receptor antagonist",0.28963,0.846,0.614,135,0.752,TRUE,FALSE,"serotonin receptor antagonist"
"SB.228357","Pearson.est","serotonin receptor antagonist",0.34131,0.951,0.489,27,0.769,TRUE,FALSE,"serotonin receptor antagonist"
"SNS.314","Pearson.est","Aurora kinase inhibitor",0.24508,0.705,0.787,53,0.925,TRUE,FALSE,"Aurora kinase inhibitor"
"TAK.733","Pearson.est","MEK inhibitor",0.29686,0.871,0.563,124,0.83,TRUE,FALSE,"MEK inhibitor"
"TAK.901","Pearson.est","Aurora kinase inhibitor",-0.34064,-0.986,0.458,848,0.614,TRUE,FALSE,"Aurora kinase inhibitor"
"TG.02","Pearson.est","CDK inhibitor",0.24584,0.752,0.736,160,0.861,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.02","Pearson.est","JAK inhibitor",0.31906,0.951,0.491,318,0.705,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",-0.16451,-0.484,0.982,819,0.981,TRUE,FALSE,"PI3K inhibitor"
"TG100.115","Pearson.est","PI3K inhibitor",-0.44302,-1.29,0.21,495,0.513,TRUE,FALSE,"PI3K inhibitor"
"TW.37","Pearson.est","BCL inhibitor",0.31395,0.883,0.578,438,0.82,TRUE,FALSE,"BCL inhibitor"
"TWS.119","Pearson.est","glycogen synthase kinase inhibitor",-0.28536,-0.888,0.57,726,0.753,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"U.0126","Pearson.est","MEK inhibitor",0.14218,0.395,0.997,518,0.994,TRUE,FALSE,"MEK inhibitor"
"WHI.P154","Pearson.est","JAK inhibitor",-0.43349,-1.25,0.209,710,0.49,TRUE,FALSE,"JAK inhibitor"
"WYE.354","Pearson.est","mTOR inhibitor",0.2371,0.659,0.842,462,0.94,TRUE,FALSE,"mTOR inhibitor"
"XL888","Pearson.est","HSP inhibitor",-0.29115,-0.746,0.752,283,1,TRUE,FALSE,"HSP inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",-0.22379,-0.647,0.861,921,0.967,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZM.447439","Pearson.est","Aurora kinase inhibitor",-0.19399,-0.607,0.878,913,0.95,TRUE,FALSE,"Aurora kinase inhibitor"
"abemaciclib","Pearson.est","CDK inhibitor",-0.25432,-0.745,0.734,918,0.82,TRUE,FALSE,"CDK inhibitor"
"ajmaline","Pearson.est","sodium channel blocker",-0.32079,-0.902,0.557,718,0.75,TRUE,FALSE,"sodium channel blocker"
"albendazole","Pearson.est","tubulin polymerization inhibitor",-0.28914,-0.735,0.776,690,0.921,TRUE,FALSE,"tubulin polymerization inhibitor"
"alisertib","Pearson.est","Aurora kinase inhibitor",0.20872,0.645,0.896,186,1,TRUE,FALSE,"Aurora kinase inhibitor"
"alvocidib","Pearson.est","CDK inhibitor",-0.25334,-0.761,0.721,764,0.859,TRUE,FALSE,"CDK inhibitor"
"aminopurvalanol.a","Pearson.est","CDK inhibitor",-0.27486,-0.813,0.661,730,0.82,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",-0.38293,-1.11,0.334,650,0.561,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"amisulpride","Pearson.est","dopamine receptor antagonist",0.21096,0.66,0.834,775,0.915,TRUE,FALSE,"dopamine receptor antagonist"
"amsacrine","Pearson.est","topoisomerase inhibitor",0.32194,0.873,0.597,311,0.824,TRUE,FALSE,"topoisomerase inhibitor"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",-0.30624,-0.831,0.636,934,0.791,TRUE,FALSE,"phosphodiesterase inhibitor"
"anguidine","Pearson.est","protein synthesis inhibitor",-0.19226,-0.563,0.948,553,0.928,TRUE,FALSE,"protein synthesis inhibitor"
"anisomycin","Pearson.est","DNA synthesis inhibitor",0.23809,0.7,0.786,174,0.886,TRUE,FALSE,"DNA synthesis inhibitor"
"arctigenin","Pearson.est","MEK inhibitor",0.13556,0.369,0.993,523,0.997,TRUE,FALSE,"MEK inhibitor"
"arcyriaflavin.a","Pearson.est","CDK inhibitor",0.20567,0.576,0.905,187,0.951,TRUE,FALSE,"CDK inhibitor"
"artemisinin","Pearson.est","DNA synthesis inhibitor",-0.41646,-1.22,0.254,870,0.553,TRUE,FALSE,"DNA synthesis inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",-0.38675,-1.13,0.321,638,0.609,TRUE,FALSE,"DNA synthesis inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",0.33507,0.972,0.46,345,0.727,TRUE,FALSE,"histamine receptor antagonist"
"atenolol......","Pearson.est","adrenergic receptor antagonist",-0.42279,-1.31,0.168,889,0.475,TRUE,FALSE,"adrenergic receptor antagonist"
"aurora.a.inhibitor.i","Pearson.est","Aurora kinase inhibitor",0.20452,0.608,0.895,189,1,TRUE,FALSE,"Aurora kinase inhibitor"
"azodicarbonamide","Pearson.est","DNA synthesis inhibitor",0.27254,0.826,0.667,321,0.818,TRUE,FALSE,"DNA synthesis inhibitor"
"barasertib","Pearson.est","Aurora kinase inhibitor",-0.14907,-0.437,0.988,511,0.984,TRUE,FALSE,"Aurora kinase inhibitor"
"barasertib.HQPA","Pearson.est","Aurora kinase inhibitor",-0.35255,-1.05,0.411,807,0.713,TRUE,FALSE,"Aurora kinase inhibitor"
"bendamustine","Pearson.est","DNA inhibitor",-0.19866,-0.61,0.884,375,0.918,TRUE,FALSE,"DNA inhibitor"
"bentazepam","Pearson.est","benzodiazepine receptor agonist",-0.44477,-1.33,0.17,830,0.48,TRUE,FALSE,"benzodiazepine receptor agonist"
"benzethonium","Pearson.est","sodium channel blocker",0.36724,0.973,0.486,165,0.741,TRUE,FALSE,"sodium channel blocker"
"betamethasone","Pearson.est","glucocorticoid receptor agonist",0.19315,0.522,0.948,793,0.973,TRUE,FALSE,"glucocorticoid receptor agonist"
"bindarit","Pearson.est","NFkB pathway inhibitor",0.23543,0.694,0.795,383,0.929,TRUE,FALSE,"NFkB pathway inhibitor"
"brefeldin.a","Pearson.est","protein synthesis inhibitor",-0.27129,-0.781,0.723,526,0.893,TRUE,FALSE,"protein synthesis inhibitor"
"brigatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.19481,0.588,0.89,184,0.924,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"bruceantin","Pearson.est","protein synthesis inhibitor",-0.57609,-1.37,0.116,732,0.668,TRUE,FALSE,"protein synthesis inhibitor"
"buphenine","Pearson.est","adrenergic receptor agonist",-0.62848,-1.89,0.0238,609,0.244,TRUE,FALSE,"adrenergic receptor agonist"
"cabazitaxel","Pearson.est","microtubule inhibitor",-0.44087,-1.31,0.178,711,0.46,TRUE,FALSE,"microtubule inhibitor"
"capecitabine","Pearson.est","DNA synthesis inhibitor",0.26094,0.764,0.694,336,0.832,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboxyamidotriazole","Pearson.est","calcium channel blocker",-0.43268,-1.38,0.162,421,0.448,TRUE,FALSE,"calcium channel blocker"
"cibenzoline","Pearson.est","sodium channel blocker",0.25291,0.786,0.679,244,0.879,TRUE,FALSE,"sodium channel blocker"
"cilostamide","Pearson.est","phosphodiesterase inhibitor",-0.63308,-1.89,0.0275,901,0.231,TRUE,FALSE,"phosphodiesterase inhibitor"
"cinnarazine","Pearson.est","calcium channel blocker",0.20129,0.541,0.958,285,0.983,TRUE,FALSE,"calcium channel blocker"
"clofarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.29228,-0.728,0.789,913,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"clofoctol","Pearson.est","protein synthesis inhibitor",0.22727,0.601,0.901,361,1,TRUE,FALSE,"protein synthesis inhibitor"
"cobimetinib","Pearson.est","MEK inhibitor",0.30453,0.882,0.555,114,0.789,TRUE,FALSE,"MEK inhibitor"
"colchicine","Pearson.est","microtubule inhibitor",-0.4737,-1.42,0.121,758,1,TRUE,FALSE,"microtubule inhibitor"
"combretastatin.A.4","Pearson.est","tubulin polymerization inhibitor",0.22079,0.527,0.968,205,0.992,TRUE,FALSE,"tubulin polymerization inhibitor"
"crizotinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.27755,0.795,0.669,110,0.788,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"cycloheximide","Pearson.est","protein synthesis inhibitor",-0.22954,-0.689,0.799,336,0.909,TRUE,FALSE,"protein synthesis inhibitor"
"cytochalasin.b","Pearson.est","microtubule inhibitor",-0.29774,-0.882,0.572,801,0.777,TRUE,FALSE,"microtubule inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.4801,-1.54,0.0723,722,0.469,TRUE,FALSE,"DNA alkylating agent"
"danazol","Pearson.est","progesterone receptor agonist",-0.30088,-0.943,0.494,909,0.74,TRUE,FALSE,"estrogen receptor antagonist, progesterone receptor agonist"
"danusertib","Pearson.est","Aurora kinase inhibitor",-0.31079,-0.921,0.517,787,0.776,TRUE,FALSE,"Aurora kinase inhibitor, growth factor receptor inhibitor"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",-0.43669,-1.3,0.183,707,0.456,TRUE,FALSE,"acetylcholine receptor antagonist"
"difluprednate","Pearson.est","glucocorticoid receptor agonist",-0.67159,-1.8,0.0234,714,0.344,TRUE,FALSE,"glucocorticoid receptor agonist"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",-0.1712,-0.489,0.973,961,1,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"diphemanil","Pearson.est","acetylcholine receptor antagonist",0.32419,0.849,0.637,213,0.871,TRUE,FALSE,"acetylcholine receptor antagonist"
"dolastatin.10","Pearson.est","tubulin polymerization inhibitor",-0.21911,-0.629,0.864,774,0.915,TRUE,FALSE,"tubulin polymerization inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",-0.4615,-1.43,0.136,925,0.45,TRUE,FALSE,"adrenergic receptor antagonist"
"emetine","Pearson.est","protein synthesis inhibitor",-0.16414,-0.516,0.964,875,0.954,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",-0.32385,-0.959,0.465,712,0.674,TRUE,FALSE,"PARP inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",0.22211,0.63,0.85,764,0.925,TRUE,FALSE,"histamine receptor antagonist"
"epothilone.b","Pearson.est","tubulin polymerization inhibitor",-0.21801,-0.646,0.842,794,0.893,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"equol","Pearson.est","estrogen receptor agonist",0.26078,0.825,0.665,725,0.896,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",-0.39121,-1.13,0.288,852,0.56,TRUE,FALSE,"DNA alkylating agent"
"ethinyl.estradiol","Pearson.est","estrogen receptor agonist",0.2893,0.807,0.672,308,0.835,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"exatecan.mesylate","Pearson.est","topoisomerase inhibitor",-0.47721,-1.13,0.332,578,0.659,TRUE,FALSE,"topoisomerase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",-0.4338,-1.04,0.401,969,0.828,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",-0.21571,-0.622,0.908,596,0.944,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",-0.29752,-0.787,0.677,863,1,TRUE,FALSE,"calcium channel blocker"
"florfenicol","Pearson.est","protein synthesis inhibitor",-0.18518,-0.544,0.937,483,0.934,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.28513,0.847,0.611,306,0.787,TRUE,FALSE,"DNA synthesis inhibitor"
"flubendazole","Pearson.est","tubulin polymerization inhibitor",0.23642,0.575,0.936,385,1,TRUE,FALSE,"tubulin polymerization inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.5183,-1.55,0.064,816,0.716,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fosbretabulin","Pearson.est","tubulin polymerization inhibitor",0.16506,0.481,0.974,500,0.968,TRUE,FALSE,"tubulin polymerization inhibitor, VE-cadherin antagonist"
