"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"PARP inhibitor","NES","PARP inhibitor",0.60438,2.01,0.00838,191,0.285
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.8083,2.6,0,124,0.000978
"phosphatase inhibitor","NES","phosphatase inhibitor",0.4607,1.57,0.0672,353,0.728
"phosphodiesterase inhibitor","NES","phosphodiesterase inhibitor",0.45191,1.49,0.0994,427,0.395
"PI3K inhibitor","NES","PI3K inhibitor",0.72333,2.24,0.0013,112,0.0267
"PLK inhibitor","NES","PLK inhibitor",0.93155,3.11,0,99,0
"potassium channel blocker","NES","potassium channel blocker",0.22751,0.778,0.678,1045,0.812
"PPAR receptor agonist","NES","PPAR receptor agonist",0.66443,2.22,0.00377,458,0.0623
"progesterone receptor agonist","NES","progesterone receptor agonist",0.85271,2.93,0,102,0
"proteasome inhibitor","NES","proteasome inhibitor",0.99851,3.59,0,10,0
"protein synthesis inhibitor","NES","protein synthesis inhibitor",0.54406,1.75,0.0292,167,0.229
"protein tyrosine kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.6023,2.03,0.00839,139,0.122
"RAF inhibitor","NES","RAF inhibitor",0.90012,2.91,0,74,0
"RET tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.77621,2.62,0.00184,307,0.012
"retinoid receptor agonist","NES","retinoid receptor agonist",0.73579,2.59,0,164,0.0219
"ribonucleotide reductase inhibitor","NES","ribonucleotide reductase inhibitor",0.55275,1.86,0.0207,442,0.171
"serotonin receptor agonist","NES","serotonin receptor agonist",0.2362,0.801,0.667,36,0.888
"serotonin receptor antagonist","NES","serotonin receptor antagonist",0.16694,0.586,0.911,250,0.942
"sodium channel blocker","NES","sodium channel blocker",0.36804,1.24,0.237,641,0.546
"src inhibitor","NES","src inhibitor",0.57645,1.95,0.0117,283,0.164
"sterol demethylase inhibitor","NES","sterol demethylase inhibitor",0.5658,1.91,0.0209,590,0.161
"TGF beta receptor inhibitor","NES","TGF beta receptor inhibitor",0.74706,2.48,0.0015,41,0.0204
"thymidylate synthase inhibitor","NES","thymidylate synthase inhibitor",0.60804,2.04,0.00811,394,0.177
"topoisomerase inhibitor","NES","topoisomerase inhibitor",0.84844,2.52,0,100,0.00162
"tubulin polymerization inhibitor","NES","tubulin polymerization inhibitor",0.93202,2.89,0,117,0
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.38327,1.28,0.198,259,0.373
"VEGFR inhibitor","NES","VEGFR inhibitor",0.68155,2.09,0,369,0.0237
"vitamin D receptor agonist","NES","vitamin D receptor agonist",1,3.41,0,7,0
