"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"EGFR inhibitor & phosphodiesterase inhibitor","EGFR inhibitor","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PI3K inhibitor","EGFR inhibitor","PI3K inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PLK inhibitor","EGFR inhibitor","PLK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & potassium channel blocker","EGFR inhibitor","potassium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PPAR receptor agonist","EGFR inhibitor","PPAR receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & progesterone receptor agonist","EGFR inhibitor","progesterone receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & proteasome inhibitor","EGFR inhibitor","proteasome inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & protein synthesis inhibitor","EGFR inhibitor","protein synthesis inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & protein tyrosine kinase inhibitor","EGFR inhibitor","protein tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56410256410256,"FALSE",FALSE
"EGFR inhibitor & RAF inhibitor","EGFR inhibitor","RAF inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,"FALSE",FALSE
"EGFR inhibitor & RET tyrosine kinase inhibitor","EGFR inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94444444444444,"FALSE",FALSE
"EGFR inhibitor & retinoid receptor agonist","EGFR inhibitor","retinoid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & ribonucleotide reductase inhibitor","EGFR inhibitor","ribonucleotide reductase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor agonist","EGFR inhibitor","serotonin receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor antagonist","EGFR inhibitor","serotonin receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & sodium channel blocker","EGFR inhibitor","sodium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & src inhibitor","EGFR inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,"FALSE",FALSE
"EGFR inhibitor & SYK inhibitor","EGFR inhibitor","SYK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & TGF beta receptor inhibitor","EGFR inhibitor","TGF beta receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & thymidylate synthase inhibitor","EGFR inhibitor","thymidylate synthase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & tyrosine kinase inhibitor","EGFR inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95454545454545,"FALSE",FALSE
"EGFR inhibitor & VEGFR inhibitor","EGFR inhibitor","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2957746478873,"FALSE",FALSE
"EGFR inhibitor & vitamin D receptor agonist","EGFR inhibitor","vitamin D receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & Abl kinase inhibitor","Abl kinase inhibitor","Abl kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor agonist","Abl kinase inhibitor","acetylcholine receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor antagonist","Abl kinase inhibitor","acetylcholine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adenosine receptor antagonist","Abl kinase inhibitor","adenosine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor agonist","Abl kinase inhibitor","adrenergic receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor antagonist","Abl kinase inhibitor","adrenergic receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & AKT inhibitor","Abl kinase inhibitor","AKT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor","Abl kinase inhibitor","ALK tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & androgen receptor antagonist","Abl kinase inhibitor","androgen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & antioxidant","Abl kinase inhibitor","antioxidant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & AP inhibitor","Abl kinase inhibitor","AP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & ATPase inhibitor","Abl kinase inhibitor","ATPase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & Aurora kinase inhibitor","Abl kinase inhibitor","Aurora kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06060606060606,"FALSE",FALSE
"Abl kinase inhibitor & bacterial 50S ribosomal subunit inhibitor","Abl kinase inhibitor","bacterial 50S ribosomal subunit inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & bacterial DNA gyrase inhibitor","Abl kinase inhibitor","bacterial DNA gyrase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & BCL inhibitor","Abl kinase inhibitor","BCL inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & Bcr.Abl kinase inhibitor","Abl kinase inhibitor","Bcr.Abl kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & benzodiazepine receptor agonist","Abl kinase inhibitor","benzodiazepine receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & bromodomain inhibitor","Abl kinase inhibitor","bromodomain inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & calcium channel blocker","Abl kinase inhibitor","calcium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & CC chemokine receptor antagonist","Abl kinase inhibitor","CC chemokine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & CDK inhibitor","Abl kinase inhibitor","CDK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & CHK inhibitor","Abl kinase inhibitor","CHK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & cyclooxygenase inhibitor","Abl kinase inhibitor","cyclooxygenase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & cytochrome P450 inhibitor","Abl kinase inhibitor","cytochrome P450 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & DNA alkylating agent","Abl kinase inhibitor","DNA alkylating agent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & DNA inhibitor","Abl kinase inhibitor","DNA inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & DNA methyltransferase inhibitor","Abl kinase inhibitor","DNA methyltransferase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & DNA polymerase inhibitor","Abl kinase inhibitor","DNA polymerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & DNA synthesis inhibitor","Abl kinase inhibitor","DNA synthesis inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & dopamine receptor antagonist","Abl kinase inhibitor","dopamine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & estrogen receptor agonist","Abl kinase inhibitor","estrogen receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & estrogen receptor antagonist","Abl kinase inhibitor","estrogen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
