pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass
EGFR inhibitor & glutamate receptor antagonist,EGFR inhibitor,glutamate receptor antagonist,0.34066,1.14,0.291,0.817,FALSE,0.100066856,0.32421,1.1,0.346,1,FALSE,0,0,0.050033428,0.070757952,1.12,0.028284271,0.331835735,FALSE,0,FALSE,FALSE
EGFR inhibitor & glycogen synthase kinase inhibitor,EGFR inhibitor,glycogen synthase kinase inhibitor,0.27485,0.942,0.491,0.734,FALSE,0.126514312,-0.13493,-0.497,0.964,1,FALSE,0,0,0.063257156,0.089459128,0.2225,1.017526658,0.827358583,FALSE,0,FALSE,FALSE
EGFR inhibitor & growth factor receptor inhibitor,EGFR inhibitor,growth factor receptor inhibitor,0.25602,0.853,0.574,0.803,FALSE,0.08127764,0.23074,0.797,0.686,0.795,FALSE,0.079407398,0,0.080342519,0.00132246,0.825,0.03959798,0.76075344,FALSE,0,FALSE,FALSE
EGFR inhibitor & HCV inhibitor,EGFR inhibitor,HCV inhibitor,-0.30926,-0.993,0.446,0.932,FALSE,-0.030369999,-0.13143,-0.444,0.958,0.988,FALSE,-0.002327917,0,-0.016348958,0.019828747,-0.7185,0.388201623,0.790592707,FALSE,0,FALSE,FALSE
EGFR inhibitor & HDAC inhibitor,EGFR inhibitor,HDAC inhibitor,-0.25588,-0.83,0.639,0.94,FALSE,-0.022303882,-0.32307,-1.09,0.348,0.844,FALSE,-0.080286733,0,-0.051295307,0.041000068,-0.96,0.183847763,0.556686871,FALSE,0,FALSE,FALSE
EGFR inhibitor & histamine receptor antagonist,EGFR inhibitor,histamine receptor antagonist,-0.2026,-0.668,0.821,0.949,FALSE,-0.01518617,-0.22994,-0.795,0.644,0.88,FALSE,-0.044136276,0,-0.029661223,0.020470816,-0.7315,0.089802561,0.865673842,FALSE,0,FALSE,FALSE
EGFR inhibitor & histone lysine methyltransferase inhibitor,EGFR inhibitor,histone lysine methyltransferase inhibitor,0.33649,1.14,0.294,0.817,FALSE,0.100066856,0.23452,0.806,0.642,0.941,FALSE,0.021286764,0,0.06067681,0.055705937,0.973,0.236173665,0.50345556,FALSE,0,FALSE,FALSE
EGFR inhibitor & HMGCR inhibitor,EGFR inhibitor,HMGCR inhibitor,-0.39684,-1.31,0.187,1,FALSE,0,-0.24778,-0.898,0.565,0.917,FALSE,-0.033792337,0,-0.016896168,0.02389479,-1.104,0.291327994,0.343122664,FALSE,0,FALSE,FALSE
EGFR inhibitor & HSP inhibitor,EGFR inhibitor,HSP inhibitor,0.28917,0.977,0.456,0.756,FALSE,0.118684206,0.20177,0.667,0.82,0.931,FALSE,0.020710563,0,0.069697384,0.069277827,0.822,0.219203102,0.741750118,FALSE,0,FALSE,FALSE
EGFR inhibitor & JAK inhibitor,EGFR inhibitor,JAK inhibitor,0.26026,0.875,0.557,0.792,FALSE,0.088615466,0.22928,0.75,0.719,0.926,FALSE,0.02504176,0,0.056828613,0.044953399,0.8125,0.088388348,0.76695857,FALSE,0,FALSE,FALSE
EGFR inhibitor & KIT inhibitor,EGFR inhibitor,KIT inhibitor,-0.35205,-1.13,0.329,0.834,FALSE,-0.089082363,-0.25002,-0.912,0.51,0.742,FALSE,-0.118191638,0,-0.103637001,0.020583366,-1.021,0.154149278,0.467302211,FALSE,14.47368421,FALSE,FALSE
EGFR inhibitor & MDM inhibitor,EGFR inhibitor,MDM inhibitor,-0.45944,-1.49,0.106,1,FALSE,0,-0.3065,-1.15,0.295,0.635,FALSE,-0.226810216,0,-0.113405108,0.160379042,-1.32,0.240416306,0.139623555,FALSE,0,FALSE,FALSE
EGFR inhibitor & MEK inhibitor,EGFR inhibitor,MEK inhibitor,-0.2136,-0.691,0.76,0.973,FALSE,-0.008214027,-0.19404,-0.563,0.92,0.953,FALSE,-0.011770697,0,-0.009992362,0.002514945,-0.627,0.090509668,0.949386663,FALSE,0,FALSE,FALSE
EGFR inhibitor & MET inhibitor,EGFR inhibitor,MET inhibitor,0.28981,0.947,0.506,0.752,FALSE,0.117221705,-0.14012,-0.485,0.939,1,FALSE,0,0,0.058610852,0.082888262,0.231,1.012576911,0.828708962,FALSE,0,FALSE,FALSE
EGFR inhibitor & microtubule inhibitor,EGFR inhibitor,microtubule inhibitor,-0.21073,-0.687,0.795,0.951,FALSE,-0.014989985,-0.11784,-0.401,0.99,0.989,FALSE,-0.001926287,0,-0.008458136,0.009237429,-0.544,0.202232539,0.975519748,FALSE,0,FALSE,FALSE
EGFR inhibitor & mTOR inhibitor,EGFR inhibitor,mTOR inhibitor,0.18694,0.633,0.875,0.914,FALSE,0.024721058,0.13289,0.43,0.986,0.998,FALSE,0.000373867,0,0.012547463,0.017216064,0.5315,0.143542677,0.990118056,FALSE,0,FALSE,FALSE
EGFR inhibitor & NFkB pathway inhibitor,EGFR inhibitor,NFkB pathway inhibitor,-0.26954,-0.872,0.583,0.937,FALSE,-0.024643077,-0.22317,-0.84,0.6,0.751,FALSE,-0.104462453,0,-0.064552765,0.056440822,-0.856,0.022627417,0.717227722,FALSE,0,FALSE,FALSE
EGFR inhibitor & opioid receptor agonist,EGFR inhibitor,opioid receptor agonist,-0.38771,-1.26,0.228,0.856,FALSE,-0.085083057,-0.31002,-1.12,0.286,0.638,FALSE,-0.21860084,0,-0.151841948,0.09441133,-1.19,0.098994949,0.243237129,FALSE,0,FALSE,FALSE
EGFR inhibitor & p38 MAPK inhibitor,EGFR inhibitor,p38 MAPK inhibitor,0.24643,0.845,0.604,0.791,FALSE,0.086040871,0.20263,0.691,0.784,0.929,FALSE,0.022101142,0,0.054071007,0.045212217,0.768,0.108894444,0.827517106,FALSE,0,FALSE,FALSE
EGFR inhibitor & PARP inhibitor,EGFR inhibitor,PARP inhibitor,0.26003,0.876,0.565,0.817,FALSE,0.076893478,0.15493,0.524,0.925,0.949,FALSE,0.011912505,0,0.044402992,0.045948487,0.7,0.248901587,0.861751706,FALSE,0,FALSE,FALSE
EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor,EGFR inhibitor,PDGFR tyrosine kinase receptor inhibitor,0.15584,0.534,0.922,0.952,FALSE,0.01140787,-0.1106,-0.389,0.984,0.993,FALSE,-0.001186742,0,0.005110564,0.008905735,0.0725,0.652659559,0.99555901,FALSE,18.98734177,FALSE,FALSE
EGFR inhibitor & phosphatase inhibitor,EGFR inhibitor,phosphatase inhibitor,0.2121,0.714,0.739,0.913,FALSE,0.028223865,-0.15526,-0.564,0.877,0.938,FALSE,-0.015677599,0,0.006273133,0.031043023,0.075,0.903682466,0.929188929,FALSE,0,FALSE,FALSE
EGFR inhibitor & phosphodiesterase inhibitor,EGFR inhibitor,phosphodiesterase inhibitor,0.32405,1.13,0.307,0.746,FALSE,0.143805125,0.26639,0.912,0.507,0.944,FALSE,0.022825541,0,0.083315333,0.085545484,1.021,0.154149278,0.445179769,FALSE,0,FALSE,FALSE
EGFR inhibitor & PI3K inhibitor,EGFR inhibitor,PI3K inhibitor,0.17069,0.576,0.903,0.942,FALSE,0.01494668,0.17152,0.55,0.923,0.99,FALSE,0.002400643,0,0.008673661,0.008871388,0.563,0.018384776,0.985292688,FALSE,0,FALSE,FALSE
EGFR inhibitor & PLK inhibitor,EGFR inhibitor,PLK inhibitor,0.49315,1.61,0.0728,1,FALSE,0,0.34016,1.17,0.261,0.812,FALSE,0.105819446,0,0.052909723,0.074825648,1.39,0.311126984,0.09430618,FALSE,0,FALSE,FALSE
EGFR inhibitor & potassium channel blocker,EGFR inhibitor,potassium channel blocker,-0.52448,-1.7,0.0478,0.689,FALSE,-0.275027323,-0.23853,-0.852,0.601,0.889,FALSE,-0.0435357,0,-0.159281511,0.163689296,-1.276,0.59962655,0.130708329,FALSE,0,FALSE,FALSE
EGFR inhibitor & PPAR receptor agonist,EGFR inhibitor,PPAR receptor agonist,0.38934,1.29,0.225,0.782,FALSE,0.137763289,0.184,0.614,0.855,0.99,FALSE,0.002679991,0,0.07022164,0.095518316,0.952,0.478004184,0.509468384,FALSE,0,FALSE,FALSE
EGFR inhibitor & progesterone receptor agonist,EGFR inhibitor,progesterone receptor agonist,0.44963,1.51,0.0915,0.874,FALSE,0.088317737,0.38444,1.36,0.177,1,FALSE,0,0,0.044158868,0.062450071,1.435,0.106066017,0.0829699,FALSE,0,FALSE,FALSE
EGFR inhibitor & proteasome inhibitor,EGFR inhibitor,proteasome inhibitor,-0.41897,-1.36,0.174,0.994,FALSE,-0.003554517,-0.25636,-0.935,0.489,0.891,FALSE,-0.046864347,0,-0.025209432,0.030624674,-1.1475,0.300520382,0.294745797,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein synthesis inhibitor,EGFR inhibitor,protein synthesis inhibitor,0.29302,0.99,0.461,0.762,FALSE,0.116864578,-0.10176,-0.385,0.981,0.99,FALSE,-0.00168045,0,0.057592064,0.083823993,0.3025,0.972271824,0.811112348,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein tyrosine kinase inhibitor,EGFR inhibitor,protein tyrosine kinase inhibitor,0.39675,1.34,0.155,0.93,FALSE,0.042232849,0.41658,1.42,0.112,0.969,FALSE,0.019420237,0,0.030826543,0.016130953,1.38,0.056568542,0.087730263,FALSE,2.564102564,FALSE,FALSE
EGFR inhibitor & RAF inhibitor,EGFR inhibitor,RAF inhibitor,-0.25904,-0.863,0.568,0.918,FALSE,-0.032066766,-0.20685,-0.668,0.809,0.987,FALSE,-0.003796142,0,-0.017931454,0.01999035,-0.7655,0.137885822,0.816824038,FALSE,3.75,FALSE,FALSE
EGFR inhibitor & RET tyrosine kinase inhibitor,EGFR inhibitor,RET tyrosine kinase inhibitor,-0.24469,-0.786,0.67,0.983,FALSE,-0.005852935,-0.11138,-0.366,0.991,0.994,FALSE,-0.000956583,0,-0.003404759,0.003462243,-0.576,0.296984848,0.935877873,FALSE,6.944444444,FALSE,FALSE
EGFR inhibitor & retinoid receptor agonist,EGFR inhibitor,retinoid receptor agonist,0.40467,1.33,0.197,0.85,FALSE,0.093872829,0.23484,0.81,0.654,0.87,FALSE,0.048989405,0,0.071431117,0.031737373,1.07,0.367695526,0.392852762,FALSE,0,FALSE,FALSE
EGFR inhibitor & ribonucleotide reductase inhibitor,EGFR inhibitor,ribonucleotide reductase inhibitor,0.29479,1.01,0.413,0.758,FALSE,0.121534102,0.18131,0.608,0.87,1,FALSE,0,0,0.060767051,0.085937588,0.809,0.284256926,0.727088848,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor agonist,EGFR inhibitor,serotonin receptor agonist,-0.56449,-1.88,0.0223,0.475,FALSE,-0.607816014,-0.27259,-0.994,0.414,0.811,FALSE,-0.090433271,0,-0.349124642,0.365844846,-1.437,0.626496608,0.052485592,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor antagonist,EGFR inhibitor,serotonin receptor antagonist,-0.19126,-0.632,0.856,0.94,FALSE,-0.016983197,-0.12949,-0.479,0.975,0.992,FALSE,-0.001670909,0,-0.009327053,0.010827422,-0.5555,0.108187338,0.985497942,FALSE,0,FALSE,FALSE
EGFR inhibitor & sodium channel blocker,EGFR inhibitor,sodium channel blocker,-0.37208,-1.22,0.267,0.756,FALSE,-0.148203409,-0.21749,-0.762,0.704,0.825,FALSE,-0.063662091,0,-0.10593275,0.059779739,-0.991,0.323854906,0.502153419,FALSE,0,FALSE,FALSE
EGFR inhibitor & src inhibitor,EGFR inhibitor,src inhibitor,-0.32596,-1.05,0.388,0.961,FALSE,-0.018140443,-0.32504,-1.16,0.269,0.927,FALSE,-0.038187508,0,-0.028163976,0.014175416,-1.105,0.077781746,0.340231203,FALSE,2.5,FALSE,FALSE
EGFR inhibitor & sterol demethylase inhibitor,EGFR inhibitor,sterol demethylase inhibitor,-0.39197,-1.29,0.193,0.958,FALSE,-0.024038493,-0.24427,-0.865,0.613,0.976,FALSE,-0.009125908,0,-0.016582201,0.01054479,-1.0775,0.300520382,0.370834288,FALSE,0,FALSE,FALSE
EGFR inhibitor & SYK inhibitor,EGFR inhibitor,SYK inhibitor,0.44234,1.52,0.117,1,FALSE,0,0.21765,0.748,0.712,1,FALSE,0,0,0,0,1.134,0.545886435,0.290335992,FALSE,0,FALSE,FALSE
EGFR inhibitor & TGF beta receptor inhibitor,EGFR inhibitor,TGF beta receptor inhibitor,0.30826,1.03,0.41,0.754,FALSE,0.126307514,0.29076,1.01,0.424,0.795,FALSE,0.1006292,0,0.113468357,0.01815731,1.02,0.014142136,0.477993931,FALSE,0,FALSE,FALSE
EGFR inhibitor & thymidylate synthase inhibitor,EGFR inhibitor,thymidylate synthase inhibitor,0.33886,1.13,0.302,0.746,FALSE,0.143805125,0.12512,0.42,0.985,0.999,FALSE,0.000182495,0,0.07199381,0.101556536,0.775,0.502045815,0.658135092,FALSE,0,FALSE,FALSE
EGFR inhibitor & topoisomerase inhibitor,EGFR inhibitor,topoisomerase inhibitor,-0.21391,-0.708,0.784,1,FALSE,0,0.14802,0.513,0.951,1,FALSE,0,0,0,0,-0.0975,0.86337738,0.964478124,FALSE,0,FALSE,FALSE
EGFR inhibitor & tubulin polymerization inhibitor,EGFR inhibitor,tubulin polymerization inhibitor,-0.276,-0.883,0.563,0.954,FALSE,-0.018058785,-0.16845,-0.566,0.92,0.941,FALSE,-0.014948273,0,-0.016503529,0.002199464,-0.7245,0.22415285,0.858703746,FALSE,0,FALSE,FALSE
EGFR inhibitor & tyrosine kinase inhibitor,EGFR inhibitor,tyrosine kinase inhibitor,-0.16194,-0.533,0.938,0.931,FALSE,-0.01654982,0.1429,0.479,0.961,0.996,FALSE,0.000833777,0,-0.007858022,0.012292059,-0.027,0.715592063,0.994972749,FALSE,7.954545455,FALSE,FALSE
EGFR inhibitor & VEGFR inhibitor,EGFR inhibitor,VEGFR inhibitor,-0.16723,-0.567,0.933,0.952,FALSE,-0.01211285,-0.13179,-0.471,0.98,0.966,FALSE,-0.007075773,0,-0.009594312,0.003561751,-0.519,0.067882251,0.996221694,FALSE,49.29577465,FALSE,FALSE
EGFR inhibitor & vitamin D receptor agonist,EGFR inhibitor,vitamin D receptor agonist,-0.31834,-1.02,0.424,0.921,FALSE,-0.036455177,-0.15065,-0.508,0.934,0.965,FALSE,-0.007860125,0,-0.022157651,0.020219755,-0.764,0.362038672,0.762845884,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Abl kinase inhibitor,Abl kinase inhibitor,Abl kinase inhibitor,0.52914,1.74,0.038,0.222,TRUE,1.137345824,0.52914,1.74,0.038,0.222,TRUE,1.137345824,2,1.137345824,0,1.74,0,0.010888248,TRUE,100,TRUE,TRUE
Abl kinase inhibitor & acetylcholine receptor agonist,Abl kinase inhibitor,acetylcholine receptor agonist,0.18764,0.619,0.864,0.933,FALSE,0.018643263,0.13306,0.449,0.979,1,FALSE,0,0,0.009321631,0.013182777,0.534,0.120208153,0.987457494,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor antagonist,Abl kinase inhibitor,acetylcholine receptor antagonist,0.42701,1.39,0.162,0.553,FALSE,0.357612067,0.33911,1.14,0.331,0.761,FALSE,0.135221491,0,0.246416779,0.157253885,1.265,0.176776695,0.210509025,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adenosine receptor antagonist,Abl kinase inhibitor,adenosine receptor antagonist,0.20333,0.674,0.809,0.932,FALSE,0.020613675,-0.17816,-0.604,0.88,1,FALSE,0,0,0.010306838,0.014576069,0.035,0.903682466,0.953823107,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor agonist,Abl kinase inhibitor,adrenergic receptor agonist,0.26979,0.879,0.575,0.81,FALSE,0.080441668,0.30083,0.999,0.466,0.765,FALSE,0.116222226,0,0.098331947,0.025300675,0.939,0.084852814,0.620828061,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor antagonist,Abl kinase inhibitor,adrenergic receptor antagonist,0.21725,0.706,0.774,0.913,FALSE,0.027907631,0.30083,1,0.426,0.719,FALSE,0.14327111,0,0.08558937,0.081574298,0.853,0.207889394,0.69555256,FALSE,0,FALSE,FALSE
