"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"AT.7519","Pearson.est","CDK inhibitor",0.29182,0.78,0.739,764,0.936,TRUE,FALSE,"CDK inhibitor"
"AT.9283","Pearson.est","JAK inhibitor",0.34711,0.916,0.553,444,0.981,TRUE,FALSE,"Aurora kinase inhibitor, JAK inhibitor"
"AT7867","Pearson.est","AKT inhibitor",0.29547,0.873,0.59,345,0.83,TRUE,FALSE,"AKT inhibitor"
"AZ960","Pearson.est","JAK inhibitor",0.30547,0.766,0.768,369,1,TRUE,FALSE,"JAK inhibitor"
"AZD1480","Pearson.est","JAK inhibitor",-0.33408,-0.849,0.64,742,1,TRUE,FALSE,"JAK inhibitor"
"AZD2461","Pearson.est","PARP inhibitor",-0.32679,-0.984,0.462,433,0.828,TRUE,FALSE,"PARP inhibitor"
"AZD2858","Pearson.est","glycogen synthase kinase inhibitor",0.27471,0.716,0.778,298,0.934,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"AZD3463","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.31956,0.827,0.661,501,0.842,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, insulin growth factor receptor inhibitor"
"AZD5438","Pearson.est","CDK inhibitor",0.35869,0.932,0.532,527,0.881,TRUE,FALSE,"CDK inhibitor"
"BAY.11.7082","Pearson.est","NFkB pathway inhibitor",0.19072,0.478,0.985,330,1,TRUE,FALSE,"NFkB pathway inhibitor"
"BAY.11.7085","Pearson.est","NFkB pathway inhibitor",0.3422,0.853,0.641,610,0.972,TRUE,FALSE,"NFkB pathway inhibitor"
"BF2.649","Pearson.est","histamine receptor antagonist",0.36764,0.986,0.456,366,0.873,TRUE,FALSE,"histamine receptor antagonist"
"BIBU.1361","Pearson.est","EGFR inhibitor",-0.46102,-1.32,0.157,1055,0.625,TRUE,FALSE,"EGFR inhibitor"
"BIBX.1382","Pearson.est","EGFR inhibitor",0.34181,0.881,0.59,437,0.925,TRUE,FALSE,"EGFR inhibitor"
"BIX.02188","Pearson.est","MEK inhibitor",-0.58586,-1.8,0.022,754,0.196,TRUE,FALSE,"MEK inhibitor"
"BMS.265246","Pearson.est","CDK inhibitor",-0.41737,-1.13,0.282,1108,0.647,TRUE,FALSE,"CDK inhibitor"
"BMS.690514","Pearson.est","VEGFR inhibitor",-0.29788,-0.786,0.708,1009,1,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"CB.10.277","Pearson.est","DNA synthesis inhibitor",0.38035,0.98,0.482,443,0.855,TRUE,FALSE,"DNA synthesis inhibitor"
"CCT128930","Pearson.est","AKT inhibitor",0.39797,0.997,0.445,410,0.894,TRUE,FALSE,"AKT inhibitor"
"CCT129202","Pearson.est","Aurora kinase inhibitor",0.39078,0.997,0.451,350,0.757,TRUE,FALSE,"Aurora kinase inhibitor"
"CCT137690","Pearson.est","Aurora kinase inhibitor",0.35728,0.923,0.587,731,0.858,TRUE,FALSE,"Aurora kinase inhibitor"
"CEP.33779","Pearson.est","JAK inhibitor",-0.22186,-0.586,0.906,1116,1,TRUE,FALSE,"JAK inhibitor"
"CGM097","Pearson.est","MDM inhibitor",0.32425,0.861,0.65,488,0.877,TRUE,FALSE,"MDM inhibitor"
"CGS.20625","Pearson.est","benzodiazepine receptor agonist",-0.29829,-0.879,0.527,979,0.989,TRUE,FALSE,"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist"
"CMPD.1","Pearson.est","p38 MAPK inhibitor",-0.42277,-1.17,0.253,1028,0.848,TRUE,FALSE,"p38 MAPK inhibitor"
"CNX.2006","Pearson.est","EGFR inhibitor",-0.30402,-0.867,0.631,1106,0.901,TRUE,FALSE,"EGFR inhibitor"
"CP.724714","Pearson.est","EGFR inhibitor",0.25878,0.694,0.827,181,0.968,TRUE,FALSE,"EGFR inhibitor, protein tyrosine kinase inhibitor"
"CPP","Pearson.est","glutamate receptor antagonist",-0.35475,-1.04,0.344,753,0.816,TRUE,FALSE,"glutamate receptor antagonist"
"CR8..R.","Pearson.est","CDK inhibitor",0.19649,0.499,0.968,235,0.976,TRUE,FALSE,"CDK inhibitor"
"CYC116","Pearson.est","Aurora kinase inhibitor",-0.14334,-0.399,0.993,1193,0.998,TRUE,FALSE,"Aurora kinase inhibitor"
"D.4476","Pearson.est","TGF beta receptor inhibitor",0.29306,0.768,0.776,116,0.995,TRUE,FALSE,"TGF beta receptor inhibitor"
"DMH1","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.29572,-0.811,0.665,1057,0.949,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"EMD.53998","Pearson.est","phosphodiesterase inhibitor",-0.33333,-1.05,0.377,441,0.8,TRUE,FALSE,"phosphodiesterase inhibitor"
"ENMD.2076","Pearson.est","Aurora kinase inhibitor",0.14945,0.403,0.997,221,0.996,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"ENMD.2076","Pearson.est","FLT3 inhibitor",0.22365,0.581,0.926,628,0.991,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"ENMD.2076","Pearson.est","VEGFR inhibitor",0.306,0.818,0.656,631,0.954,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"EVP4593","Pearson.est","NFkB pathway inhibitor",0.36539,0.942,0.55,442,0.84,TRUE,FALSE,"NFkB pathway inhibitor"
"FERb.033","Pearson.est","EGFR inhibitor",-0.17603,-0.522,0.957,1084,1,TRUE,FALSE,"EGFR inhibitor"
"FK.3311","Pearson.est","cyclooxygenase inhibitor",0.37217,0.914,0.587,484,0.897,TRUE,FALSE,"cyclooxygenase inhibitor"
"FR.122047","Pearson.est","cyclooxygenase inhibitor",-0.3396,-0.93,0.497,1097,0.83,TRUE,FALSE,"cyclooxygenase inhibitor"
"GDC.0879","Pearson.est","RAF inhibitor",0.38821,0.994,0.479,570,0.848,TRUE,FALSE,"RAF inhibitor"
"GSK.3.inhibitor.IX","Pearson.est","glycogen synthase kinase inhibitor",-0.22865,-0.689,0.841,1185,0.974,TRUE,FALSE,"glycogen synthase kinase inhibitor, lipoxygenase inhibitor"
"GSK2110183","Pearson.est","AKT inhibitor",-0.36087,-1.16,0.247,1248,1,TRUE,FALSE,"AKT inhibitor"
"GSK256066","Pearson.est","phosphodiesterase inhibitor",0.33476,0.93,0.515,99,0.835,TRUE,FALSE,"phosphodiesterase inhibitor"
"GTP.14564","Pearson.est","tyrosine kinase inhibitor",0.22642,0.586,0.928,620,0.974,TRUE,FALSE,"FLT3 inhibitor, tyrosine kinase inhibitor"
"GW.583340","Pearson.est","EGFR inhibitor",-0.36352,-1.04,0.405,1027,0.749,TRUE,FALSE,"EGFR inhibitor"
"ICI.162846","Pearson.est","histamine receptor antagonist",0.27534,0.742,0.764,235,0.925,TRUE,FALSE,"histamine receptor antagonist"
"IEM1754","Pearson.est","glutamate receptor antagonist",-0.37813,-1.05,0.366,1199,0.764,TRUE,FALSE,"glutamate receptor antagonist"
"IKK.2.inhibitor.V","Pearson.est","NFkB pathway inhibitor",-0.25583,-0.702,0.831,1109,1,TRUE,FALSE,"IKK inhibitor, NFkB pathway inhibitor"
"JNJ.26481585","Pearson.est","HDAC inhibitor",0.32063,0.886,0.564,462,0.783,TRUE,FALSE,"HDAC inhibitor"
"KW.2449","Pearson.est","Aurora kinase inhibitor",0.35934,0.902,0.595,379,0.857,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2478","Pearson.est","HSP inhibitor",0.36388,0.891,0.607,556,0.911,TRUE,FALSE,"HSP inhibitor"
"KX2.391","Pearson.est","src inhibitor",-0.39804,-1.11,0.329,527,0.638,TRUE,FALSE,"src inhibitor, tubulin polymerization inhibitor"
"LE.135","Pearson.est","retinoid receptor agonist",-0.42677,-1.17,0.259,1168,0.782,TRUE,FALSE,"retinoid receptor agonist"
"LY2109761","Pearson.est","TGF beta receptor inhibitor",-0.67445,-1.76,0.0146,895,0.997,TRUE,FALSE,"TGF beta receptor inhibitor"
"LY2334737","Pearson.est","ribonucleotide reductase inhibitor",0.38882,0.977,0.495,103,0.928,TRUE,FALSE,"antitumor agent, ribonucleotide reductase inhibitor"
"LY2784544","Pearson.est","JAK inhibitor",0.3317,0.818,0.692,486,0.833,TRUE,FALSE,"JAK inhibitor"
"LY2801653","Pearson.est","MET inhibitor",-0.42047,-1.37,0.145,534,0.489,TRUE,FALSE,"MET inhibitor"
"LY3023414","Pearson.est","mTOR inhibitor",0.27162,0.709,0.834,751,1,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY3023414","Pearson.est","PI3K inhibitor",0.22817,0.585,0.929,760,0.993,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY303511","Pearson.est","mTOR inhibitor",0.29085,0.736,0.792,623,0.954,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY303511","Pearson.est","PI3K inhibitor",0.25123,0.645,0.888,781,0.986,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY364947","Pearson.est","p38 MAPK inhibitor",-0.32981,-0.967,0.469,437,0.73,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY364947","Pearson.est","TGF beta receptor inhibitor",0.34363,0.899,0.579,281,0.985,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY456236","Pearson.est","glutamate receptor antagonist",0.32935,0.86,0.606,411,0.947,TRUE,FALSE,"glutamate receptor antagonist"
"MGCD.265","Pearson.est","VEGFR inhibitor",0.29665,0.732,0.815,441,0.979,TRUE,FALSE,"VEGFR inhibitor"
"MK.0812","Pearson.est","CC chemokine receptor antagonist",-0.3638,-1.07,0.33,1025,0.672,TRUE,FALSE,"CC chemokine receptor antagonist"
"MK.2206","Pearson.est","AKT inhibitor",-0.41685,-1.14,0.296,1130,0.707,TRUE,FALSE,"AKT inhibitor"
"MK.2461","Pearson.est","FGFR inhibitor",-0.28496,-0.807,0.601,377,1,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"MK.2461","Pearson.est","VEGFR inhibitor",0.21703,0.558,0.938,666,1,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"MK.5108","Pearson.est","Aurora kinase inhibitor",-0.34834,-0.847,0.641,873,0.96,TRUE,FALSE,"Aurora kinase inhibitor"
"MLN.8054","Pearson.est","Aurora kinase inhibitor",0.30073,0.825,0.636,336,0.831,TRUE,FALSE,"Aurora kinase inhibitor"
"MRS.1220","Pearson.est","adenosine receptor antagonist",0.33512,0.872,0.588,69,0.918,TRUE,FALSE,"adenosine receptor antagonist"
"MTPG","Pearson.est","glutamate receptor antagonist",-0.42579,-1.28,0.202,1229,0.62,TRUE,FALSE,"glutamate receptor antagonist"
"NMS.1286937","Pearson.est","PLK inhibitor",0.28791,0.765,0.73,375,0.831,TRUE,FALSE,"PLK inhibitor"
"NMS.873","Pearson.est","ATPase inhibitor",0.31193,0.805,0.683,206,0.882,TRUE,FALSE,"ATPase inhibitor"
"NMS.E973","Pearson.est","HSP inhibitor",0.38526,0.969,0.514,346,0.776,TRUE,FALSE,"HSP inhibitor"
"NSC.3852","Pearson.est","HDAC inhibitor",0.28163,0.691,0.862,526,0.974,TRUE,FALSE,"HDAC inhibitor"
"NVP.BVU972","Pearson.est","MET inhibitor",-0.56916,-1.53,0.0922,1002,0.558,TRUE,FALSE,"MET inhibitor"
"NVP.TAE226","Pearson.est","protein tyrosine kinase inhibitor",0.35898,0.873,0.64,614,0.985,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"NVP.TAE684","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.31463,0.794,0.727,130,0.933,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"ONX.0914","Pearson.est","proteasome inhibitor",-0.26006,-0.736,0.753,1237,0.932,TRUE,FALSE,"proteasome inhibitor"
"OSI.420","Pearson.est","EGFR inhibitor",-0.3846,-1.15,0.273,1211,0.72,TRUE,FALSE,"EGFR inhibitor"
"OSI.930","Pearson.est","VEGFR inhibitor",-0.18105,-0.504,0.98,235,0.981,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"PCI.24781","Pearson.est","HDAC inhibitor",0.28932,0.736,0.774,344,0.935,TRUE,FALSE,"HDAC inhibitor"
"PD.153035","Pearson.est","EGFR inhibitor",-0.35214,-1.01,0.422,1184,0.664,TRUE,FALSE,"EGFR inhibitor"
"PD.168393","Pearson.est","EGFR inhibitor",0.24126,0.612,0.913,704,0.959,TRUE,FALSE,"EGFR inhibitor"
"PD.184352","Pearson.est","MEK inhibitor",0.3599,0.937,0.517,394,0.905,TRUE,FALSE,"MEK inhibitor"
"PF.04136309","Pearson.est","CC chemokine receptor antagonist",0.24377,0.625,0.883,495,0.981,TRUE,FALSE,"CC chemokine receptor antagonist"
"PF.04691502","Pearson.est","mTOR inhibitor",0.37983,0.967,0.493,503,0.83,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.04691502","Pearson.est","PI3K inhibitor",0.28391,0.738,0.77,448,0.889,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.4981517","Pearson.est","cytochrome P450 inhibitor",0.23777,0.632,0.913,492,0.964,TRUE,FALSE,"cytochrome P450 inhibitor"
"PFI.1","Pearson.est","bromodomain inhibitor",-0.3826,-1.19,0.217,497,0.767,TRUE,FALSE,"bromodomain inhibitor"
"PI3K.IN.2","Pearson.est","PI3K inhibitor",0.26406,0.658,0.879,158,1,TRUE,FALSE,"PI3K inhibitor"
"PIK.75","Pearson.est","PI3K inhibitor",-0.29428,-0.798,0.691,995,0.882,TRUE,FALSE,"DNA protein kinase inhibitor, PI3K inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",0.36175,0.889,0.632,609,0.892,TRUE,FALSE,"PARP inhibitor"
"PLX.4720","Pearson.est","RAF inhibitor",-0.19379,-0.605,0.914,256,0.917,TRUE,FALSE,"RAF inhibitor"
"PP.121","Pearson.est","protein tyrosine kinase inhibitor",0.32424,0.821,0.674,425,0.8,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"PP.2","Pearson.est","src inhibitor",-0.33105,-0.979,0.42,1234,0.918,TRUE,FALSE,"src inhibitor"
"PPT","Pearson.est","estrogen receptor agonist",0.3282,0.82,0.702,519,0.956,TRUE,FALSE,"estrogen receptor agonist"
"PSB.1115","Pearson.est","adenosine receptor antagonist",-0.29188,-0.854,0.6,1276,0.919,TRUE,FALSE,"adenosine receptor antagonist"
"RAF265","Pearson.est","RAF inhibitor",-0.29405,-0.88,0.578,1133,1,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RAF265","Pearson.est","VEGFR inhibitor",0.18083,0.457,0.989,151,0.99,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RG2833","Pearson.est","HDAC inhibitor",0.24238,0.617,0.923,689,1,TRUE,FALSE,"HDAC inhibitor"
"RGFP966","Pearson.est","HDAC inhibitor",-0.58561,-1.7,0.0545,973,0.768,TRUE,FALSE,"HDAC inhibitor"
"RITA","Pearson.est","MDM inhibitor",-0.59608,-1.49,0.066,791,1,TRUE,FALSE,"MDM inhibitor"
"RS.17053","Pearson.est","adrenergic receptor antagonist",0.30561,0.832,0.647,264,1,TRUE,FALSE,"adrenergic receptor antagonist"
"RS.504393","Pearson.est","CC chemokine receptor antagonist",-0.39367,-1.2,0.202,522,0.89,TRUE,FALSE,"CC chemokine receptor antagonist"
"Ro.106.9920","Pearson.est","NFkB pathway inhibitor",0.37533,0.952,0.48,163,0.908,TRUE,FALSE,"NFkB pathway inhibitor"
"S26948","Pearson.est","PPAR receptor agonist",0.37022,0.944,0.527,567,0.759,TRUE,FALSE,"PPAR receptor agonist"
"SAR131675","Pearson.est","VEGFR inhibitor",0.27126,0.675,0.88,461,1,TRUE,FALSE,"VEGFR inhibitor"
"SB.200646","Pearson.est","serotonin receptor antagonist",0.373,0.953,0.529,547,0.942,TRUE,FALSE,"serotonin receptor antagonist"
"SB.218078","Pearson.est","CHK inhibitor",-0.39668,-1.18,0.243,526,1,TRUE,FALSE,"CHK inhibitor"
"SB.225002","Pearson.est","CC chemokine receptor antagonist",0.26211,0.659,0.876,272,1,TRUE,FALSE,"CC chemokine receptor antagonist"
"SB.242235","Pearson.est","p38 MAPK inhibitor",0.36425,0.97,0.452,110,0.855,TRUE,FALSE,"p38 MAPK inhibitor"
"SB.505124","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.40657,-1.1,0.324,986,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"SB.590885","Pearson.est","RAF inhibitor",-0.47781,-1.23,0.222,1129,0.929,TRUE,FALSE,"RAF inhibitor"
"SB.939","Pearson.est","HDAC inhibitor",0.27179,0.693,0.849,700,0.893,TRUE,FALSE,"HDAC inhibitor"
"SCH.58261","Pearson.est","adenosine receptor antagonist",-0.69345,-1.96,0.00707,953,0.182,TRUE,FALSE,"adenosine receptor antagonist"
"SGI.1027","Pearson.est","DNA methyltransferase inhibitor",0.32443,0.816,0.697,299,0.896,TRUE,FALSE,"DNA methyltransferase inhibitor"
"SKF.96365","Pearson.est","calcium channel blocker",-0.45043,-1.14,0.307,824,1,TRUE,FALSE,"calcium channel blocker"
"SN.38","Pearson.est","topoisomerase inhibitor",0.20921,0.585,0.927,908,0.981,TRUE,FALSE,"topoisomerase inhibitor"
"SU014813","Pearson.est","VEGFR inhibitor",0.34773,0.884,0.615,413,0.818,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"TAK.285","Pearson.est","EGFR inhibitor",-0.14206,-0.467,0.985,1253,0.986,TRUE,FALSE,"EGFR inhibitor"
"TAK.901","Pearson.est","Aurora kinase inhibitor",0.3765,0.967,0.509,652,0.91,TRUE,FALSE,"Aurora kinase inhibitor"
"TG.02","Pearson.est","JAK inhibitor",0.38486,0.988,0.498,430,0.788,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100572","Pearson.est","VEGFR inhibitor",0.35681,0.88,0.653,641,0.854,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",0.23962,0.613,0.897,207,0.941,TRUE,FALSE,"PI3K inhibitor"
"TG.101209","Pearson.est","JAK inhibitor",0.28391,0.719,0.815,464,0.994,TRUE,FALSE,"JAK inhibitor"
"TG.101348","Pearson.est","FLT3 inhibitor",0.23112,0.564,0.946,584,0.997,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG.101348","Pearson.est","JAK inhibitor",0.30606,0.731,0.809,584,0.941,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TH.302","Pearson.est","DNA alkylating agent",-0.23801,-0.726,0.798,1301,0.871,TRUE,FALSE,"DNA alkylating agent"
"TW.37","Pearson.est","BCL inhibitor",-0.30553,-0.89,0.587,1224,0.916,TRUE,FALSE,"BCL inhibitor"
"TWS.119","Pearson.est","glycogen synthase kinase inhibitor",0.33112,0.865,0.642,24,0.907,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"U.0126","Pearson.est","MEK inhibitor",0.24154,0.617,0.912,745,0.986,TRUE,FALSE,"MEK inhibitor"
"UH.232....","Pearson.est","dopamine receptor antagonist",0.28125,0.684,0.845,405,0.927,TRUE,FALSE,"dopamine receptor antagonist"
"UNBS.5162","Pearson.est","CC chemokine receptor antagonist",-0.45671,-1.41,0.105,1185,0.531,TRUE,FALSE,"CC chemokine receptor antagonist"
"VER.49009","Pearson.est","HSP inhibitor",0.24455,0.638,0.873,473,0.912,TRUE,FALSE,"HSP inhibitor"
"WHI.P154","Pearson.est","JAK inhibitor",0.21288,0.537,0.955,731,0.991,TRUE,FALSE,"JAK inhibitor"
"WZ.3146","Pearson.est","EGFR inhibitor",-0.19252,-0.584,0.96,1144,1,TRUE,FALSE,"EGFR inhibitor"
"WZ8040","Pearson.est","EGFR inhibitor",-0.43591,-1.29,0.168,1250,0.982,TRUE,FALSE,"EGFR inhibitor"
"XL.647","Pearson.est","EGFR inhibitor",0.29792,0.758,0.779,481,0.922,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"XL.647","Pearson.est","VEGFR inhibitor",0.38072,0.987,0.474,594,0.832,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"YM.976","Pearson.est","phosphodiesterase inhibitor",-0.34612,-1,0.404,1186,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.30721,0.792,0.708,454,0.907,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZK811752","Pearson.est","CC chemokine receptor antagonist",-0.50724,-1.28,0.174,979,0.711,TRUE,FALSE,"CC chemokine receptor antagonist"
"ZM.306416","Pearson.est","Abl kinase inhibitor",0.26393,0.675,0.855,382,0.915,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"acetophenazine","Pearson.est","dopamine receptor antagonist",-0.30411,-0.829,0.649,937,0.785,TRUE,FALSE,"dopamine receptor antagonist"
"acetylsalicylsalicylic.acid","Pearson.est","cyclooxygenase inhibitor",-0.26995,-0.763,0.709,1207,0.858,TRUE,FALSE,"cyclooxygenase inhibitor"
"adaprev","Pearson.est","TGF beta receptor inhibitor",0.29169,0.744,0.783,668,0.994,TRUE,FALSE,"TGF beta receptor inhibitor"
"ajmaline","Pearson.est","sodium channel blocker",-0.22157,-0.639,0.862,1251,1,TRUE,FALSE,"sodium channel blocker"
"alvocidib","Pearson.est","CDK inhibitor",0.3586,0.912,0.577,527,0.949,TRUE,FALSE,"CDK inhibitor"
"amfenac","Pearson.est","cyclooxygenase inhibitor",-0.34226,-1.05,0.344,1167,0.606,TRUE,FALSE,"cyclooxygenase inhibitor"
"amisulpride","Pearson.est","dopamine receptor antagonist",-0.19936,-0.544,0.948,1186,1,TRUE,FALSE,"dopamine receptor antagonist"
"amonafide","Pearson.est","topoisomerase inhibitor",0.27,0.676,0.891,489,0.952,TRUE,FALSE,"topoisomerase inhibitor"
"amsacrine","Pearson.est","topoisomerase inhibitor",-0.27442,-0.776,0.748,1223,0.899,TRUE,FALSE,"topoisomerase inhibitor"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",-0.31448,-0.82,0.688,1095,0.979,TRUE,FALSE,"phosphodiesterase inhibitor"
"anguidine","Pearson.est","protein synthesis inhibitor",0.36271,0.917,0.575,343,0.852,TRUE,FALSE,"protein synthesis inhibitor"
"arctigenin","Pearson.est","MEK inhibitor",0.32648,0.826,0.668,215,0.998,TRUE,FALSE,"MEK inhibitor"
"arcyriaflavin.a","Pearson.est","CDK inhibitor",0.35076,0.939,0.548,723,0.876,TRUE,FALSE,"CDK inhibitor"
"artemisinin","Pearson.est","DNA synthesis inhibitor",0.2864,0.806,0.703,41,0.997,TRUE,FALSE,"DNA synthesis inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",-0.25236,-0.734,0.768,1254,0.951,TRUE,FALSE,"DNA synthesis inhibitor"
"aspirin","Pearson.est","cyclooxygenase inhibitor",0.40376,0.986,0.479,322,0.908,TRUE,FALSE,"cyclooxygenase inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",0.32647,0.859,0.667,704,1,TRUE,FALSE,"histamine receptor antagonist"
"atenolol....","Pearson.est","adrenergic receptor antagonist",0.22127,0.575,0.902,1019,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atenolol......","Pearson.est","adrenergic receptor antagonist",-0.36977,-0.947,0.502,857,0.9,TRUE,FALSE,"adrenergic receptor antagonist"
"atipamezole","Pearson.est","adrenergic receptor antagonist",0.22452,0.647,0.882,490,0.933,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",-0.37546,-0.958,0.52,844,0.883,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"aurora.a.inhibitor.i","Pearson.est","Aurora kinase inhibitor",0.37778,0.995,0.469,655,0.901,TRUE,FALSE,"Aurora kinase inhibitor"
"avanafil","Pearson.est","phosphodiesterase inhibitor",0.27003,0.708,0.835,25,0.886,TRUE,FALSE,"phosphodiesterase inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.48345,-1.43,0.106,1229,0.627,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azodicarbonamide","Pearson.est","DNA synthesis inhibitor",0.3267,0.806,0.704,599,0.958,TRUE,FALSE,"DNA synthesis inhibitor"
"azomycin..2.nitroimidazole.","Pearson.est","protein synthesis inhibitor",0.35191,0.921,0.558,625,0.886,TRUE,FALSE,"protein synthesis inhibitor"
"barasertib","Pearson.est","Aurora kinase inhibitor",0.36074,0.961,0.508,825,0.843,TRUE,FALSE,"Aurora kinase inhibitor"
"baricitinib","Pearson.est","JAK inhibitor",0.37356,0.958,0.514,216,0.927,TRUE,FALSE,"JAK inhibitor"
"bendamustine","Pearson.est","DNA inhibitor",0.19552,0.5,0.985,209,0.998,TRUE,FALSE,"DNA inhibitor"
"benzocaine","Pearson.est","sodium channel blocker",-0.48119,-1.18,0.28,910,0.872,TRUE,FALSE,"sodium channel blocker"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",0.22591,0.59,0.92,186,0.973,TRUE,FALSE,"topoisomerase inhibitor"
