"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"HSP inhibitor","NES","HSP inhibitor",0.73016,2.33,0.00184,199,0.0309
"JAK inhibitor","NES","JAK inhibitor",0.32455,1.06,0.391,285,0.623
"KIT inhibitor","NES","KIT inhibitor",0.38426,1.27,0.217,263,0.6
"MDM inhibitor","NES","MDM inhibitor",0.7613,2.6,0,170,0.00858
"MEK inhibitor","NES","MEK inhibitor",0.73206,2.32,0.00139,88,0.0391
"MET inhibitor","NES","MET inhibitor",0.66753,2.33,0,291,0.084
"microtubule inhibitor","NES","microtubule inhibitor",0.494,1.65,0.0362,378,0.5
"mTOR inhibitor","NES","mTOR inhibitor",0.79353,2.44,0,219,0.00665
"NFkB pathway inhibitor","NES","NFkB pathway inhibitor",-0.27637,-0.971,0.465,1077,0.679
"opioid receptor agonist","NES","opioid receptor agonist",0.56149,1.85,0.0203,476,0.313
"p38 MAPK inhibitor","NES","p38 MAPK inhibitor",0.38082,1.3,0.198,299,0.469
"PARP inhibitor","NES","PARP inhibitor",0.52544,1.76,0.0338,458,0.32
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.39344,1.29,0.216,275,0.657
"phosphatase inhibitor","NES","phosphatase inhibitor",0.38029,1.26,0.213,73,0.918
"phosphodiesterase inhibitor","NES","phosphodiesterase inhibitor",0.26693,0.947,0.477,824,0.711
"PI3K inhibitor","NES","PI3K inhibitor",0.61762,2.02,0.0112,170,0.14
"PLK inhibitor","NES","PLK inhibitor",0.6079,2.04,0.00662,398,0.105
"potassium channel blocker","NES","potassium channel blocker",0.43243,1.47,0.123,168,0.37
"PPAR receptor agonist","NES","PPAR receptor agonist",0.34592,1.19,0.265,597,0.677
"progesterone receptor agonist","NES","progesterone receptor agonist",-0.23866,-0.812,0.65,1241,0.796
"proteasome inhibitor","NES","proteasome inhibitor",0.72249,2.42,0,299,0.0225
"protein synthesis inhibitor","NES","protein synthesis inhibitor",0.35724,1.21,0.254,185,0.755
"protein tyrosine kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.35794,1.21,0.24,869,0.693
"RAF inhibitor","NES","RAF inhibitor",0.63224,2.12,0.0111,342,0.118
"RET tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.66579,2.29,0.0115,156,0.163
"retinoid receptor agonist","NES","retinoid receptor agonist",-0.44432,-1.48,0.108,932,0.461
"ribonucleotide reductase inhibitor","NES","ribonucleotide reductase inhibitor",0.20103,0.681,0.799,236,0.917
"serotonin receptor antagonist","NES","serotonin receptor antagonist",0.27513,0.933,0.505,619,0.878
"sodium channel blocker","NES","sodium channel blocker",0.46894,1.57,0.0934,200,0.451
"src inhibitor","NES","src inhibitor",0.38228,1.28,0.209,334,0.615
"sterol demethylase inhibitor","NES","sterol demethylase inhibitor",0.22755,0.763,0.698,34,0.856
"TGF beta receptor inhibitor","NES","TGF beta receptor inhibitor",0.55243,1.86,0.0263,442,0.405
"thymidylate synthase inhibitor","NES","thymidylate synthase inhibitor",0.32633,1.13,0.333,276,0.774
"topoisomerase inhibitor","NES","topoisomerase inhibitor",0.68744,2.13,0.00291,357,0.0497
"tubulin polymerization inhibitor","NES","tubulin polymerization inhibitor",0.78078,2.49,0,130,0.0109
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.28411,0.963,0.495,664,0.713
"VEGFR inhibitor","NES","VEGFR inhibitor",0.5875,1.92,0.0138,186,0.154
"vitamin D receptor agonist","NES","vitamin D receptor agonist",0.60535,2.03,0.0131,410,0.504
