"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","p38 MAPK inhibitor",-0.43763,-1.32,0.188,1067,0.622
"EGFR inhibitor","NES","PARP inhibitor",-0.21396,-0.637,0.834,622,0.9
"EGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.33868,-1.02,0.44,757,0.761
"EGFR inhibitor","NES","phosphatase inhibitor",-0.37876,-1.12,0.322,963,0.701
"EGFR inhibitor","NES","phosphodiesterase inhibitor",0.31285,1.06,0.378,443,0.99
"EGFR inhibitor","NES","PI3K inhibitor",0.48349,1.62,0.0517,275,0.437
"EGFR inhibitor","NES","PLK inhibitor",0.32658,1.09,0.378,606,1
"EGFR inhibitor","NES","potassium channel blocker",-0.36316,-1.13,0.328,1113,0.753
"EGFR inhibitor","NES","PPAR receptor agonist",-0.40373,-1.22,0.24,942,0.648
"EGFR inhibitor","NES","progesterone receptor agonist",0.35259,1.19,0.254,678,0.865
"EGFR inhibitor","NES","proteasome inhibitor",0.28134,0.918,0.527,971,0.838
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.31362,-0.951,0.48,703,0.725
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",0.2791,0.954,0.49,974,0.836
"EGFR inhibitor","NES","RAF inhibitor",-0.36535,-1.11,0.339,638,0.657
"EGFR inhibitor","NES","RET tyrosine kinase inhibitor",0.3219,1.05,0.399,4,0.952
"EGFR inhibitor","NES","retinoid receptor agonist",0.63403,2.05,0.011,287,0.149
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",-0.29999,-0.926,0.537,872,0.72
"EGFR inhibitor","NES","serotonin receptor agonist",-0.48645,-1.46,0.109,947,0.705
"EGFR inhibitor","NES","serotonin receptor antagonist",0.29145,0.984,0.449,229,0.896
"EGFR inhibitor","NES","sodium channel blocker",0.24688,0.818,0.652,221,0.958
"EGFR inhibitor","NES","src inhibitor",0.34546,1.19,0.241,37,0.865
"EGFR inhibitor","NES","sterol demethylase inhibitor",-0.43056,-1.33,0.184,1243,0.652
"EGFR inhibitor","NES","SYK inhibitor",0.3134,1.03,0.37,153,0.89
"EGFR inhibitor","NES","TGF beta receptor inhibitor",0.27006,0.899,0.56,44,0.84
"EGFR inhibitor","NES","thymidylate synthase inhibitor",-0.4005,-1.23,0.25,1140,0.669
"EGFR inhibitor","NES","topoisomerase inhibitor",-0.19637,-0.594,0.895,326,0.917
"EGFR inhibitor","NES","tubulin polymerization inhibitor",-0.32296,-0.991,0.466,583,0.73
"EGFR inhibitor","NES","tyrosine kinase inhibitor",0.19472,0.651,0.853,1090,0.963
"EGFR inhibitor","NES","VEGFR inhibitor",0.21973,0.708,0.792,27,0.978
"EGFR inhibitor","NES","vitamin D receptor agonist",-0.36958,-1.11,0.323,881,0.657
"Abl kinase inhibitor","NES","EGFR inhibitor",-0.14131,-0.495,0.957,1222,1
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.46517,1.57,0.0776,200,0.375
"Abl kinase inhibitor","NES","acetylcholine receptor agonist",0.44876,1.49,0.107,52,0.387
"Abl kinase inhibitor","NES","acetylcholine receptor antagonist",-0.27496,-0.954,0.505,369,0.857
"Abl kinase inhibitor","NES","adenosine receptor antagonist",-0.61817,-2.12,0.0126,1069,0.247
"Abl kinase inhibitor","NES","adrenergic receptor agonist",0.23662,0.781,0.676,141,0.981
"Abl kinase inhibitor","NES","adrenergic receptor antagonist",-0.19067,-0.649,0.818,456,0.987
"Abl kinase inhibitor","NES","AKT inhibitor",0.31209,1.04,0.395,752,0.839
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",0.47369,1.61,0.0808,114,0.433
"Abl kinase inhibitor","NES","androgen receptor antagonist",0.46945,1.54,0.0978,718,0.381
"Abl kinase inhibitor","NES","antioxidant",0.59016,1.98,0.0132,556,0.4
"Abl kinase inhibitor","NES","AP inhibitor",-0.55825,-1.91,0.02,1198,0.356
"Abl kinase inhibitor","NES","ATPase inhibitor",0.27171,0.909,0.512,673,0.908
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",-0.3166,-1.08,0.34,1195,0.876
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",0.20211,0.689,0.786,130,0.996
"Abl kinase inhibitor","NES","bacterial DNA gyrase inhibitor",0.55109,1.92,0.0161,355,0.276
"Abl kinase inhibitor","NES","BCL inhibitor",-0.25443,-0.87,0.562,1117,0.877
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.48272,1.6,0.0877,59,0.402
"Abl kinase inhibitor","NES","benzodiazepine receptor agonist",-0.16751,-0.576,0.879,948,0.993
"Abl kinase inhibitor","NES","bromodomain inhibitor",-0.54396,-1.86,0.0249,730,0.225
"Abl kinase inhibitor","NES","calcium channel blocker",0.22892,0.772,0.694,236,0.945
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",0.18241,0.612,0.888,531,0.958
"Abl kinase inhibitor","NES","CDK inhibitor",-0.10675,-0.362,0.996,1095,0.994
"Abl kinase inhibitor","NES","CHK inhibitor",-0.39672,-1.35,0.18,532,0.545
"Abl kinase inhibitor","NES","cyclooxygenase inhibitor",-0.16836,-0.58,0.893,1182,1
"Abl kinase inhibitor","NES","cytochrome P450 inhibitor",-0.49547,-1.66,0.0638,803,0.394
"Abl kinase inhibitor","NES","DNA alkylating agent",-0.29027,-1,0.423,1116,0.926
"Abl kinase inhibitor","NES","DNA inhibitor",0.11495,0.393,0.985,1195,1
"Abl kinase inhibitor","NES","DNA methyltransferase inhibitor",0.27739,0.921,0.541,456,0.948
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",0.33296,1.13,0.311,171,0.756
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",0.22467,0.774,0.68,650,0.967
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.18946,0.647,0.848,166,0.961
"Abl kinase inhibitor","NES","estrogen receptor agonist",-0.20068,-0.674,0.809,1057,0.994
"Abl kinase inhibitor","NES","estrogen receptor antagonist",-0.29314,-0.992,0.439,1218,0.884
"Abl kinase inhibitor","NES","FGFR inhibitor",0.4841,1.61,0.0691,186,0.433
"Abl kinase inhibitor","NES","FLT3 inhibitor",-0.2161,-0.747,0.729,1079,0.965
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.18149,0.609,0.877,691,0.942
"Abl kinase inhibitor","NES","glutamate receptor antagonist",0.23865,0.794,0.685,433,0.986
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.35847,-1.22,0.237,1249,0.659
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",0.46151,1.59,0.0721,155,0.38
"Abl kinase inhibitor","NES","HCV inhibitor",-0.41775,-1.44,0.136,807,0.519
"Abl kinase inhibitor","NES","HDAC inhibitor",0.11925,0.4,0.982,473,1
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.30592,1.05,0.373,82,0.853
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",0.48936,1.67,0.0544,129,0.518
"Abl kinase inhibitor","NES","HMGCR inhibitor",0.57215,1.96,0.0075,316,0.3
"Abl kinase inhibitor","NES","HSP inhibitor",0.39303,1.31,0.181,307,0.595
"Abl kinase inhibitor","NES","JAK inhibitor",0.21611,0.747,0.75,424,0.961
"Abl kinase inhibitor","NES","KIT inhibitor",0.19194,0.648,0.835,462,1
"Abl kinase inhibitor","NES","MDM inhibitor",-0.27663,-0.94,0.494,969,0.795
"Abl kinase inhibitor","NES","MEK inhibitor",0.53529,1.79,0.0364,423,0.387
"Abl kinase inhibitor","NES","MET inhibitor",0.47682,1.64,0.0644,187,0.496
"Abl kinase inhibitor","NES","microtubule inhibitor",-0.23916,-0.806,0.662,499,0.909
"Abl kinase inhibitor","NES","mTOR inhibitor",0.19573,0.658,0.821,521,1
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",0.30623,1.03,0.421,221,0.827
"Abl kinase inhibitor","NES","opioid receptor agonist",-0.40704,-1.42,0.142,896,0.491
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",0.29276,0.978,0.453,164,0.868
"Abl kinase inhibitor","NES","PARP inhibitor",0.37189,1.26,0.213,101,0.654
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.25146,0.831,0.596,399,0.974
"Abl kinase inhibitor","NES","phosphatase inhibitor",0.2109,0.713,0.748,360,0.987
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",0.29596,1.02,0.424,952,0.816
"Abl kinase inhibitor","NES","PI3K inhibitor",0.18176,0.616,0.853,521,0.975
"Abl kinase inhibitor","NES","PLK inhibitor",0.39597,1.32,0.176,817,0.616
"Abl kinase inhibitor","NES","potassium channel blocker",0.36066,1.23,0.246,864,0.638
"Abl kinase inhibitor","NES","PPAR receptor agonist",-0.27545,-0.944,0.494,778,0.83
"Abl kinase inhibitor","NES","progesterone receptor agonist",0.37482,1.25,0.248,586,0.637
"Abl kinase inhibitor","NES","proteasome inhibitor",-0.24324,-0.845,0.615,1094,0.883
"Abl kinase inhibitor","NES","protein synthesis inhibitor",-0.29741,-1.01,0.415,904,0.969
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.31347,1.06,0.382,178,0.868
"Abl kinase inhibitor","NES","RAF inhibitor",0.26587,0.897,0.56,194,0.903
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.3399,1.14,0.318,322,0.771
"Abl kinase inhibitor","NES","retinoid receptor agonist",-0.52952,-1.86,0.0309,1112,0.225
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",-0.21937,-0.742,0.731,1253,0.935
"Abl kinase inhibitor","NES","serotonin receptor agonist",-0.28515,-0.964,0.46,724,0.886
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.2725,0.915,0.535,226,0.927
"Abl kinase inhibitor","NES","sodium channel blocker",0.13284,0.443,0.969,245,1
"Abl kinase inhibitor","NES","src inhibitor",0.44774,1.52,0.103,182,0.378
"Abl kinase inhibitor","NES","sterol demethylase inhibitor",0.25769,0.871,0.573,288,0.925
"Abl kinase inhibitor","NES","SYK inhibitor",0.59501,1.98,0.0143,157,0.4
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",-0.36736,-1.23,0.246,493,0.7
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",-0.47924,-1.62,0.0632,1147,0.375
"Abl kinase inhibitor","NES","topoisomerase inhibitor",0.096971,0.334,1,900,0.997
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",-0.13365,-0.457,0.977,552,1
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.23657,0.796,0.668,178,1
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.19118,0.647,0.854,655,0.961
"Abl kinase inhibitor","NES","vitamin D receptor agonist",-0.42482,-1.47,0.126,1199,0.538
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.46656,-1.7,0.0588,1015,0.373
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",0.36457,1.28,0.2,385,0.958
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",-0.53308,-1.83,0.0378,1069,0.354
"acetylcholine receptor agonist","NES","acetylcholine receptor antagonist",0.34267,1.18,0.294,306,0.741
"acetylcholine receptor agonist","NES","adenosine receptor antagonist",-0.30006,-1.07,0.377,667,0.858
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.15133,0.526,0.923,322,0.949
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",-0.16632,-0.6,0.888,422,0.94
"acetylcholine receptor agonist","NES","AKT inhibitor",-0.28069,-1.02,0.418,375,0.868
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",0.21151,0.735,0.75,53,0.914
"acetylcholine receptor agonist","NES","androgen receptor antagonist",0.48252,1.65,0.0595,518,0.486
"acetylcholine receptor agonist","NES","antioxidant",-0.19912,-0.702,0.766,1292,0.876
"acetylcholine receptor agonist","NES","AP inhibitor",-0.36059,-1.27,0.226,922,0.669
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.31334,-1.09,0.357,952,0.868
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",-0.12539,-0.45,0.966,1156,0.97
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.22382,-0.795,0.682,1089,0.977
"acetylcholine receptor agonist","NES","bacterial DNA gyrase inhibitor",0.56782,1.96,0.0129,339,0.769
"acetylcholine receptor agonist","NES","BCL inhibitor",-0.20911,-0.748,0.726,280,0.922
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",0.41182,1.41,0.156,385,0.822
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",-0.22239,-0.793,0.636,1212,0.945
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.59582,-2.15,0.00472,799,0.182
"acetylcholine receptor agonist","NES","calcium channel blocker",0.26498,0.945,0.509,178,0.966
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",0.40939,1.39,0.166,584,0.773
"acetylcholine receptor agonist","NES","CDK inhibitor",0.19238,0.67,0.783,691,0.88
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.83582,-2.93,0,1120,0.00211
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",0.26684,0.931,0.48,745,0.954
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",0.16737,0.585,0.864,868,0.946
"acetylcholine receptor agonist","NES","DNA alkylating agent",-0.19522,-0.703,0.755,1077,0.9
"acetylcholine receptor agonist","NES","DNA inhibitor",0.20901,0.726,0.74,73,0.902
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",0.22067,0.76,0.675,213,0.905
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",0.33122,1.18,0.277,468,0.741
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",-0.31356,-1.09,0.336,686,0.868
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.29169,1.04,0.359,282,0.899
"acetylcholine receptor agonist","NES","estrogen receptor agonist",0.34098,1.19,0.271,504,0.819
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",-0.26662,-0.954,0.477,1158,0.911
"acetylcholine receptor agonist","NES","FGFR inhibitor",0.22439,0.782,0.654,742,0.925
"acetylcholine receptor agonist","NES","FLT3 inhibitor",0.27039,0.915,0.533,693,0.947
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",-0.43956,-1.61,0.078,840,0.44
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",0.43312,1.49,0.127,440,0.726
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.21074,-0.748,0.738,921,0.922
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",0.28703,0.978,0.449,456,0.988
"acetylcholine receptor agonist","NES","HCV inhibitor",0.36047,1.23,0.257,69,0.848
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.40388,-1.46,0.105,1053,0.45
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.22704,0.782,0.686,240,0.925
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.49478,1.74,0.0434,683,0.521
"acetylcholine receptor agonist","NES","HMGCR inhibitor",0.49792,1.65,0.0679,145,0.486
"acetylcholine receptor agonist","NES","HSP inhibitor",-0.41763,-1.48,0.115,1111,0.464
"acetylcholine receptor agonist","NES","JAK inhibitor",0.34096,1.15,0.329,198,0.759
"acetylcholine receptor agonist","NES","KIT inhibitor",0.24134,0.816,0.646,695,1
"acetylcholine receptor agonist","NES","MDM inhibitor",0.35413,1.21,0.264,480,0.831
"acetylcholine receptor agonist","NES","MEK inhibitor",0.22423,0.79,0.673,182,1
"acetylcholine receptor agonist","NES","MET inhibitor",0.31679,1.09,0.362,703,0.84
"acetylcholine receptor agonist","NES","microtubule inhibitor",-0.19453,-0.692,0.777,1007,0.863
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.26468,-0.923,0.507,415,0.931
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.16325,0.564,0.904,525,0.942
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.54443,1.87,0.0232,393,0.594
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",0.1947,0.685,0.801,386,0.931
"acetylcholine receptor agonist","NES","PARP inhibitor",-0.22284,-0.801,0.642,1088,1
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.25742,0.89,0.567,653,0.958
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.15386,-0.554,0.921,1338,0.957
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",-0.19671,-0.738,0.712,263,0.879
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.24015,-0.861,0.598,725,0.934
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.45195,-1.59,0.075,1093,0.409
"acetylcholine receptor agonist","NES","potassium channel blocker",-0.51529,-1.85,0.0387,691,0.439
"acetylcholine receptor agonist","NES","PPAR receptor agonist",0.23332,0.802,0.646,670,1
"acetylcholine receptor agonist","NES","progesterone receptor agonist",-0.24711,-0.886,0.573,1270,0.924
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.50695,-1.82,0.0349,958,0.292
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.19887,0.684,0.781,879,0.908
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",-0.32114,-1.15,0.295,430,0.852
"acetylcholine receptor agonist","NES","RAF inhibitor",0.36255,1.25,0.232,863,0.869
"acetylcholine receptor agonist","NES","RET tyrosine kinase inhibitor",0.37215,1.26,0.229,630,0.922
"acetylcholine receptor agonist","NES","retinoid receptor agonist",-0.20994,-0.744,0.751,774,0.899
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",-0.37393,-1.37,0.155,907,0.545
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.19879,0.683,0.792,568,0.886
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",-0.29139,-1.05,0.386,1084,0.851
"acetylcholine receptor agonist","NES","sodium channel blocker",-0.22337,-0.789,0.659,428,0.918
"acetylcholine receptor agonist","NES","src inhibitor",0.28366,0.973,0.506,163,0.953
"acetylcholine receptor agonist","NES","sterol demethylase inhibitor",0.23991,0.844,0.608,756,1
"acetylcholine receptor agonist","NES","SYK inhibitor",-0.26565,-0.965,0.462,1114,0.933
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.25353,-0.894,0.561,648,0.949
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",-0.42342,-1.48,0.102,1183,0.464
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",-0.13626,-0.479,0.944,449,0.981
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.23042,0.772,0.691,539,0.913
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.13465,0.468,0.97,574,0.96
"acetylcholine receptor agonist","NES","VEGFR inhibitor",0.22224,0.786,0.656,632,0.978
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",0.51847,1.81,0.0291,496,0.517
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.50769,-1.79,0.039,917,0.462
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.2748,-0.983,0.487,1130,0.725
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",0.21354,0.721,0.727,778,0.804
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",-0.36099,-1.31,0.199,1297,0.776
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",-0.36409,-1.3,0.195,1184,0.722
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",-0.14687,-0.516,0.951,1293,0.939
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",-0.30138,-1.08,0.361,1221,0.697
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.29093,-1.05,0.38,1266,0.676
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.24514,0.807,0.642,748,0.767
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.34256,1.18,0.277,508,0.612
"acetylcholine receptor antagonist","NES","antioxidant",-0.22419,-0.812,0.649,976,0.796
"acetylcholine receptor antagonist","NES","AP inhibitor",0.44108,1.51,0.0921,397,0.821
"acetylcholine receptor antagonist","NES","ATPase inhibitor",0.24343,0.836,0.602,128,0.765
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",0.35646,1.21,0.262,526,0.619
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.18232,-0.657,0.822,1048,0.921
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",-0.236,-0.838,0.606,316,0.783
"acetylcholine receptor antagonist","NES","BCL inhibitor",0.28305,0.967,0.455,585,0.689
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.27144,0.898,0.54,251,0.732
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.30484,1.04,0.414,529,0.662
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.4122,1.4,0.17,382,0.586
"acetylcholine receptor antagonist","NES","calcium channel blocker",-0.2445,-0.896,0.562,1104,0.807
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.67253,2.25,0.00336,348,0.145
"acetylcholine receptor antagonist","NES","CDK inhibitor",0.24226,0.837,0.61,650,0.784
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.53781,-1.95,0.0319,916,0.765
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.32824,1.12,0.322,449,0.657
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",0.48731,1.65,0.0639,694,1
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.22048,-0.796,0.667,1106,0.793
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.1574,0.537,0.923,445,0.942
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",0.42019,1.42,0.136,209,0.822
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.2388,0.826,0.653,608,0.759
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.2661,-0.98,0.462,1319,0.7
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.22922,0.776,0.683,573,0.772
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.22537,0.761,0.742,170,0.773
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",-0.23788,-0.876,0.583,319,0.808
"acetylcholine receptor antagonist","NES","FGFR inhibitor",0.39661,1.33,0.174,425,0.627
