"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"RAF inhibitor","NES","BCL inhibitor",0.54422,1.54,0.0762,72,0.105
"RAF inhibitor","NES","FLT3 inhibitor",0.50661,1.46,0.086,22,0.118
"RAF inhibitor","NES","KIT inhibitor",0.58621,1.65,0.0397,53,0.082
"RAF inhibitor","NES","mTOR inhibitor",-0.32192,-0.9,0.55,47,0.668
"RAF inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.62028,1.72,0.046,42,0.116
"RAF inhibitor","NES","RAF inhibitor",0.91156,2.55,0,18,0
"RAF inhibitor","NES","src inhibitor",-0.4864,-1.4,0.14,115,0.272
"RAF inhibitor","NES","topoisomerase inhibitor",-0.3282,-0.915,0.528,83,0.813
"RAF inhibitor","NES","tubulin polymerization inhibitor",-0.72789,-2.08,0.00613,107,0.0286
"RAF inhibitor","NES","tyrosine kinase inhibitor",0.51701,1.45,0.116,76,0.105
"RAF inhibitor","NES","VEGFR inhibitor",0.60263,1.7,0.0472,55,0.0856
"RET tyrosine kinase inhibitor","NES","EGFR inhibitor",0.5967,1.65,0.0452,35,0.0606
"RET tyrosine kinase inhibitor","NES","Abl kinase inhibitor",0.65992,1.83,0.0104,32,0.0255
"RET tyrosine kinase inhibitor","NES","BCL inhibitor",0.3418,0.934,0.505,52,0.596
"RET tyrosine kinase inhibitor","NES","KIT inhibitor",0.83876,2.28,0,13,0.0014
"RET tyrosine kinase inhibitor","NES","mTOR inhibitor",0.28873,0.791,0.724,107,0.713
"RET tyrosine kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.78656,2.16,0,13,0.00279
"RET tyrosine kinase inhibitor","NES","src inhibitor",0.59302,1.61,0.0503,37,0.065
"RET tyrosine kinase inhibitor","NES","topoisomerase inhibitor",-0.8042,-2.34,0,115,0.000468
"RET tyrosine kinase inhibitor","NES","tubulin polymerization inhibitor",-0.78322,-2.25,0,112,0.000468
"RET tyrosine kinase inhibitor","NES","VEGFR inhibitor",0.81578,2.22,0,22,0.00279
"src inhibitor","NES","EGFR inhibitor",0.96403,2.75,0,13,0
"src inhibitor","NES","BCL inhibitor",-0.47628,-1.47,0.0963,139,0.197
"src inhibitor","NES","FLT3 inhibitor",0.57469,1.63,0.0467,50,0.114
"src inhibitor","NES","KIT inhibitor",0.50542,1.46,0.108,50,0.169
"src inhibitor","NES","mTOR inhibitor",-0.40426,-1.24,0.207,57,0.286
"src inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.47368,1.34,0.151,73,0.158
"src inhibitor","NES","RAF inhibitor",-0.34973,-1.08,0.345,128,0.339
"src inhibitor","NES","topoisomerase inhibitor",-0.71831,-2.17,0.0112,102,0.0133
"src inhibitor","NES","VEGFR inhibitor",0.46829,1.34,0.154,77,0.158
"topoisomerase inhibitor","NES","EGFR inhibitor",-0.84058,-2.56,0,116,0.00257
"topoisomerase inhibitor","NES","Abl kinase inhibitor",-0.36879,-1.12,0.314,52,0.466
"topoisomerase inhibitor","NES","BCL inhibitor",0.40318,1.12,0.322,71,0.479
"topoisomerase inhibitor","NES","FLT3 inhibitor",-0.43946,-1.3,0.169,96,0.317
"topoisomerase inhibitor","NES","KIT inhibitor",-0.49265,-1.47,0.0944,67,0.309
"topoisomerase inhibitor","NES","mTOR inhibitor",0.35714,1,0.459,96,0.452
"topoisomerase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.37121,-1.1,0.328,67,0.427
"topoisomerase inhibitor","NES","RAF inhibitor",-0.47518,-1.44,0.122,67,0.249
"topoisomerase inhibitor","NES","src inhibitor",-0.30357,-0.95,0.495,85,0.554
"topoisomerase inhibitor","NES","tubulin polymerization inhibitor",0.69644,1.9,0.00846,24,0.024
"topoisomerase inhibitor","NES","tyrosine kinase inhibitor",-0.47518,-1.47,0.108,67,0.309
"topoisomerase inhibitor","NES","VEGFR inhibitor",-0.25672,-0.758,0.726,49,0.737
"tubulin polymerization inhibitor","NES","EGFR inhibitor",-0.72263,-2.17,0.00683,99,0.0415
"tubulin polymerization inhibitor","NES","Abl kinase inhibitor",-0.22143,-0.706,0.809,31,0.807
"tubulin polymerization inhibitor","NES","BCL inhibitor",-0.277,-0.843,0.645,134,0.724
"tubulin polymerization inhibitor","NES","FLT3 inhibitor",0.27046,0.752,0.772,93,0.768
"tubulin polymerization inhibitor","NES","KIT inhibitor",-0.39259,-1.2,0.249,53,0.48
"tubulin polymerization inhibitor","NES","mTOR inhibitor",0.48921,1.36,0.126,77,0.205
"tubulin polymerization inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.33835,-1.05,0.387,45,0.512
"tubulin polymerization inhibitor","NES","RAF inhibitor",-0.57235,-1.78,0.0161,135,0.104
"tubulin polymerization inhibitor","NES","topoisomerase inhibitor",0.69889,1.92,0.00693,23,0.0182
"tubulin polymerization inhibitor","NES","tyrosine kinase inhibitor",-0.41429,-1.27,0.21,58,0.514
"tubulin polymerization inhibitor","NES","VEGFR inhibitor",-0.34091,-1.05,0.409,45,0.512
"tyrosine kinase inhibitor","NES","EGFR inhibitor",0.66667,1.78,0.015,56,0.03
"tyrosine kinase inhibitor","NES","Abl kinase inhibitor",0.63946,1.73,0.0233,58,0.033
"tyrosine kinase inhibitor","NES","BCL inhibitor",0.34619,0.932,0.536,25,0.536
"tyrosine kinase inhibitor","NES","FLT3 inhibitor",0.64384,1.7,0.0191,58,0.0334
"tyrosine kinase inhibitor","NES","KIT inhibitor",0.70423,1.85,0.0105,52,0.0235
"tyrosine kinase inhibitor","NES","mTOR inhibitor",-0.24214,-0.717,0.792,76,0.804
"tyrosine kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.71429,1.9,0.00562,52,0.0365
"tyrosine kinase inhibitor","NES","RAF inhibitor",0.59864,1.61,0.0454,64,0.0432
"tyrosine kinase inhibitor","NES","src inhibitor",0.61293,1.63,0.0317,44,0.044
"tyrosine kinase inhibitor","NES","topoisomerase inhibitor",-0.78912,-2.39,0,116,0.00254
"tyrosine kinase inhibitor","NES","tubulin polymerization inhibitor",-0.61905,-1.85,0.0198,91,0.0288
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.69493,1.86,0.00704,26,0.0296
"tyrosine kinase inhibitor","NES","VEGFR inhibitor",0.71942,1.91,0.0028,52,0.0677
"VEGFR inhibitor","NES","EGFR inhibitor",-0.50374,-1.52,0.103,98,0.0883
"VEGFR inhibitor","NES","Abl kinase inhibitor",0.77121,2.01,0.00443,27,0.00289
"VEGFR inhibitor","NES","BCL inhibitor",0.32737,0.84,0.661,77,0.661
"VEGFR inhibitor","NES","FLT3 inhibitor",0.74922,1.92,0.0045,27,0.00742
"VEGFR inhibitor","NES","KIT inhibitor",0.92958,2.35,0,20,0
"VEGFR inhibitor","NES","mTOR inhibitor",0.38356,1,0.457,96,0.506
"VEGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.94286,2.48,0,20,0
"VEGFR inhibitor","NES","RAF inhibitor",0.61905,1.6,0.0405,61,0.0629
"VEGFR inhibitor","NES","src inhibitor",0.63343,1.59,0.0396,29,0.0584
"VEGFR inhibitor","NES","topoisomerase inhibitor",-0.67648,-1.97,0.0193,127,0.0359
"VEGFR inhibitor","NES","tubulin polymerization inhibitor",-0.55782,-1.67,0.0531,82,0.0786
"VEGFR inhibitor","NES","tyrosine kinase inhibitor",0.89796,2.3,0,20,0
"VEGFR inhibitor","NES","VEGFR inhibitor",0.95683,2.46,0,19,0
