"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"GW.788388","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.29129,0.719,0.803,396,0.973,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"HMN.214","Pearson.est","PLK inhibitor",0.35549,0.858,0.679,869,0.876,TRUE,FALSE,"PLK inhibitor"
"ICI.162846","Pearson.est","histamine receptor antagonist",0.33743,0.828,0.682,250,0.937,TRUE,FALSE,"histamine receptor antagonist"
"IEM1754","Pearson.est","glutamate receptor antagonist",0.26857,0.674,0.838,205,0.948,TRUE,FALSE,"glutamate receptor antagonist"
"IKK.2.inhibitor.V","Pearson.est","NFkB pathway inhibitor",0.30658,0.76,0.758,158,0.949,TRUE,FALSE,"IKK inhibitor, NFkB pathway inhibitor"
"JNJ.16259685","Pearson.est","glutamate receptor antagonist",0.37571,0.93,0.554,36,0.842,TRUE,FALSE,"glutamate receptor antagonist"
"JNJ.26481585","Pearson.est","HDAC inhibitor",0.18452,0.459,0.99,561,1,TRUE,FALSE,"HDAC inhibitor"
"KI.8751","Pearson.est","KIT inhibitor",-0.31485,-0.837,0.635,1007,0.865,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KI.8751","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.29128,-0.755,0.755,1146,0.825,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KI.8751","Pearson.est","VEGFR inhibitor",-0.29899,-0.771,0.74,1118,0.823,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KW.2449","Pearson.est","Abl kinase inhibitor",-0.33733,-1.04,0.42,450,0.697,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2449","Pearson.est","FLT3 inhibitor",0.34202,0.843,0.663,504,0.863,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2478","Pearson.est","HSP inhibitor",0.35987,0.928,0.542,433,0.825,TRUE,FALSE,"HSP inhibitor"
"KX2.391","Pearson.est","src inhibitor",-0.28422,-0.802,0.681,380,0.898,TRUE,FALSE,"src inhibitor, tubulin polymerization inhibitor"
"LE.135","Pearson.est","retinoid receptor agonist",-0.80808,-2.28,0,1133,0.0687,TRUE,FALSE,"retinoid receptor agonist"
"LGX818","Pearson.est","RAF inhibitor",0.38592,0.937,0.543,258,0.787,TRUE,FALSE,"RAF inhibitor"
"LY2784544","Pearson.est","JAK inhibitor",0.37664,0.932,0.544,241,0.82,TRUE,FALSE,"JAK inhibitor"
"LY3023414","Pearson.est","PI3K inhibitor",0.3047,0.74,0.804,287,0.905,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY303511","Pearson.est","mTOR inhibitor",0.18925,0.456,0.997,539,0.99,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY303511","Pearson.est","PI3K inhibitor",-0.36435,-1.05,0.358,1120,0.865,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY364947","Pearson.est","p38 MAPK inhibitor",-0.29098,-0.821,0.667,1290,1,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"MEK1.2.inhibitor","Pearson.est","MEK inhibitor",-0.21148,-0.622,0.914,280,1,TRUE,FALSE,"MEK inhibitor"
"MG.132","Pearson.est","proteasome inhibitor",0.36399,0.877,0.627,179,0.885,TRUE,FALSE,"proteasome inhibitor"
"MGCD.265","Pearson.est","VEGFR inhibitor",-0.31004,-0.821,0.674,1174,0.831,TRUE,FALSE,"VEGFR inhibitor"
"MK.2461","Pearson.est","FGFR inhibitor",-0.6322,-1.82,0.0383,1178,0.168,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"MK.2461","Pearson.est","VEGFR inhibitor",-0.22213,-0.636,0.903,1182,0.967,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"MK.8745","Pearson.est","Aurora kinase inhibitor",0.25038,0.627,0.886,615,0.972,TRUE,FALSE,"Aurora kinase inhibitor"
"ML133","Pearson.est","potassium channel blocker",0.26088,0.682,0.819,182,0.902,TRUE,FALSE,"potassium channel blocker"
"MLN.8054","Pearson.est","Aurora kinase inhibitor",0.32181,0.844,0.635,527,1,TRUE,FALSE,"Aurora kinase inhibitor"
"MNS..3.4.Methylenedioxy.nitrostyrene.","Pearson.est","src inhibitor",-0.54381,-1.52,0.0879,1053,0.226,TRUE,FALSE,"src inhibitor, syk inhibitor"
"NMS.873","Pearson.est","ATPase inhibitor",-0.30723,-0.906,0.52,1336,1,TRUE,FALSE,"ATPase inhibitor"
"NSC.3852","Pearson.est","HDAC inhibitor",-0.29233,-0.82,0.658,1024,0.876,TRUE,FALSE,"HDAC inhibitor"
"NU6027","Pearson.est","CDK inhibitor",-0.43109,-1.11,0.334,1069,0.686,TRUE,FALSE,"CDK inhibitor"
"NVP.BEZ235","Pearson.est","PI3K inhibitor",0.34504,0.867,0.612,419,0.851,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"NVP.BVU972","Pearson.est","MET inhibitor",-0.53031,-1.37,0.157,1115,0.487,TRUE,FALSE,"MET inhibitor"
"NVP.TAE684","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.38551,-1.11,0.31,1078,0.541,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"ONX.0914","Pearson.est","proteasome inhibitor",-0.57291,-1.4,0.12,1235,0.578,TRUE,FALSE,"proteasome inhibitor"
"OSI.027","Pearson.est","mTOR inhibitor",0.17507,0.451,0.992,280,0.992,TRUE,FALSE,"mTOR inhibitor"
"OSI.420","Pearson.est","EGFR inhibitor",0.28814,0.722,0.828,275,1,TRUE,FALSE,"EGFR inhibitor"
"OSI.930","Pearson.est","KIT inhibitor",-0.33923,-0.878,0.573,987,0.722,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"OSI.930","Pearson.est","VEGFR inhibitor",0.24061,0.627,0.907,243,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"P276.00","Pearson.est","CDK inhibitor",0.31309,0.79,0.742,688,0.972,TRUE,FALSE,"CDK inhibitor"
"PCI.24781","Pearson.est","HDAC inhibitor",0.27676,0.696,0.841,747,1,TRUE,FALSE,"HDAC inhibitor"
"PD.153035","Pearson.est","EGFR inhibitor",0.17017,0.441,0.993,718,1,TRUE,FALSE,"EGFR inhibitor"
"PD.173074","Pearson.est","FGFR inhibitor",0.37127,0.935,0.545,30,0.949,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.173074","Pearson.est","VEGFR inhibitor",0.36831,0.934,0.534,132,0.925,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.98059","Pearson.est","MEK inhibitor",-0.49981,-1.26,0.21,852,0.6,TRUE,FALSE,"MEK inhibitor"
"PF.04136309","Pearson.est","CC chemokine receptor antagonist",-0.28893,-0.769,0.752,1048,0.919,TRUE,FALSE,"CC chemokine receptor antagonist"
"PF.04691502","Pearson.est","mTOR inhibitor",-0.33876,-0.83,0.672,862,0.95,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.04691502","Pearson.est","PI3K inhibitor",0.26885,0.738,0.784,244,0.838,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.05212384","Pearson.est","PI3K inhibitor",0.31971,0.792,0.703,173,0.873,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.103","Pearson.est","mTOR inhibitor",0.41626,0.986,0.475,285,0.662,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.103","Pearson.est","PI3K inhibitor",-0.23529,-0.633,0.887,1101,0.896,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.828","Pearson.est","PI3K inhibitor",0.2084,0.529,0.965,337,1,TRUE,FALSE,"PI3K inhibitor"
"PIK.75","Pearson.est","PI3K inhibitor",-0.49434,-1.4,0.116,1162,0.396,TRUE,FALSE,"DNA protein kinase inhibitor, PI3K inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",-0.52374,-1.45,0.122,1207,0.342,TRUE,FALSE,"PARP inhibitor"
"PKI.179","Pearson.est","PI3K inhibitor",-0.28382,-0.859,0.618,1153,1,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PP.1","Pearson.est","src inhibitor",-0.2528,-0.711,0.815,338,0.963,TRUE,FALSE,"src inhibitor"
"PP.2","Pearson.est","src inhibitor",-0.5149,-1.34,0.166,1305,0.699,TRUE,FALSE,"src inhibitor"
"PPT","Pearson.est","estrogen receptor agonist",-0.26655,-0.683,0.843,806,0.971,TRUE,FALSE,"estrogen receptor agonist"
"PRT062070","Pearson.est","JAK inhibitor",0.40022,0.991,0.484,512,0.919,TRUE,FALSE,"JAK inhibitor, syk inhibitor"
"PSB.1115","Pearson.est","adenosine receptor antagonist",0.39912,0.995,0.465,26,0.811,TRUE,FALSE,"adenosine receptor antagonist"
"RAF265","Pearson.est","VEGFR inhibitor",-0.16661,-0.482,1,1145,1,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RG108","Pearson.est","DNA methyltransferase inhibitor",-0.36716,-1.04,0.373,492,0.777,TRUE,FALSE,"DNA methyltransferase inhibitor"
"RGFP966","Pearson.est","HDAC inhibitor",-0.41897,-1.07,0.386,938,0.755,TRUE,FALSE,"HDAC inhibitor"
"RS.16566","Pearson.est","serotonin receptor antagonist",0.23528,0.601,0.899,281,0.964,TRUE,FALSE,"serotonin receptor antagonist"
"RS.17053","Pearson.est","adrenergic receptor antagonist",0.28731,0.715,0.797,539,0.889,TRUE,FALSE,"adrenergic receptor antagonist"
"Ro.106.9920","Pearson.est","NFkB pathway inhibitor",0.30989,0.739,0.777,13,1,TRUE,FALSE,"NFkB pathway inhibitor"
"Ro.9187","Pearson.est","HCV inhibitor",-0.41559,-1.08,0.346,932,0.692,TRUE,FALSE,"HCV inhibitor"
"SB.216641","Pearson.est","serotonin receptor antagonist",0.36991,0.949,0.479,348,0.879,TRUE,FALSE,"serotonin receptor antagonist"
"SB.228357","Pearson.est","serotonin receptor antagonist",0.33783,0.829,0.678,505,0.999,TRUE,FALSE,"serotonin receptor antagonist"
"SB.239063","Pearson.est","p38 MAPK inhibitor",-0.35086,-0.979,0.454,999,0.731,TRUE,FALSE,"p38 MAPK inhibitor"
"SB.505124","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.31264,-0.926,0.526,1188,0.764,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"SB.525334","Pearson.est","TGF beta receptor inhibitor",0.348,0.961,0.445,91,0.843,TRUE,FALSE,"TGF beta receptor inhibitor"
"SB.590885","Pearson.est","RAF inhibitor",-0.30036,-0.776,0.68,1159,1,TRUE,FALSE,"RAF inhibitor"
"SKF.96365","Pearson.est","calcium channel blocker",-0.22697,-0.587,0.93,303,0.953,TRUE,FALSE,"calcium channel blocker"
"SR.33805","Pearson.est","calcium channel blocker",0.27521,0.7,0.827,399,0.907,TRUE,FALSE,"calcium channel blocker"
"SU014813","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.23807,-0.705,0.828,1194,0.874,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"SU014813","Pearson.est","VEGFR inhibitor",-0.2132,-0.63,0.899,1184,0.895,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"TAK.632","Pearson.est","RAF inhibitor",0.30766,0.816,0.645,97,0.994,TRUE,FALSE,"RAF inhibitor"
"TG.02","Pearson.est","CDK inhibitor",-0.33315,-1.01,0.386,1318,0.724,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100572","Pearson.est","src inhibitor",0.29697,0.774,0.736,483,0.85,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100572","Pearson.est","VEGFR inhibitor",0.26202,0.66,0.88,170,0.916,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",0.38049,0.937,0.538,404,0.856,TRUE,FALSE,"PI3K inhibitor"
"TG.101209","Pearson.est","JAK inhibitor",0.25501,0.599,0.924,600,0.975,TRUE,FALSE,"JAK inhibitor"
"TG.101348","Pearson.est","FLT3 inhibitor",0.3797,0.92,0.553,392,0.851,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG.101348","Pearson.est","JAK inhibitor",0.40341,0.962,0.51,175,0.914,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG100.115","Pearson.est","PI3K inhibitor",0.16534,0.472,0.985,223,0.987,TRUE,FALSE,"PI3K inhibitor"
"TH.302","Pearson.est","DNA alkylating agent",0.34094,0.823,0.695,407,0.963,TRUE,FALSE,"DNA alkylating agent"
"U.0126","Pearson.est","MEK inhibitor",0.27003,0.666,0.875,455,0.911,TRUE,FALSE,"MEK inhibitor"
"WAY.600","Pearson.est","mTOR inhibitor",0.33092,0.81,0.738,242,0.98,TRUE,FALSE,"mTOR inhibitor"
"WZ.4002","Pearson.est","EGFR inhibitor",0.38221,0.949,0.526,641,0.857,TRUE,FALSE,"EGFR inhibitor"
"WZ8040","Pearson.est","EGFR inhibitor",0.38555,0.951,0.519,408,1,TRUE,FALSE,"EGFR inhibitor"
"YM.201636","Pearson.est","PI3K inhibitor",-0.2626,-0.664,0.844,994,0.952,TRUE,FALSE,"PI3K inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.23042,0.58,0.926,308,0.935,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZM.306416","Pearson.est","Abl kinase inhibitor",-0.46614,-1.26,0.199,1002,0.6,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZM.306416","Pearson.est","src inhibitor",-0.23094,-0.63,0.871,877,0.957,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZM.306416","Pearson.est","VEGFR inhibitor",-0.2386,-0.65,0.867,1281,0.96,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZSTK.474","Pearson.est","PI3K inhibitor",-0.343,-0.886,0.568,1086,0.942,TRUE,FALSE,"PI3K inhibitor"
"acetophenazine","Pearson.est","dopamine receptor antagonist",-0.36126,-0.957,0.493,1082,0.854,TRUE,FALSE,"dopamine receptor antagonist"
"acetylsalicylsalicylic.acid","Pearson.est","cyclooxygenase inhibitor",-0.27828,-0.726,0.772,1045,0.918,TRUE,FALSE,"cyclooxygenase inhibitor"
"adapalene","Pearson.est","retinoid receptor agonist",-0.64859,-1.81,0.0281,1259,0.409,TRUE,FALSE,"retinoid receptor agonist"
"ajmaline","Pearson.est","sodium channel blocker",-0.71972,-1.8,0.0188,1146,0.264,TRUE,FALSE,"sodium channel blocker"
"amfenac","Pearson.est","cyclooxygenase inhibitor",0.38075,0.914,0.554,339,0.845,TRUE,FALSE,"cyclooxygenase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",0.37365,0.909,0.579,333,0.748,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",-0.38143,-0.979,0.473,969,0.789,TRUE,FALSE,"phosphodiesterase inhibitor"
"anisomycin","Pearson.est","DNA synthesis inhibitor",-0.31481,-0.878,0.577,1088,0.851,TRUE,FALSE,"DNA synthesis inhibitor"
"apatinib","Pearson.est","RET tyrosine kinase inhibitor",0.26282,0.655,0.892,182,0.975,TRUE,FALSE,"RET tyrosine kinase inhibitor"
"arctigenin","Pearson.est","MEK inhibitor",0.31887,0.806,0.695,462,0.953,TRUE,FALSE,"MEK inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",0.25155,0.608,0.905,309,1,TRUE,FALSE,"DNA synthesis inhibitor"
"aspirin","Pearson.est","cyclooxygenase inhibitor",0.23187,0.563,0.952,587,0.964,TRUE,FALSE,"cyclooxygenase inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",0.28991,0.843,0.656,960,0.918,TRUE,FALSE,"histamine receptor antagonist"
"atenolol....","Pearson.est","adrenergic receptor antagonist",0.25015,0.604,0.923,549,0.967,TRUE,FALSE,"adrenergic receptor antagonist"
"atenolol......","Pearson.est","adrenergic receptor antagonist",-0.36552,-0.908,0.55,906,0.899,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",-0.38843,-0.994,0.45,1006,0.694,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"axitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.25341,0.615,0.906,355,0.99,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"axitinib","Pearson.est","VEGFR inhibitor",0.26529,0.666,0.841,105,0.98,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.39354,-1.05,0.371,1129,0.871,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azodicarbonamide","Pearson.est","DNA synthesis inhibitor",0.38802,0.965,0.501,403,0.772,TRUE,FALSE,"DNA synthesis inhibitor"
"azomycin..2.nitroimidazole.","Pearson.est","protein synthesis inhibitor",-0.36403,-0.996,0.443,1322,0.702,TRUE,FALSE,"protein synthesis inhibitor"
"beclomethasone.dipropionate","Pearson.est","glucocorticoid receptor agonist",-0.37945,-0.942,0.511,1187,0.989,TRUE,FALSE,"glucocorticoid receptor agonist"
"bendamustine","Pearson.est","DNA inhibitor",-0.3434,-0.979,0.503,1112,0.945,TRUE,FALSE,"DNA inhibitor"
"bentazepam","Pearson.est","benzodiazepine receptor agonist",-0.43045,-1.07,0.376,1308,0.615,TRUE,FALSE,"benzodiazepine receptor agonist"
"benzethonium","Pearson.est","sodium channel blocker",0.32519,0.811,0.691,273,0.941,TRUE,FALSE,"sodium channel blocker"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",0.26782,0.684,0.81,175,0.966,TRUE,FALSE,"topoisomerase inhibitor"
"bindarit","Pearson.est","NFkB pathway inhibitor",-0.38971,-1.01,0.434,732,0.923,TRUE,FALSE,"NFkB pathway inhibitor"
"blebbistatin....","Pearson.est","ATPase inhibitor",0.22452,0.551,0.965,336,0.999,TRUE,FALSE,"ATPase inhibitor"
"bortezomib","Pearson.est","NFkB pathway inhibitor",0.38387,0.915,0.574,421,0.949,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"bortezomib","Pearson.est","proteasome inhibitor",0.28239,0.675,0.866,61,0.956,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"brefeldin.a","Pearson.est","protein synthesis inhibitor",0.29043,0.739,0.769,328,0.87,TRUE,FALSE,"protein synthesis inhibitor"
"brigatinib","Pearson.est","EGFR inhibitor",0.27899,0.825,0.706,196,0.987,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"brigatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.30007,-0.732,0.785,702,0.944,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"buparlisib","Pearson.est","PI3K inhibitor",0.22018,0.537,0.956,518,0.98,TRUE,FALSE,"PI3K inhibitor"
"busulfan","Pearson.est","DNA inhibitor",-0.37104,-0.992,0.429,1136,0.824,TRUE,FALSE,"DNA inhibitor"
"cabozantinib","Pearson.est","RET tyrosine kinase inhibitor",-0.44557,-1.22,0.208,1301,0.622,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"cabozantinib","Pearson.est","VEGFR inhibitor",-0.40644,-1.15,0.264,1209,0.619,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"capecitabine","Pearson.est","DNA synthesis inhibitor",0.32924,0.913,0.526,128,0.822,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","thymidylate synthase inhibitor",-0.7504,-1.88,0.00313,1197,0.111,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboplatin","Pearson.est","DNA alkylating agent",0.38351,0.925,0.575,497,0.922,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",0.36393,0.889,0.597,97,0.945,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboxyamidotriazole","Pearson.est","calcium channel blocker",-0.38504,-1.12,0.301,1176,0.559,TRUE,FALSE,"calcium channel blocker"
"carfilzomib","Pearson.est","proteasome inhibitor",-0.32743,-0.941,0.489,1344,1,TRUE,FALSE,"proteasome inhibitor"
"carmofur","Pearson.est","thymidylate synthase inhibitor",-0.3205,-0.95,0.482,1306,0.865,TRUE,FALSE,"thymidylate synthase inhibitor"
