"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",-0.75342,-2.06,0.00859,0.00769,TRUE,-4.35499174000905,-0.68747,-2.2,0.00379,0.0244,TRUE,-3.5477423820548,2,-3.95136706103192,0.570811495117941,-2.13,0.0989949493661167,0.000368943494412939,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",-0.88356,-2.39,0,0.00154,TRUE,-6.72182547720085,-0.77941,-2.45,0.00593,0.0042,TRUE,-5.82303923852515,2,-6.272432357863,0.635537844204745,-2.42,0.0424264068711929,7.65864321920204e-05,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & tyrosine kinase inhibitor","EGFR inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95454545454545,"FALSE",FALSE
"EGFR inhibitor & VEGFR inhibitor","EGFR inhibitor","VEGFR inhibitor",-0.32683,-0.88,0.595,0.675,FALSE,-0.150212679908698,-0.42597,-1.3,0.176,0.18,FALSE,-0.968145743365702,0,-0.5591792116372,0.578366015727134,-1.09,0.29698484809835,0.341017031280885,FALSE,49.2957746478873,"TRUE",FALSE
"Abl kinase inhibitor & Abl kinase inhibitor","Abl kinase inhibitor","Abl kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"FALSE",FALSE
"Abl kinase inhibitor & BCL inhibitor","Abl kinase inhibitor","BCL inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & FLT3 inhibitor","Abl kinase inhibitor","FLT3 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5384615384615,"FALSE",FALSE
"Abl kinase inhibitor & KIT inhibitor","Abl kinase inhibitor","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.69230769230769,"FALSE",FALSE
"Abl kinase inhibitor & mTOR inhibitor","Abl kinase inhibitor","mTOR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & PDGFR tyrosine kinase receptor inhibitor","Abl kinase inhibitor","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.375,"FALSE",FALSE
"Abl kinase inhibitor & RAF inhibitor","Abl kinase inhibitor","RAF inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & RET tyrosine kinase inhibitor","Abl kinase inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & src inhibitor","Abl kinase inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"FALSE",FALSE
"Abl kinase inhibitor & topoisomerase inhibitor","Abl kinase inhibitor","topoisomerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & tubulin polymerization inhibitor","Abl kinase inhibitor","tubulin polymerization inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & tyrosine kinase inhibitor","Abl kinase inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88235294117647,"FALSE",FALSE
"Abl kinase inhibitor & VEGFR inhibitor","Abl kinase inhibitor","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17391304347826,"FALSE",FALSE
"BCL inhibitor & BCL inhibitor","BCL inhibitor","BCL inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"FALSE",FALSE
"BCL inhibitor & FLT3 inhibitor","BCL inhibitor","FLT3 inhibitor",0.36636,1.02,0.426,1,FALSE,0,0.46531,1.3,0.192,0.25,FALSE,0.782677988726351,0,0.391338994363176,0.553436913313851,1.16,0.197989898732233,0.286564475078053,FALSE,0,"FALSE",FALSE
"BCL inhibitor & KIT inhibitor","BCL inhibitor","KIT inhibitor",0.30414,0.856,0.609,0.939,FALSE,0.0233982530202091,0.34146,0.937,0.539,0.624,FALSE,0.191912039467569,0,0.107655146243889,0.11915724112035,0.8965,0.0572756492761104,0.69391497210184,FALSE,0,"FALSE",FALSE
"BCL inhibitor & mTOR inhibitor","BCL inhibitor","mTOR inhibitor",-0.47143,-1.46,0.0947,0.318,FALSE,-0.726456404822728,-0.34932,-1.07,0.375,0.528,FALSE,-0.296781702888821,0,-0.511619053855775,0.303825895441774,-1.265,0.275771644662753,0.154048627260613,FALSE,0,"FALSE",FALSE
"BCL inhibitor & PDGFR tyrosine kinase receptor inhibitor","BCL inhibitor","PDGFR tyrosine kinase receptor inhibitor",0.21931,0.614,0.892,0.895,FALSE,0.02958065631603,0.36301,0.92,0.544,0.637,FALSE,0.180191722251478,0,0.104886189283754,0.106498106044689,0.767,0.216374675043084,0.836128489190511,FALSE,0,"FALSE",FALSE
"BCL inhibitor & RAF inhibitor","BCL inhibitor","RAF inhibitor",0.65009,1.85,0.0123,0.0721,TRUE,2.11281976026906,0.5137,1.52,0.0793,0.0983,FALSE,1.53131865289515,1,1.82206920658211,0.411183376291573,1.685,0.233345237791561,0.00773745008030658,FALSE,0,"FALSE",FALSE
"BCL inhibitor & RET tyrosine kinase inhibitor","BCL inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"BCL inhibitor & src inhibitor","BCL inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"BCL inhibitor & topoisomerase inhibitor","BCL inhibitor","topoisomerase inhibitor",0.34752,0.97,0.496,0.97,FALSE,0.0128314177617425,0.26707,0.737,0.79,0.783,FALSE,0.0782975813632957,0,0.0455644995625191,0.0462915682209262,0.8535,0.164755880016466,0.758955556555361,FALSE,0,"FALSE",FALSE
"BCL inhibitor & tubulin polymerization inhibitor","BCL inhibitor","tubulin polymerization inhibitor",-0.43262,-1.3,0.181,0.28,FALSE,-0.718694559255115,-0.31655,-1.04,0.374,0.383,FALSE,-0.433473275072632,0,-0.576083917163874,0.201681904184169,-1.17,0.183847763108502,0.249977541726145,FALSE,0,"FALSE",FALSE
"BCL inhibitor & tyrosine kinase inhibitor","BCL inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"BCL inhibitor & VEGFR inhibitor","BCL inhibitor","VEGFR inhibitor",-0.3433,-1.04,0.39,0.39,FALSE,-0.425292808692441,0.51785,1.35,0.14,0.176,FALSE,1.0185578984509,0,0.296632544879229,1.02095662604205,0.155,1.68998520703585,0.213361588234228,FALSE,0,"FALSE",FALSE
"FLT3 inhibitor & FLT3 inhibitor","FLT3 inhibitor","FLT3 inhibitor",0.8069,2.18,0,0.000479,TRUE,7.23686858075625,0.8069,2.18,0,0.000479,TRUE,7.23686858075625,2,7.23686858075625,0,2.18,0,1.45403825662008e-05,TRUE,100,"TRUE",TRUE
"FLT3 inhibitor & KIT inhibitor","FLT3 inhibitor","KIT inhibitor",0.88028,2.4,0,0,TRUE,7.21047553296588,0.78621,2.14,0.00312,0.00248,TRUE,5.5758734030319,2,6.39317446799889,1.15583825061829,2.27,0.183847763108502,4.22786539127984e-05,FALSE,13.7931034482759,"TRUE",TRUE
"FLT3 inhibitor & mTOR inhibitor","FLT3 inhibitor","mTOR inhibitor",0.32076,0.874,0.598,0.607,FALSE,0.189493084000225,0.2558,0.699,0.819,0.829,FALSE,0.0569303831453588,0,0.123211733572792,0.0937359847068795,0.7865,0.123743686707646,0.839371609977283,FALSE,0,"TRUE",FALSE
"FLT3 inhibitor & PDGFR tyrosine kinase receptor inhibitor","FLT3 inhibitor","PDGFR tyrosine kinase receptor inhibitor",0.89286,2.43,0,0,TRUE,7.30060647712795,0.82069,2.1,0,0.000813,TRUE,6.48880985425246,2,6.89470816569021,0.574026896979601,2.265,0.233345237791561,1.45403825662008e-05,FALSE,14.2857142857143,"TRUE",TRUE
"FLT3 inhibitor & RAF inhibitor","FLT3 inhibitor","RAF inhibitor",0.42573,1.12,0.322,0.381,FALSE,0.469364027243306,0.46393,1.32,0.169,0.172,FALSE,1.00910245008204,0,0.739233238662671,0.381652698856197,1.22,0.141421356237309,0.21283207926918,FALSE,3.57142857142857,"TRUE",FALSE
"FLT3 inhibitor & RET tyrosine kinase inhibitor","FLT3 inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52380952380952,"FALSE",FALSE
"FLT3 inhibitor & src inhibitor","FLT3 inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"FLT3 inhibitor & topoisomerase inhibitor","FLT3 inhibitor","topoisomerase inhibitor",-0.45205,-1.35,0.145,0.151,FALSE,-1.10838112115422,-0.37364,-1.16,0.297,0.407,FALSE,-0.452870485298745,0,-0.780625803226483,0.463516015753313,-1.255,0.134350288425444,0.178506349003851,FALSE,0,"FALSE",FALSE
"FLT3 inhibitor & tubulin polymerization inhibitor","FLT3 inhibitor","tubulin polymerization inhibitor",-0.5274,-1.61,0.0788,0.187,FALSE,-1.17233501347624,0.34936,0.976,0.492,0.965,FALSE,0.0151013421764585,0,-0.578616835649889,0.839644299309462,-0.317,1.82857813614841,0.164775407557919,FALSE,0,"FALSE",FALSE
"FLT3 inhibitor & tyrosine kinase inhibitor","FLT3 inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89473684210526,"FALSE",FALSE
"FLT3 inhibitor & VEGFR inhibitor","FLT3 inhibitor","VEGFR inhibitor",0.9058,2.5,0,0,TRUE,7.51091201350612,0.76045,1.97,0.00138,0.00381,TRUE,4.76557779791903,2,6.13824490571258,1.94124444046509,2.235,0.37476659402887,1.9814650816569e-05,FALSE,8.33333333333333,"TRUE",TRUE
"KIT inhibitor & KIT inhibitor","KIT inhibitor","KIT inhibitor",0.93662,2.53,0,0,TRUE,7.6010429576682,0.93662,2.53,0,0,TRUE,7.6010429576682,2,7.6010429576682,0,2.53,0,1.45403825662008e-05,TRUE,100,"TRUE",TRUE
"KIT inhibitor & mTOR inhibitor","KIT inhibitor","mTOR inhibitor",-0.32414,-0.955,0.459,0.491,FALSE,-0.295017175022565,0.3953,1.08,0.335,0.617,FALSE,0.226492022844099,0,-0.034262576089233,0.368762690262675,0.0625000000000001,1.43896229971462,0.441663794169336,FALSE,0,"TRUE",FALSE
"KIT inhibitor & PDGFR tyrosine kinase receptor inhibitor","KIT inhibitor","PDGFR tyrosine kinase receptor inhibitor",0.95,2.56,0,0,TRUE,7.69117390183027,0.94366,2.4,0,0,TRUE,7.21047553296588,2,7.45082471739808,0.339905076329324,2.48,0.113137084989848,1.45403825662008e-05,FALSE,50,"TRUE",TRUE
"KIT inhibitor & RAF inhibitor","KIT inhibitor","RAF inhibitor",0.59763,1.59,0.0436,0.0628,TRUE,1.91124416645786,0.59155,1.74,0.0526,0.0506,FALSE,2.25477810069875,1,2.0830111335783,0.242915174469428,1.665,0.106066017177982,0.0162317995864995,FALSE,7.69230769230769,"TRUE",FALSE
"KIT inhibitor & RET tyrosine kinase inhibitor","KIT inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7894736842105,"FALSE",FALSE
"KIT inhibitor & src inhibitor","KIT inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"FALSE",FALSE
"KIT inhibitor & topoisomerase inhibitor","KIT inhibitor","topoisomerase inhibitor",-0.85616,-2.51,0,0.000823,TRUE,-7.7423464136172,-0.47625,-1.49,0.107,0.272,FALSE,-0.842492332989044,1,-4.29241937330312,4.87893360960984,-2,0.721248916810278,0.00107547890704757,FALSE,0,"FALSE",FALSE
"KIT inhibitor & tubulin polymerization inhibitor","KIT inhibitor","tubulin polymerization inhibitor",-0.72418,-2.12,0.00273,0.00741,TRUE,-4.51598539908383,0.30241,0.875,0.613,0.733,FALSE,0.118034022189013,1,-2.19897568844741,3.27674655693218,-0.6225,2.11778480965371,0.0123718505270329,FALSE,0,"FALSE",FALSE
"KIT inhibitor & tyrosine kinase inhibitor","KIT inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1111111111111,"FALSE",FALSE
"KIT inhibitor & VEGFR inhibitor","KIT inhibitor","VEGFR inhibitor",0.95652,2.61,0,0,TRUE,7.84139214210039,0.93662,2.43,0,0,TRUE,7.30060647712795,2,7.57099930961417,0.382393210870489,2.52,0.127279220613578,1.45403825662008e-05,FALSE,27.5,"TRUE",TRUE
"mTOR inhibitor & mTOR inhibitor","mTOR inhibitor","mTOR inhibitor",0.97931,2.73,0,0,TRUE,8.20191591874869,0.97931,2.73,0,0,TRUE,8.20191591874869,2,8.20191591874869,0,2.73,0,1.45403825662008e-05,TRUE,100,"TRUE",TRUE
"mTOR inhibitor & PDGFR tyrosine kinase receptor inhibitor","mTOR inhibitor","PDGFR tyrosine kinase receptor inhibitor",0.38343,1.05,0.392,0.541,FALSE,0.280142871638102,0.30608,0.778,0.734,0.736,FALSE,0.103569060445426,0,0.191855966041764,0.124856539274294,0.914,0.192333044482741,0.646162189397517,FALSE,0,"TRUE",FALSE
"mTOR inhibitor & RAF inhibitor","mTOR inhibitor","RAF inhibitor",-0.48655,-1.48,0.101,0.282,FALSE,-0.813631319687346,-0.43722,-1.29,0.182,0.251,FALSE,-0.774420899289461,0,-0.794026109488403,0.0277259541565197,-1.385,0.134350288425444,0.0918435188140776,FALSE,0,"TRUE",FALSE
"mTOR inhibitor & RET tyrosine kinase inhibitor","mTOR inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"mTOR inhibitor & src inhibitor","mTOR inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"mTOR inhibitor & topoisomerase inhibitor","mTOR inhibitor","topoisomerase inhibitor",0.40791,1.13,0.292,0.709,FALSE,0.168769754243135,0.35971,0.996,0.464,0.688,FALSE,0.161761915517431,0,0.165265834880283,0.00495529028440704,1.063,0.0947523086789973,0.406311197103708,FALSE,0,"FALSE",FALSE
"mTOR inhibitor & tubulin polymerization inhibitor","mTOR inhibitor","tubulin polymerization inhibitor",0.54795,1.52,0.0788,0.254,FALSE,0.904652750737694,0.47506,1.33,0.157,0.457,FALSE,0.452311453907099,0,0.678482102322397,0.319853598399631,1.425,0.134350288425444,0.0667120189814631,FALSE,0,"FALSE",FALSE
"mTOR inhibitor & tyrosine kinase inhibitor","mTOR inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"mTOR inhibitor & VEGFR inhibitor","mTOR inhibitor","VEGFR inhibitor",0.32837,0.887,0.581,0.693,FALSE,0.141269620899327,0.31253,0.819,0.679,0.683,FALSE,0.135609443684825,0,0.138439532292076,0.00400234969109241,0.853,0.0480832611206853,0.761437776578248,FALSE,0,"TRUE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & PDGFR tyrosine kinase receptor inhibitor","PDGFR tyrosine kinase receptor inhibitor","PDGFR tyrosine kinase receptor inhibitor",0.95714,2.49,0,0,TRUE,7.4808683654521,0.95714,2.49,0,0,TRUE,7.4808683654521,2,7.4808683654521,0,2.49,0,1.45403825662008e-05,TRUE,100,"TRUE",TRUE
"PDGFR tyrosine kinase receptor inhibitor & RAF inhibitor","PDGFR tyrosine kinase receptor inhibitor","RAF inhibitor",0.52022,1.37,0.134,0.214,FALSE,0.917333130511609,0.67787,2,0.00936,0.0192,TRUE,3.4333975425929,1,2.17536533655225,1.77912620768483,1.685,0.445477272147525,0.00963410023038713,FALSE,6.06060606060606,"TRUE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & RET tyrosine kinase inhibitor","PDGFR tyrosine kinase receptor inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5384615384615,"FALSE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & src inhibitor","PDGFR tyrosine kinase receptor inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,"FALSE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & topoisomerase inhibitor","PDGFR tyrosine kinase receptor inhibitor","topoisomerase inhibitor",-0.41922,-1.26,0.188,0.409,FALSE,-0.489228631910749,-0.29851,-0.958,0.478,0.577,FALSE,-0.228793570996809,0,-0.359011101453779,0.184155397630979,-1.109,0.213546247918337,0.306387521368539,FALSE,0,"FALSE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & tubulin polymerization inhibitor","PDGFR tyrosine kinase receptor inhibitor","tubulin polymerization inhibitor",0.43151,1.12,0.321,0.43,FALSE,0.410515329750863,0.33515,0.966,0.488,0.746,FALSE,0.122934292661402,0,0.266724811206133,0.203350501466618,1.043,0.108894444302728,0.447034861131833,FALSE,0,"FALSE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & tyrosine kinase inhibitor","PDGFR tyrosine kinase receptor inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30232558139535,"FALSE",FALSE
"PDGFR tyrosine kinase receptor inhibitor & VEGFR inhibitor","PDGFR tyrosine kinase receptor inhibitor","VEGFR inhibitor",0.92754,2.4,0,0,TRUE,7.21047553296588,0.95,2.48,0,0,TRUE,7.45082471739808,2,7.33065012518198,0.169952538164663,2.44,0.0565685424949239,1.45403825662008e-05,FALSE,34.8837209302326,"TRUE",TRUE
"RAF inhibitor & RAF inhibitor","RAF inhibitor","RAF inhibitor",0.82877,2.41,0,0,TRUE,7.2405191810199,0.82877,2.41,0,0,TRUE,7.2405191810199,2,7.2405191810199,0,2.41,0,1.45403825662008e-05,TRUE,100,"TRUE",TRUE
"RAF inhibitor & RET tyrosine kinase inhibitor","RAF inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"FALSE",FALSE
"RAF inhibitor & src inhibitor","RAF inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"RAF inhibitor & topoisomerase inhibitor","RAF inhibitor","topoisomerase inhibitor",-0.43836,-1.27,0.181,0.204,FALSE,-0.876769687369109,-0.38571,-1.19,0.239,0.492,FALSE,-0.366561527706841,0,-0.621665607537975,0.360771649513898,-1.23,0.0565685424949239,0.179116051358443,FALSE,0,"FALSE",FALSE
"RAF inhibitor & tubulin polymerization inhibitor","RAF inhibitor","tubulin polymerization inhibitor",-0.62329,-1.81,0.0256,0.0891,TRUE,-1.90072135569326,-0.62003,-1.95,0.00943,0.0263,TRUE,-3.08108629044497,2,-2.49090382306911,0.834644049637755,-1.88,0.0989949493661166,0.00225210056949066,FALSE,0,"FALSE",FALSE
"RAF inhibitor & tyrosine kinase inhibitor","RAF inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88235294117647,"FALSE",FALSE
"RAF inhibitor & VEGFR inhibitor","RAF inhibitor","VEGFR inhibitor",0.6087,1.76,0.0287,0.0582,TRUE,2.1737355470162,0.59746,1.58,0.058,0.069,FALSE,1.83461843663514,1,2.00417699182567,0.239792008366834,1.67,0.127279220613579,0.0123149944888762,FALSE,6.81818181818182,"TRUE",FALSE
"RET tyrosine kinase inhibitor & RET tyrosine kinase inhibitor","RET tyrosine kinase inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"FALSE",FALSE
"RET tyrosine kinase inhibitor & src inhibitor","RET tyrosine kinase inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"RET tyrosine kinase inhibitor & topoisomerase inhibitor","RET tyrosine kinase inhibitor","topoisomerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"RET tyrosine kinase inhibitor & tubulin polymerization inhibitor","RET tyrosine kinase inhibitor","tubulin polymerization inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"RET tyrosine kinase inhibitor & tyrosine kinase inhibitor","RET tyrosine kinase inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"FALSE",FALSE
"RET tyrosine kinase inhibitor & VEGFR inhibitor","RET tyrosine kinase inhibitor","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8888888888889,"FALSE",FALSE
"src inhibitor & src inhibitor","src inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"FALSE",FALSE
"src inhibitor & topoisomerase inhibitor","src inhibitor","topoisomerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"src inhibitor & tubulin polymerization inhibitor","src inhibitor","tubulin polymerization inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7027027027027,"FALSE",FALSE
"src inhibitor & tyrosine kinase inhibitor","src inhibitor","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94117647058824,"FALSE",FALSE
"src inhibitor & VEGFR inhibitor","src inhibitor","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54545454545455,"FALSE",FALSE
