"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","glutamate receptor antagonist",0.20909,0.684,0.82,377,0.957
"EGFR inhibitor","NES","glycogen synthase kinase inhibitor",0.28007,0.892,0.559,595,0.778
"EGFR inhibitor","NES","growth factor receptor inhibitor",0.39014,1.24,0.224,453,0.522
"EGFR inhibitor","NES","HCV inhibitor",0.37994,1.25,0.244,619,0.559
"EGFR inhibitor","NES","HDAC inhibitor",0.18809,0.594,0.887,717,1
"EGFR inhibitor","NES","histamine receptor antagonist",-0.28374,-0.948,0.521,998,0.968
"EGFR inhibitor","NES","histone lysine methyltransferase inhibitor",0.47925,1.55,0.0877,528,0.421
"EGFR inhibitor","NES","HMGCR inhibitor",-0.47758,-1.67,0.05,639,1
"EGFR inhibitor","NES","HSP inhibitor",-0.45912,-1.56,0.0693,1016,0.767
"EGFR inhibitor","NES","JAK inhibitor",0.23424,0.759,0.732,668,0.876
"EGFR inhibitor","NES","KIT inhibitor",0.25939,0.851,0.616,211,0.799
"EGFR inhibitor","NES","MDM inhibitor",0.4427,1.47,0.107,400,0.469
"EGFR inhibitor","NES","MEK inhibitor",0.49521,1.6,0.0679,173,0.386
"EGFR inhibitor","NES","MET inhibitor",0.58589,1.9,0.0165,97,0.241
"EGFR inhibitor","NES","microtubule inhibitor",-0.19366,-0.65,0.844,467,1
"EGFR inhibitor","NES","mTOR inhibitor",0.49929,1.6,0.0694,331,0.386
"EGFR inhibitor","NES","NFkB pathway inhibitor",-0.45019,-1.5,0.116,1008,0.753
"EGFR inhibitor","NES","opioid receptor agonist",0.3931,1.25,0.212,271,0.559
"EGFR inhibitor","NES","p38 MAPK inhibitor",0.18905,0.601,0.888,409,1
"EGFR inhibitor","NES","PARP inhibitor",-0.20958,-0.709,0.797,280,0.991
"EGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.25641,-0.851,0.603,1165,0.935
"EGFR inhibitor","NES","phosphatase inhibitor",0.16448,0.528,0.938,327,0.938
"EGFR inhibitor","NES","phosphodiesterase inhibitor",0.29283,0.952,0.468,517,0.702
"EGFR inhibitor","NES","PI3K inhibitor",0.41481,1.31,0.189,483,0.554
"EGFR inhibitor","NES","PLK inhibitor",-0.3807,-1.28,0.208,509,0.623
"EGFR inhibitor","NES","potassium channel blocker",-0.21615,-0.733,0.749,1080,0.992
"EGFR inhibitor","NES","PPAR receptor agonist",0.50615,1.63,0.0574,229,0.444
"EGFR inhibitor","NES","progesterone receptor agonist",-0.42307,-1.43,0.129,944,0.677
"EGFR inhibitor","NES","proteasome inhibitor",-0.60931,-2.02,0.0173,997,0.525
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.45507,-1.56,0.0789,1135,0.767
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",0.42234,1.38,0.158,22,0.507
"EGFR inhibitor","NES","RAF inhibitor",0.38283,1.22,0.25,372,0.529
"EGFR inhibitor","NES","RET tyrosine kinase inhibitor",0.67074,2.15,0.0054,211,0.239
"EGFR inhibitor","NES","retinoid receptor agonist",-0.28485,-0.949,0.504,910,1
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",-0.41941,-1.39,0.136,868,0.597
"EGFR inhibitor","NES","serotonin receptor agonist",-0.4428,-1.47,0.111,924,0.697
"EGFR inhibitor","NES","serotonin receptor antagonist",0.37588,1.19,0.263,203,0.549
"EGFR inhibitor","NES","sodium channel blocker",-0.1365,-0.458,0.983,1107,1
"EGFR inhibitor","NES","src inhibitor",-0.27368,-0.916,0.527,974,0.987
"EGFR inhibitor","NES","sterol demethylase inhibitor",0.26947,0.869,0.603,550,0.793
"EGFR inhibitor","NES","SYK inhibitor",0.37987,1.24,0.229,244,0.522
"EGFR inhibitor","NES","TGF beta receptor inhibitor",-0.26467,-0.881,0.57,729,0.962
"EGFR inhibitor","NES","thymidylate synthase inhibitor",0.46092,1.46,0.114,589,0.448
"EGFR inhibitor","NES","topoisomerase inhibitor",0.23439,0.779,0.698,574,0.868
"EGFR inhibitor","NES","tubulin polymerization inhibitor",-0.34266,-1.17,0.286,678,0.719
"EGFR inhibitor","NES","tyrosine kinase inhibitor",0.2982,0.997,0.428,491,0.695
"EGFR inhibitor","NES","VEGFR inhibitor",0.35589,1.15,0.301,280,0.525
"EGFR inhibitor","NES","vitamin D receptor agonist",0.25901,0.839,0.605,16,0.796
"Abl kinase inhibitor","NES","EGFR inhibitor",0.092592,0.313,1,1032,0.998
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.28654,0.96,0.486,284,0.953
"Abl kinase inhibitor","NES","acetylcholine receptor agonist",-0.2238,-0.745,0.721,1308,0.863
"Abl kinase inhibitor","NES","acetylcholine receptor antagonist",-0.22496,-0.781,0.695,301,0.901
"Abl kinase inhibitor","NES","adenosine receptor antagonist",0.17642,0.605,0.875,821,1
"Abl kinase inhibitor","NES","adrenergic receptor agonist",-0.18664,-0.645,0.836,878,0.905
"Abl kinase inhibitor","NES","adrenergic receptor antagonist",-0.35863,-1.21,0.257,1243,0.632
"Abl kinase inhibitor","NES","AKT inhibitor",0.2431,0.851,0.548,578,0.962
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",0.18281,0.613,0.872,78,1
"Abl kinase inhibitor","NES","androgen receptor antagonist",0.38838,1.36,0.157,252,0.66
"Abl kinase inhibitor","NES","antioxidant",0.61127,2.17,0.00647,372,0.308
"Abl kinase inhibitor","NES","AP inhibitor",-0.38864,-1.35,0.176,520,0.583
"Abl kinase inhibitor","NES","ATPase inhibitor",-0.26159,-0.88,0.562,945,0.872
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.13929,0.482,0.961,1160,1
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",-0.44812,-1.51,0.0984,813,0.483
"Abl kinase inhibitor","NES","bacterial DNA gyrase inhibitor",0.15943,0.557,0.903,1131,1
"Abl kinase inhibitor","NES","BCL inhibitor",-0.52853,-1.89,0.0147,1003,0.903
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.39854,1.35,0.182,284,0.631
"Abl kinase inhibitor","NES","benzodiazepine receptor agonist",-0.2855,-0.971,0.457,380,0.859
"Abl kinase inhibitor","NES","bromodomain inhibitor",0.51495,1.77,0.0458,655,0.323
"Abl kinase inhibitor","NES","calcium channel blocker",-0.32759,-1.09,0.337,437,0.76
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",-0.41048,-1.41,0.15,1171,0.592
"Abl kinase inhibitor","NES","CDK inhibitor",0.16405,0.558,0.91,1049,1
"Abl kinase inhibitor","NES","CHK inhibitor",0.27599,0.953,0.492,975,0.929
"Abl kinase inhibitor","NES","cyclooxygenase inhibitor",-0.16777,-0.566,0.91,1112,0.929
"Abl kinase inhibitor","NES","cytochrome P450 inhibitor",-0.32177,-1.08,0.37,1032,0.738
"Abl kinase inhibitor","NES","DNA alkylating agent",-0.14532,-0.496,0.947,1134,0.95
"Abl kinase inhibitor","NES","DNA inhibitor",-0.23696,-0.816,0.648,1185,0.948
"Abl kinase inhibitor","NES","DNA methyltransferase inhibitor",0.22945,0.774,0.672,1037,1
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",-0.42899,-1.4,0.139,1213,0.549
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",0.16134,0.547,0.921,585,1
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.20553,0.708,0.776,286,0.996
"Abl kinase inhibitor","NES","estrogen receptor agonist",-0.22206,-0.762,0.682,942,0.897
"Abl kinase inhibitor","NES","estrogen receptor antagonist",-0.2363,-0.795,0.638,754,0.911
"Abl kinase inhibitor","NES","FGFR inhibitor",-0.19126,-0.641,0.834,915,0.884
"Abl kinase inhibitor","NES","FLT3 inhibitor",0.35595,1.22,0.251,512,0.704
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.29862,1.03,0.412,283,0.972
"Abl kinase inhibitor","NES","glutamate receptor antagonist",0.21969,0.76,0.715,220,1
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.51669,-1.7,0.0461,810,0.485
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",0.2371,0.795,0.658,1027,0.999
"Abl kinase inhibitor","NES","HCV inhibitor",-0.46751,-1.59,0.0868,626,0.587
"Abl kinase inhibitor","NES","HDAC inhibitor",-0.38167,-1.33,0.177,561,0.568
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.15404,0.521,0.945,301,0.998
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",-0.23301,-0.797,0.647,312,0.943
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.34825,-1.17,0.295,1255,0.656
"Abl kinase inhibitor","NES","HSP inhibitor",0.28923,0.998,0.466,241,0.911
"Abl kinase inhibitor","NES","JAK inhibitor",0.26391,0.905,0.529,773,0.923
"Abl kinase inhibitor","NES","KIT inhibitor",0.35648,1.23,0.254,253,0.727
"Abl kinase inhibitor","NES","MDM inhibitor",-0.26532,-0.9,0.559,355,0.871
"Abl kinase inhibitor","NES","MEK inhibitor",0.6059,2.04,0.0145,293,0.148
"Abl kinase inhibitor","NES","MET inhibitor",-0.19581,-0.66,0.783,262,0.916
"Abl kinase inhibitor","NES","microtubule inhibitor",0.50007,1.74,0.0274,225,0.27
"Abl kinase inhibitor","NES","mTOR inhibitor",0.12428,0.43,0.984,258,1
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",0.25039,0.851,0.613,383,0.962
"Abl kinase inhibitor","NES","opioid receptor agonist",-0.27,-0.924,0.532,1137,0.905
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",-0.38368,-1.28,0.207,1055,0.607
"Abl kinase inhibitor","NES","PARP inhibitor",0.33657,1.13,0.307,536,0.842
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.24697,0.838,0.637,331,0.954
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.45311,-1.53,0.0809,855,0.517
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",0.51035,1.74,0.0465,332,0.27
"Abl kinase inhibitor","NES","PI3K inhibitor",0.20848,0.708,0.748,464,0.996
"Abl kinase inhibitor","NES","PLK inhibitor",0.62453,2.13,0.00992,509,0.187
"Abl kinase inhibitor","NES","potassium channel blocker",-0.2728,-0.917,0.527,365,0.877
"Abl kinase inhibitor","NES","PPAR receptor agonist",0.31788,1.09,0.359,561,0.881
"Abl kinase inhibitor","NES","progesterone receptor agonist",-0.45911,-1.58,0.0752,1146,0.507
"Abl kinase inhibitor","NES","proteasome inhibitor",0.60452,2.03,0.0125,422,0.124
"Abl kinase inhibitor","NES","protein synthesis inhibitor",-0.35895,-1.24,0.243,936,0.627
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.2238,-0.75,0.731,299,0.885
"Abl kinase inhibitor","NES","RAF inhibitor",0.46268,1.61,0.073,229,0.385
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.61331,2.09,0.0118,348,0.16
"Abl kinase inhibitor","NES","retinoid receptor agonist",0.29828,1.01,0.421,267,0.926
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.45574,1.54,0.0957,379,0.444
"Abl kinase inhibitor","NES","serotonin receptor agonist",0.29087,1.01,0.425,33,0.926
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.39085,1.32,0.18,823,0.64
"Abl kinase inhibitor","NES","sodium channel blocker",0.16604,0.582,0.874,180,1
"Abl kinase inhibitor","NES","src inhibitor",0.37351,1.28,0.216,94,0.675
"Abl kinase inhibitor","NES","sterol demethylase inhibitor",-0.52993,-1.79,0.0288,935,0.688
"Abl kinase inhibitor","NES","SYK inhibitor",-0.31143,-1.05,0.384,417,0.752
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",-0.50705,-1.7,0.0493,1268,0.485
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",0.2668,0.931,0.5,343,0.939
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.2043,-0.693,0.776,848,0.904
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.43279,1.46,0.127,321,0.532
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.26616,0.918,0.514,371,0.931
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.20542,0.701,0.775,539,0.98
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.20344,0.715,0.761,1072,1
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.12307,-0.427,0.983,728,1
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",-0.2145,-0.755,0.703,284,1
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",-0.37043,-1.26,0.246,929,0.806
"acetylcholine receptor agonist","NES","acetylcholine receptor antagonist",0.23923,0.811,0.635,21,0.985
"acetylcholine receptor agonist","NES","adenosine receptor antagonist",0.23197,0.776,0.697,156,0.941
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.32493,1.1,0.338,465,0.88
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",0.12443,0.427,0.988,1172,1
"acetylcholine receptor agonist","NES","AKT inhibitor",0.23305,0.781,0.685,71,0.967
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",-0.18658,-0.618,0.827,555,0.99
"acetylcholine receptor agonist","NES","androgen receptor antagonist",-0.46274,-1.63,0.0812,812,1
"acetylcholine receptor agonist","NES","antioxidant",0.32857,1.1,0.379,899,0.88
"acetylcholine receptor agonist","NES","AP inhibitor",0.2755,0.918,0.509,579,0.978
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.4244,-1.45,0.119,960,1
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",-0.25184,-0.893,0.543,988,1
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.3878,-1.35,0.179,515,0.757
"acetylcholine receptor agonist","NES","bacterial DNA gyrase inhibitor",0.33967,1.15,0.301,210,0.886
"acetylcholine receptor agonist","NES","BCL inhibitor",0.45998,1.57,0.0904,226,0.493
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.21418,-0.758,0.718,284,1
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",0.20147,0.696,0.799,418,0.998
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.20607,-0.712,0.747,902,1
"acetylcholine receptor agonist","NES","calcium channel blocker",-0.19472,-0.7,0.766,1238,1
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",-0.28415,-0.996,0.415,1195,0.871
"acetylcholine receptor agonist","NES","CDK inhibitor",0.305,1.05,0.375,530,0.883
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.20713,-0.732,0.754,535,1
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",-0.44824,-1.56,0.0756,878,1
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",0.70433,2.4,0,253,0.0584
"acetylcholine receptor agonist","NES","DNA alkylating agent",-0.23492,-0.811,0.662,1147,1
"acetylcholine receptor agonist","NES","DNA inhibitor",-0.13025,-0.452,0.976,644,1
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",0.32944,1.08,0.373,128,0.87
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",0.28134,0.948,0.505,404,1
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",-0.1297,-0.452,0.967,431,1
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.43284,1.44,0.141,518,0.662
"acetylcholine receptor agonist","NES","estrogen receptor agonist",0.39477,1.34,0.174,347,0.73
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",0.23128,0.788,0.688,455,0.99
"acetylcholine receptor agonist","NES","FGFR inhibitor",-0.24022,-0.826,0.614,1251,1
"acetylcholine receptor agonist","NES","FLT3 inhibitor",0.15363,0.536,0.936,407,1
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.16544,0.557,0.895,481,1
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",-0.35677,-1.21,0.256,1267,0.697
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.16277,-0.586,0.897,216,0.999
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",0.38337,1.26,0.232,410,0.764
"acetylcholine receptor agonist","NES","HCV inhibitor",0.69277,2.35,0,257,0.0378
"acetylcholine receptor agonist","NES","HDAC inhibitor",0.19511,0.671,0.792,371,1
"acetylcholine receptor agonist","NES","histamine receptor antagonist",-0.22402,-0.787,0.679,1286,1
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.4027,1.42,0.145,800,0.627
"acetylcholine receptor agonist","NES","HMGCR inhibitor",-0.34759,-1.22,0.247,1067,0.772
"acetylcholine receptor agonist","NES","HSP inhibitor",0.55998,1.94,0.0193,356,0.248
"acetylcholine receptor agonist","NES","JAK inhibitor",0.18969,0.641,0.819,394,1
"acetylcholine receptor agonist","NES","KIT inhibitor",0.18398,0.625,0.839,407,0.998
"acetylcholine receptor agonist","NES","MDM inhibitor",-0.37168,-1.25,0.226,932,0.765
"acetylcholine receptor agonist","NES","MEK inhibitor",0.2611,0.878,0.575,734,0.973
"acetylcholine receptor agonist","NES","MET inhibitor",-0.3038,-1.06,0.374,885,0.866
"acetylcholine receptor agonist","NES","microtubule inhibitor",-0.48211,-1.68,0.0533,1056,1
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.38762,-1.35,0.169,1072,0.757
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.30268,1.04,0.395,162,0.855
"acetylcholine receptor agonist","NES","opioid receptor agonist",-0.24436,-0.86,0.57,325,1
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",0.24352,0.836,0.611,138,0.977
"acetylcholine receptor agonist","NES","PARP inhibitor",0.26868,0.94,0.499,722,0.977
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.11721,-0.403,0.987,1172,0.987
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.344,-1.18,0.274,1126,0.711
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",0.21986,0.758,0.685,661,0.939
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.35938,-1.21,0.244,1042,0.697
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.30284,-1.06,0.389,632,0.866
"acetylcholine receptor agonist","NES","potassium channel blocker",0.24827,0.842,0.611,17,1
"acetylcholine receptor agonist","NES","PPAR receptor agonist",-0.20192,-0.682,0.816,1160,0.995
"acetylcholine receptor agonist","NES","progesterone receptor agonist",0.35432,1.19,0.288,735,0.859
"acetylcholine receptor agonist","NES","proteasome inhibitor",0.54061,1.8,0.0338,377,0.282
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.12271,0.418,0.987,454,1
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",0.26743,0.9,0.544,733,0.972
"acetylcholine receptor agonist","NES","RAF inhibitor",-0.19038,-0.663,0.822,1272,0.966
"acetylcholine receptor agonist","NES","RET tyrosine kinase inhibitor",-0.24932,-0.858,0.576,842,0.996
"acetylcholine receptor agonist","NES","retinoid receptor agonist",-0.28541,-1,0.429,600,0.903
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",-0.42882,-1.45,0.141,1130,1
"acetylcholine receptor agonist","NES","serotonin receptor agonist",-0.39731,-1.4,0.145,825,1
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",0.39298,1.3,0.209,49,0.743
"acetylcholine receptor agonist","NES","sodium channel blocker",-0.19233,-0.672,0.774,1031,0.982
"acetylcholine receptor agonist","NES","src inhibitor",-0.29029,-1.02,0.419,1048,0.906
"acetylcholine receptor agonist","NES","sterol demethylase inhibitor",-0.24685,-0.864,0.563,1326,1
"acetylcholine receptor agonist","NES","SYK inhibitor",0.48596,1.67,0.0499,43,0.398
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.35241,-1.27,0.192,1271,0.853
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",0.56568,1.92,0.0172,436,0.204
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.10493,0.368,0.992,221,0.992
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",-0.40301,-1.39,0.143,970,0.966
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.12245,0.414,0.977,745,1
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.14252,-0.485,0.951,1048,1
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.38943,-1.38,0.152,927,0.871
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.21474,-0.723,0.737,869,0.95
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.13795,0.474,0.952,224,0.987
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",-0.31913,-1.09,0.346,427,0.714
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",0.29114,1.01,0.422,350,0.803
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",-0.40838,-1.42,0.119,546,0.6
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",-0.15463,-0.531,0.928,939,0.969
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.19607,0.669,0.796,307,0.958
"acetylcholine receptor antagonist","NES","AKT inhibitor",0.24806,0.86,0.598,344,0.856
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.21569,-0.737,0.741,1272,0.957
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.61676,2.11,0.00629,392,0.185
"acetylcholine receptor antagonist","NES","antioxidant",-0.30369,-1.04,0.399,922,0.639
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.42799,-1.44,0.15,1284,0.685
"acetylcholine receptor antagonist","NES","ATPase inhibitor",0.25712,0.895,0.563,143,0.903
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.54333,-1.88,0.0366,1075,0.203
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.25464,0.865,0.598,57,0.882
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.23605,0.819,0.61,283,0.861
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.36911,-1.27,0.228,968,0.634
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.18722,0.644,0.823,224,0.957
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.21196,0.707,0.754,138,0.937
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.30493,1.02,0.413,936,0.825
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.31649,1.08,0.349,313,0.901
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",-0.20928,-0.712,0.745,516,0.94
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.29523,-1.05,0.374,1105,0.696
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.41212,-1.4,0.132,551,0.585
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.18832,0.636,0.84,295,0.938
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",-0.27471,-0.935,0.495,584,0.788
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.42761,-1.47,0.126,967,0.698
"acetylcholine receptor antagonist","NES","DNA inhibitor",-0.19753,-0.677,0.815,1128,0.963
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",0.34092,1.18,0.286,331,0.952
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",-0.31587,-1.1,0.344,422,0.727
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.23226,-0.809,0.661,847,0.922
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",-0.11206,-0.381,0.992,987,1
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.30626,1.07,0.349,162,0.816
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",0.33259,1.14,0.298,899,0.893
"acetylcholine receptor antagonist","NES","FGFR inhibitor",0.34558,1.17,0.276,713,0.895
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",-0.17935,-0.632,0.849,238,0.923
