"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"HSP inhibitor","NES","HSP inhibitor",0.68839,2.22,0.00398,342,0.0733
"JAK inhibitor","NES","JAK inhibitor",0.17194,0.582,0.88,402,0.959
"KIT inhibitor","NES","KIT inhibitor",0.25663,0.861,0.594,342,0.774
"MDM inhibitor","NES","MDM inhibitor",0.57846,1.92,0.0235,450,0.102
"MEK inhibitor","NES","MEK inhibitor",0.75413,2.42,0.00213,44,0.0444
"MET inhibitor","NES","MET inhibitor",0.61179,2.18,0.011,320,0.272
"microtubule inhibitor","NES","microtubule inhibitor",0.54412,1.88,0.0208,182,0.259
"mTOR inhibitor","NES","mTOR inhibitor",0.68702,2.16,0.00567,174,0.173
"NFkB pathway inhibitor","NES","NFkB pathway inhibitor",0.26192,0.905,0.535,172,0.818
"opioid receptor agonist","NES","opioid receptor agonist",0.22236,0.754,0.705,709,0.982
"p38 MAPK inhibitor","NES","p38 MAPK inhibitor",0.25017,0.852,0.592,135,0.933
"PARP inhibitor","NES","PARP inhibitor",0.54745,1.88,0.0279,344,0.183
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.21693,0.742,0.681,370,0.877
"phosphatase inhibitor","NES","phosphatase inhibitor",0.39517,1.34,0.163,380,0.738
"phosphodiesterase inhibitor","NES","phosphodiesterase inhibitor",0.62875,2.08,0.0105,162,0.189
"PI3K inhibitor","NES","PI3K inhibitor",0.55923,1.79,0.0346,209,0.413
"PLK inhibitor","NES","PLK inhibitor",0.77305,2.62,0,158,0.00487
"potassium channel blocker","NES","potassium channel blocker",-0.39421,-1.42,0.138,1228,0.65
"PPAR receptor agonist","NES","PPAR receptor agonist",0.19611,0.67,0.805,1081,0.908
"progesterone receptor agonist","NES","progesterone receptor agonist",0.4831,1.64,0.0841,307,0.334
"proteasome inhibitor","NES","proteasome inhibitor",0.80527,2.76,0,159,0.00241
"protein synthesis inhibitor","NES","protein synthesis inhibitor",0.52937,1.78,0.0453,458,0.44
"protein tyrosine kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.30252,-1.08,0.363,1074,0.728
"RAF inhibitor","NES","RAF inhibitor",0.36054,1.22,0.264,117,0.605
"RET tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.51452,1.75,0.042,118,0.354
"retinoid receptor agonist","NES","retinoid receptor agonist",0.21932,0.773,0.712,8,0.924
"ribonucleotide reductase inhibitor","NES","ribonucleotide reductase inhibitor",0.58646,1.93,0.0108,67,0.187
"serotonin receptor antagonist","NES","serotonin receptor antagonist",0.50649,1.67,0.0455,283,0.639
"sodium channel blocker","NES","sodium channel blocker",-0.17965,-0.639,0.857,1196,0.924
"src inhibitor","NES","src inhibitor",-0.31251,-1.06,0.387,964,0.727
"sterol demethylase inhibitor","NES","sterol demethylase inhibitor",0.22166,0.749,0.726,31,0.947
"TGF beta receptor inhibitor","NES","TGF beta receptor inhibitor",0.46923,1.6,0.0698,283,0.421
"thymidylate synthase inhibitor","NES","thymidylate synthase inhibitor",0.60185,2,0.0124,258,0.139
"topoisomerase inhibitor","NES","topoisomerase inhibitor",0.57986,1.91,0.0231,352,0.127
"tubulin polymerization inhibitor","NES","tubulin polymerization inhibitor",0.7822,2.49,0,122,0.0098
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.18221,0.614,0.857,324,0.928
"VEGFR inhibitor","NES","VEGFR inhibitor",0.41084,1.38,0.157,195,0.353
"vitamin D receptor agonist","NES","vitamin D receptor agonist",0.97008,3.37,0,47,0
