"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"acetylcholine receptor agonist","NES","DNA inhibitor",0.57943,1.73,0.0443,418,0.243
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",-0.54073,-1.74,0.0411,531,0.112
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",0.3902,1.19,0.269,293,0.66
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.27905,0.832,0.632,628,0.809
"acetylcholine receptor agonist","NES","FLT3 inhibitor",-0.41736,-1.35,0.176,572,0.325
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.14535,0.432,0.97,51,0.976
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",-0.39919,-1.27,0.234,392,0.369
"acetylcholine receptor agonist","NES","HDAC inhibitor",0.39718,1.21,0.246,553,0.677
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.46887,1.4,0.139,73,0.5
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.25383,-0.824,0.647,492,0.794
"acetylcholine receptor agonist","NES","HMGCR inhibitor",-0.33293,-1.06,0.409,524,0.533
"acetylcholine receptor agonist","NES","HSP inhibitor",0.49605,1.51,0.091,45,0.434
"acetylcholine receptor agonist","NES","JAK inhibitor",0.21066,0.638,0.86,29,0.953
"acetylcholine receptor agonist","NES","MDM inhibitor",0.30652,0.905,0.554,158,0.77
"acetylcholine receptor agonist","NES","MEK inhibitor",-0.67018,-2.18,0.00915,792,0.0291
"acetylcholine receptor agonist","NES","MET inhibitor",-0.36719,-1.19,0.266,910,0.441
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.66837,2,0.0091,332,0.111
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.23889,-0.766,0.741,526,0.842
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.36253,1.07,0.389,631,0.613
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.45248,1.34,0.174,124,0.551
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",0.42222,1.25,0.218,230,0.664
"acetylcholine receptor agonist","NES","PARP inhibitor",0.73218,2.16,0.00301,268,0.0678
"acetylcholine receptor agonist","NES","phosphatase inhibitor",0.21702,0.636,0.87,353,0.92
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",0.35954,1.08,0.379,254,0.634
"acetylcholine receptor agonist","NES","PI3K inhibitor",0.18222,0.551,0.919,618,0.952
"acetylcholine receptor agonist","NES","PLK inhibitor",0.30317,0.929,0.52,460,0.768
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.46139,-1.48,0.118,789,0.265
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",-0.23365,-0.737,0.785,491,0.842
"acetylcholine receptor agonist","NES","RAF inhibitor",-0.32413,-1.04,0.384,317,0.533
"acetylcholine receptor agonist","NES","retinoid receptor agonist",0.38132,1.12,0.349,157,0.692
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",-0.53259,-1.72,0.0397,523,0.112
"acetylcholine receptor agonist","NES","sodium channel blocker",0.2895,0.868,0.599,703,0.79
"acetylcholine receptor agonist","NES","SYK inhibitor",-0.76986,-2.51,0,756,0.00389
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",-0.52749,-1.74,0.0277,518,0.112
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.36852,1.09,0.357,229,0.701
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.35208,1.08,0.363,474,0.634
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.56752,-1.83,0.0233,724,0.0964
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.81374,-2.52,0,892,0.00518
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.59424,-1.84,0.0132,805,0.2
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.6157,1.83,0.00997,383,0.173
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",-0.26498,-0.803,0.658,436,0.808
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",-0.15816,-0.509,0.955,155,0.944
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.47857,-1.48,0.0966,469,0.292
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.46382,-1.47,0.108,828,0.275
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.60051,1.78,0.0218,239,0.139
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.44683,-1.44,0.115,707,0.226
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.2392,-0.746,0.72,419,0.824
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",0.15926,0.459,0.962,833,0.965
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.35392,1.06,0.381,492,0.757
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.34328,1.01,0.435,208,0.747
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.61813,1.83,0.0162,380,0.173
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.71867,2.11,0.00165,130,0.0819
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.59633,-1.9,0.0175,585,0.207
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.54418,1.59,0.0557,216,0.246
"acetylcholine receptor antagonist","NES","CDK inhibitor",0.23638,0.686,0.795,757,0.868
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.44904,-1.44,0.111,807,0.226
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.63213,-1.93,0.0159,739,0.267
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.28604,0.85,0.612,255,0.886
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",-0.43279,-1.37,0.131,425,0.267
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.41175,-1.31,0.197,639,0.29
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.20915,0.626,0.866,258,0.894
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",-0.3898,-1.19,0.272,382,0.394
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.56337,1.67,0.0519,339,0.204
"acetylcholine receptor antagonist","NES","growth factor receptor inhibitor",-0.47149,-1.44,0.131,463,0.226
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.55457,-1.78,0.0254,803,0.203
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",-0.52138,-1.62,0.0482,512,0.212
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.2943,-0.927,0.53,289,0.654
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",-0.53109,-1.67,0.0539,521,0.2
"acetylcholine receptor antagonist","NES","HSP inhibitor",0.33089,0.985,0.461,626,0.748
"acetylcholine receptor antagonist","NES","JAK inhibitor",0.23418,0.687,0.809,509,0.903
"acetylcholine receptor antagonist","NES","MDM inhibitor",0.39143,1.16,0.302,459,0.74
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.34766,1.03,0.442,486,0.757
"acetylcholine receptor antagonist","NES","MET inhibitor",0.46555,1.39,0.121,171,0.487
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.48279,-1.48,0.113,629,0.292
"acetylcholine receptor antagonist","NES","mTOR inhibitor",-0.19912,-0.629,0.844,246,0.891
"acetylcholine receptor antagonist","NES","NFkB pathway inhibitor",-0.3554,-1.13,0.326,349,0.425
"acetylcholine receptor antagonist","NES","opioid receptor agonist",0.35573,1.07,0.393,261,0.793
"acetylcholine receptor antagonist","NES","p38 MAPK inhibitor",0.61324,1.79,0.0196,168,0.163
"acetylcholine receptor antagonist","NES","PARP inhibitor",0.28354,0.826,0.645,209,0.836
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",0.45613,1.32,0.188,183,0.549
"acetylcholine receptor antagonist","NES","phosphodiesterase inhibitor",0.24465,0.712,0.77,241,0.91
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.23029,-0.698,0.801,222,0.852
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.54937,-1.68,0.0558,695,0.22
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.68354,-2.15,0.00261,799,0.2
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.42268,-1.34,0.161,929,0.277
"acetylcholine receptor antagonist","NES","RAF inhibitor",0.42984,1.28,0.199,468,0.563
"acetylcholine receptor antagonist","NES","retinoid receptor agonist",-0.55878,-1.75,0.04,829,0.194
"acetylcholine receptor antagonist","NES","serotonin receptor antagonist",0.25756,0.765,0.741,27,0.881
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.37703,1.11,0.351,313,0.774
"acetylcholine receptor antagonist","NES","SYK inhibitor",0.33946,0.98,0.495,375,0.714
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",0.2877,0.847,0.641,325,0.846
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.35506,-1.13,0.311,640,0.425
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.47114,-1.46,0.0959,761,0.262
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.23646,-0.77,0.7,790,0.821
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",-0.29959,-0.952,0.495,742,0.647
"adenosine receptor antagonist","NES","EGFR inhibitor",0.40788,1.21,0.248,223,0.531
"adenosine receptor antagonist","NES","Abl kinase inhibitor",0.35893,1.06,0.368,128,0.617
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.35382,1.05,0.403,363,0.581
"adenosine receptor antagonist","NES","adrenergic receptor antagonist",0.56775,1.7,0.0311,208,0.348
"adenosine receptor antagonist","NES","AKT inhibitor",0.57485,1.71,0.0315,323,0.445
"adenosine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.35031,1.03,0.418,643,0.585
"adenosine receptor antagonist","NES","androgen receptor antagonist",0.4436,1.32,0.188,402,0.494
"adenosine receptor antagonist","NES","AP inhibitor",-0.42916,-1.39,0.166,674,0.387
"adenosine receptor antagonist","NES","ATPase inhibitor",0.2644,0.794,0.701,590,0.804
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.28117,-0.844,0.601,344,0.922
"adenosine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.40191,1.19,0.263,271,0.529
"adenosine receptor antagonist","NES","bacterial DNA gyrase inhibitor",-0.56823,-1.75,0.0423,558,0.417
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.4682,1.37,0.155,128,0.493
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",0.4729,1.44,0.122,258,0.699
"adenosine receptor antagonist","NES","bromodomain inhibitor",0.47477,1.4,0.145,139,0.612
"adenosine receptor antagonist","NES","calcium channel blocker",0.50633,1.53,0.0712,114,0.592
"adenosine receptor antagonist","NES","CDK inhibitor",0.3525,1.05,0.382,369,0.581
"adenosine receptor antagonist","NES","CHK inhibitor",0.41825,1.26,0.207,370,0.518
"adenosine receptor antagonist","NES","DNA alkylating agent",0.29279,0.863,0.586,459,0.784
"adenosine receptor antagonist","NES","DNA inhibitor",-0.22802,-0.719,0.804,524,0.946
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",0.42922,1.27,0.217,82,0.538
"adenosine receptor antagonist","NES","DNA synthesis inhibitor",-0.50013,-1.55,0.0864,857,0.444
"adenosine receptor antagonist","NES","dopamine receptor antagonist",-0.14288,-0.462,0.966,328,0.961
"adenosine receptor antagonist","NES","FLT3 inhibitor",0.63861,1.9,0.0115,63,0.244
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",0.21622,0.66,0.823,662,0.834
"adenosine receptor antagonist","NES","growth factor receptor inhibitor",0.45763,1.39,0.151,260,0.562
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.1874,-0.612,0.878,855,0.959
"adenosine receptor antagonist","NES","histamine receptor antagonist",-0.39745,-1.24,0.247,834,0.457
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.46674,1.41,0.146,233,0.671
"adenosine receptor antagonist","NES","HMGCR inhibitor",0.45138,1.32,0.188,390,0.494
"adenosine receptor antagonist","NES","HSP inhibitor",-0.18359,-0.57,0.887,179,0.946
"adenosine receptor antagonist","NES","JAK inhibitor",0.26636,0.781,0.701,117,0.796
"adenosine receptor antagonist","NES","MDM inhibitor",0.33333,1.02,0.44,660,0.576
"adenosine receptor antagonist","NES","MEK inhibitor",-0.45101,-1.39,0.15,610,0.387
"adenosine receptor antagonist","NES","MET inhibitor",-0.43965,-1.38,0.156,964,0.355
"adenosine receptor antagonist","NES","microtubule inhibitor",-0.24004,-0.729,0.753,648,1
"adenosine receptor antagonist","NES","mTOR inhibitor",0.22167,0.668,0.813,572,0.851
"adenosine receptor antagonist","NES","NFkB pathway inhibitor",0.40733,1.23,0.234,587,0.531
"adenosine receptor antagonist","NES","opioid receptor agonist",0.36526,1.1,0.349,97,0.609
"adenosine receptor antagonist","NES","p38 MAPK inhibitor",0.22725,0.669,0.808,116,0.875
"adenosine receptor antagonist","NES","PARP inhibitor",-0.4784,-1.51,0.0838,734,0.41
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.26907,0.804,0.679,102,0.817
"adenosine receptor antagonist","NES","phosphodiesterase inhibitor",0.2727,0.82,0.648,241,0.823
"adenosine receptor antagonist","NES","PI3K inhibitor",0.25847,0.759,0.726,497,0.798
"adenosine receptor antagonist","NES","PLK inhibitor",-0.3263,-1.06,0.402,522,0.702
"adenosine receptor antagonist","NES","proteasome inhibitor",-0.46467,-1.5,0.0974,631,0.354
"adenosine receptor antagonist","NES","protein synthesis inhibitor",-0.58803,-1.82,0.0193,787,0.64
"adenosine receptor antagonist","NES","RAF inhibitor",-0.22597,-0.726,0.782,221,0.992
"adenosine receptor antagonist","NES","retinoid receptor agonist",-0.52838,-1.69,0.0507,719,0.349
"adenosine receptor antagonist","NES","serotonin receptor antagonist",-0.3391,-1.04,0.398,333,0.681
"adenosine receptor antagonist","NES","sodium channel blocker",0.38794,1.16,0.293,219,0.544
"adenosine receptor antagonist","NES","SYK inhibitor",-0.2706,-0.846,0.61,532,0.984
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.69307,2.08,0.00314,183,0.151
"adenosine receptor antagonist","NES","topoisomerase inhibitor",-0.43236,-1.36,0.144,577,0.341
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.19815,-0.625,0.843,247,0.997
"adenosine receptor antagonist","NES","VEGFR inhibitor",0.35441,1.06,0.392,37,0.617
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.45391,1.37,0.162,327,0.493
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.53955,-1.7,0.0571,610,0.189
"adrenergic receptor agonist","NES","Abl kinase inhibitor",-0.47358,-1.53,0.0941,979,0.197
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.74157,2.15,0.00158,261,0.0523
"adrenergic receptor agonist","NES","adrenergic receptor antagonist",0.40682,1.19,0.278,400,0.68
"adrenergic receptor agonist","NES","AKT inhibitor",-0.28021,-0.877,0.596,488,0.726
"adrenergic receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",-0.38128,-1.18,0.27,811,0.38
