"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","HMGCR inhibitor",-0.48246,-1.45,0.0982,440,0.34
"EGFR inhibitor","NES","HSP inhibitor",-0.47101,-1.37,0.146,701,0.298
"EGFR inhibitor","NES","MDM inhibitor",0.54908,1.56,0.0836,273,0.218
"EGFR inhibitor","NES","MEK inhibitor",0.77256,2.21,0,119,0.00955
"EGFR inhibitor","NES","MET inhibitor",0.63488,1.84,0.00587,70,0.0906
"EGFR inhibitor","NES","microtubule inhibitor",-0.34687,-1.03,0.405,316,0.568
"EGFR inhibitor","NES","mTOR inhibitor",0.50057,1.44,0.118,259,0.326
"EGFR inhibitor","NES","PARP inhibitor",0.25553,0.731,0.733,271,0.846
"EGFR inhibitor","NES","phosphatase inhibitor",0.16506,0.464,0.986,223,0.973
"EGFR inhibitor","NES","phosphodiesterase inhibitor",0.34983,0.989,0.448,350,0.629
"EGFR inhibitor","NES","PI3K inhibitor",0.48639,1.38,0.133,328,0.296
"EGFR inhibitor","NES","PLK inhibitor",-0.37651,-1.14,0.327,343,0.458
"EGFR inhibitor","NES","progesterone receptor agonist",-0.7193,-2.15,0.00674,656,0.0334
"EGFR inhibitor","NES","proteasome inhibitor",-0.59083,-1.76,0.0323,691,0.149
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.40106,-1.19,0.276,784,0.473
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",-0.38293,-1.16,0.292,602,0.47
"EGFR inhibitor","NES","serotonin receptor agonist",-0.45775,-1.39,0.128,644,0.314
"EGFR inhibitor","NES","serotonin receptor antagonist",0.33749,0.979,0.449,139,0.616
"EGFR inhibitor","NES","thymidylate synthase inhibitor",0.56188,1.6,0.0542,405,0.198
"EGFR inhibitor","NES","topoisomerase inhibitor",0.31838,0.89,0.573,393,0.688
"EGFR inhibitor","NES","tubulin polymerization inhibitor",-0.32307,-0.987,0.441,468,0.544
"EGFR inhibitor","NES","tyrosine kinase inhibitor",0.49133,1.39,0.152,308,0.305
"EGFR inhibitor","NES","VEGFR inhibitor",0.5882,1.69,0.0409,147,0.183
"EGFR inhibitor","NES","vitamin D receptor agonist",0.25815,0.734,0.76,12,0.875
"Abl kinase inhibitor","NES","EGFR inhibitor",-0.12599,-0.378,0.996,357,0.993
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.34541,1.07,0.381,126,0.634
"Abl kinase inhibitor","NES","adrenergic receptor agonist",-0.32387,-0.981,0.472,475,0.63
"Abl kinase inhibitor","NES","AKT inhibitor",0.35043,1.06,0.387,385,0.613
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",-0.55549,-1.69,0.0558,767,0.415
"Abl kinase inhibitor","NES","antioxidant",0.61363,1.86,0.029,253,0.0944
"Abl kinase inhibitor","NES","AP inhibitor",-0.47974,-1.42,0.127,438,0.491
"Abl kinase inhibitor","NES","ATPase inhibitor",0.2808,0.84,0.637,214,0.758
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.18031,0.538,0.947,273,0.97
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",-0.45564,-1.37,0.147,596,0.326
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.34541,1.04,0.419,126,0.61
"Abl kinase inhibitor","NES","bromodomain inhibitor",0.51645,1.6,0.063,447,0.238
"Abl kinase inhibitor","NES","calcium channel blocker",-0.33333,-1.01,0.419,304,0.684
"Abl kinase inhibitor","NES","CDK inhibitor",0.15105,0.466,0.986,781,0.971
"Abl kinase inhibitor","NES","CHK inhibitor",0.27552,0.849,0.628,667,0.777
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",-0.29018,-0.86,0.613,895,0.715
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.26538,0.795,0.689,105,0.792
"Abl kinase inhibitor","NES","estrogen receptor antagonist",-0.38523,-1.16,0.298,518,0.55
"Abl kinase inhibitor","NES","FLT3 inhibitor",0.43068,1.32,0.173,118,0.469
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.36372,1.11,0.331,479,0.645
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.50949,-1.55,0.0848,558,0.498
"Abl kinase inhibitor","NES","HCV inhibitor",-0.46769,-1.37,0.139,427,0.326
"Abl kinase inhibitor","NES","HDAC inhibitor",-0.46659,-1.4,0.138,713,0.376
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",-0.22782,-0.669,0.818,208,0.926
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.33762,-0.981,0.458,847,0.63
"Abl kinase inhibitor","NES","HSP inhibitor",0.32157,0.964,0.464,338,0.664
"Abl kinase inhibitor","NES","MDM inhibitor",-0.34064,-1.03,0.411,311,0.711
"Abl kinase inhibitor","NES","MEK inhibitor",0.79801,2.46,0,195,0.00619
"Abl kinase inhibitor","NES","MET inhibitor",0.36254,1.07,0.347,587,0.634
"Abl kinase inhibitor","NES","microtubule inhibitor",0.61933,1.91,0.0229,150,0.112
"Abl kinase inhibitor","NES","mTOR inhibitor",0.17624,0.553,0.937,173,0.995
"Abl kinase inhibitor","NES","PARP inhibitor",0.39106,1.17,0.311,365,0.633
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.4576,-1.4,0.144,587,0.376
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",0.68244,2.04,0.00204,225,0.118
"Abl kinase inhibitor","NES","PI3K inhibitor",0.32838,0.986,0.463,260,0.659
"Abl kinase inhibitor","NES","PLK inhibitor",0.62459,1.93,0.00629,349,0.137
"Abl kinase inhibitor","NES","progesterone receptor agonist",-0.76007,-2.25,0,781,0.0178
"Abl kinase inhibitor","NES","proteasome inhibitor",0.59061,1.77,0.0257,291,0.132
"Abl kinase inhibitor","NES","protein synthesis inhibitor",-0.50816,-1.54,0.0866,644,0.391
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.6221,1.89,0.0192,258,0.0961
"Abl kinase inhibitor","NES","serotonin receptor agonist",0.29067,0.881,0.547,23,0.759
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.44527,1.34,0.178,387,0.485
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",-0.29156,-0.861,0.584,893,0.761
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.1961,-0.589,0.877,582,0.951
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.42736,1.29,0.194,216,0.476
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.37391,1.13,0.323,126,0.657
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.50906,1.54,0.0946,368,0.268
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.20198,0.591,0.904,734,1
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.16645,-0.511,0.952,515,0.954
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",0.36733,1.09,0.353,250,0.512
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.43139,1.3,0.194,326,0.445
"acetylcholine receptor agonist","NES","AKT inhibitor",-0.17921,-0.568,0.91,452,0.957
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",-0.31793,-0.976,0.468,289,0.684
"acetylcholine receptor agonist","NES","antioxidant",0.32269,0.988,0.458,621,0.556
"acetylcholine receptor agonist","NES","AP inhibitor",0.41676,1.26,0.219,409,0.46
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.61011,-1.96,0.019,657,0.32
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",-0.2338,-0.718,0.775,677,1
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.48132,-1.46,0.108,767,0.35
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",0.36733,1.08,0.366,250,0.494
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.21295,-0.664,0.835,623,0.993
"acetylcholine receptor agonist","NES","calcium channel blocker",0.28331,0.86,0.604,454,0.661
"acetylcholine receptor agonist","NES","CDK inhibitor",0.44546,1.36,0.161,370,0.61
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.22098,-0.689,0.805,378,1
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",0.5637,1.71,0.0396,285,0.222
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.45672,1.34,0.162,341,0.488
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",-0.34873,-1.09,0.334,317,0.628
"acetylcholine receptor agonist","NES","FLT3 inhibitor",-0.46898,-1.46,0.117,605,0.35
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.29964,0.9,0.563,329,0.638
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.18382,-0.569,0.916,693,0.998
"acetylcholine receptor agonist","NES","HCV inhibitor",0.69474,2.04,0.00926,175,0.154
"acetylcholine receptor agonist","NES","HDAC inhibitor",0.27061,0.844,0.631,261,0.654
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.38394,1.16,0.288,565,0.484
"acetylcholine receptor agonist","NES","HMGCR inhibitor",-0.35926,-1.09,0.341,740,0.628
"acetylcholine receptor agonist","NES","HSP inhibitor",0.63272,1.87,0.00938,247,0.128
"acetylcholine receptor agonist","NES","MDM inhibitor",-0.29588,-0.908,0.57,525,0.752
"acetylcholine receptor agonist","NES","MEK inhibitor",0.39081,1.19,0.274,491,0.478
"acetylcholine receptor agonist","NES","MET inhibitor",-0.48302,-1.52,0.1,611,0.439
"acetylcholine receptor agonist","NES","microtubule inhibitor",-0.45502,-1.4,0.147,730,0.383
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.4919,-1.5,0.0949,551,0.4
"acetylcholine receptor agonist","NES","PARP inhibitor",0.44493,1.35,0.18,510,0.538
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.3478,-1.07,0.373,773,0.613
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",0.37332,1.11,0.362,470,0.52
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.56467,-1.74,0.0319,550,0.307
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.32308,-0.991,0.451,450,0.701
"acetylcholine receptor agonist","NES","progesterone receptor agonist",0.43392,1.32,0.165,520,0.463
"acetylcholine receptor agonist","NES","proteasome inhibitor",0.49304,1.45,0.113,266,0.527
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.33083,0.992,0.461,138,0.582
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",-0.62803,-1.93,0.0104,674,0.185
"acetylcholine receptor agonist","NES","serotonin receptor agonist",-0.41079,-1.27,0.203,576,0.476
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",0.40859,1.21,0.24,543,0.488
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",0.66337,2.03,0.00936,311,0.0816
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",0.13539,0.412,0.992,553,0.987
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",-0.41719,-1.28,0.212,667,0.509
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",-0.21499,-0.651,0.856,195,0.963
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.50567,-1.53,0.0851,633,0.529
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.39353,-1.19,0.275,637,0.553
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.25099,-0.749,0.758,600,0.826
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.36822,-1.12,0.324,800,0.587
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",-0.24161,-0.722,0.763,342,0.829
"acetylcholine receptor antagonist","NES","AKT inhibitor",0.22686,0.684,0.805,298,0.811
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",0.28527,0.854,0.627,391,0.824
"acetylcholine receptor antagonist","NES","antioxidant",-0.29702,-0.904,0.535,623,0.694
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.25685,-0.786,0.652,880,0.806
"acetylcholine receptor antagonist","NES","ATPase inhibitor",-0.29367,-0.884,0.567,598,0.692
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.51363,-1.55,0.0817,728,0.252
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.23173,0.714,0.773,254,0.924
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.36822,-1.09,0.327,800,0.564
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.31469,0.994,0.444,631,0.848
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.44364,1.37,0.139,29,0.418
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.42121,-1.26,0.214,775,0.488
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.40834,-1.22,0.223,372,0.511
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",-0.49825,-1.53,0.0889,722,0.246
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.23102,0.697,0.776,335,0.842
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",0.44469,1.35,0.147,512,0.39
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",0.23476,0.702,0.799,198,0.885
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",-0.35703,-1.08,0.35,690,0.548
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",-0.66154,-2.02,0.00598,602,0.0531
"acetylcholine receptor antagonist","NES","HCV inhibitor",-0.30778,-0.957,0.478,281,0.641
"acetylcholine receptor antagonist","NES","HDAC inhibitor",0.59523,1.78,0.0255,225,0.192
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.36802,-1.11,0.339,336,0.566
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",0.57912,1.75,0.0335,288,0.167
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.3999,-1.2,0.277,705,0.507
"acetylcholine receptor antagonist","NES","MDM inhibitor",-0.77675,-2.27,0,817,0.0157
"acetylcholine receptor antagonist","NES","MEK inhibitor",-0.48669,-1.46,0.123,508,0.294
"acetylcholine receptor antagonist","NES","MET inhibitor",0.70205,2.12,0,57,0.044
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.62671,-1.9,0.0178,732,0.0877
"acetylcholine receptor antagonist","NES","mTOR inhibitor",-0.1334,-0.396,0.988,760,0.99
"acetylcholine receptor antagonist","NES","PARP inhibitor",-0.53422,-1.6,0.0822,697,0.23
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",0.3162,0.943,0.485,270,0.797
"acetylcholine receptor antagonist","NES","phosphodiesterase inhibitor",0.3011,0.906,0.533,644,0.797
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.32046,-0.968,0.506,766,0.654
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.57694,-1.78,0.0214,615,0.119
"acetylcholine receptor antagonist","NES","progesterone receptor agonist",0.5091,1.53,0.083,300,0.33
"acetylcholine receptor antagonist","NES","proteasome inhibitor",0.33654,1.02,0.422,76,0.886
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",0.25664,0.743,0.743,77,0.942
"acetylcholine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.7807,-2.34,0.00196,712,0.023
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.70208,2.15,0.0063,277,0.0681
"acetylcholine receptor antagonist","NES","serotonin receptor antagonist",0.45162,1.38,0.149,264,0.473
"acetylcholine receptor antagonist","NES","thymidylate synthase inhibitor",-0.58836,-1.79,0.0302,664,0.133
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.34715,-1.07,0.357,543,0.535
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.71995,-2.16,0,742,0.031
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",-0.46722,-1.42,0.126,533,0.315
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",0.31614,0.967,0.456,630,0.821
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",-0.23106,-0.71,0.796,904,0.813
"adenosine receptor antagonist","NES","EGFR inhibitor",0.31245,0.934,0.532,358,0.785
"adenosine receptor antagonist","NES","Abl kinase inhibitor",0.24876,0.741,0.748,547,0.84
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.56411,1.68,0.0443,253,0.173
"adenosine receptor antagonist","NES","AKT inhibitor",0.26674,0.771,0.742,108,0.867
"adenosine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.36692,-1.16,0.313,335,0.513
"adenosine receptor antagonist","NES","antioxidant",0.74781,2.21,0.00326,236,0.0359
"adenosine receptor antagonist","NES","AP inhibitor",-0.30119,-0.925,0.528,555,0.668
"adenosine receptor antagonist","NES","ATPase inhibitor",-0.57349,-1.81,0.0301,684,0.166
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",0.27443,0.789,0.708,241,0.875
"adenosine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.45614,-1.41,0.135,416,0.295
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.24876,0.725,0.763,547,0.801
"adenosine receptor antagonist","NES","bromodomain inhibitor",-0.46162,-1.45,0.119,421,0.296
"adenosine receptor antagonist","NES","calcium channel blocker",-0.42355,-1.29,0.182,897,0.387
"adenosine receptor antagonist","NES","CDK inhibitor",0.61988,1.82,0.0145,175,0.191
"adenosine receptor antagonist","NES","CHK inhibitor",-0.22481,-0.694,0.795,547,0.852
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",0.55929,1.68,0.0372,265,0.173
"adenosine receptor antagonist","NES","dopamine receptor antagonist",0.50056,1.47,0.0885,407,0.335
"adenosine receptor antagonist","NES","estrogen receptor antagonist",-0.35706,-1.09,0.338,326,0.561
"adenosine receptor antagonist","NES","FLT3 inhibitor",0.34096,1.02,0.417,335,0.756
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",0.28977,0.845,0.634,183,0.902
"adenosine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.44713,1.3,0.198,259,0.434
"adenosine receptor antagonist","NES","HCV inhibitor",0.37878,1.12,0.341,347,0.614
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.50048,-1.62,0.049,513,0.225
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.22767,-0.719,0.757,894,0.872
"adenosine receptor antagonist","NES","HMGCR inhibitor",-0.29905,-0.967,0.484,658,0.654
"adenosine receptor antagonist","NES","HSP inhibitor",0.46332,1.34,0.17,316,0.447
"adenosine receptor antagonist","NES","MDM inhibitor",0.6285,1.85,0.0148,211,0.244
"adenosine receptor antagonist","NES","MEK inhibitor",0.42163,1.27,0.201,536,0.444
"adenosine receptor antagonist","NES","MET inhibitor",-0.6736,-2.12,0.00789,615,0.116
"adenosine receptor antagonist","NES","microtubule inhibitor",0.3137,0.936,0.524,401,0.823
"adenosine receptor antagonist","NES","mTOR inhibitor",0.27471,0.817,0.679,431,0.908
"adenosine receptor antagonist","NES","PARP inhibitor",0.47973,1.45,0.111,124,0.329
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.22071,0.645,0.862,560,0.855
"adenosine receptor antagonist","NES","phosphodiesterase inhibitor",0.60694,1.81,0.0113,197,0.151
"adenosine receptor antagonist","NES","PI3K inhibitor",0.39052,1.14,0.318,423,0.621
"adenosine receptor antagonist","NES","PLK inhibitor",0.2699,0.795,0.705,454,0.905
"adenosine receptor antagonist","NES","progesterone receptor agonist",0.24655,0.729,0.757,568,0.824
"adenosine receptor antagonist","NES","proteasome inhibitor",-0.53767,-1.67,0.0515,683,0.231
"adenosine receptor antagonist","NES","protein synthesis inhibitor",0.44716,1.32,0.186,44,0.439
"adenosine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.33772,-1.06,0.387,308,0.56
"adenosine receptor antagonist","NES","serotonin receptor agonist",0.26125,0.749,0.759,198,0.862
"adenosine receptor antagonist","NES","serotonin receptor antagonist",0.34167,0.997,0.451,446,0.754
"adenosine receptor antagonist","NES","thymidylate synthase inhibitor",0.55028,1.66,0.0329,320,0.166
"adenosine receptor antagonist","NES","topoisomerase inhibitor",-0.24314,-0.754,0.712,834,0.88
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.17892,-0.567,0.919,270,0.922
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",0.56732,1.7,0.0399,297,0.221
"adenosine receptor antagonist","NES","VEGFR inhibitor",-0.58367,-1.83,0.0157,725,0.229
"adenosine receptor antagonist","NES","vitamin D receptor agonist",-0.49543,-1.55,0.092,601,0.246
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.13252,-0.396,0.996,119,0.992
"adrenergic receptor agonist","NES","Abl kinase inhibitor",-0.26944,-0.805,0.653,246,0.74
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.71529,2.13,0.00179,205,0.0152
"adrenergic receptor agonist","NES","AKT inhibitor",-0.5082,-1.51,0.0946,528,0.207
"adrenergic receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",0.47361,1.39,0.141,319,0.219
"adrenergic receptor agonist","NES","antioxidant",0.60753,1.77,0.0338,263,0.076
"adrenergic receptor agonist","NES","AP inhibitor",-0.68683,-2.04,0.00199,752,0.0373
"adrenergic receptor agonist","NES","ATPase inhibitor",-0.63947,-1.84,0.0247,880,0.0826
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",-0.46637,-1.39,0.128,514,0.293
"adrenergic receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.24013,0.708,0.794,699,0.838
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.26944,-0.799,0.671,246,0.722
"adrenergic receptor agonist","NES","bromodomain inhibitor",-0.66118,-1.97,0.0166,603,0.0513
"adrenergic receptor agonist","NES","calcium channel blocker",-0.54563,-1.65,0.0576,802,0.155
"adrenergic receptor agonist","NES","CDK inhibitor",0.42551,1.24,0.235,320,0.332
"adrenergic receptor agonist","NES","CHK inhibitor",-0.72046,-2.17,0.00224,804,0.0223
"adrenergic receptor agonist","NES","DNA polymerase inhibitor",0.52245,1.52,0.0745,441,0.166
"adrenergic receptor agonist","NES","dopamine receptor antagonist",0.62622,1.81,0.017,287,0.073
"adrenergic receptor agonist","NES","estrogen receptor antagonist",0.52808,1.53,0.0821,66,0.179
"adrenergic receptor agonist","NES","FLT3 inhibitor",-0.59265,-1.78,0.0278,688,0.103
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.83626,2.44,0,157,0.00066
"adrenergic receptor agonist","NES","glycogen synthase kinase inhibitor",-0.36799,-1.1,0.355,467,0.478
"adrenergic receptor agonist","NES","HCV inhibitor",-0.30863,-0.918,0.53,908,0.657
"adrenergic receptor agonist","NES","HDAC inhibitor",-0.42746,-1.26,0.222,386,0.372
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.42538,-1.26,0.212,852,0.372
"adrenergic receptor agonist","NES","HMGCR inhibitor",0.33882,1.01,0.42,609,0.527
"adrenergic receptor agonist","NES","HSP inhibitor",0.1731,0.494,0.959,761,0.962
"adrenergic receptor agonist","NES","MDM inhibitor",-0.32421,-0.977,0.469,296,0.597
"adrenergic receptor agonist","NES","MEK inhibitor",0.37448,1.08,0.379,507,0.477
"adrenergic receptor agonist","NES","MET inhibitor",-0.39968,-1.18,0.249,659,0.444
"adrenergic receptor agonist","NES","microtubule inhibitor",-0.62806,-1.87,0.0149,654,0.0784
"adrenergic receptor agonist","NES","mTOR inhibitor",-0.52198,-1.57,0.0733,669,0.193
"adrenergic receptor agonist","NES","PARP inhibitor",0.47827,1.4,0.125,359,0.233
"adrenergic receptor agonist","NES","phosphatase inhibitor",-0.27753,-0.82,0.644,252,0.746
"adrenergic receptor agonist","NES","phosphodiesterase inhibitor",0.27899,0.814,0.67,83,0.751
"adrenergic receptor agonist","NES","PI3K inhibitor",-0.15858,-0.469,0.975,254,1
"adrenergic receptor agonist","NES","PLK inhibitor",-0.71766,-2.14,0.00225,712,0.0216
"adrenergic receptor agonist","NES","progesterone receptor agonist",0.83114,2.43,0,160,0.00066
"adrenergic receptor agonist","NES","proteasome inhibitor",-0.45975,-1.37,0.164,651,0.293
"adrenergic receptor agonist","NES","protein synthesis inhibitor",-0.28068,-0.853,0.588,740,0.729
"adrenergic receptor agonist","NES","ribonucleotide reductase inhibitor",-0.81579,-2.42,0,744,0.00139
"adrenergic receptor agonist","NES","serotonin receptor agonist",-0.37941,-1.15,0.297,809,0.457
"adrenergic receptor agonist","NES","serotonin receptor antagonist",-0.33444,-1.01,0.426,508,0.578
"adrenergic receptor agonist","NES","thymidylate synthase inhibitor",0.52923,1.57,0.0737,93,0.173
"adrenergic receptor agonist","NES","topoisomerase inhibitor",-0.50523,-1.51,0.0913,556,0.207
"adrenergic receptor agonist","NES","tubulin polymerization inhibitor",-0.55244,-1.65,0.0328,770,0.155
"adrenergic receptor agonist","NES","tyrosine kinase inhibitor",-0.36444,-1.11,0.345,719,0.486
"adrenergic receptor agonist","NES","VEGFR inhibitor",-0.82805,-2.48,0,814,0.00139
"adrenergic receptor agonist","NES","vitamin D receptor agonist",0.67748,1.97,0.0115,126,0.0363
"adrenergic receptor antagonist","NES","EGFR inhibitor",0.23706,0.718,0.779,424,0.919
