"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.64689,1.93,0.00813,121,0.0335
"Abl kinase inhibitor","NES","vitamin D receptor agonist",-0.36499,-1.1,0.329,319,0.74
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.42754,-1.32,0.168,662,0.307
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",-0.29493,-0.901,0.521,256,0.823
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.33448,0.983,0.472,584,0.627
"acetylcholine receptor agonist","NES","AP inhibitor",0.42348,1.23,0.22,507,0.381
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.27481,0.801,0.671,255,0.714
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.30007,0.891,0.565,375,0.719
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.29493,-0.895,0.552,256,0.785
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",0.43837,1.32,0.186,16,0.432
"acetylcholine receptor agonist","NES","bromodomain inhibitor",0.5718,1.71,0.0335,244,0.137
"acetylcholine receptor agonist","NES","calcium channel blocker",0.61839,1.85,0.0223,337,0.106
"acetylcholine receptor agonist","NES","CDK inhibitor",-0.495,-1.5,0.108,658,0.296
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.23015,-0.677,0.789,200,0.936
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",-0.26928,-0.819,0.642,234,0.786
"acetylcholine receptor agonist","NES","DNA inhibitor",0.29435,0.874,0.601,445,0.698
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",-0.49301,-1.49,0.121,734,0.273
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",-0.3945,-1.18,0.283,745,0.432
"acetylcholine receptor agonist","NES","FGFR inhibitor",-0.54508,-1.64,0.06,632,0.227
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",0.44674,1.29,0.189,263,0.38
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",-0.67126,-1.97,0.011,584,0.163
"acetylcholine receptor agonist","NES","HCV inhibitor",0.48161,1.41,0.112,456,0.365
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.64257,-1.96,0.0215,727,0.112
"acetylcholine receptor agonist","NES","histamine receptor antagonist",-0.16852,-0.511,0.966,859,0.953
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.43103,-1.34,0.172,606,0.338
"acetylcholine receptor agonist","NES","HMGCR inhibitor",-0.4591,-1.4,0.142,566,0.301
"acetylcholine receptor agonist","NES","HSP inhibitor",0.29322,0.866,0.574,279,0.668
"acetylcholine receptor agonist","NES","KIT inhibitor",-0.55187,-1.7,0.0603,726,0.264
"acetylcholine receptor agonist","NES","MEK inhibitor",-0.63995,-1.97,0.02,551,0.163
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.4441,1.31,0.189,242,0.398
"acetylcholine receptor agonist","NES","mTOR inhibitor",0.20635,0.625,0.855,241,0.87
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.48657,-1.45,0.12,724,0.28
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.18266,-0.559,0.902,158,0.965
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.19385,-0.592,0.881,579,0.983
"acetylcholine receptor agonist","NES","potassium channel blocker",0.6977,2.01,0.00778,268,0.15
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.28161,-0.875,0.548,245,0.775
"acetylcholine receptor agonist","NES","RAF inhibitor",-0.44023,-1.32,0.186,383,0.307
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.39952,1.21,0.261,385,0.373
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",0.41264,1.24,0.241,516,0.403
"acetylcholine receptor agonist","NES","sodium channel blocker",0.60595,1.78,0.022,110,0.118
"acetylcholine receptor agonist","NES","SYK inhibitor",-0.54782,-1.69,0.0382,624,0.22
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.57071,1.65,0.0534,260,0.154
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",-0.28604,-0.863,0.612,248,0.753
"acetylcholine receptor agonist","NES","VEGFR inhibitor",-0.49676,-1.51,0.119,605,0.328
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",0.62842,1.86,0.0226,151,0.152
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.6347,-1.95,0.0169,594,0.0748
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.55312,1.66,0.0556,394,0.155
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.68198,2.04,0.00376,172,0.0359
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.58478,-1.74,0.0388,507,0.114
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.18825,-0.566,0.927,599,1
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.21799,-0.651,0.851,728,0.987
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.55312,1.67,0.0508,394,0.173
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",-0.31748,-0.973,0.476,821,0.755
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.71076,2.14,0,123,0.0375
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.37941,1.08,0.366,274,0.535
"acetylcholine receptor antagonist","NES","CDK inhibitor",0.23745,0.7,0.764,385,0.874
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.7135,-2.13,0.00595,711,0.0507
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",0.59374,1.77,0.0272,140,0.156
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.57951,1.69,0.0413,49,0.189
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",-0.50225,-1.49,0.104,720,0.238
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",0.36661,1.08,0.379,262,0.535
"acetylcholine receptor antagonist","NES","FGFR inhibitor",-0.71198,-2.15,0.0042,618,0.0913
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.52972,1.58,0.0744,310,0.175
"acetylcholine receptor antagonist","NES","growth factor receptor inhibitor",-0.3871,-1.15,0.278,336,0.567
"acetylcholine receptor antagonist","NES","HCV inhibitor",0.34101,1.01,0.44,577,0.599
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.62312,-1.87,0.0323,539,0.0788
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.47573,1.42,0.125,164,0.26
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.29729,-0.904,0.578,855,0.817
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",-0.65885,-1.97,0.0125,696,0.0926
"acetylcholine receptor antagonist","NES","HSP inhibitor",0.17976,0.533,0.935,279,0.984
"acetylcholine receptor antagonist","NES","KIT inhibitor",0.28258,0.869,0.602,628,0.724
"acetylcholine receptor antagonist","NES","MEK inhibitor",-0.6162,-1.91,0.0171,633,0.0771
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.17454,-0.515,0.953,290,0.95
"acetylcholine receptor antagonist","NES","mTOR inhibitor",0.24826,0.743,0.728,576,0.863
"acetylcholine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.24948,-0.771,0.714,393,0.933
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",-0.33287,-0.978,0.459,804,0.807
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.1831,-0.562,0.922,156,0.966
"acetylcholine receptor antagonist","NES","potassium channel blocker",0.70629,2.07,0.00579,150,0.0405
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.22056,-0.669,0.838,813,1
"acetylcholine receptor antagonist","NES","RAF inhibitor",0.32719,0.966,0.463,589,0.622
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.43766,1.29,0.208,317,0.364
"acetylcholine receptor antagonist","NES","serotonin receptor antagonist",-0.54556,-1.64,0.0678,473,0.15
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.55826,1.64,0.0625,127,0.15
"acetylcholine receptor antagonist","NES","SYK inhibitor",-0.27998,-0.835,0.638,629,0.883
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",0.15319,0.462,0.967,583,0.973
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",0.50173,1.5,0.0898,439,0.216
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.40617,-1.21,0.254,442,0.526
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",0.36024,1.09,0.355,353,0.601
"adenosine receptor antagonist","NES","EGFR inhibitor",0.37082,1.12,0.311,176,0.674
"adenosine receptor antagonist","NES","Abl kinase inhibitor",-0.22698,-0.65,0.855,720,0.931
"adenosine receptor antagonist","NES","adrenergic receptor agonist",-0.4696,-1.39,0.153,761,0.52
"adenosine receptor antagonist","NES","AP inhibitor",0.62891,1.89,0.011,197,0.103
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.41528,-1.19,0.296,418,0.662
"adenosine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",0.48822,1.53,0.0641,279,0.26
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.22698,-0.658,0.859,720,0.97
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",0.66184,2,0.0117,224,0.11
"adenosine receptor antagonist","NES","bromodomain inhibitor",0.40961,1.27,0.2,521,0.49
"adenosine receptor antagonist","NES","calcium channel blocker",0.28611,0.881,0.576,277,0.865
"adenosine receptor antagonist","NES","CDK inhibitor",-0.35494,-1.07,0.385,549,0.748
"adenosine receptor antagonist","NES","CHK inhibitor",0.27423,0.858,0.607,411,0.792
"adenosine receptor antagonist","NES","cytochrome P450 inhibitor",-0.36327,-1.06,0.382,443,0.703
"adenosine receptor antagonist","NES","DNA inhibitor",-0.56014,-1.67,0.0372,489,0.485
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",-0.35338,-1,0.447,805,0.753
"adenosine receptor antagonist","NES","estrogen receptor antagonist",-0.53824,-1.59,0.0719,619,0.352
"adenosine receptor antagonist","NES","FGFR inhibitor",0.62569,1.97,0.0224,190,0.0915
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",0.2748,0.852,0.612,577,0.755
"adenosine receptor antagonist","NES","growth factor receptor inhibitor",0.29405,0.862,0.572,622,0.838
"adenosine receptor antagonist","NES","HCV inhibitor",0.24855,0.751,0.708,166,0.811
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.24558,-0.715,0.771,764,0.952
"adenosine receptor antagonist","NES","histamine receptor antagonist",-0.55698,-1.62,0.0566,818,0.413
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.24976,0.757,0.756,20,0.848
"adenosine receptor antagonist","NES","HMGCR inhibitor",-0.33062,-0.947,0.51,769,0.793
"adenosine receptor antagonist","NES","HSP inhibitor",0.29093,0.915,0.531,41,0.934
"adenosine receptor antagonist","NES","KIT inhibitor",0.68385,2.12,0.0073,282,0.114
"adenosine receptor antagonist","NES","MEK inhibitor",-0.25074,-0.755,0.745,416,0.948
"adenosine receptor antagonist","NES","microtubule inhibitor",-0.17101,-0.496,0.973,722,1
"adenosine receptor antagonist","NES","mTOR inhibitor",0.20757,0.651,0.852,443,0.889
"adenosine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.4469,1.37,0.148,286,0.405
"adenosine receptor antagonist","NES","phosphatase inhibitor",-0.14935,-0.435,0.988,544,0.981
"adenosine receptor antagonist","NES","PI3K inhibitor",0.096056,0.293,1,358,1
"adenosine receptor antagonist","NES","potassium channel blocker",-0.50351,-1.5,0.0873,525,0.409
"adenosine receptor antagonist","NES","proteasome inhibitor",-0.43501,-1.27,0.208,528,0.669
"adenosine receptor antagonist","NES","RAF inhibitor",0.5821,1.76,0.0306,127,0.152
"adenosine receptor antagonist","NES","serotonin receptor agonist",-0.41536,-1.22,0.241,659,0.685
"adenosine receptor antagonist","NES","serotonin receptor antagonist",-0.26121,-0.786,0.704,395,0.958
"adenosine receptor antagonist","NES","sodium channel blocker",-0.38902,-1.14,0.314,340,0.685
"adenosine receptor antagonist","NES","SYK inhibitor",-0.59381,-1.74,0.0354,646,0.702
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",0.29526,0.901,0.536,301,0.888
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",-0.28501,-0.82,0.637,804,0.959
"adenosine receptor antagonist","NES","VEGFR inhibitor",0.56652,1.74,0.0423,190,0.138
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.30731,0.94,0.525,276,0.962
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.19262,-0.616,0.86,167,0.879
"adrenergic receptor agonist","NES","Abl kinase inhibitor",0.45904,1.35,0.154,292,0.368
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.64874,1.91,0.0137,312,0.112
"adrenergic receptor agonist","NES","AP inhibitor",-0.39672,-1.27,0.23,780,0.345
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",0.22581,0.677,0.841,683,0.959
"adrenergic receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",0.23139,0.676,0.814,677,0.922
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",0.45904,1.37,0.15,292,0.412
"adrenergic receptor agonist","NES","benzodiazepine receptor agonist",-0.39679,-1.24,0.221,346,0.337
"adrenergic receptor agonist","NES","bromodomain inhibitor",0.70738,2.1,0.00305,128,0.0907
"adrenergic receptor agonist","NES","calcium channel blocker",0.33682,1,0.426,466,0.631
"adrenergic receptor agonist","NES","CDK inhibitor",0.44745,1.31,0.205,429,0.367
"adrenergic receptor agonist","NES","CHK inhibitor",-0.40206,-1.29,0.176,351,0.362
"adrenergic receptor agonist","NES","cytochrome P450 inhibitor",0.66583,1.94,0.00629,193,0.135
"adrenergic receptor agonist","NES","DNA inhibitor",0.32514,0.964,0.494,338,0.625
"adrenergic receptor agonist","NES","DNA polymerase inhibitor",-0.23365,-0.744,0.754,518,0.797
"adrenergic receptor agonist","NES","estrogen receptor antagonist",0.54213,1.56,0.0738,20,0.314
"adrenergic receptor agonist","NES","FGFR inhibitor",0.46482,1.38,0.148,348,0.439
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.52602,1.55,0.0597,163,0.28
"adrenergic receptor agonist","NES","growth factor receptor inhibitor",0.43869,1.29,0.198,411,0.366
"adrenergic receptor agonist","NES","HCV inhibitor",-0.54872,-1.77,0.0236,785,0.136
"adrenergic receptor agonist","NES","HDAC inhibitor",0.20668,0.606,0.878,328,0.92
"adrenergic receptor agonist","NES","histamine receptor antagonist",0.23885,0.693,0.798,339,0.982
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",0.22136,0.657,0.836,388,0.908
"adrenergic receptor agonist","NES","HMGCR inhibitor",-0.33363,-1.06,0.364,566,0.468
"adrenergic receptor agonist","NES","HSP inhibitor",0.32544,0.969,0.496,470,0.648
"adrenergic receptor agonist","NES","KIT inhibitor",0.54296,1.61,0.0518,405,0.304
"adrenergic receptor agonist","NES","MEK inhibitor",-0.75532,-2.44,0,774,0.0138
"adrenergic receptor agonist","NES","microtubule inhibitor",-0.50378,-1.6,0.0641,613,0.211
"adrenergic receptor agonist","NES","mTOR inhibitor",0.47922,1.44,0.113,420,0.396
"adrenergic receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.46149,1.36,0.17,433,0.387
"adrenergic receptor agonist","NES","phosphatase inhibitor",0.34452,1.02,0.424,136,0.635
"adrenergic receptor agonist","NES","PI3K inhibitor",0.42868,1.25,0.209,422,0.39
"adrenergic receptor agonist","NES","potassium channel blocker",-0.48741,-1.57,0.0716,426,0.193
"adrenergic receptor agonist","NES","proteasome inhibitor",-0.26316,-0.821,0.649,230,0.748
"adrenergic receptor agonist","NES","RAF inhibitor",-0.34211,-1.09,0.343,299,0.473
"adrenergic receptor agonist","NES","serotonin receptor agonist",0.36967,1.11,0.322,265,0.531
"adrenergic receptor agonist","NES","serotonin receptor antagonist",-0.6701,-2.14,0.0029,585,0.0498
"adrenergic receptor agonist","NES","sodium channel blocker",0.18052,0.524,0.938,83,0.944
"adrenergic receptor agonist","NES","SYK inhibitor",0.63876,1.9,0.0137,234,0.0884
"adrenergic receptor agonist","NES","tubulin polymerization inhibitor",-0.55294,-1.82,0.0194,534,0.147
"adrenergic receptor agonist","NES","tyrosine kinase inhibitor",0.41005,1.21,0.25,259,0.417
"adrenergic receptor agonist","NES","VEGFR inhibitor",0.4421,1.31,0.18,439,0.367
"adrenergic receptor agonist","NES","vitamin D receptor agonist",-0.44528,-1.43,0.122,559,0.261
"adrenergic receptor antagonist","NES","EGFR inhibitor",-0.85363,-2.68,0,771,0
"adrenergic receptor antagonist","NES","Abl kinase inhibitor",0.22974,0.667,0.827,4,0.894
"adrenergic receptor antagonist","NES","adrenergic receptor agonist",0.26409,0.761,0.697,215,0.93
"adrenergic receptor antagonist","NES","AP inhibitor",0.37063,1.1,0.351,59,0.615
"adrenergic receptor antagonist","NES","Aurora kinase inhibitor",0.54013,1.55,0.0753,351,0.338
"adrenergic receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.29912,-0.951,0.47,699,0.667
"adrenergic receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.22974,0.673,0.829,4,0.924
"adrenergic receptor antagonist","NES","benzodiazepine receptor agonist",-0.43665,-1.34,0.152,644,0.35
"adrenergic receptor antagonist","NES","bromodomain inhibitor",-0.50743,-1.58,0.084,444,0.272
"adrenergic receptor antagonist","NES","calcium channel blocker",0.50057,1.45,0.107,442,0.344
"adrenergic receptor antagonist","NES","CDK inhibitor",0.22966,0.666,0.836,526,0.862
"adrenergic receptor antagonist","NES","CHK inhibitor",0.30466,0.874,0.61,399,0.834
"adrenergic receptor antagonist","NES","cytochrome P450 inhibitor",-0.57895,-1.82,0.0111,506,0.141
"adrenergic receptor antagonist","NES","DNA inhibitor",-0.29977,-0.951,0.47,262,0.667
"adrenergic receptor antagonist","NES","DNA polymerase inhibitor",0.59421,1.76,0.018,299,0.246
"adrenergic receptor antagonist","NES","estrogen receptor antagonist",-0.62971,-1.98,0.008,551,0.0892
"adrenergic receptor antagonist","NES","FGFR inhibitor",-0.24668,-0.736,0.749,485,0.81
"adrenergic receptor antagonist","NES","glucocorticoid receptor agonist",-0.31737,-0.963,0.455,483,0.793
"adrenergic receptor antagonist","NES","growth factor receptor inhibitor",-0.26952,-0.838,0.607,749,0.725
"adrenergic receptor antagonist","NES","HCV inhibitor",0.41201,1.2,0.257,154,0.533
"adrenergic receptor antagonist","NES","HDAC inhibitor",0.38226,1.14,0.309,355,0.589
"adrenergic receptor antagonist","NES","histamine receptor antagonist",0.24609,0.719,0.781,93,0.947
"adrenergic receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.24537,0.717,0.779,48,0.91
"adrenergic receptor antagonist","NES","HMGCR inhibitor",0.49107,1.45,0.103,329,0.344
"adrenergic receptor antagonist","NES","HSP inhibitor",0.42744,1.27,0.218,383,0.456
"adrenergic receptor antagonist","NES","KIT inhibitor",0.43704,1.27,0.223,147,0.456
"adrenergic receptor antagonist","NES","MEK inhibitor",0.15968,0.469,0.973,198,0.968
"adrenergic receptor antagonist","NES","microtubule inhibitor",0.56146,1.62,0.0446,145,0.369
"adrenergic receptor antagonist","NES","mTOR inhibitor",-0.22315,-0.712,0.796,407,0.785
"adrenergic receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.2741,0.801,0.691,147,0.913
"adrenergic receptor antagonist","NES","phosphatase inhibitor",0.34772,1.02,0.444,400,0.67
"adrenergic receptor antagonist","NES","PI3K inhibitor",-0.32766,-1.03,0.375,587,0.754
