"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"BMS.599626","Pearson.est","EGFR inhibitor",-0.30655,-0.947,0.481,1125,0.917,TRUE,FALSE,"EGFR inhibitor, protein tyrosine kinase inhibitor"
"BMS.599626","Pearson.est","protein tyrosine kinase inhibitor",0.21434,0.591,0.928,1004,0.975,TRUE,FALSE,"EGFR inhibitor, protein tyrosine kinase inhibitor"
"BMS.690514","Pearson.est","VEGFR inhibitor",-0.14617,-0.378,0.996,600,0.998,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"BNC105","Pearson.est","tubulin polymerization inhibitor",0.26379,0.734,0.757,267,0.973,TRUE,FALSE,"tubulin polymerization inhibitor"
"CCT128930","Pearson.est","AKT inhibitor",-0.46343,-1.32,0.192,873,0.776,TRUE,FALSE,"AKT inhibitor"
"CCT129202","Pearson.est","Aurora kinase inhibitor",-0.31373,-0.901,0.533,851,0.901,TRUE,FALSE,"Aurora kinase inhibitor"
"CCT137690","Pearson.est","Aurora kinase inhibitor",-0.33929,-0.975,0.485,584,0.965,TRUE,FALSE,"Aurora kinase inhibitor"
"CEP.33779","Pearson.est","JAK inhibitor",-0.21485,-0.646,0.875,1182,0.938,TRUE,FALSE,"JAK inhibitor"
"CEP.37440","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.29047,-0.755,0.748,897,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"CGS.20625","Pearson.est","benzodiazepine receptor agonist",-0.33842,-1.05,0.384,811,0.696,TRUE,FALSE,"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist"
"CH5132799","Pearson.est","PI3K inhibitor",-0.22205,-0.654,0.853,808,0.925,TRUE,FALSE,"PI3K inhibitor"
"CHIR.99021","Pearson.est","glycogen synthase kinase inhibitor",0.33294,0.915,0.546,340,0.848,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"CL.218872","Pearson.est","benzodiazepine receptor agonist",-0.56349,-1.52,0.0983,1123,0.395,TRUE,FALSE,"benzodiazepine receptor agonist"
"CMPD.1","Pearson.est","p38 MAPK inhibitor",-0.41465,-1.15,0.27,1037,0.792,TRUE,FALSE,"p38 MAPK inhibitor"
"CNX.2006","Pearson.est","EGFR inhibitor",-0.46504,-1.43,0.117,1064,0.719,TRUE,FALSE,"EGFR inhibitor"
"CP.673451","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.28182,-0.801,0.682,1097,0.835,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"CP.724714","Pearson.est","EGFR inhibitor",-0.21919,-0.58,0.925,866,1,TRUE,FALSE,"EGFR inhibitor, protein tyrosine kinase inhibitor"
"CP.724714","Pearson.est","protein tyrosine kinase inhibitor",-0.30652,-0.824,0.669,849,0.902,TRUE,FALSE,"EGFR inhibitor, protein tyrosine kinase inhibitor"
"CPP","Pearson.est","glutamate receptor antagonist",-0.42473,-1.16,0.288,592,0.613,TRUE,FALSE,"glutamate receptor antagonist"
"CR8..R.","Pearson.est","CDK inhibitor",-0.33433,-0.967,0.44,1156,0.866,TRUE,FALSE,"CDK inhibitor"
"CUDC.101","Pearson.est","EGFR inhibitor",-0.19619,-0.618,0.879,814,0.887,TRUE,FALSE,"EGFR inhibitor"
"CUDC.907","Pearson.est","PI3K inhibitor",0.337,0.947,0.495,534,0.97,TRUE,FALSE,"PI3K inhibitor"
"CYC116","Pearson.est","Aurora kinase inhibitor",-0.34158,-0.977,0.418,1010,0.683,TRUE,FALSE,"Aurora kinase inhibitor"
"E7449","Pearson.est","PARP inhibitor",-0.43152,-1.23,0.246,1238,0.544,TRUE,FALSE,"PARP inhibitor"
"EMD.53998","Pearson.est","phosphodiesterase inhibitor",0.27455,0.756,0.748,259,0.962,TRUE,FALSE,"phosphodiesterase inhibitor"
"ENMD.2076","Pearson.est","Aurora kinase inhibitor",-0.23755,-0.714,0.757,851,0.976,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"ENMD.2076","Pearson.est","FLT3 inhibitor",0.18319,0.515,0.961,1045,0.96,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"ENMD.2076","Pearson.est","VEGFR inhibitor",0.3182,0.901,0.555,250,0.821,TRUE,FALSE,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor"
"EVP4593","Pearson.est","NFkB pathway inhibitor",0.19842,0.529,0.964,453,1,TRUE,FALSE,"NFkB pathway inhibitor"
"FERb.033","Pearson.est","EGFR inhibitor",-0.40044,-1.11,0.305,1072,1,TRUE,FALSE,"EGFR inhibitor"
"FK.3311","Pearson.est","cyclooxygenase inhibitor",-0.26378,-0.816,0.672,1039,0.817,TRUE,FALSE,"cyclooxygenase inhibitor"
"FR.122047","Pearson.est","cyclooxygenase inhibitor",-0.24628,-0.76,0.754,827,0.925,TRUE,FALSE,"cyclooxygenase inhibitor"
"GDC.0941","Pearson.est","PI3K inhibitor",0.3091,0.838,0.638,335,0.951,TRUE,FALSE,"PI3K inhibitor"
"GDC.0980","Pearson.est","mTOR inhibitor",-0.3156,-0.919,0.529,1009,0.822,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"GDC.0980","Pearson.est","PI3K inhibitor",-0.19089,-0.565,0.928,1003,0.964,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"GSK.3.inhibitor.IX","Pearson.est","glycogen synthase kinase inhibitor",0.2599,0.72,0.796,545,1,TRUE,FALSE,"glycogen synthase kinase inhibitor, lipoxygenase inhibitor"
"GSK2126458","Pearson.est","mTOR inhibitor",-0.12888,-0.409,1,930,0.994,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"GSK2126458","Pearson.est","PI3K inhibitor",0.14615,0.41,0.996,479,0.993,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"GTP.14564","Pearson.est","FLT3 inhibitor",-0.25497,-0.699,0.815,699,1,TRUE,FALSE,"FLT3 inhibitor, tyrosine kinase inhibitor"
"GTP.14564","Pearson.est","tyrosine kinase inhibitor",0.22485,0.657,0.825,246,0.856,TRUE,FALSE,"FLT3 inhibitor, tyrosine kinase inhibitor"
"GW.441756","Pearson.est","growth factor receptor inhibitor",-0.42496,-1.16,0.293,1238,0.909,TRUE,FALSE,"growth factor receptor inhibitor"
"GW.583340","Pearson.est","EGFR inhibitor",-0.34615,-0.963,0.492,869,0.889,TRUE,FALSE,"EGFR inhibitor"
"HA14.1","Pearson.est","BCL inhibitor",0.31482,0.951,0.451,171,0.748,TRUE,FALSE,"BCL inhibitor"
"IEM1754","Pearson.est","glutamate receptor antagonist",-0.31618,-0.87,0.582,1156,0.777,TRUE,FALSE,"glutamate receptor antagonist"
"IKK.2.inhibitor.V","Pearson.est","NFkB pathway inhibitor",0.27535,0.794,0.652,133,0.789,TRUE,FALSE,"IKK inhibitor, NFkB pathway inhibitor"
"JNJ.16259685","Pearson.est","glutamate receptor antagonist",-0.38654,-1.06,0.359,1122,1,TRUE,FALSE,"glutamate receptor antagonist"
"JNJ.7706621","Pearson.est","CDK inhibitor",0.26539,0.746,0.752,118,0.924,TRUE,FALSE,"CDK inhibitor"
"KI.8751","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.22354,0.597,0.905,364,0.95,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KI.8751","Pearson.est","VEGFR inhibitor",-0.21663,-0.653,0.852,1046,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"KW.2449","Pearson.est","Abl kinase inhibitor",0.30327,0.829,0.665,267,0.901,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2449","Pearson.est","Aurora kinase inhibitor",0.33166,0.896,0.573,609,0.957,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"KW.2449","Pearson.est","FLT3 inhibitor",0.17858,0.493,0.977,680,1,TRUE,FALSE,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor"
"LY2334737","Pearson.est","ribonucleotide reductase inhibitor",-0.46534,-1.27,0.187,871,0.652,TRUE,FALSE,"antitumor agent, ribonucleotide reductase inhibitor"
"LY2603618","Pearson.est","CHK inhibitor",-0.25317,-0.738,0.781,844,0.864,TRUE,FALSE,"CHK inhibitor"
"LY2606368","Pearson.est","CHK inhibitor",0.28474,0.8,0.681,234,0.918,TRUE,FALSE,"CHK inhibitor"
"LY2784544","Pearson.est","JAK inhibitor",0.30357,0.809,0.687,455,1,TRUE,FALSE,"JAK inhibitor"
"LY2801653","Pearson.est","MET inhibitor",-0.39287,-1.06,0.384,562,0.972,TRUE,FALSE,"MET inhibitor"
"LY3023414","Pearson.est","mTOR inhibitor",0.23897,0.648,0.88,501,0.944,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY3023414","Pearson.est","PI3K inhibitor",0.3306,0.922,0.543,403,0.756,TRUE,FALSE,"PI3K inhibitor, mTOR inhibitor"
"LY303511","Pearson.est","PI3K inhibitor",0.30109,0.853,0.617,297,0.973,TRUE,FALSE,"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor"
"LY364947","Pearson.est","p38 MAPK inhibitor",0.29637,0.884,0.573,117,0.693,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY364947","Pearson.est","TGF beta receptor inhibitor",-0.32284,-0.891,0.573,963,0.926,TRUE,FALSE,"TGF beta receptor inhibitor, p38 MAPK inhibitor"
"LY456236","Pearson.est","glutamate receptor antagonist",-0.21011,-0.644,0.87,266,0.869,TRUE,FALSE,"glutamate receptor antagonist"
"MEK1.2.inhibitor","Pearson.est","MEK inhibitor",-0.49532,-1.38,0.145,830,0.773,TRUE,FALSE,"MEK inhibitor"
"MG.132","Pearson.est","proteasome inhibitor",0.27108,0.823,0.615,932,0.757,TRUE,FALSE,"proteasome inhibitor"
"MGCD.265","Pearson.est","VEGFR inhibitor",0.31576,0.891,0.56,130,0.969,TRUE,FALSE,"VEGFR inhibitor"
"MK.0812","Pearson.est","CC chemokine receptor antagonist",0.36839,0.997,0.426,222,0.981,TRUE,FALSE,"CC chemokine receptor antagonist"
"MK.2206","Pearson.est","AKT inhibitor",0.22395,0.621,0.918,403,0.993,TRUE,FALSE,"AKT inhibitor"
"MLN.8054","Pearson.est","Aurora kinase inhibitor",0.24147,0.716,0.767,491,1,TRUE,FALSE,"Aurora kinase inhibitor"
"MLN0128","Pearson.est","mTOR inhibitor",0.24182,0.658,0.854,501,0.952,TRUE,FALSE,"mTOR inhibitor"
"MTPG","Pearson.est","glutamate receptor antagonist",0.2279,0.611,0.92,528,0.994,TRUE,FALSE,"glutamate receptor antagonist"
"NSC.3852","Pearson.est","HDAC inhibitor",-0.5607,-1.63,0.0527,756,0.711,TRUE,FALSE,"HDAC inhibitor"
"NU6027","Pearson.est","CDK inhibitor",0.26986,0.792,0.707,146,0.898,TRUE,FALSE,"CDK inhibitor"
"NVP.BEZ235","Pearson.est","mTOR inhibitor",-0.38118,-1.11,0.313,776,0.79,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"NVP.BEZ235","Pearson.est","PI3K inhibitor",-0.3336,-0.956,0.455,776,0.786,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"NVP.TAE226","Pearson.est","protein tyrosine kinase inhibitor",-0.35237,-0.946,0.536,1138,0.912,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"NVP.TAE684","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.4675,-1.18,0.266,1102,0.995,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"OSI.027","Pearson.est","mTOR inhibitor",0.35765,0.971,0.461,387,0.935,TRUE,FALSE,"mTOR inhibitor"
"OSI.420","Pearson.est","EGFR inhibitor",-0.29249,-0.898,0.524,960,0.772,TRUE,FALSE,"EGFR inhibitor"
"P276.00","Pearson.est","CDK inhibitor",0.34746,0.973,0.456,191,0.889,TRUE,FALSE,"CDK inhibitor"
"PD.153035","Pearson.est","EGFR inhibitor",-0.39714,-1.22,0.22,1054,0.641,TRUE,FALSE,"EGFR inhibitor"
"PD.168393","Pearson.est","EGFR inhibitor",0.20211,0.582,0.926,393,0.965,TRUE,FALSE,"EGFR inhibitor"
"PF.04691502","Pearson.est","mTOR inhibitor",0.31084,0.857,0.635,291,0.892,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.04691502","Pearson.est","PI3K inhibitor",0.32311,0.886,0.6,433,0.962,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.05212384","Pearson.est","mTOR inhibitor",0.33181,0.885,0.572,297,0.821,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.05212384","Pearson.est","PI3K inhibitor",0.17998,0.484,0.982,285,1,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PF.477736","Pearson.est","CHK inhibitor",-0.45888,-1.22,0.233,919,0.816,TRUE,FALSE,"CHK inhibitor"
"PF.4981517","Pearson.est","cytochrome P450 inhibitor",-0.52385,-1.48,0.102,1102,0.735,TRUE,FALSE,"cytochrome P450 inhibitor"
"PHA.680632","Pearson.est","Aurora kinase inhibitor",0.1903,0.535,0.976,413,0.978,TRUE,FALSE,"Aurora kinase inhibitor"
"PHA.793887","Pearson.est","CDK inhibitor",0.30871,0.797,0.702,126,1,TRUE,FALSE,"CDK inhibitor"
"PHA.848125","Pearson.est","CDK inhibitor",0.24556,0.712,0.775,105,0.855,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PHA.848125","Pearson.est","growth factor receptor inhibitor",-0.50304,-1.47,0.127,790,0.513,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PI.103","Pearson.est","mTOR inhibitor",0.20955,0.646,0.86,261,0.924,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.103","Pearson.est","PI3K inhibitor",-0.1874,-0.543,0.932,763,1,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI3K.IN.2","Pearson.est","PI3K inhibitor",0.34896,0.946,0.489,544,0.892,TRUE,FALSE,"PI3K inhibitor"
"PIK.75","Pearson.est","PI3K inhibitor",0.25752,0.738,0.755,560,0.952,TRUE,FALSE,"DNA protein kinase inhibitor, PI3K inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",-0.39675,-1.1,0.354,1213,0.799,TRUE,FALSE,"PARP inhibitor"
"PLX.4720","Pearson.est","RAF inhibitor",0.22298,0.629,0.878,490,0.996,TRUE,FALSE,"RAF inhibitor"
"PP.1","Pearson.est","src inhibitor",-0.3468,-0.98,0.466,1105,0.934,TRUE,FALSE,"src inhibitor"
"PP.121","Pearson.est","protein tyrosine kinase inhibitor",-0.3612,-1.02,0.397,980,1,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"PP.2","Pearson.est","src inhibitor",-0.38009,-1.09,0.324,949,0.619,TRUE,FALSE,"src inhibitor"
"PP242","Pearson.est","mTOR inhibitor",-0.12744,-0.373,0.995,246,0.999,TRUE,FALSE,"mTOR inhibitor"
"PPT","Pearson.est","estrogen receptor agonist",-0.38789,-1.06,0.354,1223,0.884,TRUE,FALSE,"estrogen receptor agonist"
"R306465","Pearson.est","HDAC inhibitor",-0.44287,-1.24,0.222,536,0.66,TRUE,FALSE,"HDAC inhibitor"
"R547","Pearson.est","CDK inhibitor",0.25137,0.72,0.773,249,0.909,TRUE,FALSE,"CDK inhibitor"
"RG2833","Pearson.est","HDAC inhibitor",0.2713,0.731,0.78,603,0.922,TRUE,FALSE,"HDAC inhibitor"
"RS.17053","Pearson.est","adrenergic receptor antagonist",0.3232,0.907,0.522,369,0.979,TRUE,FALSE,"adrenergic receptor antagonist"
"RS.504393","Pearson.est","CC chemokine receptor antagonist",-0.32455,-0.923,0.519,903,0.664,TRUE,FALSE,"CC chemokine receptor antagonist"
"Ro.106.9920","Pearson.est","NFkB pathway inhibitor",0.29339,0.904,0.511,305,0.932,TRUE,FALSE,"NFkB pathway inhibitor"
"SB.200646","Pearson.est","serotonin receptor antagonist",0.3542,0.955,0.501,366,0.969,TRUE,FALSE,"serotonin receptor antagonist"
"SB.216641","Pearson.est","serotonin receptor antagonist",0.32248,0.906,0.552,470,0.879,TRUE,FALSE,"serotonin receptor antagonist"
"SB.218078","Pearson.est","CHK inhibitor",-0.6811,-2,0.0235,865,0.223,TRUE,FALSE,"CHK inhibitor"
"SB.225002","Pearson.est","CC chemokine receptor antagonist",0.29741,0.847,0.62,393,0.922,TRUE,FALSE,"CC chemokine receptor antagonist"
"SB.228357","Pearson.est","serotonin receptor antagonist",-0.26016,-0.755,0.733,732,0.965,TRUE,FALSE,"serotonin receptor antagonist"
"SB.2343","Pearson.est","PI3K inhibitor",0.33489,0.928,0.537,395,0.976,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"SCH.900776","Pearson.est","CHK inhibitor",0.25841,0.722,0.765,57,0.915,TRUE,FALSE,"CHK inhibitor"
"SIB.1757","Pearson.est","glutamate receptor antagonist",-0.27972,-0.821,0.653,844,0.856,TRUE,FALSE,"glutamate receptor antagonist"
"SNS.314","Pearson.est","Aurora kinase inhibitor",0.23963,0.638,0.887,212,0.988,TRUE,FALSE,"Aurora kinase inhibitor"
"SU014813","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.35916,-0.978,0.487,1086,0.759,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"SU014813","Pearson.est","VEGFR inhibitor",-0.28012,-0.782,0.706,980,0.854,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"TAK.285","Pearson.est","EGFR inhibitor",-0.30247,-0.834,0.636,947,0.969,TRUE,FALSE,"EGFR inhibitor"
"TG.02","Pearson.est","CDK inhibitor",-0.35606,-0.993,0.461,1039,1,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.02","Pearson.est","FLT3 inhibitor",-0.30422,-0.819,0.677,731,0.905,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.02","Pearson.est","JAK inhibitor",-0.27295,-0.735,0.766,557,0.928,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100572","Pearson.est","src inhibitor",0.28887,0.806,0.663,148,1,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",0.1994,0.573,0.933,409,0.957,TRUE,FALSE,"PI3K inhibitor"
"TG.101209","Pearson.est","JAK inhibitor",-0.24346,-0.784,0.714,307,0.914,TRUE,FALSE,"JAK inhibitor"
"TG.101348","Pearson.est","FLT3 inhibitor",0.26739,0.724,0.779,352,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG.101348","Pearson.est","JAK inhibitor",0.26559,0.719,0.8,508,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG100.115","Pearson.est","PI3K inhibitor",0.15886,0.43,0.986,614,1,TRUE,FALSE,"PI3K inhibitor"
"TH.302","Pearson.est","DNA alkylating agent",0.28077,0.819,0.655,469,0.821,TRUE,FALSE,"DNA alkylating agent"
"TW.37","Pearson.est","BCL inhibitor",-0.43651,-1.35,0.158,1181,0.405,TRUE,FALSE,"BCL inhibitor"
"UH.232....","Pearson.est","dopamine receptor antagonist",0.21405,0.58,0.921,262,1,TRUE,FALSE,"dopamine receptor antagonist"
"UNBS.5162","Pearson.est","CC chemokine receptor antagonist",-0.32107,-0.911,0.534,1082,0.689,TRUE,FALSE,"CC chemokine receptor antagonist"
"WHI.P154","Pearson.est","JAK inhibitor",-0.34481,-0.945,0.466,791,0.855,TRUE,FALSE,"JAK inhibitor"
"WZ.3146","Pearson.est","EGFR inhibitor",0.23815,0.688,0.83,163,0.89,TRUE,FALSE,"EGFR inhibitor"
"WZ8040","Pearson.est","EGFR inhibitor",0.2612,0.851,0.622,335,0.847,TRUE,FALSE,"EGFR inhibitor"
"XL.647","Pearson.est","EGFR inhibitor",0.31921,0.904,0.559,219,0.795,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"XL.647","Pearson.est","VEGFR inhibitor",-0.29384,-0.802,0.676,954,0.979,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"XL388","Pearson.est","mTOR inhibitor",0.24111,0.665,0.854,597,1,TRUE,FALSE,"mTOR inhibitor"
"YM.201636","Pearson.est","PI3K inhibitor",0.35944,0.982,0.474,581,0.996,TRUE,FALSE,"PI3K inhibitor"
"YM.976","Pearson.est","phosphodiesterase inhibitor",0.30903,0.86,0.599,158,0.838,TRUE,FALSE,"phosphodiesterase inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.25506,0.683,0.836,492,0.96,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZM.306416","Pearson.est","Abl kinase inhibitor",-0.24868,-0.738,0.749,590,0.922,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZM.306416","Pearson.est","VEGFR inhibitor",0.21795,0.695,0.786,178,0.867,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZSTK.474","Pearson.est","PI3K inhibitor",0.2959,0.801,0.713,438,0.877,TRUE,FALSE,"PI3K inhibitor"
"acetophenazine","Pearson.est","dopamine receptor antagonist",0.17479,0.499,0.968,412,0.972,TRUE,FALSE,"dopamine receptor antagonist"
"acetylsalicylsalicylic.acid","Pearson.est","cyclooxygenase inhibitor",0.36417,0.958,0.498,154,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"adapalene","Pearson.est","retinoid receptor agonist",0.26614,0.721,0.803,18,1,TRUE,FALSE,"retinoid receptor agonist"
"adaprev","Pearson.est","TGF beta receptor inhibitor",-0.29662,-0.85,0.576,377,0.811,TRUE,FALSE,"TGF beta receptor inhibitor"
"adefovir.dipivoxil","Pearson.est","DNA polymerase inhibitor",0.20081,0.579,0.925,320,1,TRUE,FALSE,"DNA polymerase inhibitor"
"afatinib","Pearson.est","EGFR inhibitor",0.18724,0.576,0.945,198,0.93,TRUE,FALSE,"EGFR inhibitor"
"ajmaline","Pearson.est","sodium channel blocker",-0.23903,-0.733,0.787,552,0.951,TRUE,FALSE,"sodium channel blocker"
"albendazole","Pearson.est","tubulin polymerization inhibitor",-0.2733,-0.74,0.762,735,0.973,TRUE,FALSE,"tubulin polymerization inhibitor"
"alectinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.22005,-0.632,0.847,927,0.988,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"alisertib","Pearson.est","Aurora kinase inhibitor",0.28765,0.825,0.649,445,0.814,TRUE,FALSE,"Aurora kinase inhibitor"
"alpelisib","Pearson.est","PI3K inhibitor",-0.27758,-0.742,0.781,604,0.974,TRUE,FALSE,"PI3K inhibitor"
"alvocidib","Pearson.est","CDK inhibitor",0.24436,0.765,0.709,37,0.861,TRUE,FALSE,"CDK inhibitor"
"amfenac","Pearson.est","cyclooxygenase inhibitor",-0.20935,-0.641,0.894,1230,0.968,TRUE,FALSE,"cyclooxygenase inhibitor"
"aminopurvalanol.a","Pearson.est","CDK inhibitor",-0.11037,-0.318,1,1269,1,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
