pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass
benzodiazepine receptor agonist & EGFR inhibitor,benzodiazepine receptor agonist,EGFR inhibitor,-0.20602,-0.715,0.736,0.881,FALSE,-0.039342225,-0.1779,-0.576,0.89,0.986,FALSE,-0.003526897,0,-0.021434561,0.025325262,-0.6455,0.098287843,0.932160552,FALSE,0,FALSE,FALSE
bromodomain inhibitor & EGFR inhibitor,bromodomain inhibitor,EGFR inhibitor,-0.17383,-0.561,0.916,0.976,FALSE,-0.005918652,-0.34117,-1.1,0.36,0.937,FALSE,-0.03108645,0,-0.018502551,0.01779632,-0.8305,0.381130555,0.6955925,FALSE,0,FALSE,FALSE
calcium channel blocker & EGFR inhibitor,calcium channel blocker,EGFR inhibitor,-0.16515,-0.546,0.918,0.98,FALSE,-0.004790563,-0.17033,-0.552,0.923,0.981,FALSE,-0.004598708,0,-0.004694635,0.000135662,-0.549,0.004242641,0.987700316,FALSE,0,FALSE,FALSE
CC chemokine receptor antagonist & EGFR inhibitor,CC chemokine receptor antagonist,EGFR inhibitor,-0.31949,-1.12,0.28,0.683,FALSE,-0.185448812,-0.37231,-1.19,0.277,0.901,FALSE,-0.053877499,0,-0.119663155,0.093034968,-1.155,0.049497475,0.275857919,FALSE,0,FALSE,FALSE
CDK inhibitor & EGFR inhibitor,CDK inhibitor,EGFR inhibitor,0.24966,0.863,0.573,0.895,FALSE,0.041576721,0.3182,1.08,0.346,0.774,FALSE,0.120159762,0,0.080868241,0.055566602,0.9715,0.153442172,0.519076333,FALSE,0,FALSE,FALSE
CHK inhibitor & EGFR inhibitor,CHK inhibitor,EGFR inhibitor,0.11837,0.421,0.99,0.982,FALSE,0.003321064,0.23825,0.818,0.637,0.867,FALSE,0.050700378,0,0.027010721,0.033502235,0.6195,0.280721392,0.921373107,FALSE,0,FALSE,FALSE
cyclooxygenase inhibitor & EGFR inhibitor,cyclooxygenase inhibitor,EGFR inhibitor,-0.19323,-0.651,0.814,1,FALSE,0,-0.21274,-0.67,0.819,1,FALSE,0,0,0,0,-0.6605,0.013435029,0.936976468,FALSE,0,FALSE,FALSE
cytochrome P450 inhibitor & EGFR inhibitor,cytochrome P450 inhibitor,EGFR inhibitor,-0.33484,-1.18,0.274,0.622,FALSE,-0.243327346,-0.46412,-1.53,0.0992,0.525,FALSE,-0.428156266,0,-0.335741806,0.130693782,-1.355,0.247487373,0.125174228,FALSE,0,FALSE,FALSE
DNA alkylating agent & EGFR inhibitor,DNA alkylating agent,EGFR inhibitor,-0.24228,-0.824,0.629,1,FALSE,0,-0.2328,-0.756,0.708,1,FALSE,0,0,0,0,-0.79,0.048083261,0.805576734,FALSE,0,FALSE,FALSE
DNA inhibitor & EGFR inhibitor,DNA inhibitor,EGFR inhibitor,-0.1608,-0.553,0.905,0.995,FALSE,-0.001203836,0.1596,0.577,0.917,1,FALSE,0,0,-0.000601918,0.000851241,0.012,0.799030663,0.984632114,FALSE,0,FALSE,FALSE
DNA methyltransferase inhibitor & EGFR inhibitor,DNA methyltransferase inhibitor,EGFR inhibitor,-0.28078,-0.965,0.5,0.677,FALSE,-0.163481935,-0.31822,-1.02,0.423,1,FALSE,0,0,-0.081740967,0.115599185,-0.9925,0.038890873,0.540071654,FALSE,0,FALSE,FALSE
DNA polymerase inhibitor & EGFR inhibitor,DNA polymerase inhibitor,EGFR inhibitor,-0.31292,-1.05,0.391,0.607,FALSE,-0.227651874,-0.39635,-1.26,0.22,0.863,FALSE,-0.080626397,0,-0.154139136,0.103962712,-1.155,0.148492424,0.297042152,FALSE,0,FALSE,FALSE
DNA synthesis inhibitor & EGFR inhibitor,DNA synthesis inhibitor,EGFR inhibitor,-0.16917,-0.603,0.879,0.953,FALSE,-0.012606981,-0.20358,-0.66,0.842,0.997,FALSE,-0.000861196,0,-0.006734088,0.008305525,-0.6315,0.040305087,0.96285329,FALSE,0,FALSE,FALSE
dopamine receptor antagonist & EGFR inhibitor,dopamine receptor antagonist,EGFR inhibitor,-0.28392,-1.01,0.416,0.8,FALSE,-0.097879113,-0.28054,-0.92,0.532,1,FALSE,0,0,-0.048939557,0.069210985,-0.965,0.06363961,0.555090732,FALSE,0,FALSE,FALSE
EGFR inhibitor & estrogen receptor agonist,EGFR inhibitor,estrogen receptor agonist,0.26396,0.927,0.521,0.779,FALSE,0.100544777,-0.29611,-1,0.44,0.77,FALSE,-0.113509275,0,-0.006482249,0.151359071,-0.0365,1.362594767,0.566907262,FALSE,0,FALSE,FALSE
EGFR inhibitor & estrogen receptor antagonist,EGFR inhibitor,estrogen receptor antagonist,-0.31894,-1.03,0.417,1,FALSE,0,-0.25086,-0.855,0.611,0.753,FALSE,-0.105340295,0,-0.052670148,0.074486837,-0.9425,0.123743687,0.60316424,FALSE,0,FALSE,FALSE
EGFR inhibitor & FGFR inhibitor,EGFR inhibitor,FGFR inhibitor,0.27374,0.972,0.471,0.736,FALSE,0.129394764,0.20669,0.689,0.782,0.981,FALSE,0.005740054,0,0.067567409,0.087437084,0.8305,0.200111219,0.736201175,FALSE,10.95890411,FALSE,FALSE
EGFR inhibitor & FLT3 inhibitor,EGFR inhibitor,FLT3 inhibitor,-0.29141,-0.948,0.517,1,FALSE,0,-0.23678,-0.855,0.567,0.85,FALSE,-0.060346819,0,-0.030173409,0.042671645,-0.9015,0.065760931,0.652852323,FALSE,4.761904762,FALSE,FALSE
EGFR inhibitor & glucocorticoid receptor agonist,EGFR inhibitor,glucocorticoid receptor agonist,-0.13726,-0.437,0.967,0.977,FALSE,-0.004416076,-0.20358,-0.74,0.715,0.965,FALSE,-0.011449788,0,-0.007932932,0.004973586,-0.5885,0.214253355,0.946553855,FALSE,0,FALSE,FALSE
EGFR inhibitor & glutamate receptor antagonist,EGFR inhibitor,glutamate receptor antagonist,0.14787,0.503,0.937,1,FALSE,0,-0.23653,-0.83,0.578,1,FALSE,0,0,0,0,-0.1635,0.942573339,0.87371546,FALSE,0,FALSE,FALSE
EGFR inhibitor & glycogen synthase kinase inhibitor,EGFR inhibitor,glycogen synthase kinase inhibitor,0.41723,1.45,0.139,0.516,FALSE,0.416657933,0.33373,1.09,0.342,0.691,FALSE,0.174968928,0,0.295813431,0.170899934,1.27,0.254558441,0.192349486,FALSE,0,FALSE,FALSE
EGFR inhibitor & growth factor receptor inhibitor,EGFR inhibitor,growth factor receptor inhibitor,-0.34691,-1.14,0.319,0.957,FALSE,-0.021760391,0.17165,0.602,0.86,1,FALSE,0,0,-0.010880195,0.01538692,-0.269,1.231780013,0.629167808,FALSE,0,FALSE,FALSE
EGFR inhibitor & HCV inhibitor,EGFR inhibitor,HCV inhibitor,-0.39777,-1.31,0.198,0.813,FALSE,-0.117781385,-0.20735,-0.706,0.762,0.854,FALSE,-0.048390743,0,-0.083086064,0.049066593,-1.008,0.427092496,0.436227322,FALSE,0,FALSE,FALSE
EGFR inhibitor & HDAC inhibitor,EGFR inhibitor,HDAC inhibitor,-0.24427,-0.82,0.646,1,FALSE,0,-0.16739,-0.534,0.922,1,FALSE,0,0,0,0,-0.677,0.202232539,0.904237787,FALSE,0,FALSE,FALSE
EGFR inhibitor & histamine receptor antagonist,EGFR inhibitor,histamine receptor antagonist,-0.23778,-0.77,0.709,1,FALSE,0,-0.27927,-0.966,0.466,0.979,FALSE,-0.00890392,0,-0.00445196,0.006296022,-0.868,0.138592929,0.696295244,FALSE,0,FALSE,FALSE
EGFR inhibitor & HMGCR inhibitor,EGFR inhibitor,HMGCR inhibitor,-0.22085,-0.708,0.779,1,FALSE,0,-0.17221,-0.589,0.908,0.956,FALSE,-0.011510301,0,-0.005755151,0.008139012,-0.6485,0.084145707,0.952249336,FALSE,0,FALSE,FALSE
EGFR inhibitor & HSP inhibitor,EGFR inhibitor,HSP inhibitor,-0.52245,-1.67,0.0597,0.594,FALSE,-0.377776637,-0.29826,-0.975,0.454,0.917,FALSE,-0.036689898,0,-0.207233267,0.241184746,-1.3225,0.491439213,0.124896515,FALSE,0,FALSE,FALSE
EGFR inhibitor & JAK inhibitor,EGFR inhibitor,JAK inhibitor,-0.24938,-0.817,0.638,1,FALSE,0,-0.20928,-0.716,0.748,0.897,FALSE,-0.033800611,0,-0.016900305,0.023900641,-0.7665,0.071417785,0.830259663,FALSE,0,FALSE,FALSE
EGFR inhibitor & KIT inhibitor,EGFR inhibitor,KIT inhibitor,-0.22562,-0.739,0.731,1,FALSE,0,-0.26037,-0.888,0.584,1,FALSE,0,0,0,0,-0.8135,0.10535891,0.790283026,FALSE,14.47368421,FALSE,FALSE
EGFR inhibitor & MDM inhibitor,EGFR inhibitor,MDM inhibitor,0.55414,1.91,0.0284,0.236,TRUE,1.197738074,0.13011,0.439,0.963,0.975,FALSE,0.004826974,1,0.601282524,0.843515529,1.1745,1.040154075,0.125780831,FALSE,0,FALSE,FALSE
EGFR inhibitor & MEK inhibitor,EGFR inhibitor,MEK inhibitor,-0.66363,-2.13,0.00477,0.109,TRUE,-2.050281559,-0.32449,-1.11,0.322,0.798,FALSE,-0.108776791,1,-1.079529175,1.372851188,-1.62,0.721248917,0.0114867,FALSE,0,FALSE,FALSE
EGFR inhibitor & MET inhibitor,EGFR inhibitor,MET inhibitor,0.47714,1.69,0.0504,0.345,FALSE,0.781085729,0.27699,0.93,0.496,1,FALSE,0,0,0.390542865,0.552311016,1.31,0.537401154,0.117216084,FALSE,0,FALSE,FALSE
EGFR inhibitor & microtubule inhibitor,EGFR inhibitor,microtubule inhibitor,-0.25825,-0.831,0.619,1,FALSE,0,-0.29327,-1.01,0.434,1,FALSE,0,0,0,0,-0.9205,0.126572114,0.621743758,FALSE,0,FALSE,FALSE
EGFR inhibitor & mTOR inhibitor,EGFR inhibitor,mTOR inhibitor,0.13919,0.483,0.959,0.983,FALSE,0.003596651,-0.18102,-0.603,0.884,0.903,FALSE,-0.026720287,0,-0.011561818,0.021437312,-0.06,0.767917964,0.987773433,FALSE,0,FALSE,FALSE
EGFR inhibitor & NFkB pathway inhibitor,EGFR inhibitor,NFkB pathway inhibitor,-0.2542,-0.824,0.654,1,FALSE,0,0.14145,0.486,0.967,0.959,FALSE,0.008836157,0,0.004418078,0.006248106,-0.169,0.926309883,0.922194907,FALSE,0,FALSE,FALSE
EGFR inhibitor & opioid receptor agonist,EGFR inhibitor,opioid receptor agonist,-0.20728,-0.668,0.793,1,FALSE,0,-0.11149,-0.385,0.99,0.989,FALSE,-0.001849428,0,-0.000924714,0.001307743,-0.5265,0.200111219,0.975043117,FALSE,0,FALSE,FALSE
EGFR inhibitor & p38 MAPK inhibitor,EGFR inhibitor,p38 MAPK inhibitor,0.17903,0.599,0.884,1,FALSE,0,-0.12418,-0.425,0.987,0.978,FALSE,-0.004105987,0,-0.002052993,0.002903371,0.087,0.724077344,0.991503656,FALSE,0,FALSE,FALSE
EGFR inhibitor & PARP inhibitor,EGFR inhibitor,PARP inhibitor,0.29208,1.01,0.424,0.779,FALSE,0.109547168,0.21546,0.783,0.681,0.902,FALSE,0.035073281,0,0.072310224,0.05266099,0.8965,0.160513239,0.647426069,FALSE,0,FALSE,FALSE
EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor,EGFR inhibitor,PDGFR tyrosine kinase receptor inhibitor,-0.20916,-0.673,0.803,1,FALSE,0,-0.20212,-0.717,0.767,0.986,FALSE,-0.004390252,0,-0.002195126,0.003104377,-0.695,0.031112698,0.914409148,FALSE,18.98734177,FALSE,FALSE
EGFR inhibitor & phosphatase inhibitor,EGFR inhibitor,phosphatase inhibitor,-0.30957,-1,0.467,1,FALSE,0,-0.2644,-0.941,0.504,0.86,FALSE,-0.061636957,0,-0.030818479,0.043583911,-0.9705,0.0417193,0.575852533,FALSE,0,FALSE,FALSE
EGFR inhibitor & phosphodiesterase inhibitor,EGFR inhibitor,phosphodiesterase inhibitor,0.36439,1.3,0.181,0.67,FALSE,0.226102756,0.23864,0.873,0.56,0.883,FALSE,0.047176306,0,0.136639531,0.126520107,1.0865,0.301934596,0.333380819,FALSE,0,FALSE,FALSE
EGFR inhibitor & PI3K inhibitor,EGFR inhibitor,PI3K inhibitor,0.11994,0.425,0.987,0.981,FALSE,0.003540672,-0.1499,-0.534,0.93,0.955,FALSE,-0.0106782,0,-0.003568764,0.01005426,-0.0545,0.678115403,0.996534437,FALSE,0,FALSE,FALSE
EGFR inhibitor & PLK inhibitor,EGFR inhibitor,PLK inhibitor,-0.44609,-1.43,0.133,0.664,FALSE,-0.254299647,0.1246,0.42,0.983,0.985,FALSE,0.002756783,0,-0.125771432,0.181766345,-0.505,1.308147545,0.396734334,FALSE,0,FALSE,FALSE
EGFR inhibitor & potassium channel blocker,EGFR inhibitor,potassium channel blocker,0.32776,1.12,0.327,0.793,FALSE,0.11281403,0.32169,1.1,0.341,0.718,FALSE,0.158263111,0,0.135538571,0.032137353,1.11,0.014142136,0.356116328,FALSE,0,FALSE,FALSE
EGFR inhibitor & PPAR receptor agonist,EGFR inhibitor,PPAR receptor agonist,0.6078,2.06,0.0155,0.172,TRUE,1.574811399,0.22146,0.791,0.681,0.939,FALSE,0.021621517,1,0.798216458,1.098271099,1.4255,0.897318505,0.058594723,FALSE,0,FALSE,FALSE
EGFR inhibitor & progesterone receptor agonist,EGFR inhibitor,progesterone receptor agonist,0.26627,0.994,0.455,0.77,FALSE,0.112828219,0.13622,0.467,0.962,1,FALSE,0,0,0.05641411,0.079781599,0.7305,0.372645274,0.799345428,FALSE,0,FALSE,FALSE
EGFR inhibitor & proteasome inhibitor,EGFR inhibitor,proteasome inhibitor,-0.7086,-2.22,0.00159,0.121,TRUE,-2.036216478,-0.32762,-1.11,0.317,0.804,FALSE,-0.105165786,1,-1.070691132,1.365459039,-1.665,0.784888527,0.004331067,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein synthesis inhibitor,EGFR inhibitor,protein synthesis inhibitor,-0.15592,-0.501,0.932,0.97,FALSE,-0.006627361,-0.21957,-0.741,0.734,1,FALSE,0,0,-0.003313681,0.004686252,-0.621,0.169705627,0.943814812,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein tyrosine kinase inhibitor,EGFR inhibitor,protein tyrosine kinase inhibitor,0.32217,1.09,0.363,0.803,FALSE,0.103860056,-0.10429,-0.366,1,0.992,FALSE,-0.001276728,0,0.051291664,0.074342933,0.362,1.029547473,0.730846937,FALSE,2.564102564,FALSE,FALSE
EGFR inhibitor & RAF inhibitor,EGFR inhibitor,RAF inhibitor,-0.48406,-1.53,0.0941,0.525,FALSE,-0.428156266,-0.41698,-1.49,0.115,0.59,FALSE,-0.341430503,0,-0.384793384,0.061324375,-1.51,0.028284271,0.059801994,FALSE,3.75,FALSE,FALSE
EGFR inhibitor & RET tyrosine kinase inhibitor,EGFR inhibitor,RET tyrosine kinase inhibitor,0.50206,1.68,0.0637,0.307,FALSE,0.861607529,0.26196,0.893,0.562,1,FALSE,0,0,0.430803765,0.609248527,1.2865,0.556493037,0.155005107,FALSE,6.944444444,FALSE,FALSE
EGFR inhibitor & retinoid receptor agonist,EGFR inhibitor,retinoid receptor agonist,-0.28248,-0.894,0.557,1,FALSE,0,0.17156,0.582,0.925,1,FALSE,0,0,0,0,-0.156,1.043689609,0.856897273,FALSE,0,FALSE,FALSE
EGFR inhibitor & ribonucleotide reductase inhibitor,EGFR inhibitor,ribonucleotide reductase inhibitor,0.27557,0.974,0.447,0.766,FALSE,0.112761178,0.13917,0.475,0.975,0.956,FALSE,0.009282501,0,0.06102184,0.073170474,0.7245,0.352846284,0.797783979,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor agonist,EGFR inhibitor,serotonin receptor agonist,0.33254,1.15,0.297,0.788,FALSE,0.11899485,-0.24762,-0.849,0.596,0.982,FALSE,-0.006697347,0,0.056148752,0.088877805,0.1505,1.413506456,0.483514961,FALSE,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor antagonist,EGFR inhibitor,serotonin receptor antagonist,-0.26281,-0.853,0.615,1,FALSE,0,-0.23481,-0.816,0.628,0.813,FALSE,-0.073366115,0,-0.036683057,0.051877677,-0.8345,0.026162951,0.753649672,FALSE,0,FALSE,FALSE
EGFR inhibitor & sodium channel blocker,EGFR inhibitor,sodium channel blocker,0.14707,0.506,0.954,1,FALSE,0,0.11805,0.415,0.977,1,FALSE,0,0,0,0,0.4605,0.064346717,0.997637819,FALSE,0,FALSE,FALSE
EGFR inhibitor & src inhibitor,EGFR inhibitor,src inhibitor,-0.19074,-0.621,0.875,0.991,FALSE,-0.002438261,0.17638,0.611,0.861,0.997,FALSE,0.000797258,0,-0.000820501,0.002287857,-0.005,0.871155554,0.966724899,FALSE,2.5,FALSE,FALSE
EGFR inhibitor & SYK inhibitor,EGFR inhibitor,SYK inhibitor,0.62609,2.22,0.00263,0.257,FALSE,1.309948466,0.3293,1.19,0.26,0.682,FALSE,0.197796594,0,0.75387253,0.78641013,1.705,0.728319985,0.005667228,FALSE,0,FALSE,FALSE
EGFR inhibitor & TGF beta receptor inhibitor,EGFR inhibitor,TGF beta receptor inhibitor,-0.29857,-0.98,0.463,1,FALSE,0,-0.16095,-0.526,0.946,0.933,FALSE,-0.015842255,0,-0.007921128,0.011202166,-0.753,0.321026479,0.799583278,FALSE,0,FALSE,FALSE
EGFR inhibitor & thymidylate synthase inhibitor,EGFR inhibitor,thymidylate synthase inhibitor,-0.35376,-1.13,0.315,0.922,FALSE,-0.039854059,-0.24633,-0.835,0.595,0.934,FALSE,-0.024760358,0,-0.032307209,0.010672858,-0.9825,0.2085965,0.501245018,FALSE,0,FALSE,FALSE
EGFR inhibitor & topoisomerase inhibitor,EGFR inhibitor,topoisomerase inhibitor,-0.37224,-1.21,0.274,0.919,FALSE,-0.044388231,-0.31517,-1.06,0.388,0.874,FALSE,-0.061997881,0,-0.053193056,0.012451903,-1.135,0.106066017,0.344597284,FALSE,0,FALSE,FALSE
EGFR inhibitor & tubulin polymerization inhibitor,EGFR inhibitor,tubulin polymerization inhibitor,-0.15728,-0.504,0.955,0.99,FALSE,-0.002199862,0.10303,0.35,0.997,0.996,FALSE,0.000609232,0,-0.000795315,0.001986329,-0.077,0.603869191,0.998835744,FALSE,0,FALSE,FALSE
EGFR inhibitor & tyrosine kinase inhibitor,EGFR inhibitor,tyrosine kinase inhibitor,0.22356,0.765,0.687,0.919,FALSE,0.028063634,0.28555,0.953,0.491,0.967,FALSE,0.01388857,0,0.020976102,0.010023284,0.859,0.132936075,0.703890225,FALSE,7.954545455,FALSE,FALSE
EGFR inhibitor & VEGFR inhibitor,EGFR inhibitor,VEGFR inhibitor,0.18693,0.658,0.837,1,FALSE,0,0.2687,0.926,0.506,0.954,FALSE,0.018938205,0,0.009469103,0.013391333,0.792,0.189504617,0.787390849,FALSE,49.29577465,FALSE,FALSE
EGFR inhibitor & vitamin D receptor agonist,EGFR inhibitor,vitamin D receptor agonist,-0.25045,-0.799,0.66,1,FALSE,0,-0.15551,-0.53,0.933,0.979,FALSE,-0.004885173,0,-0.002442587,0.003454339,-0.6645,0.190211724,0.914350491,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Abl kinase inhibitor,Abl kinase inhibitor,Abl kinase inhibitor,0.32094,1.04,0.398,0.723,FALSE,0.146496171,0.32094,1.04,0.398,0.723,FALSE,0.146496171,0,0.146496171,0,1.04,0,0.450280248,TRUE,100,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor agonist,Abl kinase inhibitor,acetylcholine receptor agonist,0.32736,1.08,0.346,0.737,FALSE,0.143135113,0.19176,0.64,0.819,0.94,FALSE,0.017198174,0,0.080166643,0.089050864,0.86,0.311126984,0.640705128,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor antagonist,Abl kinase inhibitor,acetylcholine receptor antagonist,-0.37329,-1.31,0.157,1,FALSE,0,-0.26147,-0.858,0.624,0.856,FALSE,-0.05793751,0,-0.028968755,0.040968006,-1.084,0.319612265,0.32555887,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adenosine receptor antagonist,Abl kinase inhibitor,adenosine receptor antagonist,0.51646,1.68,0.0558,0.445,FALSE,0.590755182,0.30907,1.02,0.424,0.821,FALSE,0.08736998,0,0.339062581,0.35594709,1.35,0.466690476,0.112239321,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor agonist,Abl kinase inhibitor,adrenergic receptor agonist,0.29449,0.971,0.466,0.794,FALSE,0.097274292,0.39066,1.32,0.181,0.623,FALSE,0.271275778,0,0.184275035,0.123037631,1.1455,0.246780267,0.292919141,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor antagonist,Abl kinase inhibitor,adrenergic receptor antagonist,-0.27101,-0.929,0.521,0.96,FALSE,-0.016470025,-0.3728,-1.29,0.211,1,FALSE,0,0,-0.008235012,0.011646066,-1.1095,0.255265548,0.352647917,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & AKT inhibitor,Abl kinase inhibitor,AKT inhibitor,-0.31799,-1.07,0.376,0.887,FALSE,-0.055721727,-0.23726,-0.784,0.667,0.917,FALSE,-0.029502441,0,-0.042612084,0.018539835,-0.927,0.202232539,0.597670282,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor,Abl kinase inhibitor,ALK tyrosine kinase receptor inhibitor,-0.38254,-1.32,0.179,1,FALSE,0,-0.27781,-0.917,0.537,0.793,FALSE,-0.092366487,0,-0.046183244,0.065312969,-1.1185,0.284964033,0.321255241,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & androgen receptor antagonist,Abl kinase inhibitor,androgen receptor antagonist,0.39198,1.3,0.188,0.574,FALSE,0.31341454,0.18964,0.656,0.81,0.929,FALSE,0.020981692,0,0.167198116,0.20678125,0.978,0.455376767,0.43887619,FALSE,0,FALSE,FALSE
