"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","HSP inhibitor",0.17819,0.505,0.971,772,0.984
"EGFR inhibitor","NES","MDM inhibitor",0.41353,1.17,0.282,552,0.543
"EGFR inhibitor","NES","MEK inhibitor",0.58227,1.66,0.0394,71,0.162
"EGFR inhibitor","NES","microtubule inhibitor",0.57954,1.66,0.0626,342,0.162
"EGFR inhibitor","NES","mTOR inhibitor",0.45892,1.32,0.174,465,0.391
"EGFR inhibitor","NES","opioid receptor agonist",-0.41429,-1.24,0.231,838,0.292
"EGFR inhibitor","NES","p38 MAPK inhibitor",0.31149,0.882,0.572,470,0.806
"EGFR inhibitor","NES","phosphatase inhibitor",-0.24834,-0.732,0.748,615,0.818
"EGFR inhibitor","NES","PI3K inhibitor",0.4421,1.27,0.19,398,0.432
"EGFR inhibitor","NES","PLK inhibitor",0.79484,2.28,0,197,0.00757
"EGFR inhibitor","NES","PPAR receptor agonist",-0.88948,-2.6,0,829,0.000678
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.19073,-0.567,0.924,177,0.917
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",0.53846,1.47,0.114,355,0.283
"EGFR inhibitor","NES","RAF inhibitor",0.64807,1.82,0.0111,333,0.15
"EGFR inhibitor","NES","retinoid receptor agonist",0.74854,2.16,0,167,0.0181
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",0.53772,1.57,0.0618,438,0.221
"EGFR inhibitor","NES","serotonin receptor agonist",-0.4882,-1.47,0.111,455,0.17
"EGFR inhibitor","NES","sodium channel blocker",-0.67856,-2,0.0133,811,0.0479
"EGFR inhibitor","NES","TGF beta receptor inhibitor",-0.52467,-1.58,0.0505,646,0.165
"EGFR inhibitor","NES","topoisomerase inhibitor",0.58481,1.71,0.0368,205,0.163
"EGFR inhibitor","NES","tubulin polymerization inhibitor",0.63405,1.76,0.0264,336,0.142
"EGFR inhibitor","NES","tyrosine kinase inhibitor",0.39698,1.15,0.293,378,0.542
"EGFR inhibitor","NES","vitamin D receptor agonist",0.50978,1.45,0.102,380,0.279
"Abl kinase inhibitor","NES","EGFR inhibitor",0.24231,0.714,0.77,306,0.802
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.46003,1.4,0.137,174,1
"Abl kinase inhibitor","NES","adrenergic receptor agonist",0.25241,0.765,0.741,324,0.767
"Abl kinase inhibitor","NES","AKT inhibitor",0.34253,1.03,0.398,368,0.583
"Abl kinase inhibitor","NES","androgen receptor antagonist",0.41531,1.24,0.229,375,0.814
"Abl kinase inhibitor","NES","AP inhibitor",0.45279,1.36,0.159,515,0.84
"Abl kinase inhibitor","NES","ATPase inhibitor",0.40137,1.21,0.267,343,0.729
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.31405,0.956,0.506,400,0.612
"Abl kinase inhibitor","NES","BCL inhibitor",0.35376,1.08,0.375,608,0.666
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.46003,1.38,0.146,174,1
"Abl kinase inhibitor","NES","bromodomain inhibitor",0.34852,1.07,0.363,326,0.611
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",0.35218,1.07,0.369,259,0.611
"Abl kinase inhibitor","NES","CDK inhibitor",-0.35728,-1.1,0.326,503,0.732
"Abl kinase inhibitor","NES","CHK inhibitor",-0.69785,-2.14,0.00226,649,0.0347
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.38511,1.15,0.314,88,0.786
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.31681,0.937,0.519,483,0.615
"Abl kinase inhibitor","NES","glutamate receptor antagonist",-0.2653,-0.84,0.604,610,0.72
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",0.44487,1.3,0.21,198,0.875
"Abl kinase inhibitor","NES","HCV inhibitor",0.36676,1.1,0.375,455,0.672
"Abl kinase inhibitor","NES","HDAC inhibitor",-0.48735,-1.51,0.0966,788,0.485
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.31351,0.923,0.528,170,0.61
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",0.36844,1.1,0.342,180,0.672
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.44587,-1.32,0.175,914,0.455
"Abl kinase inhibitor","NES","HSP inhibitor",-0.32073,-0.976,0.486,297,0.64
"Abl kinase inhibitor","NES","MDM inhibitor",0.71307,2.18,0.00184,157,0.0492
"Abl kinase inhibitor","NES","MEK inhibitor",-0.32906,-1.01,0.422,789,0.648
"Abl kinase inhibitor","NES","microtubule inhibitor",0.35227,1.04,0.395,422,0.626
"Abl kinase inhibitor","NES","mTOR inhibitor",0.32089,0.956,0.48,459,0.612
"Abl kinase inhibitor","NES","opioid receptor agonist",-0.32962,-1.01,0.436,836,0.648
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",0.51161,1.55,0.0955,161,1
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.43858,-1.34,0.163,407,0.512
"Abl kinase inhibitor","NES","PI3K inhibitor",0.41561,1.24,0.22,311,0.814
"Abl kinase inhibitor","NES","PLK inhibitor",0.31911,0.961,0.473,482,0.656
"Abl kinase inhibitor","NES","PPAR receptor agonist",-0.33646,-1.06,0.358,579,0.715
"Abl kinase inhibitor","NES","protein synthesis inhibitor",0.44612,1.36,0.142,523,0.84
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.16215,0.482,0.946,491,0.958
"Abl kinase inhibitor","NES","RAF inhibitor",0.27468,0.822,0.655,681,0.722
"Abl kinase inhibitor","NES","retinoid receptor agonist",0.41031,1.22,0.261,332,0.779
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",-0.29376,-0.881,0.589,822,0.719
"Abl kinase inhibitor","NES","serotonin receptor agonist",-0.68562,-2.15,0.00209,639,0.0614
"Abl kinase inhibitor","NES","sodium channel blocker",-0.47344,-1.47,0.111,767,0.42
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",-0.16309,-0.515,0.945,152,0.945
"Abl kinase inhibitor","NES","topoisomerase inhibitor",0.37879,1.14,0.328,280,0.693
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.39078,1.14,0.318,581,0.693
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",-0.23484,-0.734,0.761,438,0.804
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.33763,1.03,0.419,623,0.583
"acetylcholine receptor agonist","NES","EGFR inhibitor",-0.25398,-0.825,0.65,277,0.752
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",-0.39584,-1.24,0.225,786,0.363
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",-0.50107,-1.6,0.0602,467,0.279
"acetylcholine receptor agonist","NES","AKT inhibitor",0.408,1.17,0.267,147,0.802
"acetylcholine receptor agonist","NES","androgen receptor antagonist",0.37008,1.1,0.35,497,0.728
"acetylcholine receptor agonist","NES","AP inhibitor",0.37681,1.09,0.354,164,0.69
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.40021,-1.25,0.249,373,0.381
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.35595,1.02,0.419,300,0.768
"acetylcholine receptor agonist","NES","BCL inhibitor",0.38613,1.14,0.308,266,0.787
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.39584,-1.27,0.206,786,0.391
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.41031,-1.32,0.16,382,0.409
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",0.29108,0.837,0.647,666,0.73
"acetylcholine receptor agonist","NES","CDK inhibitor",0.28723,0.835,0.632,439,0.7
"acetylcholine receptor agonist","NES","CHK inhibitor",-0.60974,-1.92,0.0219,744,0.132
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",-0.25027,-0.791,0.687,233,0.76
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",-0.34156,-1.09,0.333,775,0.481
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",-0.60867,-1.98,0.0133,809,0.159
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",0.3264,0.956,0.486,190,0.837
"acetylcholine receptor agonist","NES","HCV inhibitor",0.31215,0.914,0.555,224,0.725
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.40041,-1.27,0.187,527,0.391
"acetylcholine receptor agonist","NES","histamine receptor antagonist",-0.27146,-0.877,0.599,253,0.714
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.51073,-1.57,0.0785,476,0.264
"acetylcholine receptor agonist","NES","HMGCR inhibitor",0.71984,2.12,0.00151,196,0.0438
"acetylcholine receptor agonist","NES","HSP inhibitor",0.62403,1.86,0.00785,101,0.12
"acetylcholine receptor agonist","NES","MDM inhibitor",0.6348,1.85,0.00923,346,0.0963
"acetylcholine receptor agonist","NES","MEK inhibitor",0.24049,0.703,0.807,602,0.83
"acetylcholine receptor agonist","NES","microtubule inhibitor",-0.3746,-1.19,0.269,348,0.391
"acetylcholine receptor agonist","NES","mTOR inhibitor",0.38182,1.11,0.36,542,0.776
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.3072,0.886,0.592,651,0.73
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",-0.4367,-1.39,0.149,407,0.372
"acetylcholine receptor agonist","NES","phosphatase inhibitor",0.50822,1.47,0.115,167,0.366
"acetylcholine receptor agonist","NES","PI3K inhibitor",0.32331,0.933,0.513,636,0.777
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.56498,-1.86,0.0352,526,0.133
"acetylcholine receptor agonist","NES","PPAR receptor agonist",0.56295,1.64,0.0424,127,0.245
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.53425,1.53,0.0695,273,0.33
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",0.31425,0.928,0.525,427,0.743
"acetylcholine receptor agonist","NES","RAF inhibitor",0.46674,1.37,0.155,502,0.468
"acetylcholine receptor agonist","NES","retinoid receptor agonist",-0.853,-2.71,0,795,0.00133
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",-0.15566,-0.488,0.947,735,0.96
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.33751,0.954,0.512,157,0.788
"acetylcholine receptor agonist","NES","sodium channel blocker",-0.46286,-1.48,0.135,877,0.315
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",0.67918,1.96,0.0124,304,0.0863
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",-0.19773,-0.644,0.875,463,0.897
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.14207,0.425,0.979,770,0.983
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.29718,0.855,0.6,452,0.739
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.33093,-1.06,0.377,808,0.491
"acetylcholine receptor antagonist","NES","EGFR inhibitor",0.18867,0.565,0.919,459,0.912
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.64163,-1.97,0.0136,598,0.0613
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.59763,1.77,0.0345,259,0.364
"acetylcholine receptor antagonist","NES","AKT inhibitor",0.37126,1.07,0.382,465,0.658
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.48969,1.47,0.0977,98,0.351
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.3015,-0.925,0.559,281,0.656
"acetylcholine receptor antagonist","NES","ATPase inhibitor",0.40926,1.24,0.232,413,0.559
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.14098,-0.44,0.974,360,0.975
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.25566,-0.81,0.66,659,0.78
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.64163,-2,0.00765,598,0.0694
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.47105,-1.46,0.103,783,0.283
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.47347,1.41,0.14,233,0.386
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.59003,-1.87,0.0199,642,0.0857
"acetylcholine receptor antagonist","NES","CHK inhibitor",0.34839,1.04,0.413,613,0.586
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.55102,1.62,0.07,348,0.38
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.21763,0.649,0.855,737,0.877
"acetylcholine receptor antagonist","NES","glutamate receptor antagonist",-0.41645,-1.33,0.184,877,0.29
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",-0.25027,-0.784,0.69,233,0.732
"acetylcholine receptor antagonist","NES","HCV inhibitor",0.40558,1.2,0.273,559,0.581
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.69043,-2.23,0,771,0.0299
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.62712,1.83,0.0165,272,0.52
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.39245,-1.22,0.25,839,0.371
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",0.52759,1.56,0.0721,329,0.326
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.26998,-0.809,0.642,250,0.738
"acetylcholine receptor antagonist","NES","MDM inhibitor",-0.44576,-1.38,0.153,415,0.271
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.58811,1.75,0.0312,393,0.272
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.38732,-1.2,0.252,514,0.34
"acetylcholine receptor antagonist","NES","mTOR inhibitor",0.44497,1.32,0.191,295,0.476
"acetylcholine receptor antagonist","NES","opioid receptor agonist",0.39098,1.13,0.315,573,0.609
"acetylcholine receptor antagonist","NES","p38 MAPK inhibitor",0.31009,0.931,0.518,648,0.617
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",0.32154,0.961,0.484,303,0.633
"acetylcholine receptor antagonist","NES","PI3K inhibitor",0.50286,1.53,0.0971,256,0.317
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.53598,-1.65,0.0524,499,0.186
"acetylcholine receptor antagonist","NES","PPAR receptor agonist",0.37773,1.14,0.338,424,0.636
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.47198,-1.43,0.134,438,0.279
"acetylcholine receptor antagonist","NES","protein tyrosine kinase inhibitor",0.25745,0.778,0.705,444,0.794
"acetylcholine receptor antagonist","NES","RAF inhibitor",0.362,1.05,0.42,484,0.607
"acetylcholine receptor antagonist","NES","retinoid receptor agonist",-0.37937,-1.2,0.249,719,0.34
"acetylcholine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.4493,-1.39,0.142,633,0.29
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.34371,1.02,0.409,363,0.582
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.36738,1.06,0.401,158,0.631
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",0.51717,1.57,0.0783,455,0.374
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.74984,-2.32,0,744,0.034
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.51456,-1.61,0.0749,645,0.186
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",0.25572,0.748,0.728,444,0.798
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",0.31303,0.934,0.53,469,0.643
"adenosine receptor antagonist","NES","EGFR inhibitor",0.46116,1.4,0.147,367,0.76
"adenosine receptor antagonist","NES","Abl kinase inhibitor",-0.26751,-0.837,0.615,527,0.791
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.41309,1.24,0.249,552,0.751
"adenosine receptor antagonist","NES","AKT inhibitor",-0.40625,-1.28,0.208,377,0.692
"adenosine receptor antagonist","NES","androgen receptor antagonist",-0.46921,-1.45,0.117,661,0.716
"adenosine receptor antagonist","NES","AP inhibitor",0.35515,1.04,0.395,606,0.686
"adenosine receptor antagonist","NES","ATPase inhibitor",-0.22961,-0.732,0.793,214,0.863
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.12514,-0.394,0.993,890,0.989
"adenosine receptor antagonist","NES","BCL inhibitor",-0.70968,-2.24,0,660,0.0671
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.26751,-0.844,0.623,527,0.823
"adenosine receptor antagonist","NES","bromodomain inhibitor",-0.27544,-0.883,0.556,620,0.909
"adenosine receptor antagonist","NES","CC chemokine receptor antagonist",0.35111,1.03,0.402,448,0.654
"adenosine receptor antagonist","NES","CDK inhibitor",-0.40811,-1.32,0.183,556,0.718
"adenosine receptor antagonist","NES","CHK inhibitor",0.65422,1.92,0.0114,53,0.285
"adenosine receptor antagonist","NES","dopamine receptor antagonist",-0.44244,-1.39,0.133,847,0.699
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",-0.49607,-1.52,0.0922,829,0.745
"adenosine receptor antagonist","NES","glutamate receptor antagonist",-0.34372,-1.09,0.343,320,0.643
"adenosine receptor antagonist","NES","glycogen synthase kinase inhibitor",-0.35016,-1.12,0.32,326,0.648
"adenosine receptor antagonist","NES","HCV inhibitor",0.51159,1.54,0.0764,195,0.596
"adenosine receptor antagonist","NES","HDAC inhibitor",0.21677,0.659,0.857,296,0.871
"adenosine receptor antagonist","NES","histamine receptor antagonist",-0.23843,-0.741,0.751,474,0.894
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.19652,-0.625,0.85,437,0.943
"adenosine receptor antagonist","NES","HMGCR inhibitor",0.31445,0.941,0.518,250,0.748
"adenosine receptor antagonist","NES","HSP inhibitor",-0.18504,-0.603,0.903,873,0.923
"adenosine receptor antagonist","NES","MDM inhibitor",-0.38269,-1.2,0.271,901,0.627
"adenosine receptor antagonist","NES","MEK inhibitor",0.56432,1.69,0.0267,415,0.478
"adenosine receptor antagonist","NES","microtubule inhibitor",-0.38545,-1.2,0.253,653,0.627
"adenosine receptor antagonist","NES","mTOR inhibitor",0.19469,0.587,0.897,678,0.897
"adenosine receptor antagonist","NES","opioid receptor agonist",0.45095,1.32,0.185,416,0.672
"adenosine receptor antagonist","NES","p38 MAPK inhibitor",0.30519,0.899,0.564,138,0.722
"adenosine receptor antagonist","NES","phosphatase inhibitor",-0.269,-0.85,0.614,806,0.861
"adenosine receptor antagonist","NES","PI3K inhibitor",-0.37379,-1.18,0.264,348,0.602
"adenosine receptor antagonist","NES","PLK inhibitor",0.39313,1.16,0.315,571,0.602
"adenosine receptor antagonist","NES","PPAR receptor agonist",-0.38977,-1.23,0.224,587,0.712
"adenosine receptor antagonist","NES","protein synthesis inhibitor",-0.34421,-1.08,0.343,453,0.613
"adenosine receptor antagonist","NES","protein tyrosine kinase inhibitor",0.40428,1.22,0.24,174,0.697
"adenosine receptor antagonist","NES","RAF inhibitor",0.45577,1.39,0.142,68,0.628
"adenosine receptor antagonist","NES","retinoid receptor agonist",0.29383,0.876,0.595,204,0.676
"adenosine receptor antagonist","NES","ribonucleotide reductase inhibitor",0.39535,1.18,0.29,160,0.626
"adenosine receptor antagonist","NES","serotonin receptor agonist",0.40402,1.21,0.265,129,0.638
"adenosine receptor antagonist","NES","sodium channel blocker",0.38327,1.15,0.316,146,0.567
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.2951,0.868,0.579,350,0.653
"adenosine receptor antagonist","NES","topoisomerase inhibitor",-0.58912,-1.87,0.0197,611,0.27
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",-0.27438,-0.856,0.622,380,0.905
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",0.31385,0.929,0.519,218,0.719
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.29234,0.882,0.559,548,0.705
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.42678,-1.32,0.178,700,0.58
"adrenergic receptor agonist","NES","Abl kinase inhibitor",0.53847,1.61,0.067,295,0.24
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.87339,2.68,0,123,0.000931
"adrenergic receptor agonist","NES","AKT inhibitor",-0.2931,-0.895,0.547,272,0.879
"adrenergic receptor agonist","NES","androgen receptor antagonist",-0.32013,-0.989,0.444,694,0.907
"adrenergic receptor agonist","NES","AP inhibitor",0.44635,1.35,0.165,521,0.447
"adrenergic receptor agonist","NES","ATPase inhibitor",0.40221,1.22,0.236,292,0.602
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",0.20955,0.616,0.886,744,0.952
"adrenergic receptor agonist","NES","BCL inhibitor",-0.64032,-1.98,0.0115,807,0.13
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",0.53847,1.62,0.0563,295,0.276
"adrenergic receptor agonist","NES","bromodomain inhibitor",0.38046,1.15,0.306,399,0.667
"adrenergic receptor agonist","NES","CC chemokine receptor antagonist",0.62742,1.83,0.0163,120,0.123
"adrenergic receptor agonist","NES","CDK inhibitor",-0.46649,-1.41,0.144,518,0.614
"adrenergic receptor agonist","NES","CHK inhibitor",0.28925,0.853,0.638,668,0.924
"adrenergic receptor agonist","NES","dopamine receptor antagonist",-0.26826,-0.846,0.604,847,0.903
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.49717,1.48,0.108,240,0.354
"adrenergic receptor agonist","NES","glutamate receptor antagonist",0.64762,1.9,0.0191,153,0.11
"adrenergic receptor agonist","NES","glycogen synthase kinase inhibitor",-0.71512,-2.25,0.00236,778,0.0544
"adrenergic receptor agonist","NES","HCV inhibitor",-0.25536,-0.782,0.687,238,0.848
"adrenergic receptor agonist","NES","HDAC inhibitor",-0.1566,-0.485,0.962,683,0.957
"adrenergic receptor agonist","NES","histamine receptor antagonist",0.48927,1.47,0.116,481,0.321
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",-0.28655,-0.899,0.564,802,0.939
"adrenergic receptor agonist","NES","HMGCR inhibitor",0.19497,0.576,0.913,565,0.905
"adrenergic receptor agonist","NES","HSP inhibitor",-0.20626,-0.637,0.841,191,0.933
"adrenergic receptor agonist","NES","MDM inhibitor",-0.22117,-0.684,0.8,903,0.928
"adrenergic receptor agonist","NES","MEK inhibitor",0.2443,0.735,0.744,558,0.904
"adrenergic receptor agonist","NES","microtubule inhibitor",0.19806,0.596,0.874,753,0.929
"adrenergic receptor agonist","NES","mTOR inhibitor",0.24515,0.726,0.779,274,0.872
"adrenergic receptor agonist","NES","opioid receptor agonist",0.27708,0.832,0.653,174,0.907
"adrenergic receptor agonist","NES","p38 MAPK inhibitor",0.3607,1.09,0.364,249,0.717
"adrenergic receptor agonist","NES","phosphatase inhibitor",-0.36178,-1.15,0.313,801,0.728
"adrenergic receptor agonist","NES","PI3K inhibitor",-0.39098,-1.22,0.224,364,0.673
"adrenergic receptor agonist","NES","PLK inhibitor",-0.25886,-0.798,0.678,241,0.926
"adrenergic receptor agonist","NES","PPAR receptor agonist",0.24893,0.747,0.745,705,0.936
"adrenergic receptor agonist","NES","protein synthesis inhibitor",0.33405,1.01,0.449,627,0.807
"adrenergic receptor agonist","NES","protein tyrosine kinase inhibitor",-0.2992,-0.931,0.492,870,0.946
"adrenergic receptor agonist","NES","RAF inhibitor",0.28059,0.866,0.607,480,0.96
"adrenergic receptor agonist","NES","retinoid receptor agonist",-0.57576,-1.78,0.0259,719,0.249
"adrenergic receptor agonist","NES","ribonucleotide reductase inhibitor",-0.35991,-1.14,0.309,334,0.675
"adrenergic receptor agonist","NES","serotonin receptor agonist",-0.51457,-1.62,0.0682,783,0.36
"adrenergic receptor agonist","NES","sodium channel blocker",0.68576,2.12,0.00188,148,0.0373
"adrenergic receptor agonist","NES","TGF beta receptor inhibitor",0.26096,0.786,0.704,350,0.93
"adrenergic receptor agonist","NES","topoisomerase inhibitor",-0.45967,-1.39,0.164,588,0.545
"adrenergic receptor agonist","NES","tubulin polymerization inhibitor",-0.25571,-0.786,0.667,464,0.892
"adrenergic receptor agonist","NES","tyrosine kinase inhibitor",-0.19338,-0.605,0.891,870,0.92
"adrenergic receptor agonist","NES","vitamin D receptor agonist",0.31436,0.954,0.49,505,0.851
"adrenergic receptor antagonist","NES","EGFR inhibitor",-0.21099,-0.675,0.795,412,0.9
"adrenergic receptor antagonist","NES","Abl kinase inhibitor",0.50753,1.53,0.0798,227,0.237
"adrenergic receptor antagonist","NES","adrenergic receptor agonist",0.4871,1.47,0.0945,209,0.225
"adrenergic receptor antagonist","NES","AKT inhibitor",0.51616,1.56,0.0739,458,0.235
"adrenergic receptor antagonist","NES","androgen receptor antagonist",0.74498,2.21,0,126,0.0325
"adrenergic receptor antagonist","NES","AP inhibitor",-0.22225,-0.681,0.797,480,0.997
"adrenergic receptor antagonist","NES","ATPase inhibitor",0.40843,1.21,0.255,387,0.38
"adrenergic receptor antagonist","NES","Aurora kinase inhibitor",0.25486,0.753,0.731,487,0.919
"adrenergic receptor antagonist","NES","BCL inhibitor",0.19528,0.598,0.904,194,0.888
"adrenergic receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.50753,1.52,0.0978,227,0.222
"adrenergic receptor antagonist","NES","bromodomain inhibitor",-0.25779,-0.796,0.684,240,0.89
"adrenergic receptor antagonist","NES","CC chemokine receptor antagonist",0.42624,1.28,0.211,173,0.374
"adrenergic receptor antagonist","NES","CDK inhibitor",-0.7225,-2.32,0,782,0.0333
"adrenergic receptor antagonist","NES","CHK inhibitor",-0.5483,-1.72,0.0456,756,0.229
"adrenergic receptor antagonist","NES","dopamine receptor antagonist",0.67025,2.02,0.00505,313,0.0505
"adrenergic receptor antagonist","NES","glucocorticoid receptor agonist",0.41916,1.23,0.24,290,0.382
