"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.5699,-1.89,0.0193,748,0.176
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.2004,0.602,0.884,648,0.874
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",-0.36747,-1.18,0.283,787,1
"acetylcholine receptor antagonist","NES","AKT inhibitor",0.43264,1.34,0.168,465,0.497
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.8084,2.52,0,192,0.00615
"acetylcholine receptor antagonist","NES","ATPase inhibitor",0.26369,0.829,0.616,129,0.757
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.12696,-0.418,0.982,598,0.977
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.30123,-0.962,0.487,294,1
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.2004,0.614,0.877,648,0.899
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",0.24308,0.753,0.73,744,0.786
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",0.41496,1.26,0.231,576,0.571
"acetylcholine receptor antagonist","NES","CDK inhibitor",0.32006,0.99,0.459,289,0.638
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.61036,-1.99,0.0101,843,0.169
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",0.67145,2.06,0.00539,221,0.0542
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",-0.23227,-0.766,0.681,226,1
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.52308,1.62,0.068,471,0.311
"acetylcholine receptor antagonist","NES","FLT3 inhibitor",0.51229,1.55,0.0958,387,0.3
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.31382,0.973,0.496,539,0.628
"acetylcholine receptor antagonist","NES","growth factor receptor inhibitor",0.51092,1.61,0.0539,359,0.272
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.19801,-0.638,0.839,753,0.919
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",0.66906,2.06,0.0066,328,0.0542
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",-0.34769,-1.13,0.32,339,1
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.27436,-0.892,0.588,494,0.988
"acetylcholine receptor antagonist","NES","JAK inhibitor",-0.22609,-0.742,0.719,827,0.991
"acetylcholine receptor antagonist","NES","MDM inhibitor",-0.25922,-0.845,0.623,253,0.94
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.38664,1.19,0.282,523,0.584
"acetylcholine receptor antagonist","NES","MET inhibitor",0.39037,1.18,0.28,600,0.553
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.22037,-0.723,0.752,525,0.965
"acetylcholine receptor antagonist","NES","mTOR inhibitor",0.49801,1.53,0.0954,292,0.286
"acetylcholine receptor antagonist","NES","opioid receptor agonist",0.54694,1.7,0.0499,145,0.271
"acetylcholine receptor antagonist","NES","PARP inhibitor",-0.30613,-1,0.434,665,1
"acetylcholine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.3227,1,0.428,446,0.701
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",-0.26868,-0.874,0.578,544,0.953
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.21302,-0.676,0.811,932,0.923
"acetylcholine receptor antagonist","NES","PLK inhibitor",0.32303,0.999,0.465,115,0.661
"acetylcholine receptor antagonist","NES","proteasome inhibitor",-0.50632,-1.6,0.0699,747,0.436
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.34391,-1.15,0.309,510,1
"acetylcholine receptor antagonist","NES","RAF inhibitor",0.25507,0.8,0.689,408,0.76
"acetylcholine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.30462,-0.988,0.471,297,1
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.38115,1.17,0.289,609,0.528
"acetylcholine receptor antagonist","NES","sterol demethylase inhibitor",-0.33133,-1.06,0.377,900,1
"acetylcholine receptor antagonist","NES","SYK inhibitor",-0.2775,-0.896,0.544,840,1
"acetylcholine receptor antagonist","NES","TGF beta receptor inhibitor",0.32919,1.02,0.437,351,0.714
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.13711,-0.456,0.962,194,1
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.22767,-0.712,0.775,278,0.928
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",0.30191,0.903,0.545,302,0.688
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",0.40075,1.23,0.254,204,0.566
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",-0.90246,-2.93,0,879,0
"adenosine receptor antagonist","NES","EGFR inhibitor",0.50599,1.57,0.0723,389,0.392
"adenosine receptor antagonist","NES","Abl kinase inhibitor",0.22789,0.676,0.779,469,0.84
"adenosine receptor antagonist","NES","adenosine receptor antagonist",0.84324,2.58,0,158,0.00102
"adenosine receptor antagonist","NES","AKT inhibitor",0.42745,1.26,0.208,237,0.539
"adenosine receptor antagonist","NES","androgen receptor antagonist",-0.60521,-1.87,0.0193,863,0.111
"adenosine receptor antagonist","NES","ATPase inhibitor",0.33395,1.02,0.43,124,0.727
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.16133,-0.497,0.927,299,0.945
"adenosine receptor antagonist","NES","BCL inhibitor",0.22597,0.703,0.777,240,0.934
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.22789,0.701,0.792,469,0.892
"adenosine receptor antagonist","NES","bromodomain inhibitor",-0.43282,-1.34,0.172,422,0.389
"adenosine receptor antagonist","NES","CC chemokine receptor antagonist",-0.16302,-0.502,0.958,698,0.984
"adenosine receptor antagonist","NES","CDK inhibitor",0.25013,0.776,0.684,553,0.927
"adenosine receptor antagonist","NES","CHK inhibitor",0.35152,1.08,0.363,244,0.729
"adenosine receptor antagonist","NES","cyclooxygenase inhibitor",0.32,0.99,0.432,669,0.727
"adenosine receptor antagonist","NES","dopamine receptor antagonist",0.19814,0.613,0.853,236,0.863
"adenosine receptor antagonist","NES","estrogen receptor agonist",0.30051,0.925,0.523,688,0.789
"adenosine receptor antagonist","NES","FLT3 inhibitor",-0.24821,-0.76,0.719,242,0.902
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",-0.3495,-1.08,0.346,537,0.62
"adenosine receptor antagonist","NES","growth factor receptor inhibitor",0.44365,1.36,0.169,548,0.45
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.23596,-0.74,0.748,772,0.883
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.76891,-2.44,0,852,0.0088
"adenosine receptor antagonist","NES","HMGCR inhibitor",-0.29641,-0.92,0.535,289,0.79
"adenosine receptor antagonist","NES","HSP inhibitor",-0.38367,-1.17,0.29,858,0.529
"adenosine receptor antagonist","NES","JAK inhibitor",0.27356,0.849,0.609,356,0.863
"adenosine receptor antagonist","NES","MDM inhibitor",0.50462,1.56,0.0809,330,0.338
"adenosine receptor antagonist","NES","MEK inhibitor",-0.19896,-0.62,0.862,192,0.938
"adenosine receptor antagonist","NES","MET inhibitor",-0.39348,-1.2,0.264,857,0.527
"adenosine receptor antagonist","NES","microtubule inhibitor",0.22405,0.698,0.812,763,0.854
"adenosine receptor antagonist","NES","mTOR inhibitor",0.40802,1.25,0.226,188,0.506
"adenosine receptor antagonist","NES","opioid receptor agonist",-0.86066,-2.7,0,840,0
"adenosine receptor antagonist","NES","PARP inhibitor",-0.455,-1.38,0.166,730,0.38
"adenosine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.48408,-1.5,0.105,677,0.314
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.436,1.36,0.183,143,0.45
"adenosine receptor antagonist","NES","PI3K inhibitor",0.60288,1.89,0.0283,279,0.116
"adenosine receptor antagonist","NES","PLK inhibitor",-0.45996,-1.4,0.149,448,0.396
"adenosine receptor antagonist","NES","proteasome inhibitor",0.34629,1.06,0.38,169,0.708
"adenosine receptor antagonist","NES","protein synthesis inhibitor",-0.54517,-1.69,0.0585,531,0.172
"adenosine receptor antagonist","NES","RAF inhibitor",-0.6527,-2,0.00388,807,0.0955
"adenosine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.641,-1.99,0.0114,723,0.0753
"adenosine receptor antagonist","NES","serotonin receptor agonist",-0.33811,-1.04,0.392,330,0.639
"adenosine receptor antagonist","NES","sterol demethylase inhibitor",0.64346,2,0.00864,93,0.0839
"adenosine receptor antagonist","NES","SYK inhibitor",-0.22131,-0.678,0.788,216,0.919
"adenosine receptor antagonist","NES","TGF beta receptor inhibitor",0.45125,1.43,0.138,167,0.462
"adenosine receptor antagonist","NES","topoisomerase inhibitor",-0.25457,-0.77,0.698,353,0.937
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",0.2287,0.707,0.786,555,0.978
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",-0.25017,-0.788,0.689,386,0.964
"adenosine receptor antagonist","NES","VEGFR inhibitor",-0.57791,-1.81,0.0348,677,0.118
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.7084,2.2,0.00208,197,0.0332
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.2304,-0.745,0.745,714,0.823
"adrenergic receptor agonist","NES","Abl kinase inhibitor",0.39658,1.2,0.28,467,0.416
"adrenergic receptor agonist","NES","adenosine receptor antagonist",-0.45573,-1.47,0.106,927,0.455
"adrenergic receptor agonist","NES","AKT inhibitor",0.56447,1.74,0.0404,348,0.247
"adrenergic receptor agonist","NES","androgen receptor antagonist",0.76332,2.36,0,236,0.0079
"adrenergic receptor agonist","NES","ATPase inhibitor",-0.50906,-1.65,0.0502,826,0.847
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",-0.48451,-1.59,0.0625,652,0.691
"adrenergic receptor agonist","NES","BCL inhibitor",-0.39857,-1.29,0.189,389,0.562
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",0.39658,1.23,0.229,467,0.412
"adrenergic receptor agonist","NES","bromodomain inhibitor",-0.30256,-0.967,0.466,295,0.889
"adrenergic receptor agonist","NES","CC chemokine receptor antagonist",0.47848,1.46,0.114,514,0.338
"adrenergic receptor agonist","NES","CDK inhibitor",-0.23863,-0.758,0.716,368,0.84
"adrenergic receptor agonist","NES","CHK inhibitor",-0.46794,-1.55,0.0943,609,0.398
"adrenergic receptor agonist","NES","cyclooxygenase inhibitor",0.33975,1.07,0.393,125,0.509
"adrenergic receptor agonist","NES","dopamine receptor antagonist",0.40058,1.29,0.213,469,0.379
"adrenergic receptor agonist","NES","estrogen receptor agonist",0.26211,0.834,0.634,318,0.742
"adrenergic receptor agonist","NES","FLT3 inhibitor",-0.36615,-1.2,0.239,357,0.6
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.46526,1.42,0.129,424,0.302
"adrenergic receptor agonist","NES","growth factor receptor inhibitor",0.17213,0.526,0.939,813,0.929
"adrenergic receptor agonist","NES","HDAC inhibitor",0.26919,0.817,0.626,128,0.721
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",0.50205,1.57,0.0745,491,0.309
"adrenergic receptor agonist","NES","HMGCR inhibitor",0.23253,0.701,0.768,23,0.821
"adrenergic receptor agonist","NES","HSP inhibitor",-0.28075,-0.918,0.549,822,0.68
"adrenergic receptor agonist","NES","JAK inhibitor",-0.33505,-1.06,0.373,325,0.759
"adrenergic receptor agonist","NES","MDM inhibitor",0.51208,1.56,0.0703,351,0.267
"adrenergic receptor agonist","NES","MEK inhibitor",0.57067,1.76,0.0351,184,0.338
"adrenergic receptor agonist","NES","MET inhibitor",-0.25259,-0.791,0.689,514,0.829
"adrenergic receptor agonist","NES","microtubule inhibitor",-0.29441,-0.935,0.532,702,0.72
"adrenergic receptor agonist","NES","mTOR inhibitor",0.37317,1.15,0.293,366,0.444
"adrenergic receptor agonist","NES","opioid receptor agonist",0.28893,0.897,0.57,699,0.701
"adrenergic receptor agonist","NES","PARP inhibitor",-0.50415,-1.55,0.092,823,0.398
"adrenergic receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.30379,-0.96,0.479,889,0.848
"adrenergic receptor agonist","NES","phosphatase inhibitor",0.46709,1.43,0.144,216,0.329
"adrenergic receptor agonist","NES","PI3K inhibitor",-0.20312,-0.652,0.825,195,0.862
"adrenergic receptor agonist","NES","PLK inhibitor",-0.39832,-1.28,0.204,585,0.524
"adrenergic receptor agonist","NES","proteasome inhibitor",-0.29158,-0.935,0.502,504,0.72
"adrenergic receptor agonist","NES","protein synthesis inhibitor",-0.52977,-1.67,0.0647,516,1
"adrenergic receptor agonist","NES","RAF inhibitor",-0.18118,-0.583,0.906,827,0.892
"adrenergic receptor agonist","NES","ribonucleotide reductase inhibitor",0.41882,1.3,0.201,462,0.404
"adrenergic receptor agonist","NES","serotonin receptor agonist",-0.40523,-1.3,0.182,753,0.681
"adrenergic receptor agonist","NES","sterol demethylase inhibitor",-0.29666,-0.945,0.505,618,0.782
"adrenergic receptor agonist","NES","SYK inhibitor",-0.34932,-1.15,0.317,866,0.641
"adrenergic receptor agonist","NES","TGF beta receptor inhibitor",0.53721,1.66,0.0555,170,0.264
"adrenergic receptor agonist","NES","topoisomerase inhibitor",-0.20856,-0.66,0.819,360,0.886
"adrenergic receptor agonist","NES","tubulin polymerization inhibitor",-0.47124,-1.55,0.0623,655,0.398
"adrenergic receptor agonist","NES","tyrosine kinase inhibitor",-0.28903,-0.952,0.474,889,0.813
"adrenergic receptor agonist","NES","VEGFR inhibitor",-0.38474,-1.29,0.183,547,0.562
"adrenergic receptor agonist","NES","vitamin D receptor agonist",-0.29764,-0.928,0.528,820,0.697
"adrenergic receptor antagonist","NES","EGFR inhibitor",-0.35357,-1.13,0.335,596,0.638
"adrenergic receptor antagonist","NES","Abl kinase inhibitor",-0.42113,-1.39,0.148,567,0.801
"adrenergic receptor antagonist","NES","adenosine receptor antagonist",-0.40193,-1.34,0.159,801,0.755
