"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"DNA alkylating agent","NES","DNA alkylating agent",0.42069,1.39,0.144,267,0.733
"DNA inhibitor","NES","DNA inhibitor",0.26828,0.908,0.545,257,0.775
"DNA methyltransferase inhibitor","NES","DNA methyltransferase inhibitor",0.40375,1.4,0.146,449,0.94
"DNA polymerase inhibitor","NES","DNA polymerase inhibitor",0.56613,1.88,0.0235,227,0.358
"DNA synthesis inhibitor","NES","DNA synthesis inhibitor",0.33543,1.16,0.287,259,0.77
"dopamine receptor antagonist","NES","dopamine receptor antagonist",-0.21574,-0.796,0.645,1098,0.814
"estrogen receptor agonist","NES","estrogen receptor agonist",0.28558,0.98,0.454,217,0.84
"estrogen receptor antagonist","NES","estrogen receptor antagonist",0.64868,2.26,0.00882,143,0.13
"FGFR inhibitor","NES","FGFR inhibitor",0.37706,1.24,0.234,321,0.711
"FLT3 inhibitor","NES","FLT3 inhibitor",0.41413,1.34,0.155,390,0.606
"glucocorticoid receptor agonist","NES","glucocorticoid receptor agonist",0.80004,2.64,0,138,0.00569
"glutamate receptor antagonist","NES","glutamate receptor antagonist",0.50155,1.74,0.0423,269,0.548
"glycogen synthase kinase inhibitor","NES","glycogen synthase kinase inhibitor",-0.31859,-1.09,0.35,1079,0.656
"growth factor receptor inhibitor","NES","growth factor receptor inhibitor",0.25796,0.883,0.561,837,0.776
"HCV inhibitor","NES","HCV inhibitor",0.3181,1.09,0.338,778,0.894
"HDAC inhibitor","NES","HDAC inhibitor",0.69456,2.2,0.00133,294,0.116
"histamine receptor antagonist","NES","histamine receptor antagonist",0.15635,0.519,0.917,278,0.977
"HMGCR inhibitor","NES","HMGCR inhibitor",0.79077,2.64,0,287,0.00296
"HSP inhibitor","NES","HSP inhibitor",0.76366,2.52,0,93,0.0157
"JAK inhibitor","NES","JAK inhibitor",0.30082,1.02,0.411,726,1
"KIT inhibitor","NES","KIT inhibitor",0.29546,1.02,0.416,654,0.795
"MDM inhibitor","NES","MDM inhibitor",0.81391,2.77,0,97,0.00289
"MEK inhibitor","NES","MEK inhibitor",0.8569,2.69,0,48,0.000973
"MET inhibitor","NES","MET inhibitor",0.42779,1.45,0.128,594,1
"microtubule inhibitor","NES","microtubule inhibitor",0.68299,2.23,0,226,0.0667
"mTOR inhibitor","NES","mTOR inhibitor",0.77394,2.41,0.00152,82,0.0206
"NFkB pathway inhibitor","NES","NFkB pathway inhibitor",0.4629,1.5,0.0962,380,0.455
"opioid receptor agonist","NES","opioid receptor agonist",0.47772,1.59,0.0766,185,1
"p38 MAPK inhibitor","NES","p38 MAPK inhibitor",0.32489,1.11,0.336,913,0.854
"PARP inhibitor","NES","PARP inhibitor",0.32429,1.11,0.329,185,0.879
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.36328,1.21,0.261,342,0.68
"phosphatase inhibitor","NES","phosphatase inhibitor",-0.26684,-0.954,0.474,1232,0.73
"phosphodiesterase inhibitor","NES","phosphodiesterase inhibitor",-0.14382,-0.502,0.942,1035,0.946
"PI3K inhibitor","NES","PI3K inhibitor",0.69198,2.21,0.00187,92,0.0408
"PLK inhibitor","NES","PLK inhibitor",0.84575,2.92,0,214,0.00101
"potassium channel blocker","NES","potassium channel blocker",0.48039,1.64,0.0474,366,1
"PPAR receptor agonist","NES","PPAR receptor agonist",0.23541,0.826,0.612,201,1
"progesterone receptor agonist","NES","progesterone receptor agonist",-0.30017,-1.06,0.381,1293,0.558
"proteasome inhibitor","NES","proteasome inhibitor",0.69274,2.4,0.0039,64,0.044
"protein synthesis inhibitor","NES","protein synthesis inhibitor",0.31328,1.03,0.392,475,0.743
"protein tyrosine kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.56989,1.93,0.0198,217,0.287
"RAF inhibitor","NES","RAF inhibitor",0.54225,1.75,0.0427,384,0.441
"RET tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.48469,1.72,0.0421,22,0.44
"retinoid receptor agonist","NES","retinoid receptor agonist",-0.29279,-0.99,0.469,1042,0.76
"ribonucleotide reductase inhibitor","NES","ribonucleotide reductase inhibitor",0.43959,1.47,0.0972,648,0.37
"serotonin receptor antagonist","NES","serotonin receptor antagonist",-0.34561,-1.3,0.197,782,0.506
"sodium channel blocker","NES","sodium channel blocker",0.38476,1.27,0.224,269,0.865
"src inhibitor","NES","src inhibitor",0.68267,2.32,0,149,0.0805
"sterol demethylase inhibitor","NES","sterol demethylase inhibitor",0.25221,0.87,0.585,389,0.911
"TGF beta receptor inhibitor","NES","TGF beta receptor inhibitor",0.41735,1.4,0.155,431,0.605
"thymidylate synthase inhibitor","NES","thymidylate synthase inhibitor",0.63018,2.15,0.0075,144,0.0616
"topoisomerase inhibitor","NES","topoisomerase inhibitor",0.68085,2.25,0.00133,253,0.111
"tubulin polymerization inhibitor","NES","tubulin polymerization inhibitor",0.67222,2.22,0.00131,122,0.0388
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.27301,0.903,0.55,50,0.837
"VEGFR inhibitor","NES","VEGFR inhibitor",0.38599,1.25,0.243,336,0.615
"vitamin D receptor agonist","NES","vitamin D receptor agonist",0.83458,2.84,0,229,0.00183
