"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"HDAC inhibitor","NES","HDAC inhibitor",0.57258,1.9,0.0242,269,0.261
"histamine receptor antagonist","NES","histamine receptor antagonist",0.3085,1.04,0.397,349,0.628
"HMGCR inhibitor","NES","HMGCR inhibitor",-0.50707,-1.75,0.046,1176,0.278
"HSP inhibitor","NES","HSP inhibitor",0.74602,2.55,0,189,0.00291
"JAK inhibitor","NES","JAK inhibitor",0.32039,1.05,0.408,771,0.662
"KIT inhibitor","NES","KIT inhibitor",0.20807,0.693,0.803,587,0.868
"MDM inhibitor","NES","MDM inhibitor",0.93951,3.12,0,87,0
"MEK inhibitor","NES","MEK inhibitor",0.5673,1.86,0.0102,369,0.297
"MET inhibitor","NES","MET inhibitor",0.64457,2.12,0.00382,326,0.138
"microtubule inhibitor","NES","microtubule inhibitor",0.34571,1.15,0.297,244,0.953
"mTOR inhibitor","NES","mTOR inhibitor",0.50977,1.79,0.0378,276,0.354
"NFkB pathway inhibitor","NES","NFkB pathway inhibitor",-0.2612,-0.932,0.48,1257,0.756
"opioid receptor agonist","NES","opioid receptor agonist",0.64312,2.17,0.00591,237,0.205
"p38 MAPK inhibitor","NES","p38 MAPK inhibitor",0.5279,1.71,0.048,208,0.426
"PARP inhibitor","NES","PARP inhibitor",0.52773,1.76,0.0317,406,0.414
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.14875,0.504,0.969,258,0.963
"phosphatase inhibitor","NES","phosphatase inhibitor",0.27765,0.932,0.52,632,0.836
"phosphodiesterase inhibitor","NES","phosphodiesterase inhibitor",-0.43264,-1.52,0.111,1241,0.384
"PI3K inhibitor","NES","PI3K inhibitor",0.38027,1.29,0.19,247,0.51
"PLK inhibitor","NES","PLK inhibitor",0.78475,2.71,0,295,0.00612
"potassium channel blocker","NES","potassium channel blocker",0.26875,0.919,0.528,801,0.875
"PPAR receptor agonist","NES","PPAR receptor agonist",-0.43511,-1.54,0.102,942,0.401
"progesterone receptor agonist","NES","progesterone receptor agonist",0.47007,1.61,0.0598,631,0.382
"proteasome inhibitor","NES","proteasome inhibitor",0.75318,2.6,0,338,0.00889
"protein synthesis inhibitor","NES","protein synthesis inhibitor",0.32153,1.06,0.382,472,0.562
"protein tyrosine kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.45618,1.53,0.0888,443,0.651
"RAF inhibitor","NES","RAF inhibitor",0.37168,1.24,0.25,406,0.657
"RET tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.44361,1.5,0.124,751,0.47
"retinoid receptor agonist","NES","retinoid receptor agonist",0.25468,0.898,0.564,128,0.939
"ribonucleotide reductase inhibitor","NES","ribonucleotide reductase inhibitor",-0.12275,-0.427,0.979,963,0.977
"serotonin receptor antagonist","NES","serotonin receptor antagonist",-0.26255,-0.961,0.491,501,1
"sodium channel blocker","NES","sodium channel blocker",0.28856,1.01,0.432,531,0.571
"src inhibitor","NES","src inhibitor",0.42037,1.4,0.124,341,0.633
"sterol demethylase inhibitor","NES","sterol demethylase inhibitor",0.39784,1.38,0.143,29,0.562
"TGF beta receptor inhibitor","NES","TGF beta receptor inhibitor",0.40716,1.39,0.136,594,0.71
"thymidylate synthase inhibitor","NES","thymidylate synthase inhibitor",-0.20254,-0.737,0.72,944,0.866
"topoisomerase inhibitor","NES","topoisomerase inhibitor",0.57404,1.83,0.0178,272,0.276
"tubulin polymerization inhibitor","NES","tubulin polymerization inhibitor",0.71412,2.33,0,305,0.0274
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.34935,1.16,0.286,774,0.741
"VEGFR inhibitor","NES","VEGFR inhibitor",0.48427,1.56,0.0975,452,0.51
"vitamin D receptor agonist","NES","vitamin D receptor agonist",0.43109,1.45,0.113,140,1
