"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",-0.3523,-1.1,0.315,872,0.603
"acetylcholine receptor agonist","NES","DNA alkylating agent",0.44548,1.36,0.158,540,0.625
"acetylcholine receptor agonist","NES","DNA inhibitor",0.22463,0.683,0.797,425,0.805
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",-0.31174,-0.991,0.471,772,0.575
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",0.41329,1.3,0.194,571,0.595
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.50078,1.55,0.0608,351,0.745
"acetylcholine receptor agonist","NES","estrogen receptor agonist",-0.48542,-1.56,0.0801,670,0.37
"acetylcholine receptor agonist","NES","FGFR inhibitor",0.46986,1.43,0.145,422,0.576
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",-0.39793,-1.25,0.229,533,0.639
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.24601,-0.786,0.701,488,0.792
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.16663,-0.519,0.931,238,0.942
"acetylcholine receptor agonist","NES","histamine receptor antagonist",0.33342,1.03,0.407,370,0.699
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.29973,0.908,0.552,13,0.7
"acetylcholine receptor agonist","NES","HMGCR inhibitor",0.40823,1.25,0.25,447,0.623
"acetylcholine receptor agonist","NES","HSP inhibitor",-0.42188,-1.33,0.198,405,0.582
"acetylcholine receptor agonist","NES","KIT inhibitor",-0.48055,-1.47,0.121,936,0.428
"acetylcholine receptor agonist","NES","MDM inhibitor",0.4974,1.51,0.105,490,0.516
"acetylcholine receptor agonist","NES","MEK inhibitor",0.42242,1.31,0.202,403,0.648
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.29159,0.888,0.571,287,0.697
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.21154,-0.679,0.809,540,0.849
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.32258,1.02,0.452,211,0.636
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.37931,-1.2,0.245,863,0.538
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",-0.53347,-1.74,0.0379,903,0.301
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.33362,-1.06,0.393,603,0.513
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.26667,-0.838,0.628,774,0.759
"acetylcholine receptor agonist","NES","progesterone receptor agonist",-0.37752,-1.22,0.263,794,0.62
"acetylcholine receptor agonist","NES","proteasome inhibitor",-0.35826,-1.14,0.312,345,0.584
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.35534,1.1,0.355,400,0.628
"acetylcholine receptor agonist","NES","RAF inhibitor",0.37338,1.15,0.322,219,0.638
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",0.28122,0.871,0.59,158,0.66
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.32873,1.02,0.409,272,0.636
"acetylcholine receptor agonist","NES","sodium channel blocker",0.27276,0.874,0.603,525,0.686
"acetylcholine receptor agonist","NES","src inhibitor",0.39398,1.22,0.225,99,0.616
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",-0.25367,-0.785,0.647,815,0.756
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.37639,1.17,0.29,342,0.652
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.4917,1.54,0.105,230,0.582
"acetylcholine receptor agonist","NES","VEGFR inhibitor",0.36437,1.11,0.333,230,0.656
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.55878,-1.76,0.0381,817,0.412
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.42263,-1.35,0.161,657,0.406
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",-0.3041,-0.985,0.461,853,0.683
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",0.59685,1.83,0.0139,282,0.119
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.64637,1.98,0.0113,102,0.183
"acetylcholine receptor antagonist","NES","antioxidant",0.55977,1.65,0.0367,322,0.162
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.42319,-1.36,0.15,716,0.432
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",-0.37879,-1.21,0.26,503,0.484
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.37336,-1.19,0.275,853,0.476
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.56606,1.76,0.0306,324,0.129
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.63712,-2.02,0.0154,725,0.131
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.29269,-0.941,0.49,562,0.713
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.41189,-1.33,0.164,745,0.398
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",0.53535,1.65,0.0588,283,0.162
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.29576,-0.938,0.502,728,0.682
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.43756,1.33,0.176,182,0.38
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.38027,1.17,0.269,494,0.394
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",0.22138,0.699,0.799,191,0.824
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.27726,0.858,0.604,296,0.693
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.64938,1.95,0.0175,343,0.112
"acetylcholine receptor antagonist","NES","FGFR inhibitor",-0.21331,-0.708,0.784,578,0.879
"acetylcholine receptor antagonist","NES","glucocorticoid receptor agonist",0.38443,1.18,0.261,548,0.406
"acetylcholine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.39867,1.24,0.228,279,0.394
"acetylcholine receptor antagonist","NES","HDAC inhibitor",-0.16735,-0.516,0.928,837,0.982
"acetylcholine receptor antagonist","NES","histamine receptor antagonist",0.51556,1.57,0.0867,235,0.186
"acetylcholine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.55782,-1.77,0.0374,933,0.231
"acetylcholine receptor antagonist","NES","HMGCR inhibitor",-0.37418,-1.22,0.23,759,0.508
"acetylcholine receptor antagonist","NES","HSP inhibitor",-0.57323,-1.8,0.0199,896,0.27
"acetylcholine receptor antagonist","NES","KIT inhibitor",-0.35525,-1.13,0.306,650,0.498
"acetylcholine receptor antagonist","NES","MDM inhibitor",0.23654,0.712,0.769,10,0.848
"acetylcholine receptor antagonist","NES","MEK inhibitor",0.42781,1.3,0.213,425,0.384
"acetylcholine receptor antagonist","NES","microtubule inhibitor",-0.53479,-1.69,0.0395,515,0.256
"acetylcholine receptor antagonist","NES","mTOR inhibitor",0.20249,0.624,0.852,310,0.866
"acetylcholine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.21036,-0.681,0.815,606,0.875
"acetylcholine receptor antagonist","NES","phosphatase inhibitor",-0.25105,-0.792,0.668,369,0.838
"acetylcholine receptor antagonist","NES","phosphodiesterase inhibitor",-0.23701,-0.747,0.734,228,0.866
"acetylcholine receptor antagonist","NES","PI3K inhibitor",-0.12961,-0.411,0.988,724,0.987
"acetylcholine receptor antagonist","NES","PLK inhibitor",-0.44283,-1.41,0.143,426,0.41
"acetylcholine receptor antagonist","NES","progesterone receptor agonist",0.36336,1.11,0.334,338,0.435
"acetylcholine receptor antagonist","NES","proteasome inhibitor",0.60579,1.86,0.0126,308,0.135
"acetylcholine receptor antagonist","NES","protein synthesis inhibitor",-0.65585,-2.08,0.011,742,0.182
"acetylcholine receptor antagonist","NES","RAF inhibitor",0.39326,1.26,0.202,500,0.401
"acetylcholine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.50177,-1.58,0.0705,830,0.33
"acetylcholine receptor antagonist","NES","serotonin receptor agonist",0.53122,1.6,0.0626,318,0.18
"acetylcholine receptor antagonist","NES","sodium channel blocker",0.35688,1.09,0.356,254,0.436
"acetylcholine receptor antagonist","NES","src inhibitor",0.40149,1.22,0.264,135,0.388
"acetylcholine receptor antagonist","NES","topoisomerase inhibitor",-0.45744,-1.48,0.1,744,0.36
"acetylcholine receptor antagonist","NES","tubulin polymerization inhibitor",-0.47682,-1.48,0.124,715,0.36
"acetylcholine receptor antagonist","NES","tyrosine kinase inhibitor",-0.34767,-1.13,0.319,749,0.498
"acetylcholine receptor antagonist","NES","VEGFR inhibitor",-0.27706,-0.872,0.594,606,0.75
"acetylcholine receptor antagonist","NES","vitamin D receptor agonist",0.46778,1.38,0.158,519,0.351
"adenosine receptor antagonist","NES","EGFR inhibitor",-0.31908,-1.06,0.367,893,0.705
"adenosine receptor antagonist","NES","Abl kinase inhibitor",0.2162,0.657,0.85,261,0.862
"adenosine receptor antagonist","NES","acetylcholine receptor antagonist",0.29104,0.892,0.553,168,0.87
"adenosine receptor antagonist","NES","adrenergic receptor agonist",0.48798,1.53,0.0878,115,0.699
"adenosine receptor antagonist","NES","antioxidant",0.39045,1.2,0.271,593,0.664
"adenosine receptor antagonist","NES","Aurora kinase inhibitor",-0.23929,-0.792,0.686,501,0.786
"adenosine receptor antagonist","NES","bacterial DNA gyrase inhibitor",0.49805,1.5,0.0822,208,0.635
"adenosine receptor antagonist","NES","Bcr.Abl kinase inhibitor",0.22961,0.692,0.785,161,0.936
"adenosine receptor antagonist","NES","benzodiazepine receptor agonist",0.63098,1.95,0.0145,362,0.332
"adenosine receptor antagonist","NES","bromodomain inhibitor",0.41555,1.27,0.221,165,0.675
"adenosine receptor antagonist","NES","CDK inhibitor",0.59566,1.86,0.0218,138,0.283
"adenosine receptor antagonist","NES","CHK inhibitor",0.41335,1.29,0.198,108,0.695
"adenosine receptor antagonist","NES","cytochrome P450 inhibitor",0.56355,1.74,0.0198,159,0.356
"adenosine receptor antagonist","NES","DNA alkylating agent",-0.22464,-0.729,0.751,461,0.809
"adenosine receptor antagonist","NES","DNA inhibitor",-0.25564,-0.866,0.611,862,0.888
"adenosine receptor antagonist","NES","DNA polymerase inhibitor",0.33619,1.05,0.417,88,0.783
"adenosine receptor antagonist","NES","DNA synthesis inhibitor",-0.3722,-1.23,0.241,720,0.71
"adenosine receptor antagonist","NES","dopamine receptor antagonist",0.44898,1.35,0.161,233,0.709
"adenosine receptor antagonist","NES","estrogen receptor agonist",0.47393,1.47,0.106,169,0.597
"adenosine receptor antagonist","NES","FGFR inhibitor",0.39802,1.22,0.24,229,0.728
"adenosine receptor antagonist","NES","glucocorticoid receptor agonist",-0.36715,-1.22,0.251,670,0.608
"adenosine receptor antagonist","NES","glycogen synthase kinase inhibitor",0.39101,1.2,0.244,451,0.664
"adenosine receptor antagonist","NES","HDAC inhibitor",-0.24475,-0.8,0.652,233,0.84
"adenosine receptor antagonist","NES","histamine receptor antagonist",0.36434,1.13,0.32,80,0.759
"adenosine receptor antagonist","NES","histone lysine methyltransferase inhibitor",-0.38898,-1.29,0.209,895,0.736
"adenosine receptor antagonist","NES","HMGCR inhibitor",-0.73872,-2.45,0,864,0.015
"adenosine receptor antagonist","NES","HSP inhibitor",0.34723,1.07,0.401,566,0.837
"adenosine receptor antagonist","NES","KIT inhibitor",-0.25404,-0.812,0.67,569,0.895
"adenosine receptor antagonist","NES","MDM inhibitor",-0.52487,-1.75,0.0306,909,0.297
"adenosine receptor antagonist","NES","MEK inhibitor",0.33934,1.05,0.394,460,0.783
"adenosine receptor antagonist","NES","microtubule inhibitor",0.45667,1.42,0.127,450,0.631
"adenosine receptor antagonist","NES","mTOR inhibitor",0.21879,0.667,0.855,325,0.906
"adenosine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.26586,0.82,0.67,346,0.885
"adenosine receptor antagonist","NES","phosphatase inhibitor",0.24476,0.756,0.754,26,0.913
"adenosine receptor antagonist","NES","phosphodiesterase inhibitor",-0.28832,-0.916,0.518,916,0.888
"adenosine receptor antagonist","NES","PI3K inhibitor",0.21647,0.662,0.84,689,0.883
"adenosine receptor antagonist","NES","PLK inhibitor",0.32823,0.998,0.434,258,0.76
"adenosine receptor antagonist","NES","progesterone receptor agonist",-0.4351,-1.45,0.128,419,0.596
"adenosine receptor antagonist","NES","proteasome inhibitor",0.26355,0.831,0.643,171,0.901
"adenosine receptor antagonist","NES","protein synthesis inhibitor",0.26902,0.838,0.641,286,0.927
"adenosine receptor antagonist","NES","RAF inhibitor",0.24912,0.774,0.726,207,0.921
"adenosine receptor antagonist","NES","ribonucleotide reductase inhibitor",0.32087,0.957,0.518,23,0.794
"adenosine receptor antagonist","NES","serotonin receptor agonist",-0.35686,-1.19,0.264,607,0.566
"adenosine receptor antagonist","NES","sodium channel blocker",0.41828,1.29,0.208,483,0.695
"adenosine receptor antagonist","NES","src inhibitor",0.33091,1.02,0.475,650,0.759
"adenosine receptor antagonist","NES","topoisomerase inhibitor",0.19338,0.595,0.906,314,0.891
"adenosine receptor antagonist","NES","tubulin polymerization inhibitor",0.23871,0.729,0.785,506,0.919
"adenosine receptor antagonist","NES","tyrosine kinase inhibitor",0.21987,0.668,0.827,15,0.934
"adenosine receptor antagonist","NES","VEGFR inhibitor",-0.18161,-0.59,0.88,838,0.893
"adenosine receptor antagonist","NES","vitamin D receptor agonist",0.3327,1.02,0.412,549,0.759
"adrenergic receptor agonist","NES","EGFR inhibitor",-0.12109,-0.402,0.983,205,0.986
"adrenergic receptor agonist","NES","Abl kinase inhibitor",0.22583,0.689,0.801,410,0.934
"adrenergic receptor agonist","NES","acetylcholine receptor antagonist",0.84008,2.55,0,160,0.000899
"adrenergic receptor agonist","NES","adrenergic receptor agonist",0.79335,2.37,0.00154,205,0.00449
"adrenergic receptor agonist","NES","antioxidant",0.3946,1.18,0.287,589,0.76
"adrenergic receptor agonist","NES","Aurora kinase inhibitor",0.22433,0.682,0.803,654,0.907
"adrenergic receptor agonist","NES","bacterial DNA gyrase inhibitor",-0.49183,-1.65,0.0388,822,0.227
"adrenergic receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.20894,-0.692,0.801,201,0.887
"adrenergic receptor agonist","NES","benzodiazepine receptor agonist",0.45498,1.36,0.143,348,0.52
"adrenergic receptor agonist","NES","bromodomain inhibitor",0.30218,0.935,0.532,678,0.825
"adrenergic receptor agonist","NES","CDK inhibitor",0.71031,2.2,0.00459,199,0.0156
"adrenergic receptor agonist","NES","CHK inhibitor",0.36071,1.07,0.39,622,0.814
"adrenergic receptor agonist","NES","cytochrome P450 inhibitor",0.28141,0.846,0.633,698,0.854
"adrenergic receptor agonist","NES","DNA alkylating agent",0.27016,0.824,0.648,175,0.852
"adrenergic receptor agonist","NES","DNA inhibitor",-0.225,-0.741,0.769,216,0.931
"adrenergic receptor agonist","NES","DNA polymerase inhibitor",0.2267,0.691,0.8,649,0.969
"adrenergic receptor agonist","NES","DNA synthesis inhibitor",0.4216,1.27,0.214,563,0.637
"adrenergic receptor agonist","NES","dopamine receptor antagonist",0.49264,1.5,0.095,173,0.391
"adrenergic receptor agonist","NES","estrogen receptor agonist",0.33318,1,0.453,414,0.796
"adrenergic receptor agonist","NES","FGFR inhibitor",-0.41579,-1.35,0.188,906,0.473
"adrenergic receptor agonist","NES","glucocorticoid receptor agonist",0.32604,0.98,0.463,509,0.789
"adrenergic receptor agonist","NES","glycogen synthase kinase inhibitor",0.35045,1.05,0.408,197,0.801
"adrenergic receptor agonist","NES","HDAC inhibitor",-0.29745,-0.979,0.463,475,0.711
"adrenergic receptor agonist","NES","histamine receptor antagonist",0.59813,1.83,0.0211,393,0.114
"adrenergic receptor agonist","NES","histone lysine methyltransferase inhibitor",0.34102,1.02,0.409,284,0.807
"adrenergic receptor agonist","NES","HMGCR inhibitor",-0.72046,-2.41,0,825,0.018
"adrenergic receptor agonist","NES","HSP inhibitor",-0.2493,-0.782,0.667,393,0.927
"adrenergic receptor agonist","NES","KIT inhibitor",-0.53369,-1.73,0.0729,772,0.208
"adrenergic receptor agonist","NES","MDM inhibitor",0.45298,1.37,0.155,404,0.563
"adrenergic receptor agonist","NES","MEK inhibitor",0.64286,1.95,0.00151,357,0.071
"adrenergic receptor agonist","NES","microtubule inhibitor",-0.66978,-2.22,0.00287,645,0.0421
"adrenergic receptor agonist","NES","mTOR inhibitor",0.18877,0.562,0.921,337,0.985
"adrenergic receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.46245,-1.52,0.0917,594,0.305
"adrenergic receptor agonist","NES","phosphatase inhibitor",0.1876,0.559,0.92,111,0.953
"adrenergic receptor agonist","NES","phosphodiesterase inhibitor",-0.57064,-1.83,0.0281,954,0.188
"adrenergic receptor agonist","NES","PI3K inhibitor",-0.38679,-1.31,0.195,893,0.466
"adrenergic receptor agonist","NES","PLK inhibitor",-0.21355,-0.716,0.756,745,0.908
"adrenergic receptor agonist","NES","progesterone receptor agonist",-0.23919,-0.813,0.675,874,0.942
"adrenergic receptor agonist","NES","proteasome inhibitor",0.3049,0.921,0.544,1,0.807
"adrenergic receptor agonist","NES","protein synthesis inhibitor",-0.31573,-1.02,0.411,903,0.695
