pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass
DNA synthesis inhibitor & EGFR inhibitor,DNA synthesis inhibitor,EGFR inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
dopamine receptor antagonist & EGFR inhibitor,dopamine receptor antagonist,EGFR inhibitor,-0.48872,-1.46,0.109,0.178,FALSE,-1.094386797,-0.46246,-1.47,0.11,0.198,FALSE,-1.03390217,0,-1.064144483,0.042769089,-1.465,0.007071068,0.065029951,FALSE,0,TRUE,FALSE
EGFR inhibitor & estrogen receptor agonist,EGFR inhibitor,estrogen receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & FGFR inhibitor,EGFR inhibitor,FGFR inhibitor,0.64157,1.92,0.0165,0.0932,TRUE,1.978721448,0.5723,1.69,0.0489,0.0822,TRUE,1.833866628,2,1.906294038,0.102427825,1.805,0.16263456,0.006553536,FALSE,10.95890411,TRUE,TRUE
EGFR inhibitor & FLT3 inhibitor,EGFR inhibitor,FLT3 inhibitor,0.35074,1.05,0.419,0.483,FALSE,0.331855513,0.55556,1.69,0.0517,0.0742,FALSE,1.9090174,0,1.120436456,1.115221866,1.37,0.45254834,0.104676173,FALSE,4.761904762,TRUE,FALSE
EGFR inhibitor & glucocorticoid receptor agonist,EGFR inhibitor,glucocorticoid receptor agonist,-0.60182,-1.9,0.024,0.122,TRUE,-1.735916322,-0.47828,-1.45,0.112,0.178,FALSE,-1.086890997,1,-1.411403659,0.458930209,-1.675,0.318198052,0.018598159,FALSE,0,TRUE,FALSE
EGFR inhibitor & glutamate receptor antagonist,EGFR inhibitor,glutamate receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & glycogen synthase kinase inhibitor,EGFR inhibitor,glycogen synthase kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & growth factor receptor inhibitor,EGFR inhibitor,growth factor receptor inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & HDAC inhibitor,EGFR inhibitor,HDAC inhibitor,0.60959,1.79,0.0223,0.109,TRUE,1.723006569,0.65145,1.98,0.00368,0.0296,TRUE,3.026842412,2,2.37492449,0.921951166,1.885,0.134350288,0.000854123,FALSE,0,TRUE,TRUE
EGFR inhibitor & histamine receptor antagonist,EGFR inhibitor,histamine receptor antagonist,-0.34789,-1.09,0.333,0.413,FALSE,-0.418614444,-0.3516,-1.03,0.408,0.438,FALSE,-0.369281666,0,-0.393948055,0.034883542,-1.06,0.042426407,0.407062252,FALSE,0,TRUE,FALSE
EGFR inhibitor & histone lysine methyltransferase inhibitor,EGFR inhibitor,histone lysine methyltransferase inhibitor,0.57368,1.69,0.0472,0.113,TRUE,1.600297431,0.57055,1.71,0.0311,0.095,TRUE,1.748092635,2,1.674195033,0.104506991,1.7,0.014142136,0.011044496,FALSE,0,FALSE,FALSE
EGFR inhibitor & HSP inhibitor,EGFR inhibitor,HSP inhibitor,0.65643,1.96,0.00548,0.11,TRUE,1.878870337,0.66058,1.95,0.0121,0.0435,TRUE,2.654945949,2,2.266908143,0.548768328,1.955,0.007071068,0.000704271,FALSE,0,TRUE,TRUE
EGFR inhibitor & JAK inhibitor,EGFR inhibitor,JAK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & KIT inhibitor,EGFR inhibitor,KIT inhibitor,0.54758,1.68,0.0448,0.106,TRUE,1.637486146,0.586,1.75,0.0325,0.0706,TRUE,2.014591773,2,1.82603896,0.266653946,1.715,0.049497475,0.010966683,FALSE,14.47368421,TRUE,TRUE
EGFR inhibitor & MEK inhibitor,EGFR inhibitor,MEK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & MET inhibitor,EGFR inhibitor,MET inhibitor,0.56331,1.64,0.0508,0.104,FALSE,1.612065324,0.58823,1.86,0.0186,0.0329,TRUE,2.75801563,1,2.185040477,0.810309232,1.75,0.155563492,0.007525452,FALSE,0,FALSE,FALSE
EGFR inhibitor & microtubule inhibitor,EGFR inhibitor,microtubule inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & mTOR inhibitor,EGFR inhibitor,mTOR inhibitor,0.52831,1.58,0.0722,0.127,FALSE,1.415990121,0.58143,1.76,0.0354,0.0584,TRUE,2.171113389,1,1.793551755,0.533952784,1.67,0.127279221,0.017812844,FALSE,0,TRUE,FALSE
EGFR inhibitor & NFkB pathway inhibitor,EGFR inhibitor,NFkB pathway inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & p38 MAPK inhibitor,EGFR inhibitor,p38 MAPK inhibitor,0.38696,1.18,0.297,0.387,FALSE,0.486501061,0.64913,2.01,0.0231,0.198,TRUE,1.413702968,1,0.950102014,0.655630755,1.595,0.586898628,0.041040336,FALSE,0,FALSE,FALSE
EGFR inhibitor & PARP inhibitor,EGFR inhibitor,PARP inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor,EGFR inhibitor,PDGFR tyrosine kinase receptor inhibitor,0.52755,1.57,0.0772,0.122,FALSE,1.434415066,0.58143,1.71,0.0402,0.0818,TRUE,1.859191851,1,1.646803458,0.300362545,1.64,0.098994949,0.021026564,FALSE,18.98734177,TRUE,FALSE
EGFR inhibitor & phosphatase inhibitor,EGFR inhibitor,phosphatase inhibitor,0.24378,0.751,0.738,0.769,FALSE,0.085669319,-0.56608,-1.77,0.0312,0.171,TRUE,-1.357596885,1,-0.635963783,1.020543319,-0.5095,1.782616195,0.10985856,FALSE,0,FALSE,FALSE
EGFR inhibitor & phosphodiesterase inhibitor,EGFR inhibitor,phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & PI3K inhibitor,EGFR inhibitor,PI3K inhibitor,0.48635,1.46,0.104,0.174,FALSE,1.108798098,0.56317,1.72,0.0447,0.093,TRUE,1.774209328,1,1.441503713,0.470516794,1.59,0.183847763,0.029618184,FALSE,0,FALSE,FALSE
EGFR inhibitor & PLK inhibitor,EGFR inhibitor,PLK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & potassium channel blocker,EGFR inhibitor,potassium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & PPAR receptor agonist,EGFR inhibitor,PPAR receptor agonist,-0.53113,-1.66,0.0452,0.179,TRUE,-1.240263969,-0.55675,-1.69,0.0505,0.0775,FALSE,-1.877080123,1,-1.558672046,0.450297021,-1.675,0.021213203,0.016166378,FALSE,0,FALSE,FALSE
EGFR inhibitor & progesterone receptor agonist,EGFR inhibitor,progesterone receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & proteasome inhibitor,EGFR inhibitor,proteasome inhibitor,-0.43544,-1.35,0.157,0.235,FALSE,-0.849058386,-0.41123,-1.21,0.252,0.805,FALSE,-0.113986985,0,-0.481522685,0.519773972,-1.28,0.098994949,0.167349218,FALSE,0,FALSE,FALSE
EGFR inhibitor & protein synthesis inhibitor,EGFR inhibitor,protein synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & protein tyrosine kinase inhibitor,EGFR inhibitor,protein tyrosine kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.564102564,FALSE,FALSE
EGFR inhibitor & RAF inhibitor,EGFR inhibitor,RAF inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,FALSE,FALSE
EGFR inhibitor & RET tyrosine kinase inhibitor,EGFR inhibitor,RET tyrosine kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.944444444,FALSE,FALSE
EGFR inhibitor & ribonucleotide reductase inhibitor,EGFR inhibitor,ribonucleotide reductase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & serotonin receptor antagonist,EGFR inhibitor,serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & sodium channel blocker,EGFR inhibitor,sodium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & src inhibitor,EGFR inhibitor,src inhibitor,0.58496,1.76,0.0252,0.107,TRUE,1.708284551,0.57839,1.84,0.0218,0.0434,TRUE,2.507018898,2,2.107651724,0.564790473,1.8,0.056568542,0.004673272,FALSE,2.5,TRUE,TRUE
EGFR inhibitor & SYK inhibitor,EGFR inhibitor,SYK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & TGF beta receptor inhibitor,EGFR inhibitor,TGF beta receptor inhibitor,0.2637,0.792,0.695,0.755,FALSE,0.096666014,0.3047,0.996,0.43,0.568,FALSE,0.244669058,0,0.170667536,0.104653956,0.894,0.144249783,0.659805066,FALSE,0,FALSE,FALSE
EGFR inhibitor & thymidylate synthase inhibitor,EGFR inhibitor,thymidylate synthase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & topoisomerase inhibitor,EGFR inhibitor,topoisomerase inhibitor,0.24016,0.712,0.774,0.779,FALSE,0.07722533,0.22374,0.643,0.855,0.926,FALSE,0.021469136,0,0.049347233,0.039425583,0.6775,0.048790368,0.934973284,FALSE,0,TRUE,FALSE
EGFR inhibitor & tubulin polymerization inhibitor,EGFR inhibitor,tubulin polymerization inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
EGFR inhibitor & tyrosine kinase inhibitor,EGFR inhibitor,tyrosine kinase inhibitor,0.39728,1.2,0.255,0.389,FALSE,0.492060478,0.54018,1.63,0.0485,0.287,FALSE,0.883652508,0,0.687856493,0.27689738,1.415,0.304055916,0.06669401,FALSE,7.954545455,FALSE,FALSE
EGFR inhibitor & VEGFR inhibitor,EGFR inhibitor,VEGFR inhibitor,0.60892,1.82,0.0287,0.119,TRUE,1.68250453,0.60426,1.75,0.0314,0.0603,TRUE,2.134444704,2,1.908474617,0.319569961,1.785,0.049497475,0.007220079,FALSE,49.29577465,TRUE,TRUE
Abl kinase inhibitor & Abl kinase inhibitor,Abl kinase inhibitor,Abl kinase inhibitor,0.52339,1.59,0.0761,0.142,FALSE,1.347861532,0.52339,1.59,0.0761,0.142,FALSE,1.347861532,0,1.347861532,0,1.59,0,0.03562413,TRUE,100,FALSE,FALSE
Abl kinase inhibitor & acetylcholine receptor antagonist,Abl kinase inhibitor,acetylcholine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & adenosine receptor antagonist,Abl kinase inhibitor,adenosine receptor antagonist,-0.49789,-1.52,0.0956,0.109,FALSE,-1.463111723,-0.58102,-1.81,0.0229,0.0785,TRUE,-2.000285921,1,-1.731698822,0.379839518,-1.665,0.205060967,0.015596585,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor agonist,Abl kinase inhibitor,adrenergic receptor agonist,-0.78733,-2.36,0,0.00389,TRUE,-5.687718941,-0.48941,-1.46,0.124,0.158,FALSE,-1.169960653,1,-3.428839797,3.194537521,-1.91,0.636396103,0.001228248,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & adrenergic receptor antagonist,Abl kinase inhibitor,adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & AKT inhibitor,Abl kinase inhibitor,AKT inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor,Abl kinase inhibitor,ALK tyrosine kinase receptor inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & antioxidant,Abl kinase inhibitor,antioxidant,0.37367,1.16,0.3,0.333,FALSE,0.553964689,0.54146,1.66,0.0489,0.22,TRUE,1.09157835,1,0.822771519,0.380150265,1.41,0.353553391,0.076606017,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & ATPase inhibitor,Abl kinase inhibitor,ATPase inhibitor,0.5747,1.73,0.0397,0.115,TRUE,1.624992736,0.30009,0.921,0.536,0.583,FALSE,0.215819261,1,0.920405999,0.99643612,1.3255,0.572049386,0.103204656,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & Aurora kinase inhibitor,Abl kinase inhibitor,Aurora kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.060606061,FALSE,FALSE
Abl kinase inhibitor & bacterial 50S ribosomal subunit inhibitor,Abl kinase inhibitor,bacterial 50S ribosomal subunit inhibitor,-0.38999,-1.14,0.287,0.309,FALSE,-0.581447333,0.36212,1.14,0.304,0.368,FALSE,0.494933487,0,-0.043256923,0.761116177,0,1.612203461,0.300045928,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & bacterial DNA gyrase inhibitor,Abl kinase inhibitor,bacterial DNA gyrase inhibitor,-0.65916,-1.97,0.00565,0.0292,TRUE,-3.023195783,-0.36483,-1.1,0.318,0.398,FALSE,-0.440128621,1,-1.731662202,1.826504306,-1.535,0.6151829,0.013155085,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & BCL inhibitor,Abl kinase inhibitor,BCL inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & Bcr.Abl kinase inhibitor,Abl kinase inhibitor,Bcr.Abl kinase inhibitor,0.52339,1.59,0.0721,0.142,FALSE,1.347861532,0.4649,1.44,0.121,0.184,FALSE,1.058662335,0,1.203261934,0.204494714,1.515,0.106066017,0.050090868,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & benzodiazepine receptor agonist,Abl kinase inhibitor,benzodiazepine receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & bromodomain inhibitor,Abl kinase inhibitor,bromodomain inhibitor,-0.59686,-1.81,0.0385,0.0515,TRUE,-2.331628915,-0.5449,-1.68,0.0443,0.17,TRUE,-1.292845812,2,-1.812237364,0.734530577,-1.745,0.091923882,0.0125765,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & calcium channel blocker,Abl kinase inhibitor,calcium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & CDK inhibitor,Abl kinase inhibitor,CDK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & CHK inhibitor,Abl kinase inhibitor,CHK inhibitor,0.5753,1.8,0.0244,0.0938,TRUE,1.850034891,0.48243,1.45,0.118,0.165,FALSE,1.134648281,1,1.492341586,0.505854723,1.625,0.247487373,0.019723219,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & cyclooxygenase inhibitor,Abl kinase inhibitor,cyclooxygenase inhibitor,-0.66767,-1.99,0.00734,0.0352,TRUE,-2.8923801,-0.39902,-1.2,0.254,0.303,FALSE,-0.622268846,1,-1.757324473,1.605211062,-1.595,0.558614357,0.01358156,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & DNA alkylating agent,Abl kinase inhibitor,DNA alkylating agent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & DNA inhibitor,Abl kinase inhibitor,DNA inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & DNA methyltransferase inhibitor,Abl kinase inhibitor,DNA methyltransferase inhibitor,0.46368,1.42,0.15,0.18,FALSE,1.057513043,0.3697,1.17,0.277,0.403,FALSE,0.461793096,0,0.759653069,0.421237614,1.295,0.176776695,0.17371464,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & DNA polymerase inhibitor,Abl kinase inhibitor,DNA polymerase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & DNA synthesis inhibitor,Abl kinase inhibitor,DNA synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & dopamine receptor antagonist,Abl kinase inhibitor,dopamine receptor antagonist,-0.66066,-1.93,0.0148,0.0303,TRUE,-2.930815727,-0.38344,-1.17,0.264,0.326,FALSE,-0.569535408,1,-1.750175567,1.669677326,-1.55,0.537401154,0.025572367,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & estrogen receptor agonist,Abl kinase inhibitor,estrogen receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
Abl kinase inhibitor & FGFR inhibitor,Abl kinase inhibitor,FGFR inhibitor,0.67922,2.04,0.00409,0.0307,TRUE,3.086237714,0.42488,1.26,0.199,0.26,FALSE,0.737133582,1,1.911685648,1.661067462,1.65,0.551543289,0.00660379,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & FLT3 inhibitor,Abl kinase inhibitor,FLT3 inhibitor,0.66968,2.06,0.00211,0.0418,TRUE,2.84037686,0.60228,1.78,0.0334,0.0672,TRUE,2.087282694,2,2.463829777,0.532517991,1.92,0.197989899,0.000744224,FALSE,11.53846154,FALSE,FALSE
Abl kinase inhibitor & glucocorticoid receptor agonist,Abl kinase inhibitor,glucocorticoid receptor agonist,-0.73202,-2.15,0.00192,0.0165,TRUE,-3.83240952,-0.573,-1.71,0.0439,0.124,TRUE,-1.550248918,2,-2.691329219,1.613731237,-1.93,0.311126984,0.000875017,FALSE,0,FALSE,FALSE
Abl kinase inhibitor & glutamate receptor antagonist,Abl kinase inhibitor,glutamate receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE
