"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"ML133","Pearson.est","potassium channel blocker",-0.38077,-1.04,0.395,1262,1,TRUE,FALSE,"potassium channel blocker"
"MNS..3.4.Methylenedioxy.nitrostyrene.","Pearson.est","src inhibitor",0.39332,0.984,0.463,426,0.811,TRUE,FALSE,"src inhibitor, syk inhibitor"
"MRS.1220","Pearson.est","adenosine receptor antagonist",0.20528,0.506,0.978,181,1,TRUE,FALSE,"adenosine receptor antagonist"
"MTPG","Pearson.est","glutamate receptor antagonist",0.39832,0.999,0.455,337,0.722,TRUE,FALSE,"glutamate receptor antagonist"
"NMS.873","Pearson.est","ATPase inhibitor",-0.39831,-1.09,0.335,1223,0.737,TRUE,FALSE,"ATPase inhibitor"
"NU6027","Pearson.est","CDK inhibitor",0.23427,0.567,0.936,459,1,TRUE,FALSE,"CDK inhibitor"
"NVP.BVU972","Pearson.est","MET inhibitor",0.36354,0.912,0.596,457,0.947,TRUE,FALSE,"MET inhibitor"
"NVP.TAE226","Pearson.est","protein tyrosine kinase inhibitor",-0.28658,-0.812,0.692,1234,0.97,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"ONC201","Pearson.est","AKT inhibitor",0.37023,0.903,0.582,259,0.87,TRUE,FALSE,"AKT inhibitor, MAP kinase inhibitor"
"ONX.0914","Pearson.est","proteasome inhibitor",-0.2161,-0.641,0.945,290,1,TRUE,FALSE,"proteasome inhibitor"
"OSI.420","Pearson.est","EGFR inhibitor",0.2081,0.484,0.989,651,0.984,TRUE,FALSE,"EGFR inhibitor"
"OSI.930","Pearson.est","KIT inhibitor",0.37096,0.901,0.607,256,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"OSI.930","Pearson.est","VEGFR inhibitor",0.29365,0.692,0.848,190,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"P276.00","Pearson.est","CDK inhibitor",0.36756,0.943,0.535,354,0.742,TRUE,FALSE,"CDK inhibitor"
"PD.153035","Pearson.est","EGFR inhibitor",0.31197,0.74,0.804,395,0.957,TRUE,FALSE,"EGFR inhibitor"
"PD.168393","Pearson.est","EGFR inhibitor",0.24438,0.578,0.95,290,1,TRUE,FALSE,"EGFR inhibitor"
"PD.173074","Pearson.est","FGFR inhibitor",0.36858,0.903,0.57,477,0.939,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"PD.98059","Pearson.est","MEK inhibitor",-0.34675,-0.9,0.565,865,0.826,TRUE,FALSE,"MEK inhibitor"
"PF.04136309","Pearson.est","CC chemokine receptor antagonist",-0.69414,-1.85,0.0258,1233,0.659,TRUE,FALSE,"CC chemokine receptor antagonist"
"PHA.848125","Pearson.est","CDK inhibitor",0.27464,0.659,0.885,525,0.982,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PHA.848125","Pearson.est","growth factor receptor inhibitor",-0.28562,-0.816,0.709,1308,1,TRUE,FALSE,"CDK inhibitor, growth factor receptor inhibitor"
"PI.103","Pearson.est","mTOR inhibitor",-0.63211,-1.56,0.0641,1070,0.711,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.103","Pearson.est","PI3K inhibitor",-0.46304,-1.15,0.286,1029,0.757,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"PI.828","Pearson.est","PI3K inhibitor",0.38571,0.975,0.469,299,0.674,TRUE,FALSE,"PI3K inhibitor"
"PIK.75","Pearson.est","PI3K inhibitor",0.22649,0.562,0.946,619,1,TRUE,FALSE,"DNA protein kinase inhibitor, PI3K inhibitor"
"PJ.34","Pearson.est","PARP inhibitor",-0.25714,-0.632,0.877,990,0.996,TRUE,FALSE,"PARP inhibitor"
"PLX.4720","Pearson.est","RAF inhibitor",0.32014,0.747,0.806,809,1,TRUE,FALSE,"RAF inhibitor"
"PP.121","Pearson.est","protein tyrosine kinase inhibitor",-0.74376,-2.02,0.00246,1155,0.0484,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"PPT","Pearson.est","estrogen receptor agonist",0.31403,0.746,0.787,94,0.924,TRUE,FALSE,"estrogen receptor agonist"
"PRT062070","Pearson.est","JAK inhibitor",0.37709,0.916,0.583,116,0.813,TRUE,FALSE,"JAK inhibitor, syk inhibitor"
"PSB.1115","Pearson.est","adenosine receptor antagonist",-0.20781,-0.594,0.938,1168,1,TRUE,FALSE,"adenosine receptor antagonist"
"PSI.7976","Pearson.est","HCV inhibitor",-0.46882,-1.4,0.0806,1316,0.482,TRUE,FALSE,"HCV inhibitor"
"R306465","Pearson.est","HDAC inhibitor",-0.29003,-0.723,0.795,1247,1,TRUE,FALSE,"HDAC inhibitor"
"RAF265","Pearson.est","VEGFR inhibitor",-0.25233,-0.751,0.748,1148,1,TRUE,FALSE,"RAF inhibitor, VEGFR inhibitor"
"RG108","Pearson.est","DNA methyltransferase inhibitor",-0.64601,-1.83,0.0259,1187,0.654,TRUE,FALSE,"DNA methyltransferase inhibitor"
"RG2833","Pearson.est","HDAC inhibitor",-0.35785,-0.98,0.469,1128,0.926,TRUE,FALSE,"HDAC inhibitor"
"RS.16566","Pearson.est","serotonin receptor antagonist",0.37681,0.896,0.633,601,0.821,TRUE,FALSE,"serotonin receptor antagonist"
"RS.17053","Pearson.est","adrenergic receptor antagonist",0.35558,0.859,0.651,399,1,TRUE,FALSE,"adrenergic receptor antagonist"
"RS.504393","Pearson.est","CC chemokine receptor antagonist",-0.32688,-0.934,0.519,439,1,TRUE,FALSE,"CC chemokine receptor antagonist"
"RU.58841","Pearson.est","androgen receptor antagonist",0.34799,0.982,0.461,880,0.806,TRUE,FALSE,"androgen receptor antagonist"
"Ro.106.9920","Pearson.est","NFkB pathway inhibitor",-0.28049,-0.731,0.772,1140,0.949,TRUE,FALSE,"NFkB pathway inhibitor"
"S26948","Pearson.est","PPAR receptor agonist",-0.49753,-1.41,0.135,1328,0.711,TRUE,FALSE,"PPAR receptor agonist"
"SAR131675","Pearson.est","VEGFR inhibitor",0.22723,0.551,0.971,238,1,TRUE,FALSE,"VEGFR inhibitor"
"SB.200646","Pearson.est","serotonin receptor antagonist",-0.31564,-0.894,0.542,1263,0.956,TRUE,FALSE,"serotonin receptor antagonist"
"SB.225002","Pearson.est","CC chemokine receptor antagonist",-0.36709,-0.982,0.48,493,0.746,TRUE,FALSE,"CC chemokine receptor antagonist"
"SB.228357","Pearson.est","serotonin receptor antagonist",0.32792,0.814,0.694,472,0.853,TRUE,FALSE,"serotonin receptor antagonist"
"SB.239063","Pearson.est","p38 MAPK inhibitor",-0.425,-1.07,0.361,1188,0.624,TRUE,FALSE,"p38 MAPK inhibitor"
"SB.242235","Pearson.est","p38 MAPK inhibitor",-0.40197,-1.1,0.321,1175,0.547,TRUE,FALSE,"p38 MAPK inhibitor"
"SB.525334","Pearson.est","TGF beta receptor inhibitor",-0.33265,-0.92,0.536,1168,1,TRUE,FALSE,"TGF beta receptor inhibitor"
"SCH.58261","Pearson.est","adenosine receptor antagonist",-0.46663,-1.32,0.186,1259,0.665,TRUE,FALSE,"adenosine receptor antagonist"
"SIB.1757","Pearson.est","glutamate receptor antagonist",0.40047,0.945,0.533,593,0.922,TRUE,FALSE,"glutamate receptor antagonist"
"SKF.96365","Pearson.est","calcium channel blocker",-0.244,-0.683,0.816,1131,1,TRUE,FALSE,"calcium channel blocker"
"SN.38","Pearson.est","topoisomerase inhibitor",0.31354,0.815,0.649,296,0.814,TRUE,FALSE,"topoisomerase inhibitor"
"SR.33805","Pearson.est","calcium channel blocker",0.35065,0.893,0.539,234,1,TRUE,FALSE,"calcium channel blocker"
"TAK.285","Pearson.est","EGFR inhibitor",0.39722,0.958,0.508,544,0.855,TRUE,FALSE,"EGFR inhibitor"
"TAK.632","Pearson.est","RAF inhibitor",0.36328,0.822,0.718,652,1,TRUE,FALSE,"RAF inhibitor"
"TG.02","Pearson.est","CDK inhibitor",0.33036,0.853,0.58,268,0.807,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.02","Pearson.est","JAK inhibitor",-0.3358,-0.83,0.671,1127,0.753,TRUE,FALSE,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor"
"TG.100572","Pearson.est","src inhibitor",-0.22521,-0.684,0.859,302,0.925,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100572","Pearson.est","VEGFR inhibitor",-0.2672,-0.816,0.693,1101,0.934,TRUE,FALSE,"src inhibitor, VEGFR inhibitor"
"TG.100713","Pearson.est","PI3K inhibitor",-0.23124,-0.648,0.9,1085,1,TRUE,FALSE,"PI3K inhibitor"
"TG.101209","Pearson.est","JAK inhibitor",0.35307,0.825,0.7,204,1,TRUE,FALSE,"JAK inhibitor"
"TG.101348","Pearson.est","FLT3 inhibitor",-0.39304,-1.14,0.276,1161,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG.101348","Pearson.est","JAK inhibitor",0.25671,0.594,0.941,278,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"TG100.115","Pearson.est","PI3K inhibitor",0.26869,0.64,0.887,524,0.968,TRUE,FALSE,"PI3K inhibitor"
"TWS.119","Pearson.est","glycogen synthase kinase inhibitor",0.33575,0.788,0.756,555,1,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"UH.232....","Pearson.est","dopamine receptor antagonist",0.40723,0.976,0.485,170,0.871,TRUE,FALSE,"dopamine receptor antagonist"
"UNBS.5162","Pearson.est","CC chemokine receptor antagonist",-0.2971,-0.862,0.586,399,0.887,TRUE,FALSE,"CC chemokine receptor antagonist"
"VER.49009","Pearson.est","HSP inhibitor",0.41724,0.956,0.53,491,0.87,TRUE,FALSE,"HSP inhibitor"
"WAY.600","Pearson.est","mTOR inhibitor",0.32353,0.743,0.806,261,0.988,TRUE,FALSE,"mTOR inhibitor"
"WHI.P154","Pearson.est","JAK inhibitor",0.33905,0.834,0.695,466,1,TRUE,FALSE,"JAK inhibitor"
"WZ.3146","Pearson.est","EGFR inhibitor",0.37435,0.898,0.608,490,0.961,TRUE,FALSE,"EGFR inhibitor"
"WZ.4002","Pearson.est","EGFR inhibitor",0.22305,0.536,0.963,675,1,TRUE,FALSE,"EGFR inhibitor"
"WZ8040","Pearson.est","EGFR inhibitor",0.33481,0.818,0.686,62,0.978,TRUE,FALSE,"EGFR inhibitor"
"XL.647","Pearson.est","VEGFR inhibitor",0.24576,0.628,0.892,223,1,TRUE,FALSE,"EGFR inhibitor, VEGFR inhibitor"
"YM.201636","Pearson.est","PI3K inhibitor",0.2916,0.686,0.867,375,0.997,TRUE,FALSE,"PI3K inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.30135,0.718,0.827,669,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"abemaciclib","Pearson.est","CDK inhibitor",-0.41751,-1.02,0.443,1097,0.936,TRUE,FALSE,"CDK inhibitor"
"adapalene","Pearson.est","retinoid receptor agonist",-0.47495,-1.3,0.167,1187,0.812,TRUE,FALSE,"retinoid receptor agonist"
"adaprev","Pearson.est","TGF beta receptor inhibitor",-0.49651,-1.42,0.116,1165,0.446,TRUE,FALSE,"TGF beta receptor inhibitor"
"adarotene","Pearson.est","retinoid receptor agonist",0.21471,0.593,0.909,227,1,TRUE,FALSE,"retinoid receptor agonist"
"ajmaline","Pearson.est","sodium channel blocker",0.24559,0.594,0.937,364,0.992,TRUE,FALSE,"sodium channel blocker"
"alectinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.19675,0.495,0.981,405,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"alpelisib","Pearson.est","PI3K inhibitor",-0.21529,-0.564,0.949,980,0.986,TRUE,FALSE,"PI3K inhibitor"
"altretamine","Pearson.est","DNA synthesis inhibitor",-0.39485,-1.03,0.42,1168,0.899,TRUE,FALSE,"DNA synthesis inhibitor"
"aminopurvalanol.a","Pearson.est","CDK inhibitor",0.34285,0.81,0.726,368,0.901,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",-0.16139,-0.474,0.993,1183,0.991,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"arcyriaflavin.a","Pearson.est","CDK inhibitor",0.38701,0.904,0.61,380,0.902,TRUE,FALSE,"CDK inhibitor"
"aripiprazole","Pearson.est","serotonin receptor agonist",0.33241,0.827,0.681,166,0.916,TRUE,FALSE,"serotonin receptor agonist, serotonin receptor antagonist"
"aripiprazole","Pearson.est","serotonin receptor antagonist",0.38949,0.974,0.517,598,0.826,TRUE,FALSE,"serotonin receptor agonist, serotonin receptor antagonist"
"artesunate","Pearson.est","DNA synthesis inhibitor",-0.23336,-0.672,0.865,1226,1,TRUE,FALSE,"DNA synthesis inhibitor"
"aspirin","Pearson.est","cyclooxygenase inhibitor",0.29126,0.715,0.843,689,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",0.29537,0.756,0.757,359,0.912,TRUE,FALSE,"histamine receptor antagonist"
"atenolol....","Pearson.est","adrenergic receptor antagonist",0.19869,0.52,0.964,199,0.973,TRUE,FALSE,"adrenergic receptor antagonist"
"atenolol......","Pearson.est","adrenergic receptor antagonist",-0.27464,-0.714,0.792,1106,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atipamezole","Pearson.est","adrenergic receptor antagonist",0.36003,0.866,0.658,414,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",-0.30862,-0.821,0.626,865,0.893,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"azacitidine","Pearson.est","DNA methyltransferase inhibitor",-0.21092,-0.597,0.889,1273,1,TRUE,FALSE,"DNA methyltransferase inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.28031,0.665,0.852,287,0.98,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.24507,0.661,0.859,75,0.882,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azomycin..2.nitroimidazole.","Pearson.est","protein synthesis inhibitor",-0.24448,-0.628,0.887,1014,0.943,TRUE,FALSE,"protein synthesis inhibitor"
"baricitinib","Pearson.est","JAK inhibitor",0.18429,0.421,0.997,647,1,TRUE,FALSE,"JAK inhibitor"
"beclomethasone.dipropionate","Pearson.est","glucocorticoid receptor agonist",0.20973,0.501,0.983,316,0.996,TRUE,FALSE,"glucocorticoid receptor agonist"
"bendamustine","Pearson.est","DNA inhibitor",0.34842,0.823,0.701,282,0.879,TRUE,FALSE,"DNA inhibitor"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",-0.41449,-1.01,0.424,1137,0.939,TRUE,FALSE,"topoisomerase inhibitor"
"betulinic.acid","Pearson.est","NFkB pathway inhibitor",-0.38579,-1.12,0.301,1332,0.717,TRUE,FALSE,"apoptosis stimulant, NFkB pathway inhibitor"
"bexarotene","Pearson.est","retinoid receptor agonist",-0.61627,-1.5,0.0444,1041,0.525,TRUE,FALSE,"retinoid receptor agonist"
"bicalutamide","Pearson.est","androgen receptor antagonist",0.28341,0.696,0.862,786,1,TRUE,FALSE,"androgen receptor antagonist"
"bindarit","Pearson.est","NFkB pathway inhibitor",-0.24749,-0.696,0.826,1169,1,TRUE,FALSE,"NFkB pathway inhibitor"
"blebbistatin....","Pearson.est","ATPase inhibitor",0.33658,0.807,0.719,323,0.898,TRUE,FALSE,"ATPase inhibitor"
