"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"EGFR inhibitor","NES","DNA inhibitor",-0.48485,-1.53,0.102,917,0.46
"EGFR inhibitor","NES","DNA methyltransferase inhibitor",-0.37318,-1.18,0.284,761,0.768
"EGFR inhibitor","NES","DNA polymerase inhibitor",-0.34648,-1.09,0.362,590,0.74
"EGFR inhibitor","NES","DNA synthesis inhibitor",-0.20746,-0.659,0.849,1299,1
"EGFR inhibitor","NES","dopamine receptor antagonist",0.21064,0.727,0.76,1070,1
"EGFR inhibitor","NES","estrogen receptor agonist",-0.50856,-1.63,0.053,683,0.382
"EGFR inhibitor","NES","estrogen receptor antagonist",-0.40602,-1.34,0.163,702,0.599
"EGFR inhibitor","NES","FGFR inhibitor",-0.20811,-0.674,0.821,1345,1
"EGFR inhibitor","NES","FLT3 inhibitor",-0.26176,-0.833,0.642,1237,0.943
"EGFR inhibitor","NES","glucocorticoid receptor agonist",-0.35244,-1.11,0.351,878,0.732
"EGFR inhibitor","NES","glutamate receptor antagonist",-0.20809,-0.657,0.824,1058,0.981
"EGFR inhibitor","NES","glycogen synthase kinase inhibitor",0.2328,0.8,0.642,78,1
"EGFR inhibitor","NES","growth factor receptor inhibitor",0.27521,0.941,0.494,634,0.906
"EGFR inhibitor","NES","HCV inhibitor",-0.2493,-0.82,0.646,1304,0.939
"EGFR inhibitor","NES","HDAC inhibitor",0.14404,0.511,0.954,1160,0.949
"EGFR inhibitor","NES","histamine receptor antagonist",-0.21197,-0.685,0.833,951,1
"EGFR inhibitor","NES","histone lysine methyltransferase inhibitor",0.3893,1.36,0.151,827,0.754
"EGFR inhibitor","NES","HMGCR inhibitor",-0.30822,-1,0.465,1115,0.828
"EGFR inhibitor","NES","HSP inhibitor",-0.40651,-1.32,0.171,1086,0.597
"EGFR inhibitor","NES","JAK inhibitor",0.29663,1.04,0.371,441,1
"EGFR inhibitor","NES","KIT inhibitor",0.2092,0.719,0.728,194,0.998
"EGFR inhibitor","NES","MDM inhibitor",0.55433,1.97,0.0171,118,0.315
"EGFR inhibitor","NES","MEK inhibitor",-0.18643,-0.603,0.884,1021,0.934
"EGFR inhibitor","NES","MET inhibitor",-0.38885,-1.23,0.24,523,0.703
"EGFR inhibitor","NES","microtubule inhibitor",-0.20021,-0.644,0.829,1343,0.974
"EGFR inhibitor","NES","mTOR inhibitor",-0.30255,-0.977,0.451,1041,0.843
"EGFR inhibitor","NES","NFkB pathway inhibitor",0.16878,0.586,0.911,87,0.95
"EGFR inhibitor","NES","opioid receptor agonist",-0.2741,-0.882,0.563,1341,0.937
"EGFR inhibitor","NES","p38 MAPK inhibitor",-0.35356,-1.14,0.313,1254,0.773
"EGFR inhibitor","NES","PARP inhibitor",0.27103,0.953,0.478,987,0.935
"EGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.19785,-0.643,0.866,1312,0.954
"EGFR inhibitor","NES","phosphatase inhibitor",0.1973,0.701,0.78,278,0.987
"EGFR inhibitor","NES","phosphodiesterase inhibitor",-0.46629,-1.49,0.111,770,0.485
"EGFR inhibitor","NES","PI3K inhibitor",-0.087904,-0.283,1,815,0.999
"EGFR inhibitor","NES","PLK inhibitor",0.4226,1.46,0.124,36,0.777
"EGFR inhibitor","NES","potassium channel blocker",-0.44996,-1.47,0.122,1133,0.482
"EGFR inhibitor","NES","PPAR receptor agonist",-0.26501,-0.848,0.629,805,0.973
"EGFR inhibitor","NES","progesterone receptor agonist",-0.43793,-1.42,0.138,702,0.532
"EGFR inhibitor","NES","proteasome inhibitor",-0.62876,-1.98,0.00623,1172,0.544
"EGFR inhibitor","NES","protein synthesis inhibitor",-0.19868,-0.632,0.857,688,0.945
"EGFR inhibitor","NES","protein tyrosine kinase inhibitor",0.1835,0.633,0.849,858,0.934
"EGFR inhibitor","NES","RAF inhibitor",-0.26196,-0.844,0.621,900,0.952
"EGFR inhibitor","NES","RET tyrosine kinase inhibitor",-0.5101,-1.6,0.0669,1189,0.384
"EGFR inhibitor","NES","retinoid receptor agonist",-0.51381,-1.66,0.0495,855,0.38
"EGFR inhibitor","NES","ribonucleotide reductase inhibitor",-0.19999,-0.631,0.849,1026,0.926
"EGFR inhibitor","NES","serotonin receptor agonist",-0.59628,-1.88,0.0166,802,0.454
"EGFR inhibitor","NES","serotonin receptor antagonist",-0.32424,-1.04,0.424,1076,0.777
"EGFR inhibitor","NES","sodium channel blocker",-0.41389,-1.38,0.156,1262,0.565
"EGFR inhibitor","NES","src inhibitor",0.1975,0.697,0.788,108,0.922
"EGFR inhibitor","NES","sterol demethylase inhibitor",-0.56926,-1.8,0.0219,844,0.456
"EGFR inhibitor","NES","SYK inhibitor",-0.2422,-0.764,0.707,326,1
"EGFR inhibitor","NES","TGF beta receptor inhibitor",-0.36111,-1.17,0.27,1040,0.75
"EGFR inhibitor","NES","thymidylate synthase inhibitor",0.22907,0.801,0.665,174,1
"EGFR inhibitor","NES","topoisomerase inhibitor",0.21495,0.753,0.743,349,1
"EGFR inhibitor","NES","tubulin polymerization inhibitor",0.36641,1.26,0.225,772,0.792
"EGFR inhibitor","NES","tyrosine kinase inhibitor",-0.16877,-0.537,0.914,1135,0.947
"EGFR inhibitor","NES","VEGFR inhibitor",0.18089,0.643,0.841,71,0.955
"EGFR inhibitor","NES","vitamin D receptor agonist",-0.34896,-1.12,0.336,469,0.744
"Abl kinase inhibitor","NES","EGFR inhibitor",-0.2126,-0.737,0.717,1010,0.896
"Abl kinase inhibitor","NES","Abl kinase inhibitor",0.66919,2.2,0.00327,135,0.0838
"Abl kinase inhibitor","NES","acetylcholine receptor agonist",-0.41736,-1.45,0.125,791,0.688
"Abl kinase inhibitor","NES","acetylcholine receptor antagonist",-0.34498,-1.22,0.241,464,0.68
"Abl kinase inhibitor","NES","adenosine receptor antagonist",0.41185,1.33,0.185,574,0.541
"Abl kinase inhibitor","NES","adrenergic receptor agonist",0.23158,0.781,0.663,296,0.835
"Abl kinase inhibitor","NES","adrenergic receptor antagonist",-0.10945,-0.372,0.997,706,0.994
"Abl kinase inhibitor","NES","AKT inhibitor",0.43385,1.42,0.132,194,0.51
"Abl kinase inhibitor","NES","ALK tyrosine kinase receptor inhibitor",0.44149,1.48,0.104,319,0.563
"Abl kinase inhibitor","NES","androgen receptor antagonist",-0.45725,-1.59,0.0674,615,0.551
"Abl kinase inhibitor","NES","antioxidant",-0.23866,-0.843,0.612,321,0.898
"Abl kinase inhibitor","NES","AP inhibitor",0.30855,1.02,0.416,936,0.802
"Abl kinase inhibitor","NES","ATPase inhibitor",-0.40532,-1.43,0.135,1087,0.613
"Abl kinase inhibitor","NES","Aurora kinase inhibitor",0.2287,0.777,0.695,602,0.824
"Abl kinase inhibitor","NES","bacterial 50S ribosomal subunit inhibitor",0.55724,1.79,0.0265,121,0.194
"Abl kinase inhibitor","NES","bacterial DNA gyrase inhibitor",0.18661,0.608,0.857,31,0.888
"Abl kinase inhibitor","NES","BCL inhibitor",0.40357,1.32,0.189,809,0.529
"Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.77517,2.56,0,135,0.00992
"Abl kinase inhibitor","NES","benzodiazepine receptor agonist",0.25547,0.856,0.62,666,0.818
"Abl kinase inhibitor","NES","bromodomain inhibitor",0.37704,1.27,0.225,540,0.559
"Abl kinase inhibitor","NES","calcium channel blocker",0.27762,0.903,0.554,136,0.761
"Abl kinase inhibitor","NES","CC chemokine receptor antagonist",0.34416,1.11,0.361,504,0.714
"Abl kinase inhibitor","NES","CDK inhibitor",0.28562,0.933,0.509,354,0.769
"Abl kinase inhibitor","NES","CHK inhibitor",0.54464,1.79,0.0318,619,0.194
"Abl kinase inhibitor","NES","cyclooxygenase inhibitor",-0.1387,-0.485,0.953,1101,1
"Abl kinase inhibitor","NES","cytochrome P450 inhibitor",-0.3552,-1.28,0.19,926,0.713
"Abl kinase inhibitor","NES","DNA alkylating agent",-0.2115,-0.746,0.717,1153,0.923
"Abl kinase inhibitor","NES","DNA inhibitor",-0.20525,-0.734,0.728,1307,0.863
"Abl kinase inhibitor","NES","DNA methyltransferase inhibitor",-0.29916,-1.07,0.364,729,0.724
"Abl kinase inhibitor","NES","DNA polymerase inhibitor",-0.32316,-1.19,0.268,434,0.674
"Abl kinase inhibitor","NES","DNA synthesis inhibitor",0.38637,1.29,0.206,461,0.552
"Abl kinase inhibitor","NES","dopamine receptor antagonist",0.28291,0.953,0.496,423,0.757
"Abl kinase inhibitor","NES","estrogen receptor agonist",0.53487,1.74,0.0358,348,0.22
"Abl kinase inhibitor","NES","estrogen receptor antagonist",0.44981,1.46,0.116,746,0.553
"Abl kinase inhibitor","NES","FGFR inhibitor",0.57139,1.91,0.0161,416,0.166
"Abl kinase inhibitor","NES","FLT3 inhibitor",0.36241,1.18,0.28,481,0.641
"Abl kinase inhibitor","NES","glucocorticoid receptor agonist",-0.26716,-0.926,0.517,438,0.84
"Abl kinase inhibitor","NES","glutamate receptor antagonist",0.43949,1.45,0.119,329,0.527
"Abl kinase inhibitor","NES","glycogen synthase kinase inhibitor",0.31213,1.02,0.423,394,0.802
"Abl kinase inhibitor","NES","growth factor receptor inhibitor",0.43817,1.43,0.13,204,0.528
"Abl kinase inhibitor","NES","HCV inhibitor",-0.33826,-1.17,0.28,1089,0.652
"Abl kinase inhibitor","NES","HDAC inhibitor",-0.13876,-0.477,0.964,184,0.999
"Abl kinase inhibitor","NES","histamine receptor antagonist",0.29088,0.961,0.472,480,0.765
"Abl kinase inhibitor","NES","histone lysine methyltransferase inhibitor",0.33448,1.1,0.348,538,0.706
"Abl kinase inhibitor","NES","HMGCR inhibitor",-0.81448,-2.82,0,1212,0.00252
"Abl kinase inhibitor","NES","HSP inhibitor",0.14085,0.456,0.985,373,0.97
"Abl kinase inhibitor","NES","JAK inhibitor",0.30294,0.981,0.469,387,0.775
"Abl kinase inhibitor","NES","KIT inhibitor",0.62588,2.04,0.0144,149,0.124
"Abl kinase inhibitor","NES","MDM inhibitor",0.318,1.01,0.42,375,0.796
"Abl kinase inhibitor","NES","MEK inhibitor",0.42406,1.38,0.166,253,0.55
"Abl kinase inhibitor","NES","MET inhibitor",0.20147,0.674,0.835,560,0.84
"Abl kinase inhibitor","NES","microtubule inhibitor",-0.21183,-0.752,0.718,633,0.957
"Abl kinase inhibitor","NES","mTOR inhibitor",0.244,0.801,0.664,419,0.845
"Abl kinase inhibitor","NES","NFkB pathway inhibitor",0.30002,0.974,0.477,124,0.764
"Abl kinase inhibitor","NES","opioid receptor agonist",0.39876,1.33,0.18,524,0.541
"Abl kinase inhibitor","NES","p38 MAPK inhibitor",0.24327,0.807,0.668,699,0.875
"Abl kinase inhibitor","NES","PARP inhibitor",0.22413,0.729,0.742,1050,0.793
"Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.61467,2.04,0.0081,209,0.124
"Abl kinase inhibitor","NES","phosphatase inhibitor",-0.33873,-1.22,0.232,1163,0.68
"Abl kinase inhibitor","NES","phosphodiesterase inhibitor",-0.21551,-0.758,0.704,289,0.996
"Abl kinase inhibitor","NES","PI3K inhibitor",0.22635,0.759,0.716,409,0.8
"Abl kinase inhibitor","NES","PLK inhibitor",-0.48631,-1.68,0.0599,1119,0.533
"Abl kinase inhibitor","NES","potassium channel blocker",-0.30854,-1.12,0.326,721,0.684
"Abl kinase inhibitor","NES","PPAR receptor agonist",0.23036,0.76,0.692,449,0.815
"Abl kinase inhibitor","NES","progesterone receptor agonist",0.54982,1.8,0.0292,523,0.238
"Abl kinase inhibitor","NES","proteasome inhibitor",-0.50501,-1.82,0.0279,1069,0.492
"Abl kinase inhibitor","NES","protein synthesis inhibitor",0.2303,0.75,0.752,299,0.781
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.27995,-0.995,0.427,1276,0.763
"Abl kinase inhibitor","NES","RAF inhibitor",0.23686,0.781,0.692,205,0.835
"Abl kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.36339,1.19,0.276,530,0.65
"Abl kinase inhibitor","NES","retinoid receptor agonist",0.34283,1.12,0.323,437,0.723
"Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.22895,0.756,0.742,146,0.789
"Abl kinase inhibitor","NES","serotonin receptor agonist",-0.39727,-1.36,0.167,1303,0.65
"Abl kinase inhibitor","NES","serotonin receptor antagonist",0.27116,0.906,0.535,81,0.775
"Abl kinase inhibitor","NES","sodium channel blocker",-0.13881,-0.484,0.951,603,1
"Abl kinase inhibitor","NES","src inhibitor",0.28024,0.916,0.55,372,0.779
"Abl kinase inhibitor","NES","sterol demethylase inhibitor",0.30222,0.988,0.449,288,0.811
"Abl kinase inhibitor","NES","SYK inhibitor",0.58958,1.96,0.0174,418,0.152
"Abl kinase inhibitor","NES","TGF beta receptor inhibitor",0.24996,0.804,0.646,584,0.86
"Abl kinase inhibitor","NES","thymidylate synthase inhibitor",0.30352,0.987,0.444,12,0.788
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.25316,-0.882,0.584,1052,0.876
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",-0.29052,-1.06,0.351,1092,0.693
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.23236,0.763,0.711,87,0.828
"Abl kinase inhibitor","NES","VEGFR inhibitor",0.37807,1.22,0.277,530,0.621
"Abl kinase inhibitor","NES","vitamin D receptor agonist",0.41106,1.34,0.181,228,0.586
"acetylcholine receptor agonist","NES","EGFR inhibitor",0.22357,0.774,0.672,606,0.852
"acetylcholine receptor agonist","NES","Abl kinase inhibitor",-0.19156,-0.664,0.813,1149,0.862
"acetylcholine receptor agonist","NES","acetylcholine receptor agonist",0.24678,0.85,0.582,18,0.911
"acetylcholine receptor agonist","NES","acetylcholine receptor antagonist",0.26015,0.898,0.542,417,0.882
"acetylcholine receptor agonist","NES","adenosine receptor antagonist",-0.45075,-1.58,0.0844,1328,0.776
"acetylcholine receptor agonist","NES","adrenergic receptor agonist",0.18095,0.61,0.87,502,0.904
"acetylcholine receptor agonist","NES","adrenergic receptor antagonist",-0.16211,-0.555,0.907,1313,0.914
"acetylcholine receptor agonist","NES","AKT inhibitor",0.22974,0.799,0.66,39,0.84
"acetylcholine receptor agonist","NES","ALK tyrosine kinase receptor inhibitor",0.15249,0.516,0.936,119,0.937
"acetylcholine receptor agonist","NES","androgen receptor antagonist",-0.43676,-1.51,0.109,587,0.652
"acetylcholine receptor agonist","NES","antioxidant",0.29996,1.02,0.411,6,0.89
"acetylcholine receptor agonist","NES","AP inhibitor",0.20305,0.68,0.778,435,0.87
"acetylcholine receptor agonist","NES","ATPase inhibitor",-0.2496,-0.868,0.595,1052,0.956
"acetylcholine receptor agonist","NES","Aurora kinase inhibitor",0.38988,1.35,0.182,379,0.821
"acetylcholine receptor agonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.38071,-1.35,0.163,1084,0.586
"acetylcholine receptor agonist","NES","bacterial DNA gyrase inhibitor",-0.33601,-1.16,0.287,1177,0.782
"acetylcholine receptor agonist","NES","BCL inhibitor",-0.32932,-1.11,0.342,1142,0.779
"acetylcholine receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.24067,-0.867,0.578,1149,0.918
"acetylcholine receptor agonist","NES","benzodiazepine receptor agonist",-0.29434,-1.04,0.402,1310,0.825
"acetylcholine receptor agonist","NES","bromodomain inhibitor",-0.34107,-1.19,0.272,926,0.776
"acetylcholine receptor agonist","NES","calcium channel blocker",0.42814,1.46,0.119,322,0.729
"acetylcholine receptor agonist","NES","CC chemokine receptor antagonist",0.42964,1.46,0.131,129,0.729
"acetylcholine receptor agonist","NES","CDK inhibitor",-0.21618,-0.74,0.738,863,0.926
"acetylcholine receptor agonist","NES","CHK inhibitor",0.26747,0.904,0.541,2,0.902
"acetylcholine receptor agonist","NES","cyclooxygenase inhibitor",0.25307,0.856,0.596,81,0.931
"acetylcholine receptor agonist","NES","cytochrome P450 inhibitor",0.28186,0.954,0.457,86,0.989
"acetylcholine receptor agonist","NES","DNA alkylating agent",0.23763,0.816,0.665,794,0.861
"acetylcholine receptor agonist","NES","DNA inhibitor",0.27154,0.937,0.516,590,0.982
"acetylcholine receptor agonist","NES","DNA methyltransferase inhibitor",-0.32059,-1.07,0.349,1029,0.811
"acetylcholine receptor agonist","NES","DNA polymerase inhibitor",-0.2255,-0.785,0.703,1059,0.99
"acetylcholine receptor agonist","NES","DNA synthesis inhibitor",0.2439,0.816,0.652,521,0.861
"acetylcholine receptor agonist","NES","dopamine receptor antagonist",0.30341,1.03,0.421,520,0.912
"acetylcholine receptor agonist","NES","estrogen receptor agonist",-0.56693,-1.97,0.0216,928,0.73
"acetylcholine receptor agonist","NES","estrogen receptor antagonist",-0.42485,-1.52,0.0804,571,0.758
"acetylcholine receptor agonist","NES","FGFR inhibitor",0.40605,1.4,0.152,587,0.783
"acetylcholine receptor agonist","NES","FLT3 inhibitor",0.30867,1.05,0.413,291,0.964
"acetylcholine receptor agonist","NES","glucocorticoid receptor agonist",-0.39291,-1.37,0.139,521,0.678
"acetylcholine receptor agonist","NES","glutamate receptor antagonist",-0.22248,-0.767,0.716,422,0.949
"acetylcholine receptor agonist","NES","glycogen synthase kinase inhibitor",-0.21155,-0.74,0.737,672,0.926
"acetylcholine receptor agonist","NES","growth factor receptor inhibitor",0.36698,1.28,0.21,291,0.917
"acetylcholine receptor agonist","NES","HCV inhibitor",-0.26935,-0.963,0.486,362,0.942
"acetylcholine receptor agonist","NES","HDAC inhibitor",-0.20946,-0.738,0.749,992,0.899
"acetylcholine receptor agonist","NES","histamine receptor antagonist",-0.19245,-0.653,0.823,1100,0.851
"acetylcholine receptor agonist","NES","histone lysine methyltransferase inhibitor",0.30177,1.04,0.392,15,0.938
"acetylcholine receptor agonist","NES","HMGCR inhibitor",0.45049,1.57,0.0813,221,0.798
"acetylcholine receptor agonist","NES","HSP inhibitor",-0.21374,-0.736,0.739,567,0.874
"acetylcholine receptor agonist","NES","JAK inhibitor",0.27054,0.93,0.485,386,0.957
"acetylcholine receptor agonist","NES","KIT inhibitor",0.35971,1.23,0.252,307,0.894
"acetylcholine receptor agonist","NES","MDM inhibitor",0.50298,1.72,0.0415,674,1
"acetylcholine receptor agonist","NES","MEK inhibitor",0.36377,1.27,0.211,746,0.865
"acetylcholine receptor agonist","NES","MET inhibitor",0.4814,1.67,0.0579,404,0.895
"acetylcholine receptor agonist","NES","microtubule inhibitor",0.1527,0.535,0.934,412,0.945
"acetylcholine receptor agonist","NES","mTOR inhibitor",-0.20473,-0.728,0.738,740,0.859
"acetylcholine receptor agonist","NES","NFkB pathway inhibitor",0.19717,0.676,0.82,43,0.855
"acetylcholine receptor agonist","NES","opioid receptor agonist",0.44643,1.52,0.0909,750,0.795
"acetylcholine receptor agonist","NES","p38 MAPK inhibitor",0.47729,1.66,0.0562,75,0.697
"acetylcholine receptor agonist","NES","PARP inhibitor",-0.25473,-0.893,0.553,603,0.996
"acetylcholine receptor agonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.35606,1.2,0.269,309,0.84
"acetylcholine receptor agonist","NES","phosphatase inhibitor",-0.3812,-1.36,0.163,1206,0.628
"acetylcholine receptor agonist","NES","phosphodiesterase inhibitor",-0.46814,-1.63,0.0753,1234,0.87
"acetylcholine receptor agonist","NES","PI3K inhibitor",-0.26735,-0.93,0.487,890,0.965
"acetylcholine receptor agonist","NES","PLK inhibitor",-0.2533,-0.886,0.572,1061,0.965
"acetylcholine receptor agonist","NES","potassium channel blocker",0.34157,1.16,0.312,273,0.824
"acetylcholine receptor agonist","NES","PPAR receptor agonist",-0.20743,-0.721,0.777,935,0.842
"acetylcholine receptor agonist","NES","progesterone receptor agonist",-0.42355,-1.45,0.132,1095,0.598
"acetylcholine receptor agonist","NES","proteasome inhibitor",0.24662,0.821,0.651,714,0.904
"acetylcholine receptor agonist","NES","protein synthesis inhibitor",0.20179,0.695,0.803,234,0.873
"acetylcholine receptor agonist","NES","protein tyrosine kinase inhibitor",-0.20246,-0.693,0.799,1334,0.854
"acetylcholine receptor agonist","NES","RAF inhibitor",0.34487,1.16,0.295,318,0.824
"acetylcholine receptor agonist","NES","RET tyrosine kinase inhibitor",0.67833,2.38,0.00202,338,0.052
"acetylcholine receptor agonist","NES","retinoid receptor agonist",0.23672,0.806,0.635,529,0.852
"acetylcholine receptor agonist","NES","ribonucleotide reductase inhibitor",0.20731,0.709,0.76,237,0.898
"acetylcholine receptor agonist","NES","serotonin receptor agonist",0.22352,0.764,0.701,393,0.845
"acetylcholine receptor agonist","NES","serotonin receptor antagonist",-0.32663,-1.14,0.298,1083,0.767
"acetylcholine receptor agonist","NES","sodium channel blocker",0.26036,0.907,0.502,366,0.929
"acetylcholine receptor agonist","NES","src inhibitor",0.20377,0.706,0.75,144,0.88
"acetylcholine receptor agonist","NES","sterol demethylase inhibitor",-0.4214,-1.46,0.13,1277,0.663
"acetylcholine receptor agonist","NES","SYK inhibitor",-0.22305,-0.779,0.649,300,0.964
"acetylcholine receptor agonist","NES","TGF beta receptor inhibitor",0.32178,1.1,0.336,114,0.902
"acetylcholine receptor agonist","NES","thymidylate synthase inhibitor",-0.34685,-1.22,0.236,1246,0.774
"acetylcholine receptor agonist","NES","topoisomerase inhibitor",-0.2421,-0.832,0.635,1126,0.947
"acetylcholine receptor agonist","NES","tubulin polymerization inhibitor",0.34902,1.2,0.259,478,0.84
"acetylcholine receptor agonist","NES","tyrosine kinase inhibitor",0.24149,0.828,0.645,338,0.92
"acetylcholine receptor agonist","NES","VEGFR inhibitor",0.26538,0.907,0.542,372,0.929
"acetylcholine receptor agonist","NES","vitamin D receptor agonist",-0.5518,-1.91,0.0178,1130,0.453
"acetylcholine receptor antagonist","NES","EGFR inhibitor",-0.24033,-0.865,0.6,941,0.859
"acetylcholine receptor antagonist","NES","Abl kinase inhibitor",0.17857,0.598,0.873,183,0.926
"acetylcholine receptor antagonist","NES","acetylcholine receptor agonist",0.37175,1.25,0.24,413,0.557
"acetylcholine receptor antagonist","NES","acetylcholine receptor antagonist",0.59431,1.98,0.0121,395,0.183
"acetylcholine receptor antagonist","NES","adenosine receptor antagonist",0.24388,0.822,0.629,671,0.776
"acetylcholine receptor antagonist","NES","adrenergic receptor agonist",0.46567,1.57,0.0716,137,0.319
"acetylcholine receptor antagonist","NES","adrenergic receptor antagonist",0.28079,0.945,0.504,397,0.718
"acetylcholine receptor antagonist","NES","AKT inhibitor",-0.28603,-0.96,0.467,383,0.835
"acetylcholine receptor antagonist","NES","ALK tyrosine kinase receptor inhibitor",-0.16024,-0.56,0.911,527,0.952
"acetylcholine receptor antagonist","NES","androgen receptor antagonist",0.61224,2.07,0.00733,376,0.34
"acetylcholine receptor antagonist","NES","antioxidant",0.55933,1.87,0.0189,448,0.152
"acetylcholine receptor antagonist","NES","AP inhibitor",-0.46704,-1.65,0.0515,1162,0.597
"acetylcholine receptor antagonist","NES","ATPase inhibitor",0.19834,0.678,0.809,500,0.892
"acetylcholine receptor antagonist","NES","Aurora kinase inhibitor",-0.3269,-1.14,0.293,694,0.741
"acetylcholine receptor antagonist","NES","bacterial 50S ribosomal subunit inhibitor",-0.43741,-1.51,0.115,587,0.537
"acetylcholine receptor antagonist","NES","bacterial DNA gyrase inhibitor",-0.38101,-1.33,0.198,705,0.523
"acetylcholine receptor antagonist","NES","BCL inhibitor",-0.30992,-1.09,0.361,970,0.756
"acetylcholine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.23057,-0.805,0.655,1178,0.88
"acetylcholine receptor antagonist","NES","benzodiazepine receptor agonist",0.38209,1.28,0.226,451,0.547
"acetylcholine receptor antagonist","NES","bromodomain inhibitor",-0.63605,-2.33,0.00897,1010,0.138
"acetylcholine receptor antagonist","NES","calcium channel blocker",0.32014,1.08,0.344,210,0.676
"acetylcholine receptor antagonist","NES","CC chemokine receptor antagonist",-0.23056,-0.791,0.668,1051,0.832
"acetylcholine receptor antagonist","NES","CDK inhibitor",-0.22162,-0.792,0.667,942,0.877
"acetylcholine receptor antagonist","NES","CHK inhibitor",-0.40826,-1.41,0.126,1034,0.473
"acetylcholine receptor antagonist","NES","cyclooxygenase inhibitor",-0.25762,-0.925,0.509,1268,0.865
"acetylcholine receptor antagonist","NES","cytochrome P450 inhibitor",0.48072,1.61,0.0693,396,0.345
"acetylcholine receptor antagonist","NES","DNA alkylating agent",-0.20638,-0.738,0.73,1138,0.864
"acetylcholine receptor antagonist","NES","DNA inhibitor",0.21675,0.727,0.77,268,0.856
"acetylcholine receptor antagonist","NES","DNA methyltransferase inhibitor",-0.31027,-1.12,0.299,417,0.738
"acetylcholine receptor antagonist","NES","DNA polymerase inhibitor",0.26891,0.891,0.551,688,0.724
"acetylcholine receptor antagonist","NES","DNA synthesis inhibitor",-0.19783,-0.704,0.781,1143,0.844
"acetylcholine receptor antagonist","NES","dopamine receptor antagonist",0.13037,0.426,0.98,414,0.979
"acetylcholine receptor antagonist","NES","estrogen receptor agonist",0.56748,1.94,0.0249,473,0.164
"acetylcholine receptor antagonist","NES","estrogen receptor antagonist",0.33593,1.13,0.329,548,0.694
