"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"BCL inhibitor & EGFR inhibitor","BCL inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Bcr.Abl kinase inhibitor & EGFR inhibitor","Bcr.Abl kinase inhibitor","EGFR inhibitor",-0.33082,-1,0.438,0.805,FALSE,-0.0942041196321315,-0.59945,-1.72,0.0342,0.133,TRUE,-1.50697517753661,1,-0.800589648584372,0.998979995308351,-1.36,0.509116882454314,0.0779098883063173,FALSE,0,"FALSE",FALSE
"benzodiazepine receptor agonist & EGFR inhibitor","benzodiazepine receptor agonist","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"bromodomain inhibitor & EGFR inhibitor","bromodomain inhibitor","EGFR inhibitor",0.42899,1.26,0.227,0.346,FALSE,0.580764115521102,0.56335,1.58,0.0561,0.194,FALSE,1.12527326671024,0,0.853018691115672,0.385026113223973,1.42,0.226274169979695,0.0683016048830786,FALSE,0,"TRUE",FALSE
"calcium channel blocker & EGFR inhibitor","calcium channel blocker","EGFR inhibitor",0.48972,1.45,0.112,0.444,FALSE,0.511294693333801,0.34467,0.974,0.468,0.56,FALSE,0.245264861695961,0,0.378279777514881,0.188111497949033,1.212,0.336582827844797,0.206966850369632,FALSE,0,"TRUE",FALSE
"CC chemokine receptor antagonist & EGFR inhibitor","CC chemokine receptor antagonist","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"CDK inhibitor & EGFR inhibitor","CDK inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"CHK inhibitor & EGFR inhibitor","CHK inhibitor","EGFR inhibitor",0.16219,0.491,0.95,0.946,FALSE,0.0118374520267198,-0.28623,-0.82,0.656,0.73,FALSE,-0.112075254701226,0,-0.0501189013372532,0.0876195152025105,-0.1645,0.927016990135564,0.917903667254033,FALSE,0,"TRUE",FALSE
"cyclooxygenase inhibitor & EGFR inhibitor","cyclooxygenase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"cytochrome P450 inhibitor & EGFR inhibitor","cytochrome P450 inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA alkylating agent & EGFR inhibitor","DNA alkylating agent","EGFR inhibitor",-0.29834,-1,0.452,0.447,FALSE,-0.349692476868064,-0.58671,-1.67,0.0469,0.136,TRUE,-1.44699002302174,1,-0.8983412499449,0.775906535864621,-1.335,0.473761543394987,0.102894962323969,FALSE,0,"TRUE",FALSE
"DNA inhibitor & EGFR inhibitor","DNA inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA methyltransferase inhibitor & EGFR inhibitor","DNA methyltransferase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA polymerase inhibitor & EGFR inhibitor","DNA polymerase inhibitor","EGFR inhibitor",0.077309,0.234,1,1,FALSE,0,-0.31052,-0.881,0.568,0.677,FALSE,-0.149251382888388,0,-0.0746256914441939,0.105536664941849,-0.3235,0.788424061023,0.88928003262824,FALSE,0,"FALSE",FALSE
"DNA synthesis inhibitor & EGFR inhibitor","DNA synthesis inhibitor","EGFR inhibitor",-0.61169,-1.91,0.0157,0.197,TRUE,-1.34756950803136,-0.60565,-1.74,0.0349,0.137,TRUE,-1.50210621314785,2,-1.4248378605896,0.109273952130099,-1.825,0.120208152801713,0.00466253527757694,FALSE,0,"TRUE",TRUE
"dopamine receptor antagonist & EGFR inhibitor","dopamine receptor antagonist","EGFR inhibitor",0.37039,1.09,0.367,0.477,FALSE,0.350414966846276,0.48634,1.35,0.176,0.262,FALSE,0.785293256718344,0,0.56785411178231,0.307505387759348,1.22,0.183847763108502,0.241552423262983,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & estrogen receptor agonist","EGFR inhibitor","estrogen receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & estrogen receptor antagonist","EGFR inhibitor","estrogen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & FGFR inhibitor","EGFR inhibitor","FGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.958904109589,"FALSE",FALSE
"EGFR inhibitor & FLT3 inhibitor","EGFR inhibitor","FLT3 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76190476190476,"FALSE",FALSE
"EGFR inhibitor & glucocorticoid receptor agonist","EGFR inhibitor","glucocorticoid receptor agonist",0.43546,1.21,0.24,0.331,FALSE,0.58100812753138,0.39791,1.16,0.272,0.542,FALSE,0.308560827615471,0,0.444784477573426,0.192649333286504,1.185,0.0353553390593274,0.24343366142034,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & glutamate receptor antagonist","EGFR inhibitor","glutamate receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & glycogen synthase kinase inhibitor","EGFR inhibitor","glycogen synthase kinase inhibitor",0.49576,1.39,0.152,0.245,FALSE,0.8490591427333,0.558,1.66,0.047,0.32,FALSE,0.821451035988956,0,0.835255089361128,0.0195218794946475,1.525,0.190918830920368,0.0424459505185543,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & growth factor receptor inhibitor","EGFR inhibitor","growth factor receptor inhibitor",0.5424,1.57,0.0759,0.177,FALSE,1.18068197181196,0.37414,1.14,0.317,0.634,FALSE,0.225618246014825,0,0.703150108913394,0.675332036976446,1.355,0.304055915910216,0.113737660076061,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HCV inhibitor","EGFR inhibitor","HCV inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & HDAC inhibitor","EGFR inhibitor","HDAC inhibitor",0.55891,1.54,0.0851,0.181,FALSE,1.14317499470146,0.56231,1.58,0.0706,0.227,FALSE,1.01747914563487,0,1.08032707016816,0.0888803872419863,1.56,0.0282842712474619,0.0367372043735402,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histamine receptor antagonist","EGFR inhibitor","histamine receptor antagonist",-0.31515,-0.907,0.522,0.667,FALSE,-0.15951786863769,-0.5158,-1.62,0.0459,0.186,TRUE,-1.18338903036698,1,-0.671453449502333,0.723986241520126,-1.2635,0.504167134986008,0.113362867082672,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histone lysine methyltransferase inhibitor","EGFR inhibitor","histone lysine methyltransferase inhibitor",-0.37339,-1.07,0.382,0.471,FALSE,-0.349867629372081,-0.30966,-0.959,0.48,0.713,FALSE,-0.140887140872061,0,-0.245377385122071,0.147771520554042,-1.0145,0.0784888527117068,0.494394273102769,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HMGCR inhibitor","EGFR inhibitor","HMGCR inhibitor",-0.74667,-2.11,0.00446,0.0412,TRUE,-2.92256687417009,-0.60187,-1.78,0.0221,0.176,TRUE,-1.34298745129081,2,-2.13277716273045,1.11693132134067,-1.945,0.233345237791561,0.00100781607782185,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & HSP inhibitor","EGFR inhibitor","HSP inhibitor",-0.68879,-1.97,0.00662,0.0737,TRUE,-2.23108904891767,-0.6049,-1.83,0.0323,0.168,TRUE,-1.41768401444167,2,-1.82438653167967,0.575164215729255,-1.9,0.0989949493661166,0.00202073010242171,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & JAK inhibitor","EGFR inhibitor","JAK inhibitor",-0.45236,-1.3,0.192,0.404,FALSE,-0.511704225356214,-0.23255,-0.754,0.736,0.828,FALSE,-0.0618051260642004,0,-0.286754675710207,0.318126703959102,-1.027,0.386080302527855,0.417829211417243,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & KIT inhibitor","EGFR inhibitor","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4736842105263,"FALSE",FALSE
"EGFR inhibitor & MDM inhibitor","EGFR inhibitor","MDM inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & MEK inhibitor","EGFR inhibitor","MEK inhibitor",0.81471,2.26,0,0.0139,TRUE,4.19678655142575,0.61454,1.77,0.054,0.155,FALSE,1.43311289423858,1,2.81494972283216,1.95421238398367,2.015,0.346482322781408,0.000579323398254172,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & MET inhibitor","EGFR inhibitor","MET inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & microtubule inhibitor","EGFR inhibitor","microtubule inhibitor",-0.41115,-1.18,0.265,0.411,FALSE,-0.455666650186238,-0.47068,-1.5,0.0907,0.48,FALSE,-0.478138143936619,0,-0.466902397061429,0.0158897456142854,-1.34,0.226274169979695,0.113645212926375,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & mTOR inhibitor","EGFR inhibitor","mTOR inhibitor",-0.17139,-0.479,0.968,0.965,FALSE,-0.00741141690832337,0.070074,0.21,1,1,FALSE,0,0,-0.00370570845416168,0.00524066315407609,-0.1345,0.487196572237531,0.999482449570982,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & NFkB pathway inhibitor","EGFR inhibitor","NFkB pathway inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & opioid receptor agonist","EGFR inhibitor","opioid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & p38 MAPK inhibitor","EGFR inhibitor","p38 MAPK inhibitor",0.62866,1.73,0.0378,0.106,TRUE,1.68622085309195,0.2821,0.836,0.646,0.714,FALSE,0.122308294955118,1,0.904264574023533,1.10585317504135,1.283,0.632153462380774,0.115071200774659,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & PARP inhibitor","EGFR inhibitor","PARP inhibitor",-0.63442,-1.83,0.0403,0.131,TRUE,-1.61539352894995,-0.53395,-1.64,0.0504,0.452,FALSE,-0.565572966909333,1,-1.09048324792964,0.742335238447994,-1.735,0.134350288425444,0.0146223739333503,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor","EGFR inhibitor","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9873417721519,"FALSE",FALSE
"EGFR inhibitor & phosphatase inhibitor","EGFR inhibitor","phosphatase inhibitor",-0.38297,-1.08,0.372,0.481,FALSE,-0.343283317516262,-0.35833,-1.12,0.335,0.93,FALSE,-0.0352990976195926,0,-0.189291207567927,0.217777730387384,-1.1,0.0282842712474619,0.384139426737949,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & phosphodiesterase inhibitor","EGFR inhibitor","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PI3K inhibitor","EGFR inhibitor","PI3K inhibitor",0.44504,1.22,0.264,0.342,FALSE,0.568488150611515,0.38727,1.15,0.309,0.556,FALSE,0.293163989680634,0,0.430826070146075,0.194683581218723,1.185,0.0494974746830584,0.286023417234019,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & PLK inhibitor","EGFR inhibitor","PLK inhibitor",-0.57927,-1.62,0.0662,0.156,FALSE,-1.30713815066577,-0.568,-1.8,0.027,0.165,TRUE,-1.40852890041497,1,-1.35783352554037,0.0716940866972452,-1.71,0.127279220613579,0.0130962676975449,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & potassium channel blocker","EGFR inhibitor","potassium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PPAR receptor agonist","EGFR inhibitor","PPAR receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & progesterone receptor agonist","EGFR inhibitor","progesterone receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & proteasome inhibitor","EGFR inhibitor","proteasome inhibitor",-0.26806,-0.777,0.712,0.759,FALSE,-0.0930521401292118,-0.30311,-0.892,0.549,0.702,FALSE,-0.137067295980214,0,-0.115059718054713,0.0311234151772262,-0.8345,0.081317279836453,0.758062468740757,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein synthesis inhibitor","EGFR inhibitor","protein synthesis inhibitor",-0.44969,-1.29,0.176,0.362,FALSE,-0.569265944012216,-0.17588,-0.55,0.929,0.916,FALSE,-0.0209574894826823,0,-0.295111716747449,0.387712626379749,-0.92,0.523259018078045,0.459596307913655,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein tyrosine kinase inhibitor","EGFR inhibitor","protein tyrosine kinase inhibitor",0.72699,2.03,0.0038,0.031,TRUE,3.06253576151643,0.45576,1.36,0.152,0.432,FALSE,0.49574210433172,1,1.77913893292407,1.81499720090192,1.695,0.473761543394987,0.00488454889329476,FALSE,2.56410256410256,"FALSE",FALSE
"EGFR inhibitor & RAF inhibitor","EGFR inhibitor","RAF inhibitor",-0.38316,-1.08,0.355,0.481,FALSE,-0.343283317516262,-0.28268,-0.927,0.537,0.574,FALSE,-0.223488675747079,0,-0.28338599663167,0.0847076035448026,-1.0035,0.108187337521542,0.506592433674176,FALSE,3.75,"FALSE",FALSE
"EGFR inhibitor & RET tyrosine kinase inhibitor","EGFR inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94444444444444,"FALSE",FALSE
"EGFR inhibitor & retinoid receptor agonist","EGFR inhibitor","retinoid receptor agonist",0.26001,0.726,0.765,0.76,FALSE,0.0865293320041455,0.13502,0.426,0.987,0.974,FALSE,0.00487388436970979,0,0.0457016081869276,0.0577391207431325,0.576,0.212132034355964,0.967198790009373,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & ribonucleotide reductase inhibitor","EGFR inhibitor","ribonucleotide reductase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor agonist","EGFR inhibitor","serotonin receptor agonist",0.52235,1.46,0.133,0.227,FALSE,0.940202248498041,0.50867,1.55,0.0599,0.265,FALSE,0.893968895397948,0,0.917085571947994,0.0326919174940679,1.505,0.0636396103067893,0.0464656576489791,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor antagonist","EGFR inhibitor","serotonin receptor antagonist",0.31763,0.878,0.59,0.649,FALSE,0.164849156209276,0.32985,0.96,0.506,0.625,FALSE,0.195955183349688,0,0.180402169779482,0.0219952827267581,0.919,0.0579827560572969,0.659430482559519,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & sodium channel blocker","EGFR inhibitor","sodium channel blocker",-0.74212,-2.11,0.0152,0.0412,TRUE,-2.92256687417009,-0.51825,-1.58,0.0835,0.477,FALSE,-0.50794096111662,1,-1.71525391764335,1.70739835714886,-1.845,0.37476659402887,0.00973396249798555,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & src inhibitor","EGFR inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,"FALSE",FALSE
"EGFR inhibitor & sterol demethylase inhibitor","EGFR inhibitor","sterol demethylase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & SYK inhibitor","EGFR inhibitor","SYK inhibitor",-0.43828,-1.25,0.211,0.381,FALSE,-0.523843780405476,-0.17701,-0.543,0.897,0.996,FALSE,-0.00094517923593159,0,-0.262394479820704,0.369745146759945,-0.8965,0.499924494298889,0.504320197581327,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & TGF beta receptor inhibitor","EGFR inhibitor","TGF beta receptor inhibitor",-0.45005,-1.29,0.214,0.362,FALSE,-0.569265944012216,-0.30102,-0.93,0.515,0.619,FALSE,-0.19372769641129,0,-0.381496820211753,0.265545641473527,-1.11,0.254558441227157,0.353263567855534,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & thymidylate synthase inhibitor","EGFR inhibitor","thymidylate synthase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",-0.63555,-1.82,0.0202,0.114,TRUE,-1.71643317056762,-0.62736,-1.94,0.0145,0.134,TRUE,-1.69341669117227,2,-1.70492493086995,0.0162751086594902,-1.88,0.0848528137423856,0.00267584046817985,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",-0.54457,-1.54,0.0859,0.193,FALSE,-1.10024174412803,-0.49358,-1.56,0.0787,0.521,FALSE,-0.441733151652742,0,-0.770987447890385,0.465635891208884,-1.55,0.014142135623731,0.0405395598627821,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tyrosine kinase inhibitor","EGFR inhibitor","tyrosine kinase inhibitor",0.66408,1.83,0.0288,0.0725,TRUE,2.08558144797508,0.42681,1.32,0.192,0.637,FALSE,0.258535949317337,1,1.17205869864621,1.29191626163725,1.575,0.360624458405139,0.0342704690314146,FALSE,7.95454545454545,"FALSE",FALSE
"EGFR inhibitor & VEGFR inhibitor","EGFR inhibitor","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2957746478873,"FALSE",FALSE
"EGFR inhibitor & vitamin D receptor agonist","EGFR inhibitor","vitamin D receptor agonist",0.65742,1.84,0.0156,0.0856,TRUE,1.96424827299404,0.6547,1.96,0.00624,0.104,TRUE,1.92661465497439,2,1.94543146398421,0.026610986502277,1.9,0.0848528137423856,0.000996535785003459,FALSE,0,"TRUE",TRUE
"Abl kinase inhibitor & Abl kinase inhibitor","Abl kinase inhibitor","Abl kinase inhibitor",-0.21889,-0.74,0.759,0.901,FALSE,-0.0335036546754934,-0.21889,-0.74,0.759,0.901,FALSE,-0.0335036546754934,0,-0.0335036546754934,0,-0.74,0,0.893793705894913,TRUE,100,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor agonist","Abl kinase inhibitor","acetylcholine receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor antagonist","Abl kinase inhibitor","acetylcholine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adenosine receptor antagonist","Abl kinase inhibitor","adenosine receptor antagonist",-0.16478,-0.529,0.938,0.921,FALSE,-0.0189066556258669,0.56212,1.65,0.043,0.219,TRUE,1.0882672105138,1,0.534680277443969,0.782890148699889,0.5605,1.54078567620549,0.16982874693533,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor agonist","Abl kinase inhibitor","adrenergic receptor agonist",-0.27496,-0.886,0.576,0.89,FALSE,-0.0448404541126073,0.38703,1.14,0.33,0.459,FALSE,0.385533538487522,0,0.170346542187457,0.304320368613881,0.127,1.43259833868395,0.505671770952917,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor antagonist","Abl kinase inhibitor","adrenergic receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & AKT inhibitor","Abl kinase inhibitor","AKT inhibitor",0.27174,0.822,0.649,0.849,FALSE,0.0584378786194709,0.32085,0.969,0.482,0.673,FALSE,0.166653402766966,0,0.112545640693219,0.0765199309543506,0.8955,0.103944696834423,0.676354348278248,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & ALK tyrosine kinase receptor inhibitor","Abl kinase inhibitor","ALK tyrosine kinase receptor inhibitor",0.4392,1.33,0.196,0.54,FALSE,0.355916299435452,0.39934,1.19,0.287,0.527,FALSE,0.33104536789707,0,0.343480833666261,0.0175864043452165,1.26,0.0989949493661167,0.218140400494661,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & androgen receptor antagonist","Abl kinase inhibitor","androgen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & antioxidant","Abl kinase inhibitor","antioxidant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
