"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"capecitabine","Pearson.est","thymidylate synthase inhibitor",-0.36217,-0.951,0.5,1112,0.943,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",0.23848,0.603,0.909,378,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmofur","Pearson.est","thymidylate synthase inhibitor",-0.36156,-0.968,0.478,1309,1,TRUE,FALSE,"thymidylate synthase inhibitor"
"carmustine","Pearson.est","DNA alkylating agent",-0.30368,-0.789,0.684,860,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmustine","Pearson.est","DNA inhibitor",-0.32114,-0.834,0.632,1069,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carvedilol","Pearson.est","adrenergic receptor antagonist",0.35686,0.879,0.61,387,0.821,TRUE,FALSE,"adrenergic receptor antagonist"
"cediranib","Pearson.est","KIT inhibitor",0.18409,0.455,0.989,423,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cediranib","Pearson.est","VEGFR inhibitor",0.2588,0.644,0.893,180,0.968,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",0.15636,0.4,1,289,0.997,TRUE,FALSE,"DNA inhibitor"
"chloramphenicol.palmitate","Pearson.est","protein synthesis inhibitor",0.18386,0.471,0.992,624,1,TRUE,FALSE,"protein synthesis inhibitor"
"chlorogenic.acid","Pearson.est","antioxidant",-0.72297,-1.92,0.00517,1065,0.139,TRUE,FALSE,"antioxidant"
"cidofovir","Pearson.est","DNA polymerase inhibitor",0.26693,0.652,0.859,215,1,TRUE,FALSE,"DNA polymerase inhibitor"
"cilostamide","Pearson.est","phosphodiesterase inhibitor",0.29523,0.713,0.827,60,0.934,TRUE,FALSE,"phosphodiesterase inhibitor"
"cimetidine","Pearson.est","histamine receptor antagonist",-0.31506,-0.881,0.563,1128,0.856,TRUE,FALSE,"histamine receptor antagonist"
"ciprofibrate","Pearson.est","PPAR receptor agonist",-0.46513,-1.15,0.306,1265,0.684,TRUE,FALSE,"PPAR receptor agonist"
"cisplatin","Pearson.est","DNA alkylating agent",0.31567,0.772,0.751,110,0.906,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"cladribine","Pearson.est","ribonucleotide reductase inhibitor",-0.39493,-1.02,0.412,1336,0.831,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"clindamycin.phosphate","Pearson.est","protein synthesis inhibitor",0.25628,0.628,0.89,294,0.928,TRUE,FALSE,"protein synthesis inhibitor"
"clofoctol","Pearson.est","protein synthesis inhibitor",-0.41307,-1.06,0.385,850,0.66,TRUE,FALSE,"protein synthesis inhibitor"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",-0.21684,-0.667,0.837,291,1,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.20789,0.499,0.982,538,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.21655,0.484,0.986,211,1,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.40097,0.962,0.541,667,0.882,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cycloheximide","Pearson.est","protein synthesis inhibitor",0.38373,0.936,0.546,229,0.862,TRUE,FALSE,"protein synthesis inhibitor"
"cyclophosphamide","Pearson.est","DNA alkylating agent",0.34975,0.869,0.618,657,0.992,TRUE,FALSE,"DNA alkylating agent"
"cyproheptadine","Pearson.est","histamine receptor antagonist",-0.32261,-0.828,0.662,945,0.866,TRUE,FALSE,"histamine receptor antagonist"
"cyproterone.acetate","Pearson.est","androgen receptor antagonist",-0.57815,-1.44,0.125,860,0.567,TRUE,FALSE,"androgen receptor antagonist"
"cytarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.25796,-0.763,0.747,1248,0.96,TRUE,FALSE,"ribonucleotide reductase inhibitor"
