"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"Abl kinase inhibitor","NES","JAK inhibitor",0.34167,1.03,0.431,44,0.736
"Abl kinase inhibitor","NES","MDM inhibitor",0.66549,2.05,0.0102,10,0.0378
"Abl kinase inhibitor","NES","MEK inhibitor",0.3401,1.01,0.419,189,0.551
"Abl kinase inhibitor","NES","mTOR inhibitor",-0.49095,-1.48,0.107,202,0.212
"Abl kinase inhibitor","NES","PI3K inhibitor",-0.61507,-1.74,0.0347,231,0.0856
"Abl kinase inhibitor","NES","PLK inhibitor",0.20126,0.62,0.861,259,0.861
"Abl kinase inhibitor","NES","protein synthesis inhibitor",0.52215,1.56,0.0844,158,0.249
"Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.46904,-1.38,0.144,197,0.256
"Abl kinase inhibitor","NES","RAF inhibitor",0.77903,2.45,0,43,0.00319
"Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.28814,-0.859,0.621,191,0.61
"Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.27259,0.807,0.633,40,0.748
"Abl kinase inhibitor","NES","tyrosine kinase inhibitor",-0.37481,-1.12,0.347,175,0.414
"AKT inhibitor","NES","EGFR inhibitor",0.56436,1.69,0.0522,133,0.123
"AKT inhibitor","NES","Abl kinase inhibitor",-0.49475,-1.45,0.128,246,0.219
"AKT inhibitor","NES","Aurora kinase inhibitor",0.39917,1.2,0.264,103,0.337
"AKT inhibitor","NES","Bcr.Abl kinase inhibitor",-0.49475,-1.44,0.129,246,0.191
"AKT inhibitor","NES","CDK inhibitor",0.43655,1.31,0.193,131,0.282
"AKT inhibitor","NES","HDAC inhibitor",0.61665,1.87,0.0284,88,0.112
"AKT inhibitor","NES","JAK inhibitor",0.21895,0.671,0.842,121,0.817
"AKT inhibitor","NES","MDM inhibitor",-0.54055,-1.56,0.0799,229,0.246
"AKT inhibitor","NES","MEK inhibitor",-0.58443,-1.73,0.0406,205,0.358
"AKT inhibitor","NES","mTOR inhibitor",-0.3299,-0.967,0.479,274,0.539
"AKT inhibitor","NES","PI3K inhibitor",0.62821,1.99,0.00893,122,0.115
"AKT inhibitor","NES","PLK inhibitor",-0.4433,-1.33,0.174,277,0.234
"AKT inhibitor","NES","protein synthesis inhibitor",-0.23953,-0.682,0.814,315,0.804
"AKT inhibitor","NES","protein tyrosine kinase inhibitor",0.61342,1.83,0.0276,126,0.0907
"AKT inhibitor","NES","RAF inhibitor",-0.54496,-1.58,0.0675,204,0.342
"AKT inhibitor","NES","topoisomerase inhibitor",0.35855,1.08,0.374,209,0.403
"AKT inhibitor","NES","tubulin polymerization inhibitor",-0.50836,-1.52,0.106,276,0.215
"AKT inhibitor","NES","tyrosine kinase inhibitor",0.44984,1.34,0.18,179,0.314
"Aurora kinase inhibitor","NES","EGFR inhibitor",-0.27471,-0.843,0.605,195,0.706
"Aurora kinase inhibitor","NES","Abl kinase inhibitor",-0.35252,-1.08,0.351,221,0.538
"Aurora kinase inhibitor","NES","AKT inhibitor",-0.23315,-0.734,0.745,319,0.758
"Aurora kinase inhibitor","NES","Aurora kinase inhibitor",0.68786,1.94,0.00735,77,0.0273
"Aurora kinase inhibitor","NES","Bcr.Abl kinase inhibitor",-0.35252,-1.12,0.316,221,0.581
"Aurora kinase inhibitor","NES","CDK inhibitor",0.62579,1.79,0.00929,124,0.0401
"Aurora kinase inhibitor","NES","HDAC inhibitor",0.6381,1.82,0.0165,122,0.0417
"Aurora kinase inhibitor","NES","JAK inhibitor",0.77358,2.27,0.0015,77,0.00708
"Aurora kinase inhibitor","NES","MDM inhibitor",-0.58805,-1.84,0.0115,187,0.074
"Aurora kinase inhibitor","NES","MEK inhibitor",-0.87682,-2.71,0,283,0
"Aurora kinase inhibitor","NES","mTOR inhibitor",-0.40881,-1.27,0.224,130,0.47
"Aurora kinase inhibitor","NES","PI3K inhibitor",-0.28707,-0.9,0.556,91,0.715
"Aurora kinase inhibitor","NES","PLK inhibitor",0.59119,1.68,0.0267,135,0.0621
"Aurora kinase inhibitor","NES","protein synthesis inhibitor",0.69036,1.97,0.006,70,0.0334
"Aurora kinase inhibitor","NES","protein tyrosine kinase inhibitor",0.51337,1.43,0.12,20,0.166
"Aurora kinase inhibitor","NES","RAF inhibitor",-0.80911,-2.56,0,279,0.000716
"Aurora kinase inhibitor","NES","topoisomerase inhibitor",0.42718,1.22,0.261,191,0.274
"Aurora kinase inhibitor","NES","tubulin polymerization inhibitor",0.49584,1.39,0.133,158,0.169
"Aurora kinase inhibitor","NES","tyrosine kinase inhibitor",0.26642,0.757,0.721,20,0.739
"Bcr.Abl kinase inhibitor","NES","EGFR inhibitor",-0.64684,-1.91,0.00893,221,0.0589
"Bcr.Abl kinase inhibitor","NES","Abl kinase inhibitor",0.55418,1.71,0.0365,86,0.131
"Bcr.Abl kinase inhibitor","NES","AKT inhibitor",-0.42981,-1.28,0.223,250,0.313
"Bcr.Abl kinase inhibitor","NES","Aurora kinase inhibitor",-0.32228,-0.935,0.53,191,0.519
"Bcr.Abl kinase inhibitor","NES","Bcr.Abl kinase inhibitor",0.55418,1.7,0.0347,86,0.102
"Bcr.Abl kinase inhibitor","NES","CDK inhibitor",-0.75786,-2.18,0.00164,241,0.0159
"Bcr.Abl kinase inhibitor","NES","HDAC inhibitor",-0.52173,-1.53,0.0802,267,0.139
"Bcr.Abl kinase inhibitor","NES","JAK inhibitor",0.33639,1.02,0.418,35,0.534
"Bcr.Abl kinase inhibitor","NES","MDM inhibitor",0.61381,1.88,0.0127,18,0.0887
"Bcr.Abl kinase inhibitor","NES","MEK inhibitor",0.38188,1.18,0.269,205,0.421
"Bcr.Abl kinase inhibitor","NES","mTOR inhibitor",-0.53092,-1.53,0.0887,209,0.139
"Bcr.Abl kinase inhibitor","NES","PI3K inhibitor",-0.55205,-1.59,0.0497,175,0.158
"Bcr.Abl kinase inhibitor","NES","PLK inhibitor",-0.32924,-0.948,0.5,276,0.559
"Bcr.Abl kinase inhibitor","NES","protein synthesis inhibitor",0.27643,0.843,0.607,119,0.7
"Bcr.Abl kinase inhibitor","NES","protein tyrosine kinase inhibitor",-0.57247,-1.69,0.0397,232,0.136
"Bcr.Abl kinase inhibitor","NES","RAF inhibitor",0.7576,2.31,0.00261,50,0.0163
"Bcr.Abl kinase inhibitor","NES","topoisomerase inhibitor",0.411,1.19,0.288,196,0.492
"Bcr.Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.14548,0.44,0.983,250,0.976
"Bcr.Abl kinase inhibitor","NES","tyrosine kinase inhibitor",-0.39276,-1.13,0.32,181,0.41
"CDK inhibitor","NES","EGFR inhibitor",0.40203,1.19,0.287,204,0.404
"CDK inhibitor","NES","Abl kinase inhibitor",-0.66995,-2.12,0.0028,271,0.0108
"CDK inhibitor","NES","AKT inhibitor",0.46396,1.36,0.173,103,0.295
"CDK inhibitor","NES","Aurora kinase inhibitor",0.54325,1.59,0.0638,35,0.167
"CDK inhibitor","NES","Bcr.Abl kinase inhibitor",-0.66995,-2.08,0.00272,271,0.00998
"CDK inhibitor","NES","CDK inhibitor",0.56604,1.66,0.0428,143,0.149
"CDK inhibitor","NES","HDAC inhibitor",0.62236,1.85,0.0125,93,0.206
"CDK inhibitor","NES","JAK inhibitor",0.33019,0.973,0.446,218,0.475
"CDK inhibitor","NES","MDM inhibitor",-0.62262,-1.9,0.017,295,0.0228
"CDK inhibitor","NES","MEK inhibitor",-0.74874,-2.34,0,250,0.00552
"CDK inhibitor","NES","mTOR inhibitor",0.38679,1.15,0.291,200,0.367
"CDK inhibitor","NES","PI3K inhibitor",0.3963,1.17,0.281,157,0.382
"CDK inhibitor","NES","PLK inhibitor",0.61531,1.83,0.0207,80,0.119
"CDK inhibitor","NES","protein synthesis inhibitor",0.59394,1.75,0.047,96,0.126
"CDK inhibitor","NES","protein tyrosine kinase inhibitor",0.46247,1.37,0.159,131,0.332
"CDK inhibitor","NES","RAF inhibitor",-0.84844,-2.62,0,291,0.000849
"CDK inhibitor","NES","topoisomerase inhibitor",-0.31518,-1.01,0.425,206,0.43
"CDK inhibitor","NES","tubulin polymerization inhibitor",0.44321,1.32,0.164,149,0.297
"CDK inhibitor","NES","tyrosine kinase inhibitor",0.36423,1.09,0.365,89,0.392
"glucocorticoid receptor agonist","NES","EGFR inhibitor",0.62302,1.88,0.0125,130,0.114
"glucocorticoid receptor agonist","NES","Abl kinase inhibitor",-0.6324,-1.95,0.0166,254,0.066
"glucocorticoid receptor agonist","NES","AKT inhibitor",0.56964,1.68,0.0692,73,0.144
"glucocorticoid receptor agonist","NES","Aurora kinase inhibitor",0.3059,0.922,0.53,187,0.58
"glucocorticoid receptor agonist","NES","Bcr.Abl kinase inhibitor",-0.6324,-1.92,0.00616,254,0.0472
"glucocorticoid receptor agonist","NES","CDK inhibitor",0.49686,1.5,0.0979,165,0.182
"glucocorticoid receptor agonist","NES","HDAC inhibitor",0.37916,1.14,0.315,157,0.386
"glucocorticoid receptor agonist","NES","JAK inhibitor",-0.27987,-0.865,0.588,89,0.597
"glucocorticoid receptor agonist","NES","MDM inhibitor",-0.56272,-1.7,0.0516,252,0.0937
"glucocorticoid receptor agonist","NES","MEK inhibitor",-0.31068,-0.932,0.529,96,0.692
"glucocorticoid receptor agonist","NES","mTOR inhibitor",0.49057,1.5,0.0971,167,0.182
"glucocorticoid receptor agonist","NES","PI3K inhibitor",0.57729,1.74,0.0454,140,0.148
"glucocorticoid receptor agonist","NES","PLK inhibitor",0.44969,1.32,0.198,180,0.258
"glucocorticoid receptor agonist","NES","protein synthesis inhibitor",0.29317,0.904,0.568,111,0.548
"glucocorticoid receptor agonist","NES","protein tyrosine kinase inhibitor",0.61321,1.91,0.0105,128,0.196
"glucocorticoid receptor agonist","NES","RAF inhibitor",-0.78797,-2.37,0,249,0.0137
"glucocorticoid receptor agonist","NES","topoisomerase inhibitor",-0.36308,-1.13,0.31,187,0.506
"glucocorticoid receptor agonist","NES","tubulin polymerization inhibitor",-0.28619,-0.87,0.58,171,0.675
"glucocorticoid receptor agonist","NES","tyrosine kinase inhibitor",0.44648,1.34,0.166,88,0.274
"HDAC inhibitor","NES","EGFR inhibitor",0.41316,1.18,0.29,154,0.311
"HDAC inhibitor","NES","Abl kinase inhibitor",-0.54258,-1.67,0.0654,252,0.218
"HDAC inhibitor","NES","AKT inhibitor",0.67597,1.95,0.00306,57,0.0397
"HDAC inhibitor","NES","Aurora kinase inhibitor",0.55524,1.63,0.0473,90,0.0812
"HDAC inhibitor","NES","Bcr.Abl kinase inhibitor",-0.54258,-1.69,0.0497,252,0.403
"HDAC inhibitor","NES","CDK inhibitor",0.55031,1.63,0.0437,148,0.0812
"HDAC inhibitor","NES","HDAC inhibitor",0.79048,2.32,0.00157,74,0.00747
"HDAC inhibitor","NES","JAK inhibitor",0.44025,1.25,0.218,183,0.282
"HDAC inhibitor","NES","MDM inhibitor",-0.36376,-1.1,0.323,208,0.538
"HDAC inhibitor","NES","MEK inhibitor",-0.37135,-1.19,0.251,178,0.535
"HDAC inhibitor","NES","mTOR inhibitor",0.58931,1.72,0.0434,37,0.0939
"HDAC inhibitor","NES","PI3K inhibitor",0.6006,1.77,0.0188,49,0.099
"HDAC inhibitor","NES","PLK inhibitor",-0.2091,-0.641,0.853,270,0.846
"HDAC inhibitor","NES","protein synthesis inhibitor",0.5,1.49,0.104,165,0.133
"HDAC inhibitor","NES","protein tyrosine kinase inhibitor",0.58176,1.7,0.0294,138,0.0813
"HDAC inhibitor","NES","RAF inhibitor",-0.47724,-1.51,0.105,202,0.265
"HDAC inhibitor","NES","topoisomerase inhibitor",-0.27397,-0.869,0.591,188,0.672
"HDAC inhibitor","NES","tubulin polymerization inhibitor",-0.3541,-1.09,0.349,108,0.46
"HDAC inhibitor","NES","tyrosine kinase inhibitor",0.31057,0.899,0.537,138,0.567
"HSP inhibitor","NES","EGFR inhibitor",-0.59726,-1.78,0.0276,216,0.113
"HSP inhibitor","NES","Abl kinase inhibitor",-0.28616,-0.89,0.565,91,0.623
"HSP inhibitor","NES","AKT inhibitor",0.30503,0.9,0.562,226,0.556
"HSP inhibitor","NES","Aurora kinase inhibitor",0.36943,1.07,0.38,207,0.425
"HSP inhibitor","NES","Bcr.Abl kinase inhibitor",-0.28616,-0.885,0.548,91,0.565
"HSP inhibitor","NES","CDK inhibitor",0.62115,1.79,0.0252,79,0.12
"HSP inhibitor","NES","HDAC inhibitor",-0.39973,-1.24,0.232,174,0.335
"HSP inhibitor","NES","JAK inhibitor",0.38365,1.14,0.312,201,0.399
"HSP inhibitor","NES","MDM inhibitor",-0.71077,-2.22,0.00735,275,0.0388
"HSP inhibitor","NES","MEK inhibitor",-0.61492,-1.94,0.0184,207,0.0821
"HSP inhibitor","NES","mTOR inhibitor",0.55988,1.61,0.0875,42,0.114
"HSP inhibitor","NES","PI3K inhibitor",-0.32996,-1.03,0.421,253,0.507
"HSP inhibitor","NES","PLK inhibitor",0.58805,1.74,0.0347,136,0.105
"HSP inhibitor","NES","protein synthesis inhibitor",0.5538,1.64,0.0652,148,0.125
"HSP inhibitor","NES","protein tyrosine kinase inhibitor",-0.48544,-1.5,0.0933,261,0.208
"HSP inhibitor","NES","RAF inhibitor",-0.50949,-1.54,0.101,161,0.228
"HSP inhibitor","NES","topoisomerase inhibitor",0.48162,1.43,0.119,120,0.196
"HSP inhibitor","NES","tubulin polymerization inhibitor",0.71633,2.1,0.00333,72,0.0375
"HSP inhibitor","NES","tyrosine kinase inhibitor",-0.41065,-1.25,0.233,227,0.381
"JAK inhibitor","NES","EGFR inhibitor",-0.59585,-1.86,0.0331,211,0.1
"JAK inhibitor","NES","AKT inhibitor",0.26518,0.807,0.656,235,0.663
"JAK inhibitor","NES","Aurora kinase inhibitor",0.55075,1.66,0.0624,112,0.138
"JAK inhibitor","NES","CDK inhibitor",0.36797,1.12,0.314,172,0.381
"JAK inhibitor","NES","HDAC inhibitor",0.54839,1.68,0.0437,148,0.192
"JAK inhibitor","NES","MDM inhibitor",-0.28284,-0.893,0.571,183,0.749
"JAK inhibitor","NES","MEK inhibitor",-0.90774,-2.86,0,288,0
"JAK inhibitor","NES","mTOR inhibitor",-0.55591,-1.71,0.0556,174,0.0957
"JAK inhibitor","NES","PI3K inhibitor",-0.45513,-1.47,0.107,142,0.193
"JAK inhibitor","NES","PLK inhibitor",0.44728,1.37,0.148,178,0.26
"JAK inhibitor","NES","protein synthesis inhibitor",0.41983,1.25,0.254,160,0.314
"JAK inhibitor","NES","protein tyrosine kinase inhibitor",-0.25811,-0.819,0.661,264,0.748
"JAK inhibitor","NES","RAF inhibitor",-0.57878,-1.81,0.0381,180,0.0786
"JAK inhibitor","NES","topoisomerase inhibitor",0.63487,1.9,0.0102,125,0.118
"JAK inhibitor","NES","tubulin polymerization inhibitor",0.48695,1.49,0.11,162,0.21
"JAK inhibitor","NES","tyrosine kinase inhibitor",-0.19316,-0.622,0.874,237,0.859
"KIT inhibitor","NES","EGFR inhibitor",-0.61856,-1.85,0.0124,211,0.189
"KIT inhibitor","NES","Abl kinase inhibitor",0.72327,2.25,0.0023,93,0.0306
"KIT inhibitor","NES","AKT inhibitor",-0.43562,-1.3,0.185,248,0.288
"KIT inhibitor","NES","Aurora kinase inhibitor",0.27458,0.854,0.6,185,0.61
"KIT inhibitor","NES","Bcr.Abl kinase inhibitor",0.72327,2.21,0.00468,93,0.0197
"KIT inhibitor","NES","CDK inhibitor",-0.57987,-1.71,0.0323,212,0.137
"KIT inhibitor","NES","HDAC inhibitor",-0.15678,-0.475,0.961,313,0.961
"KIT inhibitor","NES","JAK inhibitor",0.51977,1.6,0.0701,93,0.16
"KIT inhibitor","NES","MDM inhibitor",0.38152,1.17,0.301,124,0.362
"KIT inhibitor","NES","MEK inhibitor",-0.59192,-1.78,0.0292,215,0.145
"KIT inhibitor","NES","mTOR inhibitor",-0.53774,-1.57,0.0793,171,0.187
"KIT inhibitor","NES","PI3K inhibitor",-0.48896,-1.46,0.126,155,0.235
"KIT inhibitor","NES","PLK inhibitor",-0.36164,-1.06,0.368,115,0.476
"KIT inhibitor","NES","protein synthesis inhibitor",0.46519,1.44,0.128,176,0.185
"KIT inhibitor","NES","protein tyrosine kinase inhibitor",-0.46541,-1.41,0.147,148,0.233
"KIT inhibitor","NES","RAF inhibitor",0.69937,2.13,0.00654,102,0.0204
"KIT inhibitor","NES","topoisomerase inhibitor",0.49191,1.55,0.0863,171,0.152
"KIT inhibitor","NES","tubulin polymerization inhibitor",0.32131,0.985,0.486,225,0.511
"KIT inhibitor","NES","tyrosine kinase inhibitor",-0.23591,-0.683,0.795,148,0.897
"MDM inhibitor","NES","EGFR inhibitor",-0.65512,-1.87,0.0205,206,0.0911
"MDM inhibitor","NES","Abl kinase inhibitor",0.67964,2.09,0.00709,30,0.0297
"MDM inhibitor","NES","AKT inhibitor",-0.41323,-1.2,0.254,189,0.368
"MDM inhibitor","NES","Aurora kinase inhibitor",-0.43042,-1.27,0.208,133,0.341
"MDM inhibitor","NES","Bcr.Abl kinase inhibitor",0.67964,2.02,0.0218,30,0.0294
"MDM inhibitor","NES","CDK inhibitor",-0.75681,-2.24,0,278,0.0175
"MDM inhibitor","NES","HDAC inhibitor",-0.29677,-0.851,0.611,92,0.608
"MDM inhibitor","NES","JAK inhibitor",0.2524,0.776,0.664,239,0.688
"MDM inhibitor","NES","MEK inhibitor",0.63361,1.95,0.0204,71,0.0323
"MDM inhibitor","NES","mTOR inhibitor",-0.35463,-1.02,0.429,111,0.468
"MDM inhibitor","NES","PI3K inhibitor",-0.45456,-1.31,0.189,181,0.421
"MDM inhibitor","NES","PLK inhibitor",-0.60775,-1.76,0.0351,269,0.115
"MDM inhibitor","NES","protein synthesis inhibitor",0.37299,1.11,0.344,202,0.389
"MDM inhibitor","NES","protein tyrosine kinase inhibitor",-0.51118,-1.47,0.11,160,0.317
"MDM inhibitor","NES","RAF inhibitor",0.91961,2.75,0,32,0
"MDM inhibitor","NES","topoisomerase inhibitor",0.47368,1.47,0.113,174,0.159
"MDM inhibitor","NES","tubulin polymerization inhibitor",-0.4569,-1.28,0.222,253,0.385
"MDM inhibitor","NES","tyrosine kinase inhibitor",-0.36803,-1.06,0.383,160,0.476
"MEK inhibitor","NES","EGFR inhibitor",0.37435,1.1,0.348,197,0.336
"MEK inhibitor","NES","Abl kinase inhibitor",-0.25551,-0.727,0.798,306,0.899
"MEK inhibitor","NES","AKT inhibitor",-0.51783,-1.46,0.113,243,0.211
"MEK inhibitor","NES","Aurora kinase inhibitor",-0.66561,-1.86,0.0089,209,0.0728
"MEK inhibitor","NES","Bcr.Abl kinase inhibitor",-0.25551,-0.712,0.803,306,0.841
"MEK inhibitor","NES","CDK inhibitor",-0.59748,-1.67,0.0457,190,0.101
"MEK inhibitor","NES","HDAC inhibitor",-0.2785,-0.793,0.675,152,0.898
"MEK inhibitor","NES","JAK inhibitor",-0.70126,-1.93,0.00568,223,0.0661
"MEK inhibitor","NES","MDM inhibitor",0.53194,1.58,0.0665,73,0.145
"MEK inhibitor","NES","MEK inhibitor",0.98382,2.89,0,19,0
"MEK inhibitor","NES","mTOR inhibitor",0.54403,1.57,0.0783,150,0.113
"MEK inhibitor","NES","PI3K inhibitor",0.49527,1.49,0.117,166,0.122
"MEK inhibitor","NES","PLK inhibitor",-0.46541,-1.29,0.197,148,0.331
"MEK inhibitor","NES","protein synthesis inhibitor",-0.68691,-1.94,0.0101,302,0.118
"MEK inhibitor","NES","protein tyrosine kinase inhibitor",-0.4026,-1.11,0.346,320,0.496
"MEK inhibitor","NES","RAF inhibitor",0.88608,2.6,0,43,0.000362
"MEK inhibitor","NES","topoisomerase inhibitor",-0.59871,-1.69,0.0387,185,0.109
"MEK inhibitor","NES","tubulin polymerization inhibitor",-0.61578,-1.69,0.0504,269,0.109
"MEK inhibitor","NES","tyrosine kinase inhibitor",-0.21087,-0.593,0.898,320,0.89
"mTOR inhibitor","NES","EGFR inhibitor",0.72531,2.28,0.00226,87,0.023
"mTOR inhibitor","NES","Abl kinase inhibitor",-0.63898,-1.98,0.0145,200,0.0511
"mTOR inhibitor","NES","AKT inhibitor",0.23323,0.749,0.739,245,0.956
"mTOR inhibitor","NES","Aurora kinase inhibitor",-0.26808,-0.822,0.618,265,0.635
"mTOR inhibitor","NES","Bcr.Abl kinase inhibitor",-0.63898,-1.91,0.0223,200,0.0393
"mTOR inhibitor","NES","CDK inhibitor",0.31949,1.02,0.447,218,0.844
"mTOR inhibitor","NES","HDAC inhibitor",0.17167,0.555,0.924,142,0.906
"mTOR inhibitor","NES","JAK inhibitor",-0.56579,-1.74,0.0368,273,0.0742
"mTOR inhibitor","NES","MDM inhibitor",-0.32258,-0.993,0.468,168,0.579
"mTOR inhibitor","NES","MEK inhibitor",0.34559,1.11,0.33,181,0.903
"mTOR inhibitor","NES","PLK inhibitor",-0.29445,-0.915,0.53,311,0.597
"mTOR inhibitor","NES","protein synthesis inhibitor",-0.41103,-1.27,0.221,210,0.331
"mTOR inhibitor","NES","protein tyrosine kinase inhibitor",0.43449,1.38,0.17,118,0.638
"mTOR inhibitor","NES","RAF inhibitor",-0.63023,-1.94,0.0111,196,0.044
"mTOR inhibitor","NES","topoisomerase inhibitor",-0.7457,-2.32,0.00552,260,0.0125
"mTOR inhibitor","NES","tubulin polymerization inhibitor",0.21671,0.684,0.783,203,0.901
"mTOR inhibitor","NES","tyrosine kinase inhibitor",0.29674,0.925,0.52,87,0.825
"PDGFR tyrosine kinase receptor inhibitor","NES","EGFR inhibitor",-0.63053,-1.83,0.0296,204,0.0983
"PDGFR tyrosine kinase receptor inhibitor","NES","Abl kinase inhibitor",0.68442,2.1,0.00744,64,0.0296
"PDGFR tyrosine kinase receptor inhibitor","NES","AKT inhibitor",-0.40622,-1.18,0.279,243,0.401
"PDGFR tyrosine kinase receptor inhibitor","NES","Aurora kinase inhibitor",0.25462,0.774,0.72,80,0.707
"PDGFR tyrosine kinase receptor inhibitor","NES","Bcr.Abl kinase inhibitor",0.68442,2.15,0.00907,64,0.0457
"PDGFR tyrosine kinase receptor inhibitor","NES","CDK inhibitor",-0.55824,-1.66,0.0478,209,0.161
"PDGFR tyrosine kinase receptor inhibitor","NES","HDAC inhibitor",-0.22156,-0.651,0.845,244,0.933
"PDGFR tyrosine kinase receptor inhibitor","NES","JAK inhibitor",0.61729,1.85,0.0188,64,0.0744
"PDGFR tyrosine kinase receptor inhibitor","NES","MDM inhibitor",0.34369,1.02,0.406,131,0.477
"PDGFR tyrosine kinase receptor inhibitor","NES","MEK inhibitor",-0.67959,-1.98,0.00345,226,0.0814
"PDGFR tyrosine kinase receptor inhibitor","NES","mTOR inhibitor",-0.48099,-1.37,0.148,303,0.311
"PDGFR tyrosine kinase receptor inhibitor","NES","PI3K inhibitor",-0.55521,-1.64,0.0499,176,0.133
"PDGFR tyrosine kinase receptor inhibitor","NES","PLK inhibitor",-0.28931,-0.854,0.586,92,0.766
"PDGFR tyrosine kinase receptor inhibitor","NES","protein synthesis inhibitor",0.43354,1.31,0.209,186,0.343
"PDGFR tyrosine kinase receptor inhibitor","NES","protein tyrosine kinase inhibitor",-0.40679,-1.21,0.24,220,0.428
"PDGFR tyrosine kinase receptor inhibitor","NES","RAF inhibitor",0.40823,1.26,0.226,194,0.334
"PDGFR tyrosine kinase receptor inhibitor","NES","topoisomerase inhibitor",0.56982,1.77,0.0505,111,0.082
"PDGFR tyrosine kinase receptor inhibitor","NES","tubulin polymerization inhibitor",0.36052,1.07,0.386,164,0.478
"PDGFR tyrosine kinase receptor inhibitor","NES","tyrosine kinase inhibitor",-0.21523,-0.63,0.874,189,0.859
"PI3K inhibitor","NES","EGFR inhibitor",0.75881,2.31,0,79,0.0146
"PI3K inhibitor","NES","Abl kinase inhibitor",-0.69982,-2.21,0.00842,260,0.0139
"PI3K inhibitor","NES","AKT inhibitor",0.48825,1.45,0.118,62,0.177
"PI3K inhibitor","NES","Aurora kinase inhibitor",0.21791,0.651,0.826,132,0.836
"PI3K inhibitor","NES","Bcr.Abl kinase inhibitor",-0.69982,-2.09,0.00948,260,0.0196
"PI3K inhibitor","NES","CDK inhibitor",0.54717,1.65,0.0654,149,0.115
"PI3K inhibitor","NES","HDAC inhibitor",0.59497,1.8,0.0247,77,0.0873
"PI3K inhibitor","NES","JAK inhibitor",-0.34155,-1.07,0.378,186,0.421
"PI3K inhibitor","NES","MDM inhibitor",-0.49678,-1.51,0.088,235,0.173
"PI3K inhibitor","NES","MEK inhibitor",-0.35993,-1.1,0.342,143,0.442
"PI3K inhibitor","NES","mTOR inhibitor",0.50314,1.54,0.0964,163,0.15
"PI3K inhibitor","NES","PI3K inhibitor",0.57729,1.73,0.0521,140,0.1
"PI3K inhibitor","NES","PLK inhibitor",-0.41509,-1.3,0.226,132,0.29
"PI3K inhibitor","NES","protein synthesis inhibitor",0.32911,1,0.437,219,0.486
"PI3K inhibitor","NES","protein tyrosine kinase inhibitor",0.62579,1.92,0.0116,124,0.0686
"PI3K inhibitor","NES","RAF inhibitor",-0.77215,-2.36,0.00229,244,0.0124
"PI3K inhibitor","NES","topoisomerase inhibitor",-0.50659,-1.57,0.0789,219,0.175
