"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"ATPase inhibitor","NES","cyclooxygenase inhibitor",-0.19718,-0.634,0.881,70,1
"ATPase inhibitor","NES","DNA synthesis inhibitor",0.35556,1.08,0.376,238,0.53
"ATPase inhibitor","NES","dopamine receptor antagonist",-0.34103,-1.07,0.349,305,0.779
"ATPase inhibitor","NES","estrogen receptor antagonist",0.24545,0.744,0.748,186,0.821
"ATPase inhibitor","NES","FLT3 inhibitor",0.46577,1.4,0.127,98,0.533
"ATPase inhibitor","NES","glucocorticoid receptor agonist",0.37421,1.14,0.318,144,0.509
"ATPase inhibitor","NES","HDAC inhibitor",0.42899,1.3,0.193,148,0.365
"ATPase inhibitor","NES","histamine receptor antagonist",-0.34223,-1.06,0.39,337,0.689
"ATPase inhibitor","NES","HMGCR inhibitor",0.29757,0.883,0.542,196,0.688
"ATPase inhibitor","NES","KIT inhibitor",-0.23059,-0.72,0.756,341,1
"ATPase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.15232,-0.464,0.974,189,0.983
"ATPase inhibitor","NES","phosphodiesterase inhibitor",-0.56553,-1.73,0.0314,325,0.232
"ATPase inhibitor","NES","PPAR receptor agonist",-0.2811,-0.878,0.593,351,0.843
"ATPase inhibitor","NES","protein synthesis inhibitor",0.41231,1.3,0.171,72,0.365
"ATPase inhibitor","NES","ribonucleotide reductase inhibitor",-0.56737,-1.73,0.044,268,0.232
"ATPase inhibitor","NES","sodium channel blocker",0.67036,2.04,0.00559,124,0.0831
"ATPase inhibitor","NES","topoisomerase inhibitor",-0.43887,-1.35,0.164,220,0.694
"ATPase inhibitor","NES","tubulin polymerization inhibitor",0.3366,1,0.432,224,0.576
"ATPase inhibitor","NES","VEGFR inhibitor",-0.16194,-0.51,0.981,146,1
"Bcr.Abl kinase inhibitor","NES","EGFR inhibitor",0.42634,1.34,0.172,72,0.415
"Bcr.Abl kinase inhibitor","NES","adrenergic receptor agonist",0.43711,1.38,0.136,119,0.449
"Bcr.Abl kinase inhibitor","NES","adrenergic receptor antagonist",-0.17636,-0.523,0.948,225,1
"Bcr.Abl kinase inhibitor","NES","ATPase inhibitor",-0.48846,-1.48,0.101,220,0.273
"Bcr.Abl kinase inhibitor","NES","cyclooxygenase inhibitor",0.22189,0.696,0.796,85,0.956
"Bcr.Abl kinase inhibitor","NES","DNA synthesis inhibitor",-0.52803,-1.61,0.0525,270,0.208
"Bcr.Abl kinase inhibitor","NES","dopamine receptor antagonist",-0.28052,-0.859,0.601,302,0.837
"Bcr.Abl kinase inhibitor","NES","estrogen receptor antagonist",-0.5939,-1.84,0.0169,292,0.231
"Bcr.Abl kinase inhibitor","NES","FLT3 inhibitor",0.44536,1.4,0.12,211,0.559
"Bcr.Abl kinase inhibitor","NES","glucocorticoid receptor agonist",0.47265,1.48,0.105,60,0.636
"Bcr.Abl kinase inhibitor","NES","HDAC inhibitor",-0.58177,-1.81,0.0393,344,0.126
"Bcr.Abl kinase inhibitor","NES","histamine receptor antagonist",-0.16375,-0.498,0.965,264,0.966
"Bcr.Abl kinase inhibitor","NES","HMGCR inhibitor",0.61176,1.98,0.00871,97,0.144
"Bcr.Abl kinase inhibitor","NES","KIT inhibitor",0.38294,1.23,0.227,51,0.498
"Bcr.Abl kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.29148,0.925,0.526,46,0.68
"Bcr.Abl kinase inhibitor","NES","phosphodiesterase inhibitor",0.20708,0.649,0.836,89,0.931
"Bcr.Abl kinase inhibitor","NES","PPAR receptor agonist",-0.39506,-1.22,0.25,294,0.527
"Bcr.Abl kinase inhibitor","NES","protein synthesis inhibitor",-0.34687,-1.07,0.372,231,0.676
"Bcr.Abl kinase inhibitor","NES","ribonucleotide reductase inhibitor",0.37398,1.15,0.327,236,0.417
"Bcr.Abl kinase inhibitor","NES","sodium channel blocker",-0.27776,-0.862,0.595,318,0.951
"Bcr.Abl kinase inhibitor","NES","topoisomerase inhibitor",-0.25208,-0.755,0.738,91,0.902
"Bcr.Abl kinase inhibitor","NES","tubulin polymerization inhibitor",0.175,0.555,0.931,311,0.94
"Bcr.Abl kinase inhibitor","NES","tyrosine kinase inhibitor",0.36873,1.15,0.298,46,0.417
"Bcr.Abl kinase inhibitor","NES","VEGFR inhibitor",0.37864,1.17,0.262,211,0.508
"cyclooxygenase inhibitor","NES","EGFR inhibitor",-0.3938,-1.19,0.276,312,1
"cyclooxygenase inhibitor","NES","Abl kinase inhibitor",0.43411,1.35,0.172,61,0.517
"cyclooxygenase inhibitor","NES","adrenergic receptor agonist",0.40389,1.24,0.22,26,0.554
"cyclooxygenase inhibitor","NES","adrenergic receptor antagonist",-0.29629,-0.913,0.549,238,1
"cyclooxygenase inhibitor","NES","ATPase inhibitor",-0.28478,-0.854,0.595,212,1
"cyclooxygenase inhibitor","NES","Bcr.Abl kinase inhibitor",0.43411,1.35,0.174,61,0.517
"cyclooxygenase inhibitor","NES","cyclooxygenase inhibitor",0.33507,1.04,0.402,123,0.65
"cyclooxygenase inhibitor","NES","DNA synthesis inhibitor",0.33563,1.03,0.403,127,0.57
"cyclooxygenase inhibitor","NES","dopamine receptor antagonist",-0.16718,-0.495,0.965,362,1
"cyclooxygenase inhibitor","NES","estrogen receptor antagonist",0.27168,0.831,0.661,50,0.714
"cyclooxygenase inhibitor","NES","FLT3 inhibitor",-0.19844,-0.604,0.892,358,1
"cyclooxygenase inhibitor","NES","glucocorticoid receptor agonist",-0.39322,-1.2,0.25,351,1
"cyclooxygenase inhibitor","NES","HDAC inhibitor",0.50843,1.52,0.0989,185,0.844
"cyclooxygenase inhibitor","NES","histamine receptor antagonist",-0.19879,-0.613,0.878,330,1
"cyclooxygenase inhibitor","NES","HMGCR inhibitor",0.32778,0.975,0.449,248,0.573
"cyclooxygenase inhibitor","NES","KIT inhibitor",-0.34858,-1.06,0.404,210,1
"cyclooxygenase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.2413,-0.734,0.786,301,1
"cyclooxygenase inhibitor","NES","phosphodiesterase inhibitor",-0.35807,-1.1,0.327,246,1
"cyclooxygenase inhibitor","NES","PPAR receptor agonist",-0.25096,-0.767,0.718,353,1
"cyclooxygenase inhibitor","NES","protein synthesis inhibitor",0.38056,1.17,0.281,229,0.547
"cyclooxygenase inhibitor","NES","ribonucleotide reductase inhibitor",-0.3119,-0.942,0.496,252,1
"cyclooxygenase inhibitor","NES","sodium channel blocker",-0.58315,-1.8,0.0204,270,0.331
"cyclooxygenase inhibitor","NES","topoisomerase inhibitor",0.22539,0.695,0.837,129,0.815
"cyclooxygenase inhibitor","NES","tubulin polymerization inhibitor",-0.14827,-0.446,0.994,119,0.988
"cyclooxygenase inhibitor","NES","VEGFR inhibitor",-0.16816,-0.5,0.968,331,1
"DNA synthesis inhibitor","NES","EGFR inhibitor",-0.51864,-1.69,0.0569,322,0.638
"DNA synthesis inhibitor","NES","Abl kinase inhibitor",-0.3518,-1.12,0.327,127,1
"DNA synthesis inhibitor","NES","adrenergic receptor agonist",-0.41899,-1.36,0.16,150,0.972
"DNA synthesis inhibitor","NES","adrenergic receptor antagonist",-0.17528,-0.55,0.938,191,1
"DNA synthesis inhibitor","NES","ATPase inhibitor",0.26362,0.794,0.701,215,1
"DNA synthesis inhibitor","NES","Bcr.Abl kinase inhibitor",-0.3518,-1.11,0.339,127,0.836
"DNA synthesis inhibitor","NES","cyclooxygenase inhibitor",0.22607,0.69,0.816,80,1
"DNA synthesis inhibitor","NES","DNA synthesis inhibitor",0.22279,0.667,0.846,111,1
"DNA synthesis inhibitor","NES","dopamine receptor antagonist",0.18258,0.547,0.953,301,0.945
"DNA synthesis inhibitor","NES","estrogen receptor antagonist",0.47099,1.4,0.116,63,0.517
"DNA synthesis inhibitor","NES","FLT3 inhibitor",-0.15084,-0.488,0.993,54,0.976
"DNA synthesis inhibitor","NES","glucocorticoid receptor agonist",-0.29014,-0.95,0.493,269,0.889
"DNA synthesis inhibitor","NES","HDAC inhibitor",0.55922,1.67,0.0451,83,0.504
"DNA synthesis inhibitor","NES","histamine receptor antagonist",0.18773,0.559,0.92,163,1
"DNA synthesis inhibitor","NES","HMGCR inhibitor",-0.40088,-1.3,0.169,351,0.793
"DNA synthesis inhibitor","NES","KIT inhibitor",-0.16011,-0.515,0.973,57,1
"DNA synthesis inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.16147,-0.511,0.96,57,1
"DNA synthesis inhibitor","NES","phosphodiesterase inhibitor",-0.32964,-1.05,0.38,119,0.818
"DNA synthesis inhibitor","NES","PPAR receptor agonist",0.31731,0.959,0.466,156,0.972
"DNA synthesis inhibitor","NES","protein synthesis inhibitor",0.41979,1.25,0.22,112,0.65
"DNA synthesis inhibitor","NES","ribonucleotide reductase inhibitor",0.24271,0.717,0.76,13,1
"DNA synthesis inhibitor","NES","sodium channel blocker",0.38735,1.19,0.275,37,0.623
"DNA synthesis inhibitor","NES","topoisomerase inhibitor",0.51841,1.57,0.0582,183,0.388
"DNA synthesis inhibitor","NES","tubulin polymerization inhibitor",-0.28409,-0.88,0.559,100,0.919
"DNA synthesis inhibitor","NES","VEGFR inhibitor",-0.16056,-0.52,0.959,57,1
"dopamine receptor antagonist","NES","EGFR inhibitor",-0.35571,-1.06,0.387,343,0.706
"dopamine receptor antagonist","NES","Abl kinase inhibitor",-0.25993,-0.791,0.673,229,0.814
"dopamine receptor antagonist","NES","adrenergic receptor agonist",0.21675,0.669,0.848,48,0.838
"dopamine receptor antagonist","NES","adrenergic receptor antagonist",0.48292,1.48,0.115,135,1
"dopamine receptor antagonist","NES","ATPase inhibitor",0.37155,1.14,0.302,143,0.711
"dopamine receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.25993,-0.801,0.669,229,0.88
"dopamine receptor antagonist","NES","cyclooxygenase inhibitor",-0.18873,-0.567,0.932,67,1
"dopamine receptor antagonist","NES","DNA synthesis inhibitor",0.43577,1.39,0.131,133,0.8
"dopamine receptor antagonist","NES","dopamine receptor antagonist",-0.40046,-1.22,0.226,184,0.775
"dopamine receptor antagonist","NES","estrogen receptor antagonist",-0.28368,-0.869,0.593,315,0.856
"dopamine receptor antagonist","NES","FLT3 inhibitor",-0.43489,-1.33,0.178,305,1
"dopamine receptor antagonist","NES","glucocorticoid receptor agonist",0.39556,1.29,0.184,154,0.744
"dopamine receptor antagonist","NES","HDAC inhibitor",-0.33989,-1.05,0.388,121,0.632
"dopamine receptor antagonist","NES","histamine receptor antagonist",-0.13586,-0.418,0.994,320,0.993
"dopamine receptor antagonist","NES","HMGCR inhibitor",-0.56015,-1.77,0.0336,303,0.366
"dopamine receptor antagonist","NES","KIT inhibitor",0.29514,0.922,0.518,64,0.908
"dopamine receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",0.38604,1.21,0.245,66,0.717
"dopamine receptor antagonist","NES","phosphodiesterase inhibitor",-0.39339,-1.23,0.257,234,1
"dopamine receptor antagonist","NES","PPAR receptor agonist",-0.3422,-1.07,0.393,259,0.797
"dopamine receptor antagonist","NES","protein synthesis inhibitor",0.21634,0.68,0.831,113,0.902
"dopamine receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.37543,-1.15,0.3,316,0.768
"dopamine receptor antagonist","NES","sodium channel blocker",0.24931,0.775,0.708,276,0.862
"dopamine receptor antagonist","NES","topoisomerase inhibitor",0.28085,0.88,0.589,19,0.877
"dopamine receptor antagonist","NES","tubulin polymerization inhibitor",0.28157,0.857,0.625,80,0.818
"dopamine receptor antagonist","NES","VEGFR inhibitor",0.33964,1.05,0.382,62,0.756
"estrogen receptor antagonist","NES","EGFR inhibitor",-0.59006,-1.78,0.0216,294,0.182
"estrogen receptor antagonist","NES","Abl kinase inhibitor",-0.49946,-1.5,0.0839,336,0.263
"estrogen receptor antagonist","NES","adrenergic receptor agonist",-0.2158,-0.649,0.842,277,0.921
"estrogen receptor antagonist","NES","adrenergic receptor antagonist",0.25247,0.789,0.677,95,0.954
"estrogen receptor antagonist","NES","ATPase inhibitor",0.35097,1.08,0.357,240,0.772
"estrogen receptor antagonist","NES","Bcr.Abl kinase inhibitor",-0.49946,-1.49,0.0872,336,0.227
"estrogen receptor antagonist","NES","cyclooxygenase inhibitor",0.17584,0.55,0.94,22,0.945
"estrogen receptor antagonist","NES","DNA synthesis inhibitor",0.4059,1.28,0.192,59,0.71
"estrogen receptor antagonist","NES","dopamine receptor antagonist",0.25971,0.804,0.678,36,1
"estrogen receptor antagonist","NES","estrogen receptor antagonist",0.51667,1.62,0.0547,180,0.616
"estrogen receptor antagonist","NES","FLT3 inhibitor",-0.48299,-1.47,0.0995,243,0.208
"estrogen receptor antagonist","NES","glucocorticoid receptor agonist",-0.39083,-1.18,0.278,216,0.421
"estrogen receptor antagonist","NES","HDAC inhibitor",0.25054,0.776,0.724,156,0.869
"estrogen receptor antagonist","NES","histamine receptor antagonist",0.20685,0.63,0.871,27,0.973
"estrogen receptor antagonist","NES","HMGCR inhibitor",-0.76479,-2.31,0,303,0.00819
"estrogen receptor antagonist","NES","KIT inhibitor",-0.46733,-1.41,0.122,336,0.225
"estrogen receptor antagonist","NES","PDGFR tyrosine kinase receptor inhibitor",-0.38623,-1.16,0.292,336,0.401
"estrogen receptor antagonist","NES","phosphodiesterase inhibitor",0.38742,1.2,0.245,43,0.689
"estrogen receptor antagonist","NES","PPAR receptor agonist",0.49079,1.5,0.101,78,0.501
"estrogen receptor antagonist","NES","protein synthesis inhibitor",0.31066,0.981,0.445,118,0.824
"estrogen receptor antagonist","NES","ribonucleotide reductase inhibitor",-0.51467,-1.55,0.0701,248,0.264
"estrogen receptor antagonist","NES","sodium channel blocker",-0.22992,-0.706,0.777,83,0.93
"estrogen receptor antagonist","NES","topoisomerase inhibitor",-0.17604,-0.535,0.952,288,0.949
"estrogen receptor antagonist","NES","tubulin polymerization inhibitor",-0.52618,-1.59,0.0642,220,0.296
"estrogen receptor antagonist","NES","VEGFR inhibitor",-0.3769,-1.13,0.301,349,0.395
"FLT3 inhibitor","NES","EGFR inhibitor",0.43083,1.31,0.186,55,0.511
"FLT3 inhibitor","NES","Abl kinase inhibitor",0.39839,1.2,0.267,116,0.429
"FLT3 inhibitor","NES","adrenergic receptor agonist",-0.38407,-1.18,0.233,296,0.34
"FLT3 inhibitor","NES","adrenergic receptor antagonist",0.18795,0.557,0.935,255,0.936
"FLT3 inhibitor","NES","ATPase inhibitor",0.39484,1.2,0.258,176,0.429
"FLT3 inhibitor","NES","Bcr.Abl kinase inhibitor",0.39839,1.21,0.225,116,0.522
"FLT3 inhibitor","NES","cyclooxygenase inhibitor",-0.41088,-1.27,0.193,303,0.363
"FLT3 inhibitor","NES","DNA synthesis inhibitor",-0.46103,-1.41,0.138,314,0.562
"FLT3 inhibitor","NES","dopamine receptor antagonist",0.21155,0.632,0.873,137,0.932
"FLT3 inhibitor","NES","estrogen receptor antagonist",-0.45652,-1.39,0.133,311,0.403
"FLT3 inhibitor","NES","FLT3 inhibitor",0.52552,1.59,0.0608,141,0.565
"FLT3 inhibitor","NES","glucocorticoid receptor agonist",0.27123,0.786,0.705,276,0.916
"FLT3 inhibitor","NES","HDAC inhibitor",0.23836,0.722,0.744,288,0.948
"FLT3 inhibitor","NES","histamine receptor antagonist",-0.23468,-0.733,0.774,355,0.769
"FLT3 inhibitor","NES","HMGCR inhibitor",0.63173,1.94,0.00787,105,0.167
"FLT3 inhibitor","NES","KIT inhibitor",0.46752,1.38,0.154,88,0.487
"FLT3 inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.42435,1.29,0.198,172,0.467
"FLT3 inhibitor","NES","phosphodiesterase inhibitor",-0.38662,-1.19,0.253,373,0.384
"FLT3 inhibitor","NES","PPAR receptor agonist",0.2199,0.673,0.839,32,0.948
"FLT3 inhibitor","NES","protein synthesis inhibitor",-0.61837,-1.91,0.015,310,0.124
"FLT3 inhibitor","NES","ribonucleotide reductase inhibitor",-0.26614,-0.805,0.685,203,0.763
"FLT3 inhibitor","NES","sodium channel blocker",0.34364,1.05,0.396,132,0.598
"FLT3 inhibitor","NES","topoisomerase inhibitor",-0.41922,-1.28,0.2,183,0.441
"FLT3 inhibitor","NES","tubulin polymerization inhibitor",0.26595,0.81,0.662,44,0.945
"FLT3 inhibitor","NES","tyrosine kinase inhibitor",0.5027,1.53,0.0696,189,0.471
"FLT3 inhibitor","NES","VEGFR inhibitor",0.4843,1.47,0.113,172,0.448
"glucocorticoid receptor agonist","NES","EGFR inhibitor",0.46694,1.38,0.129,165,0.339
"glucocorticoid receptor agonist","NES","Abl kinase inhibitor",0.47921,1.42,0.147,90,0.408
"glucocorticoid receptor agonist","NES","adrenergic receptor agonist",-0.3386,-1.05,0.392,285,0.765
"glucocorticoid receptor agonist","NES","adrenergic receptor antagonist",0.31585,0.939,0.525,34,0.725
"glucocorticoid receptor agonist","NES","ATPase inhibitor",0.40948,1.23,0.232,151,0.439
"glucocorticoid receptor agonist","NES","Bcr.Abl kinase inhibitor",0.47921,1.39,0.119,90,0.38
"glucocorticoid receptor agonist","NES","cyclooxygenase inhibitor",-0.31137,-0.965,0.49,239,0.751
"glucocorticoid receptor agonist","NES","DNA synthesis inhibitor",-0.25556,-0.778,0.709,92,0.706
"glucocorticoid receptor agonist","NES","dopamine receptor antagonist",0.20225,0.614,0.88,294,1
"glucocorticoid receptor agonist","NES","estrogen receptor antagonist",-0.51776,-1.55,0.082,303,0.313
"glucocorticoid receptor agonist","NES","FLT3 inhibitor",0.21899,0.649,0.849,52,1
