"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"BCL inhibitor & EGFR inhibitor","BCL inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Bcr.Abl kinase inhibitor & EGFR inhibitor","Bcr.Abl kinase inhibitor","EGFR inhibitor",0.6524,1.9,0.0117,0.127,TRUE,1.70277293018368,0.5107,1.42,0.132,0.296,FALSE,0.750765770296307,1,1.22676935023999,0.673170718494508,1.66,0.339411254969543,0.011541486209196,FALSE,0,"FALSE",FALSE
"benzodiazepine receptor agonist & EGFR inhibitor","benzodiazepine receptor agonist","EGFR inhibitor",-0.3207,-1.03,0.416,0.565,FALSE,-0.255390098745978,-0.26183,-0.734,0.77,0.919,FALSE,-0.0269264146425943,0,-0.141158256694286,0.161548220284364,-0.882,0.209303607231218,0.684983429644204,FALSE,0,"TRUE",FALSE
"bromodomain inhibitor & EGFR inhibitor","bromodomain inhibitor","EGFR inhibitor",-0.37933,-1.23,0.236,0.753,FALSE,-0.151542179273138,-0.21258,-0.61,0.886,0.918,FALSE,-0.0226659644672421,0,-0.0871040718701902,0.0911292454229033,-0.92,0.438406204335659,0.536323253020743,FALSE,0,"TRUE",FALSE
"calcium channel blocker & EGFR inhibitor","calcium channel blocker","EGFR inhibitor",-0.35426,-1.1,0.351,0.773,FALSE,-0.123002556689843,0.33771,0.944,0.516,0.637,FALSE,0.184892375875429,0,0.0309449095927933,0.217714594709878,-0.0780000000000001,1.4453262607453,0.490573979630055,FALSE,0,"FALSE",FALSE
"CC chemokine receptor antagonist & EGFR inhibitor","CC chemokine receptor antagonist","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"CDK inhibitor & EGFR inhibitor","CDK inhibitor","EGFR inhibitor",0.46287,1.34,0.165,0.899,FALSE,0.0619620130774734,0.52574,1.49,0.0965,0.277,FALSE,0.830705144093972,0,0.446333578585722,0.543583480932344,1.415,0.106066017177982,0.0818420015006319,FALSE,0,"TRUE",FALSE
"CHK inhibitor & EGFR inhibitor","CHK inhibitor","EGFR inhibitor",-0.31709,-0.899,0.555,0.755,FALSE,-0.10972569048536,-0.43415,-1.23,0.26,0.522,FALSE,-0.347265281307218,0,-0.228495485896289,0.167965855470413,-1.0645,0.234052344572747,0.423644715345094,FALSE,0,"TRUE",FALSE
"cyclooxygenase inhibitor & EGFR inhibitor","cyclooxygenase inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"cytochrome P450 inhibitor & EGFR inhibitor","cytochrome P450 inhibitor","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"DNA alkylating agent & EGFR inhibitor","DNA alkylating agent","EGFR inhibitor",-0.81225,-2.58,0,0.00547,TRUE,-5.83599269805975,-0.89023,-2.53,0,0.00215,TRUE,-6.74893069641352,2,-6.29246169723663,0.645544649438823,-2.555,0.0353553390593276,1.45403825662008e-05,FALSE,0,"TRUE",TRUE
"DNA inhibitor & EGFR inhibitor","DNA inhibitor","EGFR inhibitor",-0.69374,-2.22,0.00621,0.0545,TRUE,-2.80519976494585,-0.55636,-1.63,0.0625,0.242,FALSE,-1.0043809534519,1,-1.90479035919888,1.27337119329568,-1.925,0.417193000900063,0.00343652981773545,FALSE,0,"FALSE",FALSE
"DNA methyltransferase inhibitor & EGFR inhibitor","DNA methyltransferase inhibitor","EGFR inhibitor",-0.44433,-1.5,0.0876,0.253,FALSE,-0.895319218236273,-0.34117,-0.974,0.453,0.755,FALSE,-0.118879669113171,0,-0.507099443674722,0.549025670366371,-1.237,0.371938166904124,0.16773274454732,FALSE,0,"FALSE",FALSE
"DNA polymerase inhibitor & EGFR inhibitor","DNA polymerase inhibitor","EGFR inhibitor",-0.62099,-1.97,0.0123,0.319,FALSE,-0.977532354377353,-0.4809,-1.37,0.158,0.4,FALSE,-0.545177811880692,0,-0.761355083129022,0.305720828876197,-1.67,0.424264068711928,0.014076660824657,FALSE,0,"TRUE",FALSE
"DNA synthesis inhibitor & EGFR inhibitor","DNA synthesis inhibitor","EGFR inhibitor",-0.78423,-2.58,0,0.00771,TRUE,-5.45139970462853,-0.62489,-1.78,0.0325,0.204,TRUE,-1.2288583019819,2,-3.34012900330522,2.98578765965239,-2.18,0.565685424949238,0.000365003521884211,FALSE,0,"TRUE",TRUE
"dopamine receptor antagonist & EGFR inhibitor","dopamine receptor antagonist","EGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & estrogen receptor agonist","EGFR inhibitor","estrogen receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & estrogen receptor antagonist","EGFR inhibitor","estrogen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & FGFR inhibitor","EGFR inhibitor","FGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.958904109589,"FALSE",FALSE
"EGFR inhibitor & FLT3 inhibitor","EGFR inhibitor","FLT3 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76190476190476,"FALSE",FALSE
"EGFR inhibitor & glucocorticoid receptor agonist","EGFR inhibitor","glucocorticoid receptor agonist",-0.20252,-0.577,0.924,0.913,FALSE,-0.0228083613627095,-0.53498,-1.63,0.0701,0.194,FALSE,-1.16088318021373,0,-0.591845770788221,0.804740421907209,-1.1035,0.744583440589434,0.24204640709077,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & glutamate receptor antagonist","EGFR inhibitor","glutamate receptor antagonist",0.30678,0.879,0.579,0.663,FALSE,0.156889608532204,-0.32563,-1.05,0.407,0.558,FALSE,-0.266034091115542,0,-0.054572241291669,0.299052215945424,-0.0855,1.36400898090885,0.576264643179342,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & glycogen synthase kinase inhibitor","EGFR inhibitor","glycogen synthase kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & growth factor receptor inhibitor","EGFR inhibitor","growth factor receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & HCV inhibitor","EGFR inhibitor","HCV inhibitor",0.47415,1.36,0.164,0.308,FALSE,0.695571025559396,0.26622,0.806,0.669,0.913,FALSE,0.031860553307355,0,0.363715789433375,0.469314175673944,1.083,0.391737156777347,0.35217300744142,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HDAC inhibitor","EGFR inhibitor","HDAC inhibitor",-0.23506,-0.665,0.827,0.931,FALSE,-0.0206484621474071,-0.29512,-0.96,0.449,0.581,FALSE,-0.226390912905283,0,-0.123519687526345,0.145481882108833,-0.8125,0.208596500450031,0.739186374399569,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histamine receptor antagonist","EGFR inhibitor","histamine receptor antagonist",-0.40644,-1.15,0.317,0.538,FALSE,-0.309600382983652,-0.36033,-1.16,0.279,0.676,FALSE,-0.197261832707702,0,-0.253431107845677,0.0794353506887902,-1.155,0.00707106781186548,0.302952387071379,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & histone lysine methyltransferase inhibitor","EGFR inhibitor","histone lysine methyltransferase inhibitor",0.35229,0.995,0.456,0.632,FALSE,0.198286507109027,0.28864,0.924,0.546,0.833,FALSE,0.0733240187001283,0,0.135805262904578,0.0883618229478775,0.9595,0.0502045814642448,0.595151924832996,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & HMGCR inhibitor","EGFR inhibitor","HMGCR inhibitor",-0.4181,-1.21,0.228,0.515,FALSE,-0.348713252860159,-0.46083,-1.44,0.129,0.38,FALSE,-0.605111620871793,0,-0.476912436865976,0.181301024706191,-1.325,0.162634559672906,0.133129080454952,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & HSP inhibitor","EGFR inhibitor","HSP inhibitor",0.39128,1.13,0.313,0.504,FALSE,0.336253493816556,0.18033,0.529,0.939,0.968,FALSE,0.00747193598385976,0,0.171862714900208,0.232483669072577,0.8295,0.424971175493115,0.653793737389858,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & JAK inhibitor","EGFR inhibitor","JAK inhibitor",0.31685,0.916,0.542,0.643,FALSE,0.175678748801413,0.29258,0.899,0.569,0.807,FALSE,0.0837206922848587,0,0.129699720543136,0.065024165347591,0.9075,0.0120208152801713,0.67118634261939,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & KIT inhibitor","EGFR inhibitor","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4736842105263,"FALSE",FALSE
"EGFR inhibitor & MDM inhibitor","EGFR inhibitor","MDM inhibitor",-0.5833,-1.67,0.0449,0.239,TRUE,-1.03807550541661,-0.63015,-1.92,0.00808,0.109,TRUE,-1.848141123954,2,-1.44310831468531,0.572802892073865,-1.795,0.176776695296637,0.00323671445369269,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & MEK inhibitor","EGFR inhibitor","MEK inhibitor",0.62638,1.76,0.0224,0.136,TRUE,1.52497152126842,0.67581,1.9,0.0123,0.0811,TRUE,2.0728603769988,2,1.79891594913361,0.387415925223494,1.83,0.0989949493661166,0.00253391620477445,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & MET inhibitor","EGFR inhibitor","MET inhibitor",0.43063,1.22,0.269,0.445,FALSE,0.429000786603263,0.60424,1.86,0.0263,0.114,TRUE,1.75415697651416,1,1.09157888155871,0.937026928017324,1.54,0.452548339959391,0.0421031685731177,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & microtubule inhibitor","EGFR inhibitor","microtubule inhibitor",0.19495,0.548,0.914,0.929,FALSE,0.0175273887314843,-0.28833,-0.9,0.558,0.77,FALSE,-0.102158347344766,0,-0.042315479306641,0.0846305955908202,-0.176,1.02389061915812,0.853413802157984,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & mTOR inhibitor","EGFR inhibitor","mTOR inhibitor",0.53583,1.49,0.1,0.277,FALSE,0.830705144093972,0.55763,1.57,0.0647,0.265,FALSE,0.905503977919212,0,0.868104561006592,0.052890762622673,1.53,0.0565685424949239,0.0390825472329366,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & NFkB pathway inhibitor","EGFR inhibitor","NFkB pathway inhibitor",-0.33844,-0.968,0.446,0.723,FALSE,-0.136354128218894,-0.17019,-0.528,0.948,0.935,FALSE,-0.0154114694593106,0,-0.0758827988391024,0.0855193741436321,-0.748,0.311126983722081,0.786776814136618,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & opioid receptor agonist","EGFR inhibitor","opioid receptor agonist",-0.31791,-0.917,0.537,0.738,FALSE,-0.120992316208271,-0.39835,-1.25,0.218,0.422,FALSE,-0.468359436297908,0,-0.294675876253089,0.245625646176624,-1.0835,0.23546655813512,0.368174607026404,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & p38 MAPK inhibitor","EGFR inhibitor","p38 MAPK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PARP inhibitor","EGFR inhibitor","PARP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PDGFR tyrosine kinase receptor inhibitor","EGFR inhibitor","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9873417721519,"FALSE",FALSE
"EGFR inhibitor & phosphatase inhibitor","EGFR inhibitor","phosphatase inhibitor",0.25689,0.741,0.751,0.777,FALSE,0.0811980250685225,0.079794,0.246,1,1,FALSE,0,0,0.0405990125342613,0.0574156741449076,0.4935,0.350017856687341,0.96604857004072,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & phosphodiesterase inhibitor","EGFR inhibitor","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PI3K inhibitor","EGFR inhibitor","PI3K inhibitor",0.70102,1.95,0.0124,0.0541,TRUE,2.47026533304219,0.77758,2.18,0,0.0065,TRUE,4.76784888251857,2,3.61905710778038,1.62463690817741,2.065,0.162634559672906,0.000151091343634735,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & PLK inhibitor","EGFR inhibitor","PLK inhibitor",-0.70251,-2.06,0.00611,0.0807,TRUE,-2.25184051847253,-0.71863,-2.12,0.00188,0.111,TRUE,-2.02391528497229,2,-2.13787790172241,0.161167478211553,-2.09,0.0424264068711929,0.000142141247172793,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & potassium channel blocker","EGFR inhibitor","potassium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & PPAR receptor agonist","EGFR inhibitor","PPAR receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & progesterone receptor agonist","EGFR inhibitor","progesterone receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & proteasome inhibitor","EGFR inhibitor","proteasome inhibitor",-0.4336,-1.2,0.28,0.495,FALSE,-0.366473761279718,0.31761,0.948,0.54,0.655,FALSE,0.17420324760779,0,-0.096135256835964,0.382316379416016,-0.126,1.5188653659887,0.43683975446379,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein synthesis inhibitor","EGFR inhibitor","protein synthesis inhibitor",-0.34846,-0.974,0.451,0.755,FALSE,-0.118879669113171,-0.59504,-1.94,0.0165,0.088,TRUE,-2.04770361602867,1,-1.08329164257092,1.36388449257895,-1.457,0.683065150626205,0.043909931335666,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & protein tyrosine kinase inhibitor","EGFR inhibitor","protein tyrosine kinase inhibitor",0.74018,2.12,0.00392,0.021,TRUE,3.55689509516409,0.71548,2.12,0.00331,0.0323,TRUE,3.16049065265806,2,3.35869287391108,0.280300269388486,2.12,0,0.000158978258018322,FALSE,2.56410256410256,"TRUE",TRUE
"EGFR inhibitor & RAF inhibitor","EGFR inhibitor","RAF inhibitor",0.50627,1.41,0.14,0.281,FALSE,0.777324088933837,0.29809,0.872,0.607,0.902,FALSE,0.0390598992634268,0,0.408191994098632,0.522031614823139,1.141,0.380423448278362,0.294484537478229,FALSE,3.75,"TRUE",FALSE
"EGFR inhibitor & RET tyrosine kinase inhibitor","EGFR inhibitor","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94444444444444,"FALSE",FALSE
"EGFR inhibitor & retinoid receptor agonist","EGFR inhibitor","retinoid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & ribonucleotide reductase inhibitor","EGFR inhibitor","ribonucleotide reductase inhibitor",-0.53774,-1.49,0.0975,0.326,FALSE,-0.725305775898771,-0.55884,-1.77,0.0384,0.133,TRUE,-1.55078259548826,1,-1.13804418569351,0.583700256844031,-1.63,0.197989898732233,0.0246639770970533,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & serotonin receptor agonist","EGFR inhibitor","serotonin receptor agonist",0.38642,1.08,0.351,0.544,FALSE,0.285553188325966,0.1521,0.462,0.963,0.965,FALSE,0.00714838123516784,0,0.146350784780567,0.196861927008836,0.771,0.436991990773286,0.704645872594691,FALSE,0,"FALSE",FALSE
"EGFR inhibitor & serotonin receptor antagonist","EGFR inhibitor","serotonin receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & sodium channel blocker","EGFR inhibitor","sodium channel blocker",-0.68044,-2,0.0145,0.0785,TRUE,-2.21026068650949,-0.63197,-2,0.00946,0.0579,TRUE,-2.47464287254513,2,-2.34245177952731,0.186946436570719,-2,0,0.00135719969420926,FALSE,0,"TRUE",TRUE
"EGFR inhibitor & src inhibitor","EGFR inhibitor","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,"FALSE",FALSE
"EGFR inhibitor & sterol demethylase inhibitor","EGFR inhibitor","sterol demethylase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & SYK inhibitor","EGFR inhibitor","SYK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & TGF beta receptor inhibitor","EGFR inhibitor","TGF beta receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"EGFR inhibitor & thymidylate synthase inhibitor","EGFR inhibitor","thymidylate synthase inhibitor",-0.45748,-1.27,0.212,0.499,FALSE,-0.383412307058295,-0.51969,-1.58,0.0558,0.388,FALSE,-0.649645873561153,0,-0.516529090309724,0.18825556025365,-1.425,0.21920310216783,0.0643193145363306,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & topoisomerase inhibitor","EGFR inhibitor","topoisomerase inhibitor",-0.33628,-0.937,0.533,0.738,FALSE,-0.12363118897181,-0.60782,-1.93,0.0263,0.0786,TRUE,-2.13183448614394,1,-1.12773283755788,1.4200141694316,-1.4335,0.702157033718242,0.0738381695460896,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tubulin polymerization inhibitor","EGFR inhibitor","tubulin polymerization inhibitor",-0.21861,-0.62,0.859,0.942,FALSE,-0.016088440268416,-0.55512,-1.82,0.0188,0.421,FALSE,-0.683806585579084,0,-0.34994751292375,0.472148028470478,-1.22,0.848528137423857,0.0827789382654145,FALSE,0,"TRUE",FALSE
"EGFR inhibitor & tyrosine kinase inhibitor","EGFR inhibitor","tyrosine kinase inhibitor",0.61257,1.73,0.0284,0.131,TRUE,1.52712065851553,0.67151,1.99,0.00296,0.0445,TRUE,2.68976357814795,2,2.10844211833174,0.822112692570609,1.86,0.183847763108502,0.000872914871791982,FALSE,7.95454545454545,"TRUE",TRUE
"EGFR inhibitor & VEGFR inhibitor","EGFR inhibitor","VEGFR inhibitor",0.87223,2.43,0,0.000925,TRUE,7.37227558944415,0.67779,1.98,0.00359,0.0927,TRUE,2.0451821263939,2,4.70872885791902,3.76682391173736,2.205,0.318198051533946,4.81488452298118e-05,FALSE,49.2957746478873,"TRUE",TRUE
"EGFR inhibitor & vitamin D receptor agonist","EGFR inhibitor","vitamin D receptor agonist",0.40904,1.15,0.29,0.506,FALSE,0.340226905634231,0.33728,0.986,0.488,0.804,FALSE,0.093417535934027,0,0.216822220784129,0.174520578975392,1.068,0.115965512114594,0.418236069706564,FALSE,0,"TRUE",FALSE
"Abl kinase inhibitor & Abl kinase inhibitor","Abl kinase inhibitor","Abl kinase inhibitor",0.49944,1.49,0.0931,0.291,FALSE,0.798799446410998,0.49944,1.49,0.0931,0.291,FALSE,0.798799446410998,0,0.798799446410998,0,1.49,0,0.04982282807445,TRUE,100,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor agonist","Abl kinase inhibitor","acetylcholine receptor agonist",0.38833,1.15,0.286,0.482,FALSE,0.364495906025323,0.42451,1.29,0.194,0.74,FALSE,0.168691081547041,0,0.266593493786182,0.138454919177635,1.22,0.0989949493661167,0.215924896069091,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & acetylcholine receptor antagonist","Abl kinase inhibitor","acetylcholine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adenosine receptor antagonist","Abl kinase inhibitor","adenosine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor agonist","Abl kinase inhibitor","adrenergic receptor agonist",-0.34173,-1.13,0.28,0.441,FALSE,-0.401784393901342,0.30743,0.929,0.527,0.845,FALSE,0.0679501173857358,0,-0.166917138257803,0.332152458288442,-0.1005,1.4559328624631,0.42991907114679,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & adrenergic receptor antagonist","Abl kinase inhibitor","adrenergic receptor antagonist",-0.35822,-1.17,0.265,0.445,FALSE,-0.41141878715231,-0.49095,-1.56,0.0984,0.383,FALSE,-0.650209912608949,0,-0.530814349880629,0.168850824097557,-1.365,0.275771644662754,0.121168390360438,FALSE,0,"FALSE",FALSE
"Abl kinase inhibitor & AKT inhibitor","Abl kinase inhibitor","AKT inhibitor",0.29567,0.871,0.611,0.754,FALSE,0.106809557747427,0.23944,0.718,0.755,0.87,FALSE,0.0434251766198319,0,0.0751173671836294,0.044819525716635,0.7945,0.108187337521542,0.818214763873735,FALSE,0,"FALSE",FALSE
