"moa","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"KIT inhibitor","NES","tyrosine kinase inhibitor",0.6516,1.78,0.0244,40,0.0408
"KIT inhibitor","NES","VEGFR inhibitor",0.82125,2.19,0.00172,23,0.000978
"mTOR inhibitor","NES","EGFR inhibitor",-0.18367,-0.572,0.925,27,0.924
"mTOR inhibitor","NES","Abl kinase inhibitor",-0.31674,-0.949,0.495,91,1
"mTOR inhibitor","NES","BCL inhibitor",-0.21876,-0.689,0.788,75,1
"mTOR inhibitor","NES","FLT3 inhibitor",0.44596,1.22,0.241,33,0.519
"mTOR inhibitor","NES","KIT inhibitor",0.33572,0.933,0.527,38,0.646
"mTOR inhibitor","NES","mTOR inhibitor",0.98,2.73,0,9,0
"mTOR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.29785,0.836,0.676,38,0.722
"mTOR inhibitor","NES","RAF inhibitor",0.29228,0.805,0.699,59,0.698
"mTOR inhibitor","NES","RET tyrosine kinase inhibitor",0.52068,1.46,0.106,59,0.37
"mTOR inhibitor","NES","src inhibitor",0.42384,1.16,0.302,92,0.446
"mTOR inhibitor","NES","topoisomerase inhibitor",0.53642,1.5,0.0843,75,0.464
"mTOR inhibitor","NES","tubulin polymerization inhibitor",0.52318,1.45,0.0983,77,0.284
"mTOR inhibitor","NES","tyrosine kinase inhibitor",0.43577,1.19,0.282,59,0.474
"mTOR inhibitor","NES","VEGFR inhibitor",0.37471,1.02,0.41,69,0.582
"PDGFR tyrosine kinase receptor inhibitor","NES","EGFR inhibitor",0.29932,0.783,0.71,112,0.804
"PDGFR tyrosine kinase receptor inhibitor","NES","Abl kinase inhibitor",0.72456,1.86,0.0043,30,0.0136
"PDGFR tyrosine kinase receptor inhibitor","NES","BCL inhibitor",0.23614,0.626,0.901,86,0.889
"PDGFR tyrosine kinase receptor inhibitor","NES","FLT3 inhibitor",0.78667,2.03,0,38,0.00206
"PDGFR tyrosine kinase receptor inhibitor","NES","KIT inhibitor",0.82934,2.16,0,16,0
"PDGFR tyrosine kinase receptor inhibitor","NES","mTOR inhibitor",-0.27876,-0.809,0.661,124,0.675
"PDGFR tyrosine kinase receptor inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.88671,2.37,0,19,0
"PDGFR tyrosine kinase receptor inhibitor","NES","RAF inhibitor",0.47386,1.25,0.22,53,0.263
"PDGFR tyrosine kinase receptor inhibitor","NES","RET tyrosine kinase inhibitor",0.79399,2.07,0,16,0.000573
"PDGFR tyrosine kinase receptor inhibitor","NES","src inhibitor",0.50847,1.34,0.154,40,0.212
"PDGFR tyrosine kinase receptor inhibitor","NES","topoisomerase inhibitor",-0.76835,-2.2,0,138,0.00819
"PDGFR tyrosine kinase receptor inhibitor","NES","tubulin polymerization inhibitor",-0.54967,-1.66,0.0619,83,0.0734
"PDGFR tyrosine kinase receptor inhibitor","NES","tyrosine kinase inhibitor",0.64338,1.65,0.0272,45,0.0525
"PDGFR tyrosine kinase receptor inhibitor","NES","VEGFR inhibitor",0.84264,2.2,0,19,0
"RAF inhibitor","NES","EGFR inhibitor",-0.56392,-1.61,0.0613,94,0.189
"RAF inhibitor","NES","Abl kinase inhibitor",-0.24294,-0.703,0.817,150,0.801
"RAF inhibitor","NES","BCL inhibitor",0.54305,1.54,0.0793,74,0.125
"RAF inhibitor","NES","FLT3 inhibitor",0.50341,1.46,0.0985,23,0.139
"RAF inhibitor","NES","KIT inhibitor",0.59473,1.67,0.0443,55,0.115
"RAF inhibitor","NES","mTOR inhibitor",-0.32667,-0.96,0.484,49,0.72
"RAF inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.61989,1.79,0.0161,43,0.0941
"RAF inhibitor","NES","RAF inhibitor",0.91333,2.65,0,19,0
"RAF inhibitor","NES","RET tyrosine kinase inhibitor",0.42195,1.21,0.263,19,0.291
"RAF inhibitor","NES","src inhibitor",-0.47266,-1.37,0.157,116,0.299
"RAF inhibitor","NES","topoisomerase inhibitor",-0.32667,-0.957,0.472,85,0.581
"RAF inhibitor","NES","tubulin polymerization inhibitor",-0.72185,-2.11,0.002,109,0.0201
"RAF inhibitor","NES","tyrosine kinase inhibitor",0.2663,0.772,0.721,19,0.714
"RAF inhibitor","NES","VEGFR inhibitor",0.5518,1.57,0.0739,57,0.136
"RET tyrosine kinase inhibitor","NES","EGFR inhibitor",0.60104,1.7,0.025,35,0.0469
"RET tyrosine kinase inhibitor","NES","Abl kinase inhibitor",0.6708,1.9,0.00873,31,0.0198
"RET tyrosine kinase inhibitor","NES","BCL inhibitor",0.34199,0.942,0.505,53,0.586
"RET tyrosine kinase inhibitor","NES","KIT inhibitor",0.77093,2.14,0,13,0.00762
"RET tyrosine kinase inhibitor","NES","mTOR inhibitor",0.28276,0.786,0.688,110,0.717
"RET tyrosine kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.78748,2.23,0.00172,13,0.0097
"RET tyrosine kinase inhibitor","NES","src inhibitor",0.59091,1.62,0.0376,38,0.0548
"RET tyrosine kinase inhibitor","NES","topoisomerase inhibitor",-0.80137,-2.34,0,117,0.00142
"RET tyrosine kinase inhibitor","NES","tubulin polymerization inhibitor",-0.78082,-2.26,0,114,0.00142
"RET tyrosine kinase inhibitor","NES","VEGFR inhibitor",0.73043,2.03,0.0053,40,0.0116
"src inhibitor","NES","EGFR inhibitor",0.96479,2.66,0,14,0
"src inhibitor","NES","BCL inhibitor",-0.47744,-1.48,0.0986,143,0.208
"src inhibitor","NES","FLT3 inhibitor",0.5766,1.68,0.0232,51,0.118
"src inhibitor","NES","KIT inhibitor",0.4539,1.28,0.201,76,0.226
"src inhibitor","NES","mTOR inhibitor",-0.4069,-1.22,0.249,59,0.234
"src inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.46565,1.31,0.159,76,0.242
"src inhibitor","NES","RAF inhibitor",-0.45436,-1.39,0.137,131,0.187
"src inhibitor","NES","RET tyrosine kinase inhibitor",0.5137,1.46,0.0836,76,0.166
"src inhibitor","NES","topoisomerase inhibitor",-0.71918,-2.21,0.00554,105,0.0168
"src inhibitor","NES","tyrosine kinase inhibitor",0.51724,1.47,0.1,76,0.21
"src inhibitor","NES","VEGFR inhibitor",0.40384,1.15,0.285,80,0.294
"topoisomerase inhibitor","NES","EGFR inhibitor",-0.84397,-2.61,0,119,0.00491
"topoisomerase inhibitor","NES","Abl kinase inhibitor",-0.37931,-1.18,0.25,55,0.389
"topoisomerase inhibitor","NES","BCL inhibitor",0.39559,1.13,0.322,74,0.631
"topoisomerase inhibitor","NES","FLT3 inhibitor",-0.44145,-1.41,0.132,99,0.377
"topoisomerase inhibitor","NES","KIT inhibitor",-0.37187,-1.19,0.248,88,0.454
"topoisomerase inhibitor","NES","mTOR inhibitor",0.35417,0.991,0.465,99,0.616
"topoisomerase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.37868,-1.17,0.267,70,0.343
"topoisomerase inhibitor","NES","RAF inhibitor",0.23611,0.655,0.873,116,0.866
"topoisomerase inhibitor","NES","RET tyrosine kinase inhibitor",-0.48276,-1.5,0.0922,70,0.426
"topoisomerase inhibitor","NES","src inhibitor",-0.30782,-0.971,0.483,88,0.526
"topoisomerase inhibitor","NES","tubulin polymerization inhibitor",0.69345,1.94,0.00278,25,0.0214
"topoisomerase inhibitor","NES","tyrosine kinase inhibitor",-0.40559,-1.24,0.205,58,0.489
"topoisomerase inhibitor","NES","VEGFR inhibitor",-0.17164,-0.534,0.954,23,0.953
"tubulin polymerization inhibitor","NES","EGFR inhibitor",-0.72857,-2.22,0.00389,102,0.0339
"tubulin polymerization inhibitor","NES","Abl kinase inhibitor",-0.22222,-0.679,0.817,32,0.825
"tubulin polymerization inhibitor","NES","BCL inhibitor",-0.27879,-0.865,0.618,138,0.681
"tubulin polymerization inhibitor","NES","FLT3 inhibitor",0.26719,0.745,0.762,96,1
"tubulin polymerization inhibitor","NES","KIT inhibitor",-0.34058,-1.09,0.328,47,0.545
"tubulin polymerization inhibitor","NES","mTOR inhibitor",0.48951,1.37,0.134,79,0.279
"tubulin polymerization inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",-0.32847,-1.02,0.381,45,0.542
"tubulin polymerization inhibitor","NES","RAF inhibitor",-0.49306,-1.55,0.0669,139,0.301
"tubulin polymerization inhibitor","NES","RET tyrosine kinase inhibitor",-0.41667,-1.3,0.169,60,0.479
"tubulin polymerization inhibitor","NES","topoisomerase inhibitor",0.69571,1.98,0.0126,24,0.0175
"tubulin polymerization inhibitor","NES","tyrosine kinase inhibitor",0.23998,0.668,0.861,68,0.85
"tubulin polymerization inhibitor","NES","VEGFR inhibitor",-0.33835,-1.09,0.347,45,0.545
"tyrosine kinase inhibitor","NES","EGFR inhibitor",0.67347,1.81,0.0178,57,0.0373
"tyrosine kinase inhibitor","NES","Abl kinase inhibitor",0.63576,1.72,0.0192,60,0.0452
"tyrosine kinase inhibitor","NES","BCL inhibitor",0.35033,0.961,0.496,25,0.5
"tyrosine kinase inhibitor","NES","FLT3 inhibitor",0.64307,1.76,0.0142,18,0.0428
"tyrosine kinase inhibitor","NES","KIT inhibitor",0.6364,1.71,0.0325,54,0.0404
"tyrosine kinase inhibitor","NES","mTOR inhibitor",-0.24844,-0.745,0.769,79,0.766
"tyrosine kinase inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.70833,1.92,0,54,0.0648
"tyrosine kinase inhibitor","NES","RAF inhibitor",0.6,1.63,0.0379,66,0.0478
"tyrosine kinase inhibitor","NES","RET tyrosine kinase inhibitor",0.69911,1.84,0.00954,26,0.04
"tyrosine kinase inhibitor","NES","src inhibitor",0.61351,1.69,0.0305,45,0.04
"tyrosine kinase inhibitor","NES","topoisomerase inhibitor",-0.78808,-2.34,0.00365,119,0.00314
"tyrosine kinase inhibitor","NES","tubulin polymerization inhibitor",-0.62252,-1.93,0.0113,94,0.0216
"tyrosine kinase inhibitor","NES","tyrosine kinase inhibitor",0.59651,1.6,0.0443,27,0.0507
"tyrosine kinase inhibitor","NES","VEGFR inhibitor",0.68109,1.84,0.0148,54,0.04
"VEGFR inhibitor","NES","EGFR inhibitor",-0.38371,-1.1,0.362,102,0.342
"VEGFR inhibitor","NES","Abl kinase inhibitor",0.76873,2.02,0,28,0.00491
"VEGFR inhibitor","NES","BCL inhibitor",0.32728,0.853,0.643,79,0.643
"VEGFR inhibitor","NES","FLT3 inhibitor",0.74657,1.96,0.00283,28,0.00526
"VEGFR inhibitor","NES","KIT inhibitor",0.88209,2.29,0,20,0.000558
"VEGFR inhibitor","NES","mTOR inhibitor",0.37333,0.969,0.502,100,0.543
"VEGFR inhibitor","NES","PDGFR tyrosine kinase receptor inhibitor",0.94444,2.44,0,20,0
"VEGFR inhibitor","NES","RAF inhibitor",0.52751,1.37,0.139,24,0.163
"VEGFR inhibitor","NES","RET tyrosine kinase inhibitor",0.82182,2.2,0.00144,14,0.000558
"VEGFR inhibitor","NES","src inhibitor",0.63811,1.71,0.0256,29,0.0292
"VEGFR inhibitor","NES","topoisomerase inhibitor",-0.68026,-1.98,0.0143,131,0.0289
"VEGFR inhibitor","NES","tubulin polymerization inhibitor",-0.55629,-1.62,0.0441,84,0.0821
"VEGFR inhibitor","NES","tyrosine kinase inhibitor",0.74313,1.98,0.00144,20,0.00577
"VEGFR inhibitor","NES","VEGFR inhibitor",0.86084,2.26,0,19,0.000372
